ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"104.14193181"	"0.00000022"	""	"1.5992e+09"	"5.2004e-03"	AA	"0.000000000"	"(8.75024147064)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T8637"	"L7397"	
"104.14205094"	"0.00000022"	""	"1.5992e+09"	"2.6002e-03"	AA	"0.000000000"	"(8.75023146097)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T8637"	"L7397"	
"105.46772673"	"0.00000022"	""	"2.7865e+09"	"9.2936e-03"	AA	"0.000000000"	"(8.64024549333)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T8637"	"L7397"	
"105.46793787"	"0.00000022"	""	"2.7864e+09"	"4.6467e-03"	AA	"0.000000000"	"(8.64022819645)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T8637"	"L7397"	
"107.99879056"	"0.00000023"	""	"5.5273e+09"	"1.9330e-02"	AA	"0.000000000"	"(8.43775236616)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T8637"	"L7397"	
"107.99922297"	"0.00000023"	""	"5.5272e+09"	"9.6650e-03"	AA	"0.000000000"	"(8.43771858283)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T8637"	"L7397"	
"113.9045690"	"0.0000003"	""	"1.3558e+10"	"5.2742e-02"	AA	"0.000000000"	"(8.00026775821)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T8637"	"L7397"	
"113.9057091"	"0.0000003"	""	"1.3557e+10"	"2.6371e-02"	AA	"0.000000000"	"(8.00018767834)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T8637"	"L7397"	
"134.9957610"	"0.0000004"	""	"5.0786e+10"	"2.7751e-01"	AA	"0.000000000"	"(6.7503382600)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T8637"	"L7397"	
"135.0011661"	"0.0000004"	""	"5.0782e+10"	"1.3875e-01"	AA	"0.000000000"	"(6.7500679926)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T8637"	"L7397"	
"455.59401139"	"0.00000012"	""	"3.4762e+08"	"2.1634e-02"	AA	"(6.7500679926)"	"(8.75024145366)"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		"T8637"	"L3698"	
"455.59612498"	"0.00000012"	""	"1.9863e+07"	"6.1811e-04"	AA	"(6.7500679926)"	"(8.75023217450)"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"		"T8637"	"L3698"	
"455.5983499"	"0.0000006"	""	"2.3173e+08"	"1.4422e-02"	AA	"(6.750087057)"	"(8.75024147064)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T8637"	"L3698"	
"455.6006299"	"0.0000006"	""	"2.3173e+08"	"7.2112e-03"	AA	"(6.750087057)"	"(8.75023146097)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T8637"	"L3698"	
"455.65482039"	"0.00000008"	""	"4.1697e+08"	"1.9468e-02"	AA	"(6.7503382600)"	"(8.75024478962)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"5/2"		"T8637"	"L3698"	
