ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"53.704"	"0.003"	""	"5.95e+09"	"4.29e-03"	E	"1.15378"	"18.1222"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.5p"	"3P"	"2"		"T5633c3,LS"	""	
"53.750"	"0.003"	"10"	"1.78e+10"	"7.72e-03"	D	"1.16842"	"18.1222"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.5p"	"3P"	"2"		"T5633c3,LS"	"L7429"	
"54.380"	"0.003"	"100"	"4.44e+10"	"5.91e-02"	D	"0.00000"	"16.7574"	"1s2.2s2"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"		"T5633c3"	"L7429"	
"55.324"	"0.003"	""	"1.85e+10"	"2.55e-02"	E	"1.14711"	"17.6187"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.6d"	"3D?"	"1"		"T5633c3,LS"	""	
"55.346"	"0.003"	"10"	"2.50e+10"	"1.91e-02"	D	"1.15378"	"17.6187"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D?"	"2"		"T5633c3,LS"	"L7429"	
"55.346"	"0.003"	""	"1.39e+10"	"6.37e-03"	E	"1.15378"	"17.6187"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D?"	"1"		"T5633c3,LS"	""	
"55.395"	"0.003"	""	"8.30e+09"	"3.82e-03"	E	"1.16842"	"17.6187"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D?"	"2"		"T5633c3,LS"	""	
"55.395"	"0.003"	""	"9.24e+08"	"2.55e-04"	E	"1.16842"	"17.6187"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D?"	"1"		"T5633c3,LS"	""	
"55.395"	"0.003"	"100"	"3.32e+10"	"2.14e-02"	D	"1.16842"	"17.6187"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D?"	"3"		"T5633c3,LS"	"L7429"	
"57.046"	"0.003"	""	"2.51e+10"	"3.67e-02"	D	"2.98419"	"18.9585"	"1s2.2p2"	"3P"	"0"	"1s2.2p.6d"	"3D*"	"1"		"T5633c3,LS"	""	
"57.073"	"0.003"	""	"1.88e+10"	"9.16e-03"	E	"2.99179"	"18.9585"	"1s2.2p2"	"3P"	"1"	"1s2.2p.6d"	"3D*"	"1"		"T5633c3,LS"	""	
"57.073"	"0.003"	""	"3.38e+10"	"2.75e-02"	D	"2.99179"	"18.9585"	"1s2.2p2"	"3P"	"1"	"1s2.2p.6d"	"3D*"	"2"		"T5633c3,LS"	""	
"57.119"	"0.003"	""	"1.25e+09"	"3.66e-04"	E	"3.00472"	"18.9585"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3D*"	"1"		"T5633c3,LS"	""	
"57.119"	"0.003"	""	"1.12e+10"	"5.49e-03"	E	"3.00472"	"18.9585"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3D*"	"2"		"T5633c3,LS"	""	
"57.119"	"0.003"	"10"	"4.50e+10"	"3.08e-02"	D+	"3.00472"	"18.9585"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3D*"	"3"		"T5633c3,LS"	"L7429"	
"57.230"	"0.003"	"10"	"4.04e+10"	"3.31e-02"	D	"2.21627"	"18.1391"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.5p"	"1D"	"2"		"T5633c3"	"L7429"	
"58.045"	"0.003"	""	"3.00e+10"	"4.54e-02"	D	"1.14711"	"16.8463?"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.5d"	"3D?"	"1"		"T5633c3,LS"	""	
"58.070"	"0.003"	"10"	"4.04e+10"	"3.40e-02"	D	"1.15378"	"16.8463?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D?"	"2"		"T5633c3,LS"	"L7429"	
"58.070"	"0.003"	""	"2.24e+10"	"1.13e-02"	E	"1.15378"	"16.8463?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D?"	"1"		"T5633c3,LS"	""	
"58.124"	"0.003"	""	"1.49e+09"	"4.53e-04"	E	"1.16842"	"16.8463?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D?"	"1"		"T5633c3,LS"	""	
"58.124"	"0.003"	""	"5.37e+10"	"3.81e-02"	D+	"1.16842"	"16.8463?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D?"	"3"		"T5633c3,LS"	""	
"58.124"	"0.003"	""	"1.34e+10"	"6.80e-03"	E	"1.16842"	"16.8463?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D?"	"2"		"T5633c3,LS"	""	
"58.953"	"0.003"	""	"1.12e+10"	"9.75e-03"	E	"1.15378"	"16.6113"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3P"	"2"		"T5633c3,LS"	""	
"59.009"	"0.003"	"100"	"3.35e+10"	"1.75e-02"	D	"1.16842"	"16.6113"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3P"	"2"		"T5633c3,LS"	"L7429"	
"59.101"	"0.004"	"10"	"2.53e+10"	"2.21e-02"	D	"2.21627"	"17.6351"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.6d"	"1D"	"2"		"T5633c3"	"L7429"	
"59.193"	"0.004"	""	"2.84e+10"	"2.49e-02"	D	"1.15378"	"16.5487?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3D"	"2"		"T5633c3,LS"	""	
