ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"52.645"	""	"9.6e+06"	""	D	"0.00000"	"17.3098"	"2p6.3s"	"2S"	"1/2"	"2p6.6d"	"2D"	"5/2"	E2	"T3335LS"	""	
"53.139"	""	"3.2e+09"	"1.4e-03"	D	"1.97780"	"19.127"	"2p6.3p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"		"T3334LS"	""	
"55.444"	""	"4.8e+09"	"2.2e-03"	D	"1.97780"	"18.4137"	"2p6.3p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"3/2"		"T3334LS"	""	
"58.924"	""	"1.7e+07"	""	D	"0.00000"	"15.4652"	"2p6.3s"	"2S"	"1/2"	"2p6.5d"	"2D"	"3/2"	E2	"T3335LS"	""	
"59.045"	""	"4.1e+06"	""	D	"1.97780"	"17.4111"	"2p6.3p"	"2P*"	"3/2"	"2p6.6f"	"2F*"	"7/2"	E2	"T3335LS"	""	
"59.436"	""	"7.2e+09"	"3.8e-03"	D	"1.97780"	"17.3098"	"2p6.3p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"3/2"		"T3334LS"	""	
"63.072"	""	"2.2e+08"	"1.3e-04"	E	"4.57390"	"19.0220"	"2p6.3d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"3/2"		"T3334LS"	""	
"63.072"	""	"2.1e+09"	"6.3e-04"	E	"4.57390"	"19.0220"	"2p6.3d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"1/2"		"T3334LS"	""	
"63.107"	""	"1.9e+09"	"7.6e-04"	E	"4.58204"	"19.0220"	"2p6.3d"	"2D"	"5/2"	"2p6.8p"	"2P*"	"3/2"		"T3334LS"	""	
"65.580"	""	"2.3e+09"	"1.5e-03"	D	"4.58204"	"18.4775"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"		"T3334LS"	""	
"66.293"	""	"9.8e+06"	""	D	"1.89893"	"15.6449"	"2p6.3p"	"2P*"	"1/2"	"2p6.5f"	"2F*"	"5/2"	E2	"T3335LS"	""	
"66.595"	""	"3.3e+09"	"1.1e-03"	D	"4.57390"	"18.2577"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"1/2"		"T3334LS"	""	
"66.595"	""	"3.3e+08"	"2.2e-04"	E	"4.57390"	"18.2577"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"3/2"		"T3334LS"	""	
"66.634"	""	"2.9e+09"	"1.3e-03"	D	"4.58204"	"18.2577"	"2p6.3d"	"2D"	"5/2"	"2p6.7p"	"2P*"	"3/2"		"T3334LS"	""	
"66.676"	""	"2.8e+06"	""	E	"1.97780"	"15.6449"	"2p6.3p"	"2P*"	"3/2"	"2p6.5f"	"2F*"	"5/2"	E2	"T3335LS"	""	
"67.564"	""	"1.2e+10"	"8.2e-03"	D	"1.97780"	"15.4652"	"2p6.3p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"3/2"		"T3334LS"	""	
"69.490"	""	"3.9e+06"	""	D	"1.89893"	"15.0126"	"2p6.3p"	"2P*"	"1/2"	"2p6.5p"	"2P*"	"3/2"	E2	"T3335LS"	""	
"69.910"	""	"3.8e+06"	""	D	"1.97780"	"15.0126"	"2p6.3p"	"2P*"	"3/2"	"2p6.5p"	"2P*"	"3/2"	E2	"T3335LS"	""	
"69.994"	""	"7.5e+06"	""	D	"1.97780"	"14.9971"	"2p6.3p"	"2P*"	"3/2"	"2p6.5p"	"2P*"	"1/2"	E2	"T3335LS"	""	
"71.031"	""	"4.1e+09"	"3.1e-03"	D	"4.58204"	"17.4111"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"5/2"		"T3334LS"	""	
"75.650"	""	"2.76e+07"	""	C	"0.00000"	"12.0458"	"2p6.3s"	"2S"	"1/2"	"2p6.4d"	"2D"	"5/2"	E2	"T3335LS"	""	
"75.677"	""	"2.74e+07"	""	C	"0.00000"	"12.041"	"2p6.3s"	"2S"	"1/2"	"2p6.4d"	"2D"	"3/2"	E2	"T3335LS"	""	
"82.372"	""	"7.9e+09"	"8.0e-03"	D	"4.58204"	"15.6449"	"2p6.3d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"5/2"		"T3334LS"	""	
"83.669"	""	"1.3e+06"	""	D	"4.57390"	"15.4652"	"2p6.3d"	"2D"	"3/2"	"2p6.5d"	"2D"	"3/2"	E2	"T3335LS"	""	
"87.297"	""	"1.1e+09"	"1.3e-03"	E	"4.57390"	"15.0126"	"2p6.3d"	"2D"	"3/2"	"2p6.5p"	"2P*"	"3/2"		"T3334LS"	""	
"87.454"	""	"5.5e+07"	""	C	"1.97780"	"12.398"	"2p6.3p"	"2P*"	"3/2"	"2p6.4f"	"2F*"	"7/2"	E2	"T3335LS"	""	
