ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"932.93989"	"0.00010"	"590000"	"1.7e+08"	"2.2e-02"	C	"0.199829315"	"1.17659862"	"3d9.4s"	"3D"	"3"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"3"		"T7181"	"L22"	
"935.89753"	"0.00015"	"620000"	"1.12e+08"	"1.9e-02"	C	"0.199829315"	"1.17351182"	"3d9.4s"	"3D"	"3"	"3d8.(1D).4s.4p.(3P*)"	"3F*"	"4"		"T7181"	"L19804c170"	
"943.33466"	"0.00007"	"580000"	"1.4e+08"	"1.9e-02"	C	"0.208198255"	"1.17420437"	"3d9.4s"	"3D"	"2"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"2"		"T7181"	"L19804c170"	
"945.96464"	"0.00007"	"460000"	"1.1e+08"	"2.1e-02"	C	"0.208198255"	"1.17151867"	"3d9.4s"	"3D"	"2"	"3d8.(1D).4s.4p.(3P*)"	"3F*"	"3"		"T7181"	"L19804c170"	
"956.29010"	"0.00007"	"300000"	"1.8e+08"	"2.4e-02"	C	"0.218689255"	"1.17160830"	"3d9.4s"	"3D"	"1"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"1"		"T7181"	"L19804c170"	
"958.15393"	"0.00006"	"380000"	"1.6e+08"	"3.7e-02"	C	"0.218689255"	"1.16975466"	"3d9.4s"	"3D"	"1"	"3d8.(1D).4s.4p.(3P*)"	"3F*"	"2"		"T7181"	"L19804c170"	
"1027.830823"	"0.000019"	"1800000"	"1.7e+08"	"2.8e-02"	C	"0.239340192"	"1.125932645"	"3d9.4s"	"1D"	"2"	"3d9.(2D<3/2>).5p"	"2[3/2]*"	"2"		"T7181"	"L19804c170"	
"1036.469217"	"0.000018"	"1800000"	"1.01e+08"	"1.6e-02"	C	"0.239340192"	"1.118543390"	"3d9.4s"	"1D"	"2"	"3d9.(2D<3/2>).5p"	"2[5/2]*"	"2"		"T7181"	"L19804c170"	
"1039.34743"	"0.00003"	"2100000"	"2.0e+08"	"3.3e-02"	C	"0.199829315"	"1.07659778"	"3d9.4s"	"3D"	"3"	"3d8.(3F).4s.4p.(3P*)"	"3F*"	"3"		"T7181"	"L19804c170"	
"1039.581895"	"0.000021"	"1900000"	"2.0e+08"	"3.2e-02"	C	"0.208198255"	"1.084768975"	"3d9.4s"	"3D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"3F*"	"2"		"T7181"	"L19804c170"	
"1044.51849"	"0.00007"	"2300000"	"2.3e+08"	"4.8e-02"	C	"0.199829315"	"1.07225719"	"3d9.4s"	"3D"	"3"	"3d8.(3F).4s.4p.(3P*)"	"3F*"	"4"		"T7181"	"L22"	
"1044.743170"	"0.000019"	"2200000"	"4.8e+08"	"7.8e-02"	C	"0.239340192"	"1.111580449"	"3d9.4s"	"1D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"1D*"	"2"		"T7181"	"L22"	
"1049.363833"	"0.000022"	"770000"	"1.11e+08"	"2.6e-02"	C	"0.208198255"	"1.07659778"	"3d9.4s"	"3D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"3F*"	"3"		"T7181"	"L19804c170"	
"1049.755242"	"0.000019"	"2100000"	"1.04e+08"	"2.4e-02"	C	"0.239340192"	"1.107415925"	"3d9.4s"	"1D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"1F*"	"3"		"T7181"	"L22"	
"1050.15339"	"0.00003"	"530000"	"1.4e+08"	"1.4e-02"	C	"0.208198255"	"1.07594487"	"3d9.4s"	"3D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"1"		"T7181"	"L19804c170"	
"1050.40243"	"0.00003"	"520000"	"8.2e+07"	"9.7e-03"	C	"0.199829315"	"1.06737019"	"3d9.4s"	"3D"	"3"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"2"		"T7181"	"L19804c170"	
"1052.174562"	"0.000023"	"1000000"	"7.3e+07"	"2.0e-02"	C	"0.218689255"	"1.084768975"	"3d9.4s"	"3D"	"1"	"3d8.(3F).4s.4p.(3P*)"	"3F*"	"2"		"T7181"	"L19804c170"	
"1054.689891"	"0.000017"	"2800000"	"2.1e+08"	"4.9e-02"	C	"0.239340192"	"1.103354400"	"3d9.4s"	"1D"	"2"	"3d9.(2D<5/2>).5p"	"2[5/2]*"	"3"		"T7181"	"L22"	
"1055.79644"	"0.00004"	"2500000"	"2.1e+08"	"3.4e-02"	C	"0.199829315"	"1.06293797"	"3d9.4s"	"3D"	"3"	"3d8.(3F).4s.4p.(3P*)"	"3G*"	"3"		"T7181"	"L19804c170"	
"1056.954368"	"0.000020"	"2300000"	"4.0e+08"	"6.6e-02"	C	"0.239340192"	"1.101503289"	"3d9.4s"	"1D"	"2"	"3d9.(2D<5/2>).5p"	"2[5/2]*"	"2"		"T7181"	"L22"	
"1058.79854"	"0.00004"	"1800000"	"1.9e+08"	"3.3e-02"	C	"0.199829315"	"1.06049073"	"3d9.4s"	"3D"	"3"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"3"		"T7181"	"L19804c170"	
"1060.63409"	"0.00003"	"1700000"	"3.0e+08"	"5.1e-02"	C	"0.208198255"	"1.06737019"	"3d9.4s"	"3D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"2"		"T7181"	"L19804c170"	
"1063.00505"	"0.00003"	"1400000"	"4.2e+08"	"7.1e-02"	C	"0.218689255"	"1.07594487"	"3d9.4s"	"3D"	"1"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"1"		"T7181"	"L19804c170"	
"1069.19523"	"0.00005"	"1000000"	"1.03e+08"	"2.5e-02"	C	"0.208198255"	"1.06049073"	"3d9.4s"	"3D"	"2"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"3"		"T7181"	"L19804c170"	
"1073.74516"	"0.00003"	"720000"	"1.5e+08"	"4.4e-02"	C	"0.218689255"	"1.06737019"	"3d9.4s"	"3D"	"1"	"3d8.(3F).4s.4p.(3P*)"	"3D*"	"2"		"T7181"	"L19804c170"	
"1358.7729"	"0.0003"	"15000000"	"3.3e+08"	"2.7e-01"	C+	"0.00000000"	"0.670654406"	"3d10"	"1S"	"0"	"3d9.4p"	"1P*"	"1"		"T8646"	"L22"	
"1367.9509"	"0.0003"	"5800000"	"8.3e+07"	"7.0e-02"	C+	"0.00000000"	"0.666154811"	"3d10"	"1S"	"0"	"3d9.4p"	"3D*"	"1"		"T3103"	"L22"	
"1472.3950"	"0.0004"	"6800000"	"8.e+06"	"7.e-03"	E	"0.00000000"	"0.618901208"	"3d10"	"1S"	"0"	"3d9.4p"	"3P*"	"1"		"T3103n"	"L22"	
"1492.83423"	"0.00011"	"330000"	"5.5e+08"	"1.8e-01"	D+	"0.66270818"	"1.27313567"	"3d8.4s2"	"3F"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"		"T9697"	"L22"	
"1514.49222"	"0.00007"	"700000"	"4.8e+08"	"1.3e-01"	D+	"0.635195977"	"1.23689405"	"3d8.4s2"	"3F"	"4"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"3"		"T9697"	"L22"	
"1532.13042"	"0.00009"	"390000"	"1.0e+09"	"2.5e-01"	D+	"0.65184337"	"1.24661457"	"3d8.4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"2"		"T9697"	"L19804c170"	
"1537.55884"	"0.00007"	"860000"	"1.4e+09"	"5.0e-01"	D+	"0.635195977"	"1.22786731"	"3d8.4s2"	"3F"	"4"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"4"		"T9697"	"L22"	
"1540.58814"	"0.00009"	"600000"	"9.e+08"	"3.2e-01"	D+	"0.65184337"	"1.24334932"	"3d8.4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"3"		"T9697"	"L22"	
"1541.75580"	"0.00019"	"260000"	"1.4e+09"	"4.8e-01"	D+	"0.77811974"	"1.36917771"	"3d8.4s2"	"1D"	"2"	"3d8.(1D).4s.4p.(1P*)"	"1D*"	"2"		"T9697"	"L22"	
"1548.4165"	"0.0012"	"200000"	"1.0e+09"	"3.6e-01"	D+	"0.80521380"	"1.3937293"	"3d8.4s2"	"3P"	"2"	"3d8.(3P).4s.4p.(1P*)"	"3P*"	"2"		"T9697"	"L19804c170"	
"1550.65296"	"0.00012"	"180000"	"7.3e+08"	"2.6e-01"	D+	"0.66270818"	"1.25037484"	"3d8.4s2"	"3F"	"2"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"2"		"T9697"	"L22c172"	
"1552.64631"	"0.00010"	"720000"	"1.9e+09"	"8.2e-01"	D+	"0.635195977"	"1.22210817"	"3d8.4s2"	"3F"	"4"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"5"		"T9697"	"L22"	
"1553.89596"	"0.00014"	"210000"	"1.4e+09"	"6.9e-01"	D+	"0.66270818"	"1.24914838"	"3d8.4s2"	"3F"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"3"		"T9697"	"L22"	
"1555.13425"	"0.00007"	"810000"	"1.3e+09"	"6.0e-01"	D+	"0.65184337"	"1.237816609"	"3d8.4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"4"		"T9697"	"L22"	
"1555.70295"	"0.00010"	"880000"	"6.8e+08"	"1.9e-01"	D+	"0.635195977"	"1.22095501"	"3d8.4s2"	"3F"	"4"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"3"		"T9697"	"L22"	
"1683.1596"	"0.0003"	"34000*"	"1.1e+08"	"3.8e-02"	C	"0.635195977"	"1.17659862"	"3d8.4s2"	"3F"	"4"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"3"		"T7181"	"L19804c170"	
"1744.5159"	"0.0003"	"22000"	"5.9e+07"	"1.9e-02"	C	"0.65184337"	"1.17420437"	"3d8.4s2"	"3F"	"3"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"2"		"T7181"	"L14468c171"	
"1790.6599"	"0.0003"	"33000"	"4.5e+07"	"1.3e-02"	C	"0.66270818"	"1.17160830"	"3d8.4s2"	"3F"	"2"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"1"		"T7181"	"L19804c170"	
"1920.67133"	"0.00007"	"43000"	"1.5e+07"	"1.2e-02"	C	"0.605251591"	"1.079703953"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"3"		"T7181"	"L19804c167"	
"1929.75129"	"0.00005"	"340000"	"2.1e+07"	"9.0e-03"	C	"0.635195977"	"1.107415925"	"3d8.4s2"	"3F"	"4"	"3d8.(3F).4s.4p.(3P*)"	"1F*"	"3"		"T7181"	"L19804c167"	
"1944.59601"	"0.00006"	"6000000"	"1.99e+07"	"8.1e-03"	C+	"0.199829315"	"0.668444414"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"3D*"	"2"		"T3103n"	"L19804c167"	
"1968.01129"	"0.00008"	"9700"	"1.8e+07"	"6.3e-03"	C	"0.605251591"	"1.068291134"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"1"		"T8003"	"L19804c170"	
"1970.49395"	"0.00007"	"760000"	"5.3e+06"	"1.9e-03"	C+	"0.208198255"	"0.670654406"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"1P*"	"1"		"T4280n"	"L19804c167"	
"1979.95579"	"0.00003"	"18000000"	"9.6e+07"	"5.6e-02"	C+	"0.208198255"	"0.668444414"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3D*"	"2"		"T3103n"	"L19804c167"	
"1989.85480"	"0.00003"	"7400000"	"9.8e+07"	"3.5e-02"	C+	"0.208198255"	"0.666154811"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3D*"	"1"		"T3103"	"L19804c167"	
"1990.18009"	"0.00007"	"670000"	"1.3e+08"	"1.3e-01"	C	"0.618901208"	"1.076782912"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"2"		"T7181"	"L19804c167"	
"1999.53361"	"0.00008"	"140000"	"5.8e+07"	"3.5e-02"	C	"0.618901208"	"1.074641009"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"1"		"T7181"	"L19804c170"	
"2000.34552"	"0.00005"	"20000000"	"2.13e+08"	"1.28e-01"	B	"0.199829315"	"0.655384139"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"3D*"	"3"		"T6136n"	"L19804c167"	
"2013.63072"	"0.00006"	"1800000"	"2.5e+08"	"2.1e-01"	C	"0.605251591"	"1.057800831"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"3"		"T7181"	"L19804c167"	
"2016.23299"	"0.00008"	"1400000"	"2.1e+07"	"1.28e-02"	C+	"0.218689255"	"0.670654406"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"1P*"	"1"		"T4280n"	"L19804c167"	
"2017.54773"	"0.00006"	"1700000"	"8.1e+06"	"3.5e-03"	C+	"0.199829315"	"0.651499942"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"1D*"	"2"		"T3103n"	"L19804c167"	
"2022.84342"	"0.00007"	"170000"	"1.14e+07"	"9.0e-03"	C+	"0.623741655"	"1.074229835"	"3d9.4p"	"3F*"	"3"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"4"		"T8003"	"L19804c167"	
"2026.14029"	"0.00005"	"8100000"	"6.8e+07"	"6.9e-02"	C+	"0.218689255"	"0.668444414"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"3D*"	"2"		"T3103n"	"L19804c167"	
"2027.78700"	"0.00009"	"610000"	"1.3e+08"	"7.8e-02"	C	"0.618901208"	"1.068291134"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"1"		"T8003n"	"L19804c167"	
"2030.60244"	"0.00006"	"560000"	"8.0e+07"	"3.0e-02"	B	"0.605251591"	"1.054018436"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"1"		"T8003"	"L19804c167"	
"2031.68953"	"0.00006"	"2700000"	"4.5e+08"	"2.78e-01"	B	"0.605251591"	"1.053778315"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"2"		"T8003"	"L19804c167"	
"2034.49648"	"0.00008"	"62000"	"8.9e+06"	"5.5e-03"	C+	"0.626321932"	"1.074229835"	"3d9.4p"	"3F*"	"4"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"4"		"T8003"	"L19804c170"	
"2036.50770"	"0.00004"	"19000000"	"3.7e+08"	"2.3e-01"	C+	"0.218689255"	"0.666154811"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"3D*"	"1"		"T3103"	"L19804c167"	
"2037.57463"	"0.00009"	"730000"	"1.9e+08"	"3.6e-01"	C	"0.627409759"	"1.074641009"	"3d9.4p"	"3P*"	"0"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"1"		"T7181"	"L19804c167"	
"2037.78134"	"0.00003"	"13000000"	"1.36e+08"	"1.18e-01"	B	"0.208198255"	"0.655384139"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3D*"	"3"		"T6136n"	"L19804c167"	
"2044.45737"	"0.00007"	"21000000"	"1.42e+08"	"8.9e-02"	C+	"0.199829315"	"0.645554946"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"1F*"	"3"		"T3103n"	"L869c171"	
"2048.33486"	"0.00013"	"1300000"	"5.32e+08"	"1.12e-01"	B+	"0.670654406"	"1.11553628"	"3d9.4p"	"1P*"	"1"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"0"		"T8646"	"L19804c167"	
"2054.91046"	"0.00008"	"810000"	"1.4e+08"	"8.9e-02"	C	"0.636683925"	"1.080142202"	"3d9.4p"	"3F*"	"2"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"		"T7181"	"L19804c167"	
"2055.07525"	"0.00008"	"960000"	"6.7e+08"	"1.4e-01"	C	"0.618901208"	"1.062323924"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<5/2>).4d"	"2[1/2]"	"0"		"T7181"	"L19804c167"	
"2055.63632"	"0.00003"	"18000000"	"1.65e+08"	"1.05e-01"	C+	"0.208198255"	"0.651499942"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"1D*"	"2"		"T3103n"	"L19804c167"	
"2063.07948"	"0.00006"	"1500000"	"1.7e+08"	"1.8e-01"	C	"0.618901208"	"1.060603557"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"2"		"T7181"	"L19804c167"	
"2066.92118"	"0.00010"	"960000"	"2.00e+08"	"3.8e-01"	B+	"0.627409759"	"1.068291134"	"3d9.4p"	"3P*"	"0"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"1"		"T8003"	"L19804c167"	
"2070.59566"	"0.00007"	"240000"	"3.7e+07"	"2.3e-02"	C	"0.636683925"	"1.076782912"	"3d9.4p"	"3F*"	"2"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"2"		"T7181"	"L19804c167"	
"2079.32398"	"0.00006"	"6700000"	"6.3e+08"	"2.45e-01"	B+	"0.605251591"	"1.043503187"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<5/2>).4d"	"2[1/2]"	"1"		"T8003"	"L19804c167"	
