ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"2795.641"	"6200"	"3.7e+08"	"5.8e-01"	C	"0.0000000"	"0.3259600"	"3d5.4s2"	"a 6S"	"5/2"	"3d5.(6S).4s.4p.(1P*)"	"y 6P*"	"7/2"		"T474"	"L3475"	
"2799.094"	"5100"	"3.6e+08"	"4.2e-01"	C	"0.0000000"	"0.3255579"	"3d5.4s2"	"a 6S"	"5/2"	"3d5.(6S).4s.4p.(1P*)"	"y 6P*"	"5/2"		"T474"	"L3475"	
"2801.907"	"3700"	"3.7e+08"	"2.9e-01"	C	"0.0000000"	"0.3252310"	"3d5.4s2"	"a 6S"	"5/2"	"3d5.(6S).4s.4p.(1P*)"	"y 6P*"	"3/2"		"T474"	"L3475"	
"3008.527"	"40"	"1.8e+07"	"3.3e-02"	E	"0.2303778"	"0.5332726"	"3d5.4s2"	"a 4G"	"5/2"	"3d6.(3H).4p"	"y 4H*"	"7/2"		"T1117"	"L3475"	
"3012.040"	"40"	"1.1e+07"	"1.5e-02"	E	"0.2304178"	"0.5329593"	"3d5.4s2"	"a 4G"	"9/2"	"3d6.(3H).4p"	"y 4H*"	"9/2"		"T1117"	"L3475"	
"3012.250"	"40"	"3.1e+07"	"5.3e-02"	E	"0.2304388"	"0.5329593"	"3d5.4s2"	"a 4G"	"7/2"	"3d6.(3H).4p"	"y 4H*"	"9/2"		"T1117"	"L3475"	
"3017.331"	"60"	"2.9e+07"	"4.7e-02"	E	"0.2304178"	"0.5324287"	"3d5.4s2"	"a 4G"	"9/2"	"3d6.(3H).4p"	"y 4H*"	"11/2"		"T1117"	"L3475"	
"3042.104"	""	"1.1e+07"	"1.1e-02"	E	"0.2304388"	"0.5299905"	"3d5.4s2"	"a 4G"	"7/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"5/2"		"T1117"	""	
"3044.023"	""	"1.4e+07"	"1.6e-02"	E	"0.2304178"	"0.5297805"	"3d5.4s2"	"a 4G"	"9/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"7/2"		"T1117"	""	
"3044.237"	"85"	"5.9e+07"	"8.2e-02"	E	"0.2304388"	"0.5297805"	"3d5.4s2"	"a 4G"	"7/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"7/2"		"T1117"	"L3475"	
"3045.464"	"330"	"5.7e+07"	"6.3e-02"	E	"0.1553919"	"0.4546130"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"7/2"		"T1117"	"L3475"	
"3046.476"	"120"	"6.7e+07"	"9.3e-02"	E	"0.2304178"	"0.5295395"	"3d5.4s2"	"a 4G"	"9/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"9/2"		"T1117"	"L3475"	
"3046.691"	""	"1.7e+07"	"3.0e-02"	E	"0.2304388"	"0.5295395"	"3d5.4s2"	"a 4G"	"7/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"9/2"		"T1117"	""	
"3047.467"	""	"1.3e+07"	"2.2e-02"	E	"0.3183849"	"0.6174093"	"3d6.(3F2).4s"	"a 4F"	"9/2"	"3d5.(2H).4s.4p.(3P*)"	"t 4G*"	"11/2"		"T1117"	""	
"3047.914"	"200"	"6.1e+07"	"8.5e-02"	D	"0.2302384"	"0.5292189"	"3d5.4s2"	"a 4G"	"11/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"11/2"		"T1117"	"L3475"	
"3049.745"	"40"	"9.1e+06"	"1.5e-02"	E	"0.2304178"	"0.5292189"	"3d5.4s2"	"a 4G"	"9/2"	"3d5.(4G).4s.4p.(1P*)"	"y 4G*"	"11/2"		"T1117"	"L3475"	
"3055.254"	"250"	"4.6e+07"	"4.8e-02"	E	"0.1574852"	"0.4557474"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"5/2"		"T1117"	"L3475"	
"3063.021"	"140"	"1.3e+07"	"1.2e-02"	E	"0.1590300"	"0.4565360"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"3/2"		"T1117"	"L3475"	
"3066.919"	"170"	"1.6e+07"	"2.3e-02"	E	"0.1574852"	"0.4546130"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"7/2"		"T1117"	"L3475"	
"3071.161"	"170"	"1.9e+07"	"2.7e-02"	E	"0.1590300"	"0.4557474"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"5/2"		"T1117"	"L3475"	
"3074.033"	"160"	"3.7e+07"	"5.2e-02"	E	"0.1600958"	"0.4565360"	"3d6.(5D).4s"	"a 6D"	"3/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"3/2"		"T1117"	"L3475"	
"3080.536"	"90"	"1.6e+07"	"4.6e-02"	E	"0.1607215"	"0.4565360"	"3d6.(5D).4s"	"a 6D"	"1/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"3/2"		"T1117"	"L3475"	
"3082.232"	"50"	"3.0e+06"	"6.4e-03"	E	"0.1600958"	"0.4557474"	"3d6.(5D).4s"	"a 6D"	"3/2"	"3d5.(4P).4s.4p.(3P*)"	"v 6P*"	"5/2"		"T1117"	"L3475"	
"3083.593"	""	"2.9e+07"	"4.1e-02"	E	"0.3110964"	"0.6066175"	"3d6.(3H).4s"	"a 4H"	"13/2"	"3d5.(a 2G).4s.4p.(3P*)"	"u 4H*"	"13/2"		"T1117"	""	
"3092.039"	""	"7.9e+05"	"1.1e-03"	E	"0.2772039"	"0.5719179"	"3d5.4s2"	"b 4D"	"5/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"5/2"		"T1117"	""	
"3094.245"	""	"2.8e+06"	"4.7e-03"	E	"0.3121137"	"0.6066175"	"3d6.(3H).4s"	"a 4H"	"11/2"	"3d5.(a 2G).4s.4p.(3P*)"	"u 4H*"	"13/2"		"T1117"	""	
"3098.652"	""	"5.6e+06"	"6.7e-03"	E	"0.3121137"	"0.6061987"	"3d6.(3H).4s"	"a 4H"	"11/2"	"3d5.(4F).4s.4p.(3P*)"	"u 4G*"	"9/2"		"T1117"	""	
"3098.988"	""	"2.0e+06"	"3.8e-03"	E	"0.2478787"	"0.5419318"	"3d5.4s2"	"a 4P"	"5/2"	"3d6.(a 3P).4p"	"4D*"	"7/2"		"T1117"	""	
"3104.182"	""	"6.3e+06"	"6.1e-03"	E	"0.2478787"	"0.5414398"	"3d5.4s2"	"a 4P"	"5/2"	"3d6.(a 3F).4p"	"x 4F*"	"3/2"		"T1117"	""	
"3107.644"	""	"9.3e+06"	"1.3e-02"	E	"0.3129646"	"0.6061987"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d5.(4F).4s.4p.(3P*)"	"u 4G*"	"9/2"		"T1117"	""	
"3109.537"	""	"5.5e+06"	"8.0e-03"	E	"0.2478787"	"0.5409342"	"3d5.4s2"	"a 4P"	"5/2"	"3d6.(a 3F).4p"	"x 4F*"	"5/2"		"T1117"	""	
"3111.586"	"40"	"2.7e+07"	"5.2e-02"	E	"0.2478787"	"0.5407412"	"3d5.4s2"	"a 4P"	"5/2"	"3d6.(a 3F).4p"	"4D*"	"7/2"		"T1117"	"L3475"	
"3114.036"	""	"5.1e+06"	"1.1e-02"	E	"0.2483020"	"0.5409342"	"3d5.4s2"	"a 4P"	"3/2"	"3d6.(a 3F).4p"	"x 4F*"	"5/2"		"T1117"	""	
"3114.259"	""	"8.8e+06"	"1.0e-02"	E	"0.3129646"	"0.6055759"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d5.(4F).4s.4p.(3P*)"	"*"	"7/2"		"T1117"	""	
"3114.694"	""	"2.6e+07"	"3.2e-02"	E	"0.3121137"	"0.6046840"	"3d6.(3H).4s"	"a 4H"	"11/2"	"3d5.(a 2G).4s.4p.(3P*)"	"u 4H*"	"9/2"		"T1117"	""	
"3115.033"	""	"4.1e+06"	"1.2e-02"	E	"0.2486105"	"0.5411490"	"3d5.4s2"	"a 4P"	"1/2"	"3d6.(a 3P).4p"	"u 4P*"	"3/2"		"T1117"	""	
"3116.374"	""	"1.4e+07"	"2.7e-02"	E	"0.2478787"	"0.5402912"	"3d5.4s2"	"a 4P"	"5/2"	"3d6.(a 3F).4p"	"x 4F*"	"7/2"		"T1117"	""	
"3116.670"	""	"1.2e+07"	"2.3e-02"	E	"0.2772039"	"0.5695887"	"3d5.4s2"	"b 4D"	"5/2"	"3d6.(3G).4p"	"v 4F*"	"7/2"		"T1117"	""	
"3117.727"	""	"3.1e+06"	"5.4e-03"	E	"0.3129646"	"0.6052504"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d5.(a 2G).4s.4p.(3P*)"	"u 4H*"	"11/2"		"T1117"	""	
"3118.434"	""	"1.0e+07"	"1.5e-02"	E	"0.2772039"	"0.5694234"	"3d5.4s2"	"b 4D"	"5/2"	"3d6.(3G).4p"	"v 4F*"	"5/2"		"T1117"	""	
"3119.027"	""	"1.7e+07"	"3.7e-02"	E	"0.2772595"	"0.5694234"	"3d5.4s2"	"b 4D"	"3/2"	"3d6.(3G).4p"	"v 4F*"	"5/2"		"T1117"	""	
"3121.976"	""	"1.1e+07"	"1.6e-02"	E	"0.3136879"	"0.6055759"	"3d6.(3H).4s"	"a 4H"	"7/2"	"3d5.(4F).4s.4p.(3P*)"	"*"	"7/2"		"T1117"	""	
"3123.780"	""	"1.9e+07"	"2.8e-02"	E	"0.3129646"	"0.6046840"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d5.(a 2G).4s.4p.(3P*)"	"u 4H*"	"9/2"		"T1117"	""	
"3127.745"	""	"2.3e+07"	"2.5e-02"	E	"0.3136879"	"0.6050375"	"3d6.(3H).4s"	"a 4H"	"7/2"	"3d5.(4F).4s.4p.(3P*)"	"*"	"5/2"		"T1117"	""	
"3133.195"	""	"2.1e+07"	"3.1e-02"	E	"0.3183849"	"0.6092276"	"3d6.(3F2).4s"	"a 4F"	"9/2"	"3d6.(3D).4p"	"u 4F*"	"9/2"		"T1117"	""	
"3133.696"	""	"2.7e+07"	"4.0e-02"	E	"0.3136879"	"0.6044842"	"3d6.(3H).4s"	"a 4H"	"7/2"	"3d5.(a 2G).4s.4p.(3P*)"	"u 4H*"	"7/2"		"T1117"	""	
"3136.100"	""	"2.8e+06"	"2.1e-03"	E	"0.2258058"	"0.5163791"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"3/2"	"3d6.(5D).5s"	"i 6D"	"1/2"		"T1117"	""	
"3137.881"	""	"4.0e+06"	"8.9e-03"	E	"0.2483020"	"0.5387105"	"3d5.4s2"	"a 4P"	"3/2"	"3d6.(a 3F).4p"	"4D*"	"5/2"		"T1117"	""	
"3139.05"	""	"1.1e+06"	"1.6e-03"	E	"0.2145961"	"0.504897"	"3d6.(5D).4s"	"a 4D"	"5/2"	"3d5.4s.(5S).5p"	"w 4P*"	"5/2"		"T1117"	""	
"3142.731"	""	"6.7e+05"	"6.6e-04"	E	"0.2145961"	"0.5045564"	"3d6.(5D).4s"	"a 4D"	"5/2"	"3d5.4s.(5S).5p"	"w 4P*"	"3/2"		"T1117"	""	
"3143.582"	""	"4.1e+06"	"6.1e-03"	E	"0.2122949"	"0.5021767"	"3d6.(5D).4s"	"a 4D"	"7/2"	"3d5.(4D).4s.4p.(3P*)"	"x 4D*"	"7/2"		"T1117"	""	
"3147.237"	""	"5.0e+05"	"7.4e-04"	E	"0.2258853"	"0.5154304"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"5/2"	""	"e 4D"	"5/2"		"T1117"	""	
"3149.094"	"60w"	"8.8e+06"	"1.7e-02"	E	"0.1676956"	"0.4570700"	"3d5.(6S).4s.4p.(3P*)"	"z 8P*"	"5/2"	"3d5.4s.(7S).6s"	"f 8S"	"7/2"		"T1117"	"L3475"	
"3149.762"	""	"8.9e+06"	"1.1e-02"	E	"0.3110964"	"0.6004093"	"3d6.(3H).4s"	"a 4H"	"13/2"	"3d6.(3H).4p"	"v 4G*"	"11/2"		"T1117"	""	
"3150.829"	""	"1.9e+06"	"1.4e-03"	E	"0.2161482"	"0.5053632"	"3d6.(5D).4s"	"a 4D"	"3/2"	"3d5.4s.(5S).5p"	"w 4P*"	"1/2"		"T1117"	""	
