ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"80.645"	"0.007"	"10"	"4.81e+10"	"6.57e-02"	D	"0.93870+x"	"12.2384+x?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).5d"	"5P"	"3"		"T5520c2,LS"	"L7482"	
"81.543"	"0.010"	"100"	"3.91e+10"	"5.45e-02"	D	"0.0169129"	"11.1923?"	"2s2.2p2"	"3P"	"2"	"2s2.2p.5d"	"3D*"	"3"		"T5520c2,LS"	"L7482"	
"83.639"	"0.010"	"100"	"5.11e+10"	"7.50e-02"	D	"0.32348"	"11.2187"	"2s2.2p2"	"1D"	"2"	"2s2.2p.5d"	"1F*"	"3"		"T5520c2"	"L7482"	
"87.141"	"0.008"	"100"	"8.20e+10"	"9.34e-02"	D	"0.93870+x"	"11.3961+x?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"2"		"T5520c2,LS"	"L7482"	
"87.211"	"0.008"	"700"	"8.21e+10"	"1.31e-01"	D	"0.93870+x"	"11.3877+x?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"3"		"T5520c2,LS"	"L7482"	
"88.223"	"0.010"	"100"	"5.66e+10"	"1.98e-01"	E	"0.0000000"	"10.3291"	"2s2.2p2"	"3P"	"0"	"2s2.2p.4d"	"3D*"	"1"		"T5520c2,LS"	"L7482"	
"88.248"	"0.010"	"200"	"7.61e+10"	"1.48e-01"	D	"0.0063298"	"10.3326"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"2"		"T5520c2,LS"	"L7482"	
"88.270"	"0.010"	"300"	"1.02e+11"	"1.66e-01"	D+	"0.0169129"	"10.3406"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"3"		"T5520c2,LS"	"L7482"	
"88.277"	"0.010"	""	"4.24e+10"	"4.95e-02"	E	"0.0063298"	"10.3291"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"1"		"T5520c2,LS"	""	
"88.338"	"0.010"	"100"	"2.54e+10"	"2.97e-02"	E	"0.0169129"	"10.3326"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"2"		"T5520c2,LS"	"L7482"	
"88.368"	"0.010"	""	"2.82e+09"	"1.98e-03"	E	"0.0169129"	"10.3291"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"1"		"T5520c2,LS"	""	
"88.461"	"0.010"	"100"	"2.61e+10"	"3.93e-02"	D	"1.86019"	"12.1616"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(2D).4d"	"3F"	"4"		"T5520c2,LS"	"L7482"	
"88.461"	"0.010"	""	"1.15e+08"	"9.61e-05"	E	"1.86019"	"12.1616"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(2D).4d"	"3F"	"2"		"T5520c2,LS"	""	
"88.461"	"0.010"	""	"2.91e+09"	"3.41e-03"	E	"1.86019"	"12.1616"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(2D).4d"	"3F"	"3"		"T5520c2,LS"	""	
"88.468"	"0.010"	""	"4.07e+09"	"4.77e-03"	E	"1.86102"	"12.1616"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(2D).4d"	"3F"	"2"		"T5520c2,LS"	""	
"88.468"	"0.010"	""	"2.31e+10"	"3.80e-02"	E	"1.86102"	"12.1616"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(2D).4d"	"3F"	"3"		"T5520c2,LS"	""	
"88.471"	"0.010"	""	"2.19e+10"	"4.28e-02"	E	"1.86136"	"12.1616"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(2D).4d"	"3F"	"2"		"T5520c2,LS"	""	
"90.468"	"0.010"	"300"	"1.04e+11"	"1.79e-01"	D+	"0.32348"	"10.3963"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1F*"	"3"		"T5520c2"	"L7482"	
"95.182"	"0.010"	"100"	"7.33e+10"	"1.28e-01"	D+	"1.86019"	"11.4341"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"4"		"T5520c2,LS"	"L7482"	
"95.255"	"0.010"	""	"8.16e+09"	"1.11e-02"	E	"1.86019"	"11.4268"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"3"		"T5520c2,LS"	""	
"95.263"	"0.010"	"100"	"6.51e+10"	"1.24e-01"	D	"1.86102"	"11.4268"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).4d"	"3F"	"3"		"T5520c2,LS"	"L7482"	
