ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"47.098"	"50g"	"1.36e+11"	"1.36e-01"	D	"0.00000"	"19.3483"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"47.307"	"50g"	"1.04e+11"	"1.05e-01"	D	"0.00000"	"19.2628"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"48.647"	"150g"	"1.95e+11"	"2.08e-01"	D	"0.00000"	"18.7323"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"48.874"	"100g"	"7.63e+10"	"8.20e-02"	D	"0.00000"	"18.6453"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"50.027"	"70g"	"1.07e+10"	"1.20e-02"	D	"0.00000"	"18.2155"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"51.807"	"350g"	"5.15e+11"	"6.22e-01"	D	"0.00000"	"17.5896"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"52.097"	"200g"	"9.99e+10"	"1.22e-01"	D	"0.00000"	"17.492"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"		"T5249"	"L3463"	
"52.334"	"100g"	"2.44e+09"	"3.00e-03"	D	"0.00000"	"17.412"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"		"T5249"	"L7069"	
"54.652"	"100g"	"1.86e+10"	"2.50e-02"	D	"0.00000"	"16.6740"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"T5249"	"L3463"	
"54.938"	"100g"	"1.51e+10"	"2.04e-02"	D+	"0.00000"	"16.5872"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"T7663c84"	"L3463"	
"60.161"	"1000g"	"9.40e+11"	"1.53e+00"	B+	"0.00000"	"15.14703"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"1P*"	"1"		"T7663c84"	"L3463"	
"60.805"	"750g"	"6.18e+10"	"1.03e-01"	B	"0.00000"	"14.98669"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"3D*"	"1"		"T7663c84"	"L3463"	
"61.547"	"200g"	"2.17e+09"	"3.70e-03"	B	"0.00000"	"14.80602"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"3P*"	"1"		"T7663c84"	"L3463"	
