ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"35.366"	""	"8.80e+09"	"1.65e-03"	C	"0.00000"	"25.767"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"c4,LS"	""	
"35.366"	""	"8.83e+09"	"3.31e-03"	C	"0.00000"	"25.767"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"c4,LS"	""	
"35.827"	""	"1.26e+10"	"2.42e-03"	C+	"0.00000"	"25.435"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"c4,LS"	""	
"35.827"	""	"1.26e+10"	"4.84e-03"	C+	"0.00000"	"25.435"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"c4,LS"	""	
"36.518"	""	"1.87e+10"	"3.74e-03"	C+	"0.00000"	"24.954"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"c4,LS"	""	
"36.518"	""	"1.87e+10"	"7.48e-03"	C+	"0.00000"	"24.954"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"c4,LS"	""	
"37.644"	""	"2.97e+10"	"6.30e-03"	B+	"0.00000"	"24.208"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"c4,LS"	""	
"37.644"	""	"2.97e+10"	"1.26e-02"	B+	"0.00000"	"24.208"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"c4,LS"	""	
"38.766"	"60"	"2.82e+10"	"1.27e-02"	B	"1.45816"	"24.965"	"1s2.2p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"c4,LS"	"L695"	
"38.826"	"120"	"3.36e+10"	"1.14e-02"	B	"1.4944"	"24.965"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"c4,LS"	"L695"	
"38.826"	""	"5.62e+09"	"1.27e-03"	C+	"1.4944"	"24.965"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"c4,LS"	""	
"39.668"	""	"5.15e+10"	"2.43e-02"	B+	"0.00000"	"22.972"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5593"	""	
"39.668"	""	"5.17e+10"	"1.22e-02"	B+	"0.00000"	"22.972"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5593"	""	
"40.019"	"120"	"4.62e+10"	"2.22e-02"	B+	"1.45816"	"24.229"	"1s2.2p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"c4,LS"	"L695"	
"40.083"	"200"	"5.54e+10"	"2.00e-02"	B+	"1.4944"	"24.229"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"c4,LS"	"L695"	
"40.083"	""	"9.22e+09"	"2.22e-03"	B	"1.4944"	"24.229"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"c4,LS"	""	
"42.294"	"250"	"8.61e+10"	"4.62e-02"	B+	"1.45816"	"23.004"	"1s2.2p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5593"	"L695"	
"42.362"	"400"	"1.03e+11"	"4.16e-02"	B+	"1.4944"	"23.006"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5593"	"L695"	
"42.366"	""	"1.71e+10"	"4.60e-03"	B+	"1.4944"	"23.004"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5593"	""	
"42.525"	"6"	"6.27e+09"	"1.70e-03"	B	"1.45816"	"22.887"	"1s2.2p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5593"	"L695"	
"42.597"	"10"	"1.32e+10"	"1.80e-03"	B	"1.4944"	"22.887"	"1s2.2p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5593"	"L695"	
"44.050"	""	"9.93e+10"	"2.89e-02"	B+	"0.00000"	"20.6871"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T5593"	"L4713"	
"44.050"	""	"9.88e+10"	"5.75e-02"	B+	"0.00000"	"20.6871"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T5593"	"L4713"	
"47.229"	"250"	"1.85e+11"	"1.24e-01"	A	"1.45816"	"20.7530"	"1s2.2p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T5593"	"L7429"	
"47.310"	"400"	"2.21e+11"	"1.11e-01"	A	"1.4944"	"20.756"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T5593"	"L7429"	
"47.317"	""	"3.66e+10"	"1.23e-02"	B+	"1.4944"	"20.7530"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T5593"	"L4713"	
"47.788"	""	"1.34e+10"	"4.58e-03"	B+	"1.45816"	"[20.527]"	"1s2.2p"	"2P*"	"1/2"	"1s2.4s"	"2S"	"1/2"		"c42,T5593"	""	
"47.879"	""	"2.67e+10"	"4.59e-03"	B+	"1.4944"	"[20.527]"	"1s2.2p"	"2P*"	"3/2"	"1s2.4s"	"2S"	"1/2"		"c42,T5593"	""	
"57.876"	"700g"	"2.16e+11"	"2.16e-01"	A+	"0.00000"	"15.7451"	"1s2.2s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"		"c42,T5593"	"L7429"	
"57.920"	"700g"	"2.17e+11"	"1.09e-01"	A+	"0.00000"	"15.7332"	"1s2.2s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"		"c42,T5593"	"L7429"	
"63.152"	"400"	"5.48e+11"	"6.55e-01"	A	"1.45816"	"15.888"	"1s2.2p"	"2P*"	"1/2"	"1s2.3d"	"2D"	"3/2"		"c42,T5593"	"L7429"	
"63.295"	"700"	"6.55e+11"	"5.90e-01"	A	"1.4944"	"15.8915"	"1s2.2p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"5/2"		"c42,T5593"	"L7429"	
"63.311"	""	"1.09e+11"	"6.56e-02"	A	"1.4944"	"15.888"	"1s2.2p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"3/2"		"c42,T5593"	"L4713"	
"65.673"	"35"	"3.39e+10"	"2.19e-02"	A	"1.45816"	"15.3339"	"1s2.2p"	"2P*"	"1/2"	"1s2.3s"	"2S"	"1/2"		"c42,T5593"	"L7429"	
"65.845"	"60"	"6.81e+10"	"2.21e-02"	A	"1.4944"	"15.3339"	"1s2.2p"	"2P*"	"3/2"	"1s2.3s"	"2S"	"1/2"		"c42,T5593"	"L7429"	
"87.344"	""	"2.73e+09"	"3.12e-03"	C	"15.3339"	"25.767"	"1s2.3s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"c4,LS"	""	
"87.344"	""	"2.73e+09"	"6.24e-03"	C+	"15.3339"	"25.767"	"1s2.3s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"c4,LS"	""	
"90.212"	""	"3.87e+09"	"9.45e-03"	B	"15.3339"	"25.435"	"1s2.3s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"c4,LS"	""	
"90.212"	""	"3.87e+09"	"4.72e-03"	C+	"15.3339"	"25.435"	"1s2.3s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"c4,LS"	""	
"92.242"	""	"2.49e+08"	"1.59e-04"	D+	"15.888"	"25.767"	"1s2.3d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"1/2"		"c4,LS"	""	
"92.242"	""	"2.49e+07"	"3.18e-05"	D	"15.888"	"25.767"	"1s2.3d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"3/2"		"c4,LS"	""	
"92.276"	""	"2.24e+08"	"1.91e-04"	C	"15.8915"	"25.767"	"1s2.3d"	"2D"	"5/2"	"1s2.9p"	"2P*"	"3/2"		"c4,LS"	""	
"94.724"	""	"5.76e+09"	"1.55e-02"	B	"15.3339"	"24.954"	"1s2.3s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"c4,LS"	""	
"94.724"	""	"5.76e+09"	"7.75e-03"	B	"15.3339"	"24.954"	"1s2.3s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"c4,LS"	""	
"95.447"	""	"3.65e+08"	"2.49e-04"	C	"15.888"	"25.435"	"1s2.3d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"1/2"		"c4,LS"	""	
"95.447"	""	"3.65e+07"	"4.98e-05"	C	"15.888"	"25.435"	"1s2.3d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"3/2"		"c4,LS"	""	
"95.483"	""	"3.28e+08"	"2.99e-04"	C+	"15.8915"	"25.435"	"1s2.3d"	"2D"	"5/2"	"1s2.8p"	"2P*"	"3/2"		"c4,LS"	""	
"98.709"	""	"9.93e+09"	"2.90e-02"	B	"15.7332"	"24.965"	"1s2.3p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"c4,LS"	""	
"98.837"	""	"1.19e+10"	"2.61e-02"	B+	"15.7451"	"24.965"	"1s2.3p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"c4,LS"	""	
"98.837"	""	"1.98e+09"	"2.90e-03"	B	"15.7451"	"24.965"	"1s2.3p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"c4,LS"	""	
"100.513"	""	"5.66e+07"	"8.58e-05"	C	"15.888"	"24.954"	"1s2.3d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"		"c4,LS"	""	
"100.513"	""	"5.66e+08"	"4.29e-04"	C+	"15.888"	"24.954"	"1s2.3d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"		"c4,LS"	""	
"100.552"	""	"5.10e+08"	"5.15e-04"	C+	"15.8915"	"24.954"	"1s2.3d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"		"c4,LS"	""	
"102.690"	""	"9.01e+09"	"2.85e-02"	B+	"15.3339"	"24.208"	"1s2.3s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"c4,LS"	""	
"102.690"	""	"9.05e+09"	"1.43e-02"	B+	"15.3339"	"24.208"	"1s2.3s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"c4,LS"	""	
"107.264"	""	"1.61e+10"	"5.56e-02"	A	"15.7332"	"24.229"	"1s2.3p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"c4,LS"	""	
