ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"103.206"	""	"1.73e+09"	"5.53e-03"	B	"0.878234"	"9.70783"	"1s2.2p"	"2P*"	"1/2"	"1s2.9d"	"2D"	"3/2"		"T3225LS"	""	
"103.260"	""	"2.07e+09"	"4.96e-03"	B	"0.883086"	"9.70807"	"1s2.2p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"5/2"		"T3225LS"	""	
"103.263"	""	"3.46e+08"	"5.53e-04"	B	"0.883086"	"9.70783"	"1s2.2p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"3/2"		"T3225LS"	""	
"104.612"	""	"2.48e+09"	"8.14e-03"	B+	"0.878234"	"9.58915"	"1s2.2p"	"2P*"	"1/2"	"1s2.8d"	"2D"	"3/2"		"T5118LS"	""	
"104.669"	""	"2.97e+09"	"7.32e-03"	B+	"0.883086"	"9.58927"	"1s2.2p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"5/2"		"T5118LS"	""	
"104.670"	""	"4.95e+08"	"8.13e-04"	B+	"0.883086"	"9.58915"	"1s2.2p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"3/2"		"T5118LS"	""	
"104.803"	""	"2.39e+08"	"3.94e-04"	B	"0.878234"	"[9.57325]"	"1s2.2p"	"2P*"	"1/2"	"1s2.8s"	"2S"	"1/2"		"T3127LS"	""	
"104.862"	""	"4.77e+08"	"3.93e-04"	B	"0.883086"	"[9.57325]"	"1s2.2p"	"2P*"	"3/2"	"1s2.8s"	"2S"	"1/2"		"T3127LS"	""	
"106.731"	""	"3.78e+09"	"1.29e-02"	B+	"0.878234"	"9.41621"	"1s2.2p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"T5118LS"	""	
"106.789"	""	"4.53e+09"	"1.16e-02"	B+	"0.883086"	"9.41643"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"T5118LS"	""	
"106.792"	""	"7.54e+08"	"1.29e-03"	B+	"0.883086"	"9.41621"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"T5118LS"	""	
"107.020"	""	"3.62e+08"	"6.22e-04"	B	"0.878234"	"9.3932"	"1s2.2p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"		"T3127LS"	""	
"107.081"	""	"7.22e+08"	"6.21e-04"	B	"0.883086"	"9.3932"	"1s2.2p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"		"T3127LS"	""	
"110.157"	""	"6.18e+09"	"2.25e-02"	A	"0.878234"	"9.15067"	"1s2.2p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"110.220"	""	"7.40e+09"	"2.02e-02"	A	"0.883086"	"9.15080"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118LS"	""	
"110.222"	""	"1.23e+09"	"2.24e-03"	A	"0.883086"	"9.15067"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"110.656"	""	"5.85e+08"	"1.07e-03"	B	"0.878234"	"9.1134"	"1s2.2p"	"2P*"	"1/2"	"1s2.6s"	"2S"	"1/2"		"T3127LS"	""	
