ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"677.143"	"0.003"	"23000*"	"5.570e+09"	"5.743e-01"	AA	"0.44098432"	"1.7867365"	"1s2.2p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"5/2"		"T6956"	"L482"	
"677.157"	"0.003"	"23000*"	"9.283e+08"	"6.381e-02"	AA	"0.44098432"	"1.7867099"	"1s2.2p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"3/2"		"T6956"	"L482"	
"758.475"	"0.004"	"5000"	"5.375e+08"	"4.636e-02"	AA	"0.44067357"	"1.6421207"	"1s2.2p"	"2P*"	"1/2"	"1s2.3s"	"2S"	"1/2"		"T6956"	"L482"	
"758.671"	"0.004"	"10000"	"1.075e+09"	"4.636e-02"	AA	"0.44098432"	"1.6421207"	"1s2.2p"	"2P*"	"3/2"	"1s2.3s"	"2S"	"1/2"		"T6956"	"L482"	
"1023.869"	"0.005"	""	"3.84e+07"	"9.05e-03"	A	"1.7867099"	"[2.6767331]"	"1s2.3d"	"2D"	"3/2"	"1s2.9f"	"2F*"	"5/2"		"T7409LS"	""	
"1023.900"	"0.005"	""	"2.74e+06"	"4.31e-04"	A	"1.7867365"	"[2.6767331]"	"1s2.3d"	"2D"	"5/2"	"1s2.9f"	"2F*"	"5/2"		"T7409LS"	""	
"1023.900"	"0.005"	""	"4.11e+07"	"8.60e-03"	A	"1.7867365"	"[2.6767331]"	"1s2.3d"	"2D"	"5/2"	"1s2.9f"	"2F*"	"7/2"		"T7409LS"	""	
"1058.988"	"0.007"	"10*"	"5.719e+07"	"1.443e-02"	AA	"1.7867099"	"[2.6472175]"	"1s2.3d"	"2D"	"3/2"	"1s2.8f"	"2F*"	"5/2"		"T7409LS"	"L12547"	
"1059.021"	"0.007"	"10*"	"6.129e+07"	"1.374e-02"	AA	"1.7867365"	"[2.6472175]"	"1s2.3d"	"2D"	"5/2"	"1s2.8f"	"2F*"	"7/2"		"T7409LS"	"L12547"	
"1059.021"	"0.007"	"10*"	"4.085e+06"	"6.869e-04"	AA	"1.7867365"	"[2.6472175]"	"1s2.3d"	"2D"	"5/2"	"1s2.8f"	"2F*"	"5/2"		"T7409LS"	"L12547"	
"1114.759"	"0.006"	"9*"	"9.229e+07"	"2.579e-02"	AA	"1.7867099"	"[2.6041662]"	"1s2.3d"	"2D"	"3/2"	"1s2.7f"	"2F*"	"5/2"		"T7409LS"	"L12547"	
"1114.796"	"0.006"	"9*"	"6.591e+06"	"1.228e-03"	AA	"1.7867365"	"[2.6041662]"	"1s2.3d"	"2D"	"5/2"	"1s2.7f"	"2F*"	"5/2"		"T7409LS"	"L12547"	
"1114.796"	"0.006"	"9*"	"9.888e+07"	"2.456e-02"	AA	"1.7867365"	"[2.6041662]"	"1s2.3d"	"2D"	"5/2"	"1s2.7f"	"2F*"	"7/2"		"T7409LS"	"L12547"	
"1169.245"	"0.007"	"25*"	"1.33e+08"	"5.46e-02"	A	"1.7583010"	"[2.5376643]"	"1s2.3p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	"L12547"	
