ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"627.068"	"7g"	"8.0e+08"	"7.1e-02"	D	"0.0000000"	"1.4532180"	"3p6.3d"	"2D"	"3/2"	"3p6.5f"	"2F*"	"5/2"		"T2757"	"L1891"	
"627.846"	"8g"	"8.6e+08"	"6.8e-02"	D	"0.0018010"	"1.4532180"	"3p6.3d"	"2D"	"5/2"	"3p6.5f"	"2F*"	"7/2"		"T2757"	"L1891"	
"627.846"	""	"5.8e+07"	"3.4e-03"	E	"0.0018010"	"1.4532180"	"3p6.3d"	"2D"	"5/2"	"3p6.5f"	"2F*"	"5/2"		"T2757"	""	
"693.738"	"3"	"1.2e+07"	"1.7e-03"	E	"0.2327314"	"1.546292"	"3p6.4s"	"2S"	"1/2"	"3p6.7p"	"2P*"	"3/2"		"T2886LS"	"L2625"	
"693.969"	"1"	"1.2e+07"	"8.7e-04"	E	"0.2327314"	"1.5458548"	"3p6.4s"	"2S"	"1/2"	"3p6.7p"	"2P*"	"1/2"		"T2886LS"	"L2625"	
"730.600"	"10g"	"1.2e+09"	"1.4e-01"	D	"0.0000000"	"1.2472865"	"3p6.3d"	"2D"	"3/2"	"3p6.4f"	"2F*"	"5/2"		"T2757"	"L1891"	
"731.655"	"15g"	"1.3e+09"	"1.4e-01"	D	"0.0018010"	"1.2472888"	"3p6.3d"	"2D"	"5/2"	"3p6.4f"	"2F*"	"7/2"		"T2757"	"L1891"	
"731.656"	""	"8.7e+07"	"7.0e-03"	E	"0.0018010"	"1.2472865"	"3p6.3d"	"2D"	"5/2"	"3p6.4f"	"2F*"	"5/2"		"T2757"	""	
"769.019"	"1"	"1.6e+07"	"2.8e-03"	E	"0.2327314"	"1.4177055"	"3p6.4s"	"2S"	"1/2"	"3p6.6p"	"2P*"	"3/2"		"T2886LS"	"L1891"	
"769.524"	"1"	"1.6e+07"	"1.4e-03"	E	"0.2327314"	"1.4169271"	"3p6.4s"	"2S"	"1/2"	"3p6.6p"	"2P*"	"1/2"		"T2886LS"	"L1891"	
"779.526"	"4g"	"1.4e+07"	"1.3e-03"	E	"0.0000000"	"1.1690021"	"3p6.3d"	"2D"	"3/2"	"3p6.5p"	"2P*"	"3/2"		"T2757"	"L2625"	
"780.597"	"6g"	"1.4e+08"	"6.4e-03"	E	"0.0000000"	"1.1673980"	"3p6.3d"	"2D"	"3/2"	"3p6.5p"	"2P*"	"1/2"		"T2757"	"L1891"	
"780.728"	"8g"	"1.3e+08"	"7.9e-03"	E	"0.0018010"	"1.1690021"	"3p6.3d"	"2D"	"5/2"	"3p6.5p"	"2P*"	"3/2"		"T2757"	"L1891"	
"961.050"	"2"	"6.0e+07"	"8.3e-03"	E	"0.5659360"	"1.5141355"	"3p6.4p"	"2P*"	"1/2"	"3p6.7s"	"2S"	"1/2"		"T2886LS"	"L1891"	
"965.447"	"4"	"1.2e+08"	"8.4e-03"	D	"0.5702543"	"1.5141355"	"3p6.4p"	"2P*"	"3/2"	"3p6.7s"	"2S"	"1/2"		"T2886LS"	"L1891"	
"966.293"	"3"	"5.6e+07"	"1.6e-02"	D	"0.5659360"	"1.5089903"	"3p6.4p"	"2P*"	"1/2"	"3p6.6d"	"2D"	"3/2"		"T2886LS"	"L1891"	
"970.637"	"4"	"6.7e+07"	"1.4e-02"	D	"0.5702543"	"1.5090882"	"3p6.4p"	"2P*"	"3/2"	"3p6.6d"	"2D"	"5/2"		"T2886LS"	"L1891"	
"970.738"	""	"1.1e+07"	"1.6e-03"	E	"0.5702543"	"1.5089903"	"3p6.4p"	"2P*"	"3/2"	"3p6.6d"	"2D"	"3/2"		"T2886LS"	""	
