ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"69.4478"	""	"1.51e+09"	"1.09e-03"	A	"0.00000"	"13.1216"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"1/2"		"T7495"	""	
"69.4478"	""	"1.51e+09"	"2.18e-03"	A	"0.00000"	"13.1216"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"3/2"		"T7495"	""	
"70.1198"	""	"2.07e+09"	"1.53e-03"	A	"0.00000"	"12.9959"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"T7495"	""	
"70.1198"	""	"2.06e+09"	"3.04e-03"	A	"0.00000"	"12.9959"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"T7495"	""	
"70.9800"	""	"2.94e+09"	"4.44e-03"	A	"0.00000"	"12.83837"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T7495"	""	
"70.9800"	""	"2.94e+09"	"2.22e-03"	A	"0.00000"	"12.83837"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T7495"	""	
"72.3140"	""	"4.38e+09"	"3.44e-03"	A	"0.00000"	"12.60153"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T7495"	""	
"72.3140"	""	"4.37e+09"	"6.85e-03"	A	"0.00000"	"12.60153"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T7495"	""	
"74.4654"	""	"6.93e+09"	"5.76e-03"	A	"0.00000"	"12.23746"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T7495"	""	
"74.4654"	""	"6.91e+09"	"1.15e-02"	A	"0.00000"	"12.23746"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T7495"	""	
"75.2729"	""	"2.27e+09"	"3.86e-03"	A	"1.0230"	"13.1292"	"1s2.2p"	"2P*"	"1/2"	"1s2.10d"	"2D"	"3/2"		"T7495"	""	
"75.3282"	""	"4.53e+08"	"3.86e-04"	A	"1.03188"	"13.1292"	"1s2.2p"	"2P*"	"3/2"	"1s2.10d"	"2D"	"3/2"		"T7495"	""	
"75.3282"	""	"2.72e+09"	"3.47e-03"	A	"1.03188"	"13.1292"	"1s2.2p"	"2P*"	"3/2"	"1s2.10d"	"2D"	"5/2"		"T7495"	""	
"76.0479"	""	"3.14e+09"	"5.45e-03"	A	"1.0230"	"13.0058"	"1s2.2p"	"2P*"	"1/2"	"1s2.9d"	"2D"	"3/2"		"T7495"	""	
