configuration	term	J	energy
3s2.3p4	3P	2	0.0
3s2.3p4	3P	1	0.01013484
3s2.3p4	3P	0	0.01430899
3s2.3p4	1D	2	0.1276685
3s2.3p4	1S	0	0.303139
3s.3p5	3P*	2	1.0370266
3s.3p5	3P*	1	1.0461107
3s.3p5	3P*	0	1.0509461000000002
3s.3p5	1P*	1	1.3124285
3s2.3p3.(4S*).3d	5D*	1	1.3202935
3s2.3p3.(4S*).3d	5D*	2	1.32034103
3s2.3p3.(4S*).3d	5D*	3	1.3204034
3s2.3p3.(4S*).3d	5D*	4	1.3205287
3s2.3p3.(4S*).3d	3D*	3	1.42991941
3s2.3p3.(4S*).3d	3D*	2	1.42998356
3s2.3p3.(4S*).3d	3D*	1	1.43096094
3s2.3p3.(2D*).3d	1S*	0	1.4748851
3s2.3p3.(2D*).3d	3F*	2	1.4831535
3s2.3p3.(2D*).3d	3F*	3	1.4860593999999998
3s2.3p3.(2D*).3d	3F*	4	1.4897121000000002
3s2.3p3.(2D*).3d	3G*	3	1.5682916
3s2.3p3.(2D*).3d	3G*	4	1.56862384
3s2.3p3.(2D*).3d	3G*	5	1.56912428
3s2.3p3.(4S*).4s	5S*	2	1.589053785
3s2.3p3.(2D*).3d	1G*	4	1.6007826
3s2.3p3.(2P*).3d	1D*	2	1.63599335
3s2.3p3.(4S*).4s	3S*	1	1.646461949
3s2.3p3.(2P*).3d	3F*	4	1.69862807
3s2.3p3.(2P*).3d	3F*	3	1.70095458
3s2.3p3.(2P*).3d	3F*	2	1.70319481
3s2.3p3.(2D*).3d	3D*	1	1.70563696
3s2.3p3.(2D*).3d	3D*	2	1.71157767
3s2.3p3.(2P*).3d	3P*	0	1.714504
3s2.3p3.(2P*).3d	3P*	1	1.71790108
3s2.3p3.(2D*).3d	3D*	3	1.71969648
3s2.3p3.(2P*).3d	3P*	2	1.7257651
3s2.3p3.(2D*).4s	3D*	1	1.7914656830000002
3s2.3p3.(2D*).4s	3D*	2	1.7916896480000002
3s2.3p3.(2D*).4s	3D*	3	1.792287745
3s2.3p3.(2D*).4s	1D*	2	1.8203781769999998
3s2.3p3.(2P*).3d	1F*	3	1.82543132
3s2.3p3.(4S*).4p	5P	1	1.86417858
3s2.3p3.(4S*).4p	5P	2	1.86496077
3s2.3p3.(2D*).3d	3S*	1	1.8656224
3s2.3p3.(4S*).4p	5P	3	1.866305338
3s2.3p3.(2P*).4s	3P*	2	1.88844607
3s2.3p3.(2P*).4s	3P*	1	1.8911737000000002
3s2.3p3.(2P*).4s	3P*	0	1.89246648
3s2.3p3.(4S*).4p	3P	1	1.905697739
3s2.3p3.(4S*).4p	3P	2	1.9059230619999998
3s2.3p3.(4S*).4p	3P	0	1.906057264
3s2.3p3.(2P*).3d	3D*	3	1.9155993000000002
3s2.3p3.(2P*).3d	3D*	2	1.9228241000000001
3s2.3p3.(2P*).4s	1P*	1	1.9233545
3s2.3p3.(2P*).3d	3D*	1	1.9279224
3s2.3p3.(2D*).3d	3P*	2	1.9496720230000002
3s2.3p3.(2D*).3d	3P*	1	1.95327904
3s2.3p3.(2D*).3d	3P*	0	1.9553011999999999
3s2.3p3.(2D*).3d	1D*	2	1.9987506999999998
3s2.3p3.(2D*).3d	1P*	1	2.00395347
3s2.3p3.(2D*).4p	1P	1	2.03816868
3s2.3p3.(2D*).3d	1F*	3	2.0442826000000003
3s2.3p3.(2D*).4p	3D	2	2.05171054
3s2.3p3.(2D*).4p	3D	1	2.051777831
3s2.3p3.(2D*).4p	3D	3	2.054033403
3s2.3p3.(2D*).4p	3F	2	2.062716836
3s2.3p3.(2D*).4p	3F	3	2.064057779
3s2.3p3.(2D*).4p	3F	4	2.0653565030000003
3s2.3p3.(2D*).4p	1F	3	2.070801259
3s2.3p3.(2D*).4p	3P	2	2.108144931
3s2.3p3.(2D*).4p	3P	1	2.1107438480000003
3s2.3p3.(2D*).4p	3P	0	2.11190546
3s2.3p3.(2D*).4p	1D	2	2.151179176
3s2.3p3.(2P*).3d	1P*	1	2.162
3s2.3p3.(2P*).4p	3S	1	2.17969641
3s2.3p3.(2P*).4p	3D	1	2.18842596
3s2.3p3.(2P*).4p	3D	2	2.18939612
3s2.3p3.(2P*).4p	3D	3	2.1897052059999997
3s2.3p3.(2P*).4p	1P	1	2.20350893
3s2.3p3.(2P*).4p	3P	0	2.2136917
3s2.3p3.(2P*).4p	3P	1	2.21571907
3s2.3p3.(2P*).4p	3P	2	2.218259084
3s2.3p3.(2P*).4p	1D	2	2.2267546780000003
3s2.3p3.(4S*).4d	5D*	1	2.24202572
3s2.3p3.(4S*).4d	5D*	2	2.24204752
3s2.3p3.(4S*).4d	5D*	3	2.24208066
3s2.3p3.(4S*).4d	5D*	4	2.24213265
3p6	1S	0	2.27650239
