ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"108.955"	""	"2.46e+10"	"1.31e-01"	B	"0.8802"	"9.24393"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.4d"	"3D"	"1"		"T5633c91,LS"	""	
"108.984"	""	"3.3e+10"	"9.9e-02"	B	"0.8826"	"9.24401"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"2"		"T5633c91,LS"	""	
"108.985"	""	"1.84e+10"	"3.3e-02"	B	"0.8826"	"9.24393"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"1"		"T5633c91,LS"	""	
"109.051"	""	"4.4e+10"	"1.10e-01"	B	"0.88782"	"9.24415"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"3"		"T5633c91,LS"	""	
"109.053"	""	"1.10e+10"	"1.97e-02"	B	"0.88782"	"9.24401"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"2"		"T5633c91,LS"	""	
"109.054"	""	"1.2e+09"	"1.3e-03"	C	"0.88782"	"9.24393"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"1"		"T5633c91,LS"	""	
"112.830"	""	"1.6e+09"	"9.e-03"	D	"0.00000"	"8.07645"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3s"	"1P*"	"1"		"u32"	""	
"114.753"	""	"1.4e+06"	"8.3e-06"	C	"0.00000"	"7.94112"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3s"	"3P*"	"1"		"u32"	""	
"126.532"	""	"1.45e+08"	"1.04e-03"	A	"0.00000"	"7.20185"	"1s2.2s2"	"1S"	"0"	"1s2.2s.3p"	"3P*"	"1"		"u32"	""	
"126.929"	""	"6.19e+10"	"4.49e-01"	A	"0.00000"	"7.17936"	"1s2.2s2"	"1S"	"0"	"1s2.2s.3p"	"1P*"	"1"		"u32"	""	
"136.988"	""	"4.6e+05"	"2.1e-06"	C	"0.8826"	"7.53475"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"1D"	"2"		"u32"	""	
"137.096"	""	"8.e+04"	"2.4e-07"	D	"0.88782"	"7.53475"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"1D"	"2"		"u32"	""	
"139.752"	""	"7.66e+10"	"6.73e-01"	A	"0.8802"	"7.40078"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.3d"	"3D"	"1"		"u32"	""	
"139.798"	""	"1.03e+11"	"5.04e-01"	A	"0.8826"	"7.40100"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"3D"	"2"		"u32"	""	
"139.803"	""	"5.74e+10"	"1.68e-01"	A	"0.8826"	"7.40078"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"3D"	"1"		"u32"	""	
"139.904"	""	"1.38e+11"	"5.65e-01"	A	"0.88782"	"7.40133"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"3"		"u32"	""	
