ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"840.032"	"0.003"	"600"	"2.73e+08"	"1.44e-02"	C	"0.000000"	"1.084801"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4"	"4P"	"1/2"		"T1555LS"	"L11588"	
"843.770"	"0.004"	"800"	"2.70e+08"	"2.88e-02"	C	"0.000000"	"1.079995"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4"	"4P"	"3/2"		"T1555LS"	"L11588"	
"850.605"	"0.004"	"1000"	"2.63e+08"	"4.28e-02"	C	"0.000000"	"1.071317"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4"	"4P"	"5/2"		"T1555LS"	"L11588"	
"2562.874"	"0.019"	"10"	"1.4e+08"	"2.8e-01"	D	"2.2801287"	"2.6356932"	"3s2.3p2.(3P).4s"	"4P"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		"T1619CA,LS"	"L11418"	
"2568.823"	"0.018"	"10"	"1.0e+08"	"1.5e-01"	D	"2.2863887"	"2.6411298"	"3s2.3p2.(3P).4s"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		"T1619CA,LS"	"L11418"	
"2570.22"	"0.03"	"9"	"5.7e+07"	"5.6e-02"	E	"2.2801287"	"2.634676"	"3s2.3p2.(3P).4s"	"4P"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		"T1619CA,LS"	"L11418"	
"2608.804"	"0.019"	"9"	"4.3e+07"	"4.4e-02"	E	"2.2863887"	"2.6356932"	"3s2.3p2.(3P).4s"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		"T1619CA,LS"	"L11418"	
"2616.42"	"0.03"	"10"	"2.7e+08"	"1.4e-01"	D	"2.2863887"	"2.634676"	"3s2.3p2.(3P).4s"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		"T1619CA,LS"	"L11418"	
"2641.090"	"0.019"	"12"	"2.2e+08"	"2.3e-01"	D	"2.2960954"	"2.6411298"	"3s2.3p2.(3P).4s"	"4P"	"5/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		"T1619CA,LS"	"L11418"	
"2683.372"	"0.020"	"10"	"1.4e+08"	"1.0e-01"	D	"2.2960954"	"2.6356932"	"3s2.3p2.(3P).4s"	"4P"	"5/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		"T1619CA,LS"	"L11418"	
