configuration	term	J	energy
2p6.3s2	1S	0	0.0
3s.3p	3P*	0	1.03065
3s.3p	3P*	1	1.037983
3s.3p	3P*	2	1.053334
3s.3p	1P*	1	1.555733
3p2	1D	2	2.41257
3p2	3P	0	2.45893
3p2	3P	1	2.467502
3p2	3P	2	2.48377
3p2	1S	0	2.88614
3s.3d	3D	1	2.95345
3s.3d	3D	2	2.953792
3s.3d	3D	3	2.95437
3s.3d	1D	2	3.374367
3p.3d	3F*	2	4.04021
3p.3d	3F*	3	4.05313
3p.3d	3F*	4	4.06435
3p.3d	1D*	2	4.10505
3p.3d	3P*	2	4.30375
3p.3d	3P*	1	4.309154
3p.3d	3P*	0	4.31767
3p.3d	3D*	1	4.330496
3p.3d	3D*	2	4.33385
3p.3d	3D*	3	4.33546
3p.3d	1F*	3	4.6499
3s.4s	3S	1	4.68461
3p.3d	1P*	1	4.712211
3s.4s	1S	0	4.81978
3s.4p	3P*	0	5.13845
3s.4p	3P*	1	5.14336
3s.4p	3P*	2	5.14618
3s.4p	1P*	1	5.19237
3s.4d	3D	1	5.782946
3s.4d	3D	2	5.783256
3s.4d	3D	3	5.78382
3s.4d	1D	2	5.78923
3d2	3F	2	5.95881
3d2	3F	3	5.96003
3d2	3F	4	5.96083
3s.4f	3F*	2	6.01505
3s.4f	3F*	3	6.01538
3s.4f	3F*	4	6.01547
3d2	1D	2	6.074051
3s.4f	1F*	3	6.08267
3d2	1G	4	6.08782
3d2	3P	0	6.09897
3d2	3P	1	6.099712
3d2	3P	2	6.10011
3p.4p	1P	1	6.36383
3p.4p	3D	1	6.39535
3p.4p	3D	2	6.40213
3d2	1S	0	6.448363
3p.4p	3S	1	6.45349
3p.4p	3P	2	6.48722
3s.5s	1S	0	6.51368
3s.5s	3S	1	6.52237
3p.4p	1D	2	6.56545
3s.5p	3P*	0	6.73848
3s.5p	3P*	1	6.740551
3s.5p	3P*	2	6.741216
3s.5p	1P*	1	6.76017
3s.5d	3D	1	7.03813
3s.5d	3D	3	7.03816
3s.5d	3D	2	7.03819
3s.5d	1D	2	7.04346
3s.5f	3F*	4	7.14792
3p.4f	3G	4	7.29113
3p.4f	3G	5	7.29627
3s.6s	3S	1	7.41741
3s.6p	1P*	1	7.54074
3s.6d	1D	2	7.67569
3s.6d	3D	1	7.69358
3s.6d	3D	2	7.69379
3s.6d	3D	3	7.69379
3s.6f	3F*	4	7.75883
3p.5s	3P*	0	7.89949
3p.5s	3P*	1	7.90272
3p.5s	3P*	2	7.91936
3s.7s	3S	1	7.92383
3p.5s	1P*	1	7.93569
3s.7p	3P*	0	7.993
3s.7p	3P*	1	7.993
3s.7p	3P*	2	7.9928
3s.7p	1P*	1	7.99849
3s.7d	3D	2	8.03734
3s.7d	3D	3	8.04384
3s.7f	3F*	4	8.12726
3s.7g	3G	5	8.13582
3s.8d	3D	2	8.33887
3s.8d	3D	3	8.3394
3s.8f	3F*	4	8.36518
3s.8h	3H*	6	8.37345
3s.9f	3F*	4	8.52817
3s.10f	3F*	4	8.64442
