configuration	term	J	energy
1s	2S		0.0
2s	2S		0.7495987475942
2p	2P*		0.749600648856
3s	2S		0.88841449324
3p	2P*		0.88841505616
3d	2D		0.8884155814
4s	2S		0.936999892721
4p	2P*		0.937000130118
4d	2D		0.93700035174
4f	2F*		0.9370004469
5s	2S		0.9594879398
5p	2P*		0.9594880614
5d	2D		0.95948817429
5f	2F*		0.9594882232
5g	2G		0.9594882504394
6s	2S		0.971703646834
6p	2P*		0.971703717156
6d	2D		0.97170378281
6f	2F*		0.9717038110135
6g	2G		0.9717038266556
6h	2H*		0.9717038366103
7			0.979069427
8			0.983849989
9			0.987127529
10			0.989471939
11			0.991206536
12			0.992525835
13			0.993552563
14			0.99436724
15			0.995024479
16			0.995562381
17			0.996008181
18			0.996381766
19			0.996697931
20			0.996967867
21			0.997200168
22			0.997401516
23			0.997577177
24			0.997731342
25			0.997867378
26			0.997988023
27			0.998095512
28			0.998191692
29			0.998278095
30			0.998356002
31			0.998426492
32			0.998490477
33			0.998548734
34			0.998601927
35			0.998650626
36			0.998695323
37			0.998736445
38			0.998774364
39			0.998809403
40			0.998841848
