ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"240.859"	""	"1.43e+09"	"3.73e-02"	C	"0.00000000"	"3.7834"	"2s2.2p2"	"3P"	"0"	"2s2.2p.(2P*).6d"	"3D*"	"1"		"T5376LS"	""	
"240.925"	""	"1.93e+09"	"2.80e-02"	C	"0.00103135"	"3.7834"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).6d"	"3D*"	"2"		"T5376LS"	""	
"240.925"	""	"1.07e+09"	"9.31e-03"	C	"0.00103135"	"3.7834"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).6d"	"3D*"	"1"		"T5376LS"	""	
"241.037"	""	"7.12e+07"	"3.72e-04"	D	"0.00279006"	"3.7834"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).6d"	"3D*"	"1"		"T5376LS"	""	
"241.037"	""	"2.56e+09"	"3.12e-02"	C	"0.00279006"	"3.7834"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).6d"	"3D*"	"3"		"T5376LS"	""	
"241.037"	""	"6.41e+08"	"5.58e-03"	C	"0.00279006"	"3.7834"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).6d"	"3D*"	"2"		"T5376LS"	""	
"246.265"	""	"3.71e+09"	"3.37e-02"	C+	"0.1847436"	"3.8851"	"2s2.2p2"	"1D"	"2"	"2s.2p2.(2D).3p"	"1D*"	"2"		"T5376"	""	
"248.320"	""	"2.52e+09"	"3.26e-02"	C+	"0.1847436"	"3.85447"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).7d"	"1F*"	"3"		"T5376"	""	
"256.423"	""	"9.95e+09"	"5.89e-02"	C+	"0.5497199"	"4.1034805"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"1"		"T5376LS"	""	
"256.459"	""	"9.94e+09"	"9.80e-02"	C+	"0.5497199"	"4.1029875"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"2"		"T5376LS"	""	
"256.507"	""	"9.94e+09"	"1.37e-01"	C+	"0.5497199"	"4.1023211"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"3"		"T5376LS"	""	
"261.024"	""	"5.17e+09"	"7.39e-02"	C+	"0.1847436"	"3.675869"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).5d"	"1F*"	"3"		"T5376"	""	
"262.111"	""	"2.26e+09"	"2.33e-02"	C+	"0.1847436"	"3.661395"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).5d"	"1D*"	"2"		"T5376"	""	
"263.694"	""	"3.32e+09"	"1.04e-01"	C+	"0.00000000"	"3.4557721"	"2s2.2p2"	"3P"	"0"	"2s2.2p.(2P*).4d"	"3D*"	"1"		"T5376LS"	""	
"263.727"	""	"4.48e+09"	"7.79e-02"	C+	"0.00103135"	"3.4563724"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).4d"	"3D*"	"2"		"T5376LS"	""	
"263.773"	""	"2.49e+09"	"2.60e-02"	C+	"0.00103135"	"3.4557721"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).4d"	"3D*"	"1"		"T5376LS"	""	
"263.817"	""	"5.97e+09"	"8.72e-02"	C+	"0.00279006"	"3.4569531"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).4d"	"3D*"	"3"		"T5376LS"	""	
"263.861"	""	"1.49e+09"	"1.56e-02"	C+	"0.00279006"	"3.4563724"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).4d"	"3D*"	"2"		"T5376LS"	""	
"263.907"	""	"1.66e+08"	"1.04e-03"	C	"0.00279006"	"3.4557721"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).4d"	"3D*"	"1"		"T5376LS"	""	
"264.258"	""	"2.34e+09"	"7.35e-02"	C+	"0.00000000"	"3.4483971"	"2s2.2p2"	"3P"	"0"	"2s.2p2.(4P).3p"	"3P*"	"1"		"T5376LS"	""	
"264.325"	""	"7.03e+09"	"2.45e-02"	C+	"0.00103135"	"3.4485549"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3P*"	"0"		"T5376LS"	""	
"264.337"	"80bl"	"1.76e+09"	"1.84e-02"	C+	"0.00103135"	"3.4483971"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3P*"	"1"		"T5376LS"	"L3492"	
"264.346"	""	"1.76e+09"	"3.07e-02"	C+	"0.00103135"	"3.4482863"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3P*"	"2"		"T5376LS"	""	
"264.472"	""	"2.92e+09"	"1.84e-02"	C+	"0.00279006"	"3.4483971"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3P*"	"1"		"T5376LS"	""	
"264.481"	"110"	"5.26e+09"	"5.52e-02"	C+	"0.00279006"	"3.4482863"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3P*"	"2"		"T5376LS"	"L3492"	
"266.972"	"110"	"3.69e+09"	"1.18e-01"	C+	"0.00000000"	"3.4133479"	"2s2.2p2"	"3P"	"0"	"2s.2p2.(4P).3p"	"3D*"	"1"		"T5376LS"	"L3492"	
"266.987"	"150"	"4.98e+09"	"8.87e-02"	C+	"0.00103135"	"3.4141852"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3D*"	"2"		"T5376LS"	"L3492"	
"267.031"	"150"	"6.63e+09"	"9.92e-02"	C+	"0.00279006"	"3.4153846"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"3"		"T5376LS"	"L3492"	
"267.052"	""	"2.76e+09"	"2.95e-02"	C+	"0.00103135"	"3.4133479"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3D*"	"1"		"T5376LS"	""	
"267.124"	""	"1.66e+09"	"1.78e-02"	C+	"0.00279006"	"3.4141852"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"2"		"T5376LS"	""	
"267.190"	""	"1.84e+08"	"1.18e-03"	C	"0.00279006"	"3.4133479"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"1"		"T5376LS"	""	
"271.395"	""	"7.91e+08"	"1.22e-02"	C	"0.5497199"	"3.9074392"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4s"	"5P"	"3"		"T5376LS"	""	
"271.516"	""	"7.90e+08"	"8.73e-03"	C	"0.5497199"	"3.9059384"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4s"	"5P"	"2"		"T5376LS"	""	
"271.609"	""	"7.89e+08"	"5.24e-03"	C	"0.5497199"	"3.9047872"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4s"	"5P"	"1"		"T5376LS"	""	
"275.282"	""	"4.06e+08"	"1.38e-02"	D	"0.00000000"	"3.3102995"	"2s2.2p2"	"3P"	"0"	"2s.2p2.(4P).3p"	"3S*"	"1"		"T5376LS"	""	
"275.368"	""	"1.22e+09"	"1.39e-02"	C	"0.00103135"	"3.3102995"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3S*"	"1"		"T5376LS"	""	
"275.515"	""	"2.02e+09"	"1.38e-02"	C	"0.00279006"	"3.3102995"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3S*"	"1"		"T5376LS"	""	
"277.386"	"150"	"9.43e+09"	"1.52e-01"	B	"0.1847436"	"3.4699424"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).4d"	"1F*"	"3"		"T5376"	"L3492"	
"279.788"	""	"4.25e+09"	"4.99e-02"	C+	"0.1847436"	"3.4417356"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).4d"	"1D*"	"2"		"T5376"	""	
"295.621"	"80"	"2.16e+10"	"1.70e-01"	C+	"0.5497199"	"3.6322708"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"1"		"T5376LS"	"L3492"	
"295.655"	"110"	"2.16e+10"	"2.83e-01"	C+	"0.5497199"	"3.6319202"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"2"		"T5376LS"	"L3492"	
"295.716"	"120"	"2.16e+10"	"3.96e-01"	C+	"0.5497199"	"3.6312815"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"3"		"T5376LS"	"L3492"	
"295.942"	""	"5.56e+09"	"2.19e-01"	C+	"0.3935374"	"3.4727410"	"2s2.2p2"	"1S"	"0"	"2s2.2p.(2P*).4d"	"1P*"	"1"		"T5376"	""	
"303.413"	"150"	"4.29e+09"	"1.78e-01"	C	"0.00000000"	"3.0033894"	"2s2.2p2"	"3P"	"0"	"2s2.2p.(2P*).3d"	"3P*"	"1"		"T5376,T5791,LS"	"L3492"	
"303.461"	"150"	"1.29e+10"	"5.94e-02"	C	"0.00103135"	"3.0039475"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"0"		"T5376,T5791,LS"	"L3492"	
"303.517"	"140"	"3.21e+09"	"4.43e-02"	C	"0.00103135"	"3.0033894"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"1"		"T5376,T5791,LS"	"L3492"	
"303.622"	"160"	"3.21e+09"	"7.39e-02"	C	"0.00103135"	"3.0023497"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"2"		"T5376,T5791,LS"	"L3492"	
"303.695"	"160"	"5.34e+09"	"4.43e-02"	C	"0.00279006"	"3.0033894"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3P*"	"1"		"T5376,T5791,LS"	"L3492"	
"303.800"	"250"	"9.61e+09"	"1.33e-01"	C	"0.00279006"	"3.0023497"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3P*"	"2"		"T5376,T5791,LS"	"L3492"	
"305.596"	"200"	"1.20e+10"	"5.04e-01"	C+	"0.00000000"	"2.9819323"	"2s2.2p2"	"3P"	"0"	"2s2.2p.(2P*).3d"	"3D*"	"1"		"T5376,T5791,LS"	"L3492"	
"305.656"	"250"	"1.62e+10"	"3.78e-01"	C+	"0.00103135"	"2.9823793"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3D*"	"2"		"T5376,T5791,LS"	"L3492"	
"305.702"	"190"	"9.01e+09"	"1.26e-01"	C+	"0.00103135"	"2.9819323"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3D*"	"1"		"T5376,T5791,LS"	"L3492"	
"305.767"	"300"	"2.16e+10"	"4.24e-01"	C+	"0.00279006"	"2.9830525"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3D*"	"3"		"T5376,T5791,LS"	"L3492"	
"305.836"	"190"	"5.40e+09"	"7.57e-02"	C+	"0.00279006"	"2.9823793"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3D*"	"2"		"T5376,T5791,LS"	"L3492"	
"305.882"	""	"6.00e+08"	"5.05e-03"	C	"0.00279006"	"2.9819323"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3D*"	"1"		"T5376,T5791,LS"	""	
"320.978"	"450"	"2.17e+10"	"4.69e-01"	C+	"0.1847436"	"3.0237794"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).3d"	"1F*"	"3"		"T5376,T5791"	"L3492"	
"328.448"	"300"	"1.04e+10"	"1.68e-01"	B	"0.1847436"	"2.9592090"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).3d"	"1D*"	"2"		"T5376,T5791"	"L3492"	
"345.312"	"300"	"1.35e+10"	"7.24e-01"	C	"0.3935374"	"3.0325048"	"2s2.2p2"	"1S"	"0"	"2s2.2p.(2P*).3d"	"1P*"	"1"		"T5376,T5791"	"L3492"	
"349.828"	""	"2.26e+09"	"4.15e-02"	C+	"1.093750"	"3.6986504"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3D"	"3"		"T5376LS"	""	
"349.863"	""	"2.83e+08"	"7.27e-03"	C+	"1.094007"	"3.6986504"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3D"	"3"		"T5376LS"	""	
"349.889"	""	"3.96e+08"	"5.19e-03"	C+	"1.093750"	"3.6981985"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3D"	"2"		"T5376LS"	""	
"349.923"	""	"1.77e+09"	"3.25e-02"	C+	"1.094007"	"3.6981985"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3D"	"2"		"T5376LS"	""	
"349.929"	""	"3.81e+08"	"1.17e-02"	C+	"1.094051"	"3.6981985"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3D"	"2"		"T5376LS"	""	
"349.959"	""	"6.35e+08"	"7.00e-03"	C+	"1.094007"	"3.6979354"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3D"	"1"		"T5376LS"	""	
"349.964"	""	"1.90e+09"	"3.49e-02"	C+	"1.094051"	"3.6979354"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3D"	"1"		"T5376LS"	""	
"355.138"	"110"	"8.99e+09"	"2.19e-01"	C+	"1.093750"	"3.6596988"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3F"	"4"		"T5376LS"	"L3492"	
"355.302"	""	"1.00e+09"	"1.89e-02"	C+	"1.093750"	"3.6585211"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3F"	"3"		"T5376LS"	""	
"355.337"	"90"	"7.97e+09"	"2.11e-01"	C+	"1.094007"	"3.6585211"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3F"	"3"		"T5376LS"	"L3492"	
"355.429"	""	"3.94e+07"	"5.33e-04"	C	"1.093750"	"3.6575989"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3F"	"2"		"T5376LS"	""	
"355.465"	""	"1.40e+09"	"2.65e-02"	C+	"1.094007"	"3.6575989"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3F"	"2"		"T5376LS"	""	
"355.471"	"80"	"7.53e+09"	"2.38e-01"	C+	"1.094051"	"3.6575989"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3F"	"2"		"T5376LS"	"L3492"	
"356.561"	""	"1.47e+09"	"9.34e-03"	D	"1.094051"	"3.6497602"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3P"	"0"		"T5376LS"	""	
"356.624"	""	"1.10e+09"	"1.26e-02"	C	"1.094007"	"3.6492691"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3P"	"1"		"T5376LS"	""	
"356.630"	""	"3.66e+08"	"6.98e-03"	D	"1.094051"	"3.6492691"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3P"	"1"		"T5376LS"	""	
"356.727"	""	"1.23e+09"	"1.68e-02"	C	"1.093750"	"3.6482719"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3P"	"2"		"T5376LS"	""	
"356.763"	""	"2.19e+08"	"4.18e-03"	D	"1.094007"	"3.6482719"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3P"	"2"		"T5376LS"	""	
"356.769"	""	"1.46e+07"	"4.64e-04"	D	"1.094051"	"3.6482719"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3P"	"2"		"T5376LS"	""	
"359.017"	"200"	"3.30e+09"	"8.93e-02"	C+	"0.5497199"	"3.0879471"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3s"	"5P"	"3"		"T5376LS"	"L3492"	
"359.225"	"190"	"3.29e+09"	"6.36e-02"	C+	"0.5497199"	"3.0864795"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3s"	"5P"	"2"		"T5376LS"	"L3492"	
"359.386"	"150"	"3.29e+09"	"3.82e-02"	C+	"0.5497199"	"3.0853429"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3s"	"5P"	"1"		"T5376LS"	"L3492"	
"364.734"	""	"2.14e+09"	"4.27e-02"	C+	"1.093750"	"3.592196"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(2D).3s"	"3D"	"3"		"T5376LS"	""	
"364.771"	""	"2.68e+08"	"7.48e-03"	C+	"1.094007"	"3.592196"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(2D).3s"	"3D"	"3"		"T5376LS"	""	
"364.828"	""	"3.75e+08"	"5.34e-03"	C+	"1.093750"	"3.591552"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(2D).3s"	"3D"	"2"		"T5376LS"	""	
"364.865"	""	"1.67e+09"	"3.33e-02"	C+	"1.094007"	"3.591552"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(2D).3s"	"3D"	"2"		"T5376LS"	""	
"364.871"	""	"3.60e+08"	"1.20e-02"	C+	"1.094051"	"3.591552"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(2D).3s"	"3D"	"2"		"T5376LS"	""	
"364.929"	""	"6.00e+08"	"7.19e-03"	C+	"1.094007"	"3.591116"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(2D).3s"	"3D"	"1"		"T5376LS"	""	
"364.935"	""	"1.80e+09"	"3.59e-02"	C+	"1.094051"	"3.591116"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(2D).3s"	"3D"	"1"		"T5376LS"	""	
"366.191"	""	"4.41e+05"	"2.66e-05"	C	"0.00000000"	"2.4885002"	"2s2.2p2"	"3P"	"0"	"2s2.2p.(2P*).3s"	"1P*"	"1"		"u24"	""	
"366.343"	""	"6.43e+05"	"1.29e-05"	C	"0.00103135"	"2.4885002"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3s"	"1P*"	"1"		"u24"	""	
"366.602"	""	"5.03e+05"	"6.08e-06"	C	"0.00279006"	"2.4885002"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3s"	"1P*"	"1"		"u24"	""	
"373.803"	"210"	"9.50e+08"	"3.32e-02"	C+	"0.00103135"	"2.4388605"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3s"	"3P*"	"2"		"u24"	"L3492"	
"374.004"	"200"	"1.26e+09"	"7.93e-02"	C+	"0.00000000"	"2.4365195"	"2s2.2p2"	"3P"	"0"	"2s2.2p.(2P*).3s"	"3P*"	"1"		"u24"	"L3492"	
"374.073"	"300"	"2.85e+09"	"5.98e-02"	C+	"0.00279006"	"2.4388605"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3s"	"3P*"	"2"		"u24"	"L3492"	
"374.162"	"190"	"9.46e+08"	"1.99e-02"	C+	"0.00103135"	"2.4365195"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3s"	"3P*"	"1"		"u24"	"L3492"	
"374.328"	"200"	"3.79e+09"	"2.65e-02"	C+	"0.00103135"	"2.4354406"	"2s2.2p2"	"3P"	"1"	"2s2.2p.(2P*).3s"	"3P*"	"0"		"u24"	"L3492"	
"374.432"	"210"	"1.58e+09"	"1.99e-02"	C+	"0.00279006"	"2.4365195"	"2s2.2p2"	"3P"	"2"	"2s2.2p.(2P*).3s"	"3P*"	"1"		"u24"	"L3492"	
"379.508"	""	"5.88e+09"	"1.78e-01"	C+	"1.297471"	"3.6986504"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(4P).3d"	"3D"	"3"		"T5376LS"	""	
"379.580"	""	"1.47e+09"	"3.18e-02"	C+	"1.297471"	"3.6981985"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(4P).3d"	"3D"	"2"		"T5376LS"	""	
"379.581"	""	"4.41e+09"	"1.59e-01"	C+	"1.297478"	"3.6981985"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(4P).3d"	"3D"	"2"		"T5376LS"	""	
"379.621"	""	"1.63e+08"	"2.11e-03"	C	"1.297471"	"3.6979354"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(4P).3d"	"3D"	"1"		"T5376LS"	""	
"379.622"	""	"2.45e+09"	"5.29e-02"	C+	"1.297478"	"3.6979354"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(4P).3d"	"3D"	"1"		"T5376LS"	""	
"379.639"	""	"3.26e+09"	"2.11e-01"	C+	"1.297585"	"3.6979354"	"2s.2p3"	"3P*"	"0"	"2s.2p2.(4P).3d"	"3D"	"1"		"T5376LS"	""	
"387.397"	""	"5.69e+09"	"4.27e-02"	C+	"1.297478"	"3.6497602"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(4P).3d"	"3P"	"0"		"T5376LS"	""	
"387.477"	""	"2.37e+09"	"3.20e-02"	C+	"1.297471"	"3.6492691"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(4P).3d"	"3P"	"1"		"T5376LS"	""	
"387.478"	""	"1.42e+09"	"3.20e-02"	C+	"1.297478"	"3.6492691"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(4P).3d"	"3P"	"1"		"T5376LS"	""	
"387.496"	""	"1.89e+09"	"1.28e-01"	C+	"1.297585"	"3.6492691"	"2s.2p3"	"3P*"	"0"	"2s.2p2.(4P).3d"	"3P"	"1"		"T5376LS"	""	
"387.641"	""	"4.26e+09"	"9.60e-02"	C+	"1.297471"	"3.6482719"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(4P).3d"	"3P"	"2"		"T5376LS"	""	
"387.642"	""	"1.42e+09"	"5.33e-02"	C+	"1.297478"	"3.6482719"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(4P).3d"	"3P"	"2"		"T5376LS"	""	
"395.557"	"450"	"2.80e+09"	"3.94e-02"	B+	"0.1847436"	"2.4885002"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).3s"	"1P*"	"1"		"T5376,u24,T5817"	"L3492"	
"397.114"	""	"9.38e+08"	"3.10e-02"	C	"1.297471"	"3.592196"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(2D).3s"	"3D"	"3"		"T5376LS"	""	
"397.225"	""	"2.34e+08"	"5.54e-03"	C	"1.297471"	"3.591552"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(2D).3s"	"3D"	"2"		"T5376LS"	""	
"397.227"	""	"7.03e+08"	"2.77e-02"	C	"1.297478"	"3.591552"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(2D).3s"	"3D"	"2"		"T5376LS"	""	
"397.301"	""	"2.60e+07"	"3.69e-04"	D	"1.297471"	"3.591116"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(2D).3s"	"3D"	"1"		"T5376LS"	""	
"397.302"	""	"3.90e+08"	"9.23e-03"	C	"1.297478"	"3.591116"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(2D).3s"	"3D"	"1"		"T5376LS"	""	
"397.321"	""	"5.20e+08"	"3.69e-02"	C	"1.297585"	"3.591116"	"2s.2p3"	"3P*"	"0"	"2s.2p2.(2D).3s"	"3D"	"1"		"T5376LS"	""	
"404.268"	""	"8.53e+04"	"2.09e-06"	C	"0.1847436"	"2.4388605"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).3s"	"3P*"	"2"		"u24"	""	
"404.688"	""	"1.27e+06"	"1.87e-05"	C	"0.1847436"	"2.4365195"	"2s2.2p2"	"1D"	"2"	"2s2.2p.(2P*).3s"	"3P*"	"1"		"u24"	""	
"434.267"	""	"1.91e+09"	"3.86e-02"	C+	"1.093750"	"3.1921537"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).3s"	"3P"	"2"		"T5376LS"	""	
"434.320"	""	"3.40e+08"	"9.62e-03"	C+	"1.094007"	"3.1921537"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3s"	"3P"	"2"		"T5376LS"	""	
"434.329"	""	"2.27e+07"	"1.07e-03"	C	"1.094051"	"3.1921537"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"2"		"T5376LS"	""	
"434.648"	""	"1.70e+09"	"2.89e-02"	C+	"1.094007"	"3.1905687"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).3s"	"3P"	"1"		"T5376LS"	""	
"434.657"	""	"5.66e+08"	"1.60e-02"	C+	"1.094051"	"3.1905687"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"1"		"T5376LS"	""	
"434.846"	""	"2.26e+09"	"2.14e-02"	C+	"1.094051"	"3.1896578"	"2s.2p3"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"0"		"T5376LS"	""	
"434.980"	"300"	"1.84e+09"	"1.57e-01"	B	"0.3935374"	"2.4885002"	"2s2.2p2"	"1S"	"0"	"2s2.2p.(2P*).3s"	"1P*"	"1"		"T5376,u24,T5817"	"L3492"	
