configuration	term	J	energy
3s2.3p2	3P	0	0.0
3s2.3p2	3P	1	0.084771
3s2.3p2	3P	2	0.16914
3s2.3p2	1D	2	0.438028
3s2.3p2	1S	0	0.833882
3s.3p3	5S*	2	1.95565
3s.3p3	3D*	1	2.6172
3s.3p3	3D*	2	2.61862
3s.3p3	3D*	3	2.64459
3s.3p3	3P*	1	3.00396
3s.3p3	3P*	2	3.00972
3s.3p3	1D*	2	3.30179
3s.3p3	3S*	1	3.78597
3s.3p3	1P*	1	3.99181
3s2.3p.3d	3P*	2	4.43202
3s2.3p.3d	3P*	1	4.51024
3s2.3p.3d	1D*	2	4.54604
3s2.3p.3d	3P*	0	4.58677
3s2.3p.3d	3D*	1	4.61559
3s2.3p.3d	3D*	3	4.63995
3s2.3p.3d	3D*	2	4.64063
3s2.3p.3d	1F*	3	5.07457
3s2.3p.3d	1P*	1	5.20051
3s2.3p.4s	3P*	1	12.1765
3s2.3p.4s	3P*	2	12.3448
3s2.3p.4s	1P*	1	12.4099
3s2.3p.4p	1D	2	13.5607
3s2.3p.4p	1P	1	13.8081
3s2.3p.4d	3D*	1	14.6146
3s2.3p.4d	3D*	2	14.6187
3s2.3p.4d	3D*	3	14.6422
3s2.3p.4d	3F*	3	14.7589
3s2.3p.4d	3P*	0	14.7625
3s2.3p.4d	1F*	3	14.8596
3s2.3p.4d	1P*	1	15.0416
3s2.3p.4f	3F	3	15.7522
3s2.3p.4f	3D	1	15.816
3s2.3p.4f	1D	2	15.8633
3s2.3p.4f	3F	4	15.8678
3s2.3p.4f	1G	4	15.8876
