ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"30.887"	"0.006"	"0"	"6.34e+11"	"2.72e-01"		"0.000"	"29.503"	"2s2.2p6"	"1S"	"0"	"2s.2p6.3p"	"1P*"	"1"		"T6036"	"L7409"	
"31.062"	"0.006"	"00"	"1.60e+10"	"6.94e-03"		"0.000"	"29.337"	"2s2.2p6"	"1S"	"0"	"2s.2p6.3p"	"3P*"	"1"		"T6036"	"L7409"	
"35.309"	"0.004"	"4"	"3.51e+12"	"1.97e+00"		"0.000"	"25.80815"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"		"T6036"	"L7409"	
"35.781"	"0.004"	"2"	"3.13e+11"	"1.80e-01"		"0.000"	"25.46800"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"		"T6036"	"L7409"	
"36.231"	"0.004"	"1"	"1.04e+10"	"6.14e-03"		"0.000"	"[25.1517]"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"		"T6036"	"L7409"	
"41.150"	"0.005"	"2"	"2.08e+11"	"1.58e-01"		"0.000"	"22.14504"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).3s"	"2[1/2]*"	"1"		"T6036"	"L3851"	
"41.548"	"0.005"	"2"	"1.08e+11"	"8.38e-02"		"0.000"	"21.93288"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).3s"	"2[3/2]*"	"1"		"T6036"	"L3851"	
"384.01"	"0.04"	"m,j"	"3.38e+09"	"2.49e-02"		"21.93288"	"24.30590"	"2s2.2p5.(2P*<3/2>).3s"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"		"T6036"	"L11284"	
"414.53"	"0.05"	"90bl"	"1.81e+09"	"4.66e-02"		"23.60982"	"25.80815"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"		"T6036"	"L7205"	
"421.71"	"0.05"	"30"	"7.68e+09"	"6.83e-02"		"22.14504"	"24.30590"	"2s2.2p5.(2P*<1/2>).3s"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"		"T6036"	"L7205"	
