ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"58.082"	"g"	"9.2e+09"	"9.3e-03"	C'	"0.00000"	"15.689"	"2p6.3s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"		"T3334"	"L3896"	
"58.082"	""	"9.2e+09"	"4.7e-03"	C'	"0.00000"	"15.689"	"2p6.3s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"		"T3334"	""	
"64.699"	"0"	"1.60e+10"	"2.01e-02"	C	"1.74313"	"15.828"	"2p6.3p"	"2P*"	"1/2"	"2p6.7d"	"2D"	"3/2"		"T3334LS"	"L7395"	
"64.98"	""	"3.3e+09"	"2.1e-03"	D	"1.80412"	"15.828"	"2p6.3p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"3/2"		"T3334LS"	""	
"64.981"	"0"	"1.96e+10"	"1.86e-02"	C	"1.80412"	"15.828"	"2p6.3p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"5/2"		"T3334LS"	"L7395"	
"69.575"	""	"5.0e+09"	"3.6e-03"	D	"1.80412"	"14.9018"	"2p6.3p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"3/2"		"T3334LS"	""	
"69.575"	""	"3.00e+10"	"3.27e-02"	C	"1.80412"	"14.9018"	"2p6.3p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"5/2"		"T3334LS"	""	
"70.445"	"2g"	"2.50e+10"	"3.72e-02"	C	"0.00000"	"12.9359"	"2p6.3s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"3/2"		"T3334LS"	"L7395"	
"70.509"	"1g"	"2.40e+10"	"1.79e-02"	C	"0.00000"	"12.9241"	"2p6.3s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"1/2"		"T3334LS"	"L7395"	
"71.543"	""	"6.9e+09"	"5.3e-03"	D	"1.74313"	"14.4805"	"2p6.3p"	"2P*"	"1/2"	"2p6.6s"	"2S"	"1/2"		"T3334LS"	""	
"77.877"	""	"2.30e+10"	"3.14e-02"	C	"4.18663"	"15.888"	"2p6.3d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"		"T3334LS"	"L3896"	
"77.915"	"0"	"2.50e+10"	"3.03e-02"	C	"4.19227"	"15.888"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"		"T3334LS"	"L7395"	
"77.915"	""	"1.6e+09"	"1.5e-03"	D	"4.19227"	"15.888"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"		"T3334LS"	""	
"78.917"	"3*"	"4.20e+10"	"7.76e-02"	C	"1.80412"	"13.3512"	"2p6.3p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"5/2"		"T3334LS"	"L7395"	
"78.922"	"3*"	"8.2e+09"	"7.7e-03"	D	"1.80412"	"13.3506"	"2p6.3p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"3/2"		"T3334LS"	"L7395"	
"79.222"	""	"2.4e+09"	"1.1e-03"	D	"4.18663"	"15.689"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"1/2"		"T3334LS"	""	
"79.222"	""	"2.5e+08"	"2.4e-04"	E	"4.18663"	"15.689"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"3/2"		"T3334LS"	""	
"79.261"	""	"2.2e+09"	"1.4e-03"	D	"4.19227"	"15.689"	"2p6.3d"	"2D"	"5/2"	"2p6.7p"	"2P*"	"3/2"		"T3334LS"	""	
"83.959"	"0"	"1.30e+10"	"1.37e-02"	C	"1.74313"	"12.5969"	"2p6.3p"	"2P*"	"1/2"	"2p6.5s"	"2S"	"1/2"		"T3334LS"	"L7395"	
"84.350"	"0*"	"4.10e+10"	"6.56e-02"	C	"4.18663"	"14.9901"	"2p6.3d"	"2D"	"3/2"	"2p6.6f"	"2F*"	"5/2"		"T3334LS"	"L7395"	
"84.393"	"0*"	"4.20e+10"	"5.98e-02"	C	"4.19227"	"14.9902"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"7/2"		"T3334LS"	"L7395"	
"84.394"	"0+"	"2.9e+09"	"3.1e-03"	D	"4.19227"	"14.9901"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"5/2"		"T3334LS"	"L7395"	
"94.879"	"6g"	"4.10e+10"	"1.11e-01"	C	"0.00000"	"9.6045"	"2p6.3s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"3/2"		"T3334LS"	"L3297"	
"95.090"	"5g,bl"	"4.08e+10"	"5.53e-02"	C	"0.00000"	"9.5832"	"2p6.3s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"1/2"		"T3334LS"	"L3297"	
"97.788"	"2"	"7.90e+10"	"1.70e-01"	C	"4.18663"	"13.5054"	"2p6.3d"	"2D"	"3/2"	"2p6.5f"	"2F*"	"5/2"		"T3334LS"	"L3293"	
"97.841"	"4*"	"8.40e+10"	"1.61e-01"	C	"4.19227"	"13.5061"	"2p6.3d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"7/2"		"T3334LS"	"L3293"	
"97.847"	"4*"	"5.8e+09"	"8.3e-03"	D	"4.19227"	"13.5054"	"2p6.3d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"5/2"		"T3334LS"	"L3293"	
"104.154"	""	"8.5e+08"	"1.4e-03"	E	"4.18663"	"12.9359"	"2p6.3d"	"2D"	"3/2"	"2p6.5p"	"2P*"	"3/2"		"T3334LS"	""	
