ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"31.054"	"70g"	"6.88e+11"	"1.39e-01"	D+	"0.112889"	"29.458?"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"3"		"T5249"	"L7069"	
"31.483"	"40bl"	"1.00e+12"	"2.08e-01"	C	"0.611882"	"29.5565?"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1F*"	"3"		"T5249"	"L7069"	
"36.659"	"20"	"6.46e+11"	"1.82e-01"	C	"0.611882"	"25.470?"	"2s2.2p2"	"1D"	"2"	"2s.2p2.(2D).3p"	"1F*"	"3"		"T5052"	"L7069"	
"36.733"	"10"	"5.22e+11"	"1.06e-01"	D+	"0.611882"	"25.420?"	"2s2.2p2"	"1D"	"2"	"2s.2p2.(2D).3p"	"1D*"	"2"		"T5052"	"L7069"	
"37.065"	""	"3.88e+09"	"8.00e-04"	E'	"3.23569"	"27.8214"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(2P).3d"	"3P"	"2"		"T5052"	""	
"37.069"	""	"1.26e+10"	"1.86e-03"	D	"3.2382"	"27.8214"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(2P).3d"	"3P"	"2"		"T5052"	""	
"37.773"	"30g"	"5.38e+11"	"1.61e-01"	C	"0.112889"	"24.2379"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"3"		"T5052"	"L7069"	
"37.935"	""	"3.73e+10"	"1.34e-02"	E'	"3.79986"	"27.8214"	"2s.2p3"	"3P*"	"1"	"2s.2p2.(2P).3d"	"3P"	"2"		"T5520c4,LS"	""	
"37.942"	""	"1.12e+11"	"2.42e-02"	D	"3.80380"	"27.8214"	"2s.2p3"	"3P*"	"2"	"2s.2p2.(2P).3d"	"3P"	"2"		"T5520c4,LS"	""	
"38.617"	""	"8.40e+09"	"5.64e-03"	C	"0.00000"	"23.5974?"	"2s2.2p2"	"3P"	"0"	"2s2.2p.3d"	"1P*"	"1"		"u31"	""	
"38.695"	""	"5.18e+09"	"1.16e-03"	C	"0.047459"	"23.5974?"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3d"	"1P*"	"1"		"u31"	""	
"38.806"	""	"1.17e+09"	"3.71e-04"	D+	"0.112889"	"23.5958"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3d"	"1F*"	"3"		"u31"	""	
"38.966"	""	"2.10e+12"	"4.79e-01"	C	"1.69724+x"	"25.084+x?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"2"		"T5052"	""	
"38.966"	""	"2.49e+12"	"3.40e-01"	C	"1.69724+x"	"25.084+x?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"1"		"T5052"	""	
"39.0488"	"50bl"	"2.36e+12"	"7.57e-01"	C	"1.69724+x"	"25.0339+x"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"3"		"T5052"	"L7069"	
"39.110"	"50g"	"7.32e+11"	"1.68e-01"	B	"0.047459"	"23.3476"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3d"	"3P*"	"1"		"u31"	"L7069"	
