ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"562.367"	""	"8.73e+08"	"2.07e-02"	B	"0.392075"	"2.0124884"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4P*"	"1/2"		"T5109LS"	""	
"562.408"	""	"1.40e+08"	"6.64e-03"	B	"0.392075"	"2.0123706"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4P*"	"3/2"		"T5109LS"	""	
"562.473"	""	"3.14e+08"	"2.23e-02"	B	"0.392075"	"2.0121842"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4P*"	"5/2"		"T5109LS"	""	
"562.498"	""	"4.71e+08"	"1.49e-02"	B	"0.392333"	"2.0123706"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4P*"	"3/2"		"T5109LS"	""	
"562.562"	""	"7.33e+08"	"3.48e-02"	B	"0.392333"	"2.0121842"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4P*"	"5/2"		"T5109LS"	""	
"564.565"	""	"7.68e+08"	"7.34e-02"	B	"0.391875"	"2.0059800"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T5109LS"	""	
"564.582"	""	"1.54e+09"	"7.36e-02"	B	"0.391875"	"2.0059312"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4d"	"4D*"	"1/2"		"T5109LS"	""	
"564.608"	""	"1.29e+09"	"9.25e-02"	B	"0.392075"	"2.0060579"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"5/2"		"T5109LS"	""	
"564.635"	""	"9.83e+08"	"4.70e-02"	B	"0.392075"	"2.0059800"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T5109LS"	""	
"564.652"	""	"3.07e+08"	"7.34e-03"	B	"0.392075"	"2.0059312"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"1/2"		"T5109LS"	""	
"564.663"	""	"1.84e+09"	"1.17e-01"	B	"0.392333"	"2.0061589"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"7/2"		"T5109LS"	""	
"564.698"	""	"5.53e+08"	"2.64e-02"	B	"0.392333"	"2.0060579"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"5/2"		"T5109LS"	""	
"564.725"	""	"9.21e+07"	"2.94e-03"	B	"0.392333"	"2.0059800"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T5109LS"	""	
"576.875"	""	"4.70e+07"	"2.34e-03"	C+	"0.0000000"	"1.5796617"	"2s2.2p"	"2P*"	"1/2"	"2s2.5s"	"2S"	"1/2"		"T5109LS"	""	
"577.086"	""	"9.38e+07"	"2.34e-03"	B	"0.0005779"	"1.5796617"	"2s2.2p"	"2P*"	"3/2"	"2s2.5s"	"2S"	"1/2"		"T5109LS"	""	
"594.800"	""	"1.11e+09"	"1.18e-01"	B	"0.0000000"	"1.5320562"	"2s2.2p"	"2P*"	"1/2"	"2s2.4d"	"2D"	"3/2"		"T5109LS"	""	
