R rho Te mu radheat radcool PdV advheat advcool
1.05229e+00 1.11917e-16 1.79932e+03 8.61183e-01 5.86228e-09 2.07752e-10 1.65081e-08 1.07152e-08 -0.00000e+00
1.05317e+00 1.11575e-16 1.79651e+03 8.60987e-01 5.84227e-09 2.06688e-10 1.64374e-08 1.07024e-08 -0.00000e+00
1.05404e+00 1.11234e-16 1.79369e+03 8.60792e-01 5.82224e-09 2.05624e-10 1.63668e-08 1.06895e-08 -0.00000e+00
1.05492e+00 1.10892e-16 1.79088e+03 8.60596e-01 5.80220e-09 2.04559e-10 1.62963e-08 1.06766e-08 -0.00000e+00
1.05579e+00 1.10549e-16 1.78806e+03 8.60399e-01 5.78214e-09 2.03494e-10 1.62258e-08 1.06637e-08 -0.00000e+00
1.05667e+00 1.10206e-16 1.78524e+03 8.60203e-01 5.76207e-09 2.02427e-10 1.61553e-08 1.06508e-08 -0.00000e+00
1.05755e+00 1.09864e-16 1.78241e+03 8.60007e-01 5.74198e-09 2.01359e-10 1.60850e-08 1.06378e-08 -0.00000e+00
1.05842e+00 1.09520e-16 1.77959e+03 8.59810e-01 5.72187e-09 2.00291e-10 1.60147e-08 1.06249e-08 -0.00000e+00
1.05930e+00 1.09177e-16 1.77676e+03 8.59613e-01 5.70175e-09 1.99221e-10 1.59444e-08 1.06119e-08 -0.00000e+00
1.06018e+00 1.08833e-16 1.77393e+03 8.59416e-01 5.68160e-09 1.98151e-10 1.58742e-08 1.02501e-08 -0.00000e+00
1.06106e+00 1.08502e-16 1.77126e+03 8.59220e-01 5.66208e-09 1.97143e-10 1.58055e-08 9.71922e-09 -0.00000e+00
1.06194e+00 1.08177e-16 1.76866e+03 8.59024e-01 5.64284e-09 1.96166e-10 1.57395e-08 9.53801e-09 -0.00000e+00
1.06283e+00 1.07851e-16 1.76606e+03 8.58828e-01 5.62358e-09 1.95188e-10 1.56741e-08 9.52671e-09 -0.00000e+00
1.06371e+00 1.07525e-16 1.76347e+03 8.58631e-01 5.60431e-09 1.94209e-10 1.56088e-08 9.51538e-09 -0.00000e+00
1.06459e+00 1.07199e-16 1.76086e+03 8.58435e-01 5.58502e-09 1.93229e-10 1.55437e-08 9.50407e-09 -0.00000e+00
1.06547e+00 1.06873e-16 1.75826e+03 8.58238e-01 5.56572e-09 1.92249e-10 1.54793e-08 9.49287e-09 -0.00000e+00
1.06636e+00 1.06547e-16 1.75566e+03 8.58041e-01 5.54640e-09 1.91267e-10 1.54149e-08 9.48166e-09 -0.00000e+00
1.06725e+00 1.06220e-16 1.75305e+03 8.57844e-01 5.52706e-09 1.90285e-10 1.53507e-08 9.47043e-09 -0.00000e+00
1.06813e+00 1.05893e-16 1.75044e+03 8.57647e-01 5.50771e-09 1.89302e-10 1.52864e-08 9.45918e-09 -0.00000e+00
1.06902e+00 1.05565e-16 1.74782e+03 8.57450e-01 5.48834e-09 1.88318e-10 1.52222e-08 9.44790e-09 -0.00000e+00
1.06991e+00 1.05238e-16 1.74521e+03 8.57253e-01 5.46896e-09 1.87334e-10 1.51581e-08 9.43661e-09 -0.00000e+00
1.07079e+00 1.04910e-16 1.74259e+03 8.57055e-01 5.44956e-09 1.86348e-10 1.50940e-08 9.29658e-09 -0.00000e+00
1.07168e+00 1.04586e-16 1.74003e+03 8.56855e-01 5.43037e-09 1.85386e-10 1.50305e-08 8.92135e-09 -0.00000e+00
1.07257e+00 1.04269e-16 1.73757e+03 8.56652e-01 5.41158e-09 1.84469e-10 1.49680e-08 8.67540e-09 -0.00000e+00
1.07346e+00 1.03953e-16 1.73511e+03 8.56448e-01 5.39277e-09 1.83550e-10 1.49055e-08 8.66502e-09 -0.00000e+00
1.07435e+00 1.03636e-16 1.73264e+03 8.56244e-01 5.37395e-09 1.82631e-10 1.48431e-08 8.65462e-09 -0.00000e+00
1.07525e+00 1.03318e-16 1.73018e+03 8.56040e-01 5.35511e-09 1.81711e-10 1.47808e-08 8.64419e-09 -0.00000e+00
1.07614e+00 1.03001e-16 1.72771e+03 8.55836e-01 5.33625e-09 1.80790e-10 1.47184e-08 8.63375e-09 -0.00000e+00
1.07703e+00 1.02683e-16 1.72524e+03 8.55631e-01 5.31738e-09 1.79869e-10 1.46562e-08 8.62329e-09 -0.00000e+00
1.07793e+00 1.02365e-16 1.72276e+03 8.55426e-01 5.29849e-09 1.78946e-10 1.45957e-08 8.61317e-09 -0.00000e+00
1.07882e+00 1.02047e-16 1.72029e+03 8.55222e-01 5.27959e-09 1.78023e-10 1.45356e-08 8.60312e-09 -0.00000e+00
1.07972e+00 1.01728e-16 1.71781e+03 8.55017e-01 5.26067e-09 1.77099e-10 1.44757e-08 8.59305e-09 -0.00000e+00
1.08061e+00 1.01409e-16 1.71533e+03 8.54812e-01 5.24174e-09 1.76175e-10 1.44159e-08 8.58301e-09 -0.00000e+00
1.08151e+00 1.01090e-16 1.71285e+03 8.54606e-01 5.22279e-09 1.75249e-10 1.43570e-08 8.56313e-09 -0.00000e+00
1.08241e+00 1.00773e-16 1.71038e+03 8.54402e-01 5.20395e-09 1.74331e-10 1.42981e-08 8.44677e-09 -0.00000e+00
1.08331e+00 1.00476e-16 1.70798e+03 8.54214e-01 5.18627e-09 1.73481e-10 1.42396e-08 8.34038e-09 -0.00000e+00
1.08421e+00 1.00178e-16 1.70557e+03 8.54025e-01 5.16857e-09 1.72631e-10 1.41812e-08 8.33033e-09 -0.00000e+00
1.08511e+00 9.98796e-17 1.70317e+03 8.53836e-01 5.15086e-09 1.71780e-10 1.41229e-08 8.32026e-09 -0.00000e+00
1.08601e+00 9.95813e-17 1.70076e+03 8.53647e-01 5.13314e-09 1.70929e-10 1.40645e-08 8.31017e-09 -0.00000e+00
1.08691e+00 9.92827e-17 1.69836e+03 8.53458e-01 5.11540e-09 1.70077e-10 1.40063e-08 8.30006e-09 -0.00000e+00
1.08781e+00 9.89838e-17 1.69595e+03 8.53269e-01 5.09764e-09 1.69224e-10 1.39480e-08 8.28993e-09 -0.00000e+00
1.08872e+00 9.86847e-17 1.69354e+03 8.53079e-01 5.07988e-09 1.68370e-10 1.38898e-08 8.27979e-09 -0.00000e+00
1.08962e+00 9.83854e-17 1.69112e+03 8.52889e-01 5.06209e-09 1.67516e-10 1.38317e-08 8.26963e-09 -0.00000e+00
1.09053e+00 9.80858e-17 1.68871e+03 8.52699e-01 5.04429e-09 1.66661e-10 1.37736e-08 8.25945e-09 -0.00000e+00
1.09143e+00 9.77860e-17 1.68629e+03 8.52509e-01 5.02648e-09 1.65805e-10 1.37155e-08 8.24925e-09 -0.00000e+00
1.09234e+00 9.74859e-17 1.68387e+03 8.52319e-01 5.00865e-09 1.64948e-10 1.36575e-08 8.23552e-09 -0.00000e+00
1.09324e+00 9.71859e-17 1.68145e+03 8.52129e-01 4.99083e-09 1.64093e-10 1.35995e-08 8.06435e-09 -0.00000e+00
1.09415e+00 9.69001e-17 1.67911e+03 8.51942e-01 4.97384e-09 1.63295e-10 1.35439e-08 7.89731e-09 -0.00000e+00
1.09506e+00 9.66140e-17 1.67677e+03 8.51755e-01 4.95683e-09 1.62497e-10 1.34885e-08 7.88774e-09 -0.00000e+00
1.09597e+00 9.63276e-17 1.67443e+03 8.51568e-01 4.93981e-09 1.61698e-10 1.34331e-08 7.87817e-09 -0.00000e+00
1.09688e+00 9.60410e-17 1.67209e+03 8.51381e-01 4.92277e-09 1.60898e-10 1.33780e-08 7.86863e-09 -0.00000e+00
1.09779e+00 9.57542e-17 1.66975e+03 8.51194e-01 4.90572e-09 1.60098e-10 1.33238e-08 7.85924e-09 -0.00000e+00
1.09870e+00 9.54672e-17 1.66740e+03 8.51006e-01 4.88866e-09 1.59297e-10 1.32695e-08 7.84982e-09 -0.00000e+00
1.09961e+00 9.51799e-17 1.66505e+03 8.50819e-01 4.87158e-09 1.58495e-10 1.32153e-08 7.84039e-09 -0.00000e+00
1.10053e+00 9.48924e-17 1.66270e+03 8.50631e-01 4.85449e-09 1.57693e-10 1.31612e-08 7.83094e-09 -0.00000e+00
1.10144e+00 9.46046e-17 1.66035e+03 8.50443e-01 4.83738e-09 1.56890e-10 1.31071e-08 7.82147e-09 -0.00000e+00
1.10236e+00 9.43166e-17 1.65800e+03 8.50255e-01 4.82026e-09 1.56087e-10 1.30530e-08 7.81199e-09 -0.00000e+00
1.10327e+00 9.40284e-17 1.65564e+03 8.50066e-01 4.80312e-09 1.55282e-10 1.29990e-08 7.80249e-09 -0.00000e+00
1.10419e+00 9.37399e-17 1.65329e+03 8.49878e-01 4.78598e-09 1.54477e-10 1.29450e-08 7.76132e-09 -0.00000e+00
1.10510e+00 9.34610e-17 1.65093e+03 8.49685e-01 4.76949e-09 1.53715e-10 1.28911e-08 7.71589e-09 -0.00000e+00
1.10602e+00 9.31833e-17 1.64858e+03 8.49491e-01 4.75308e-09 1.52958e-10 1.28374e-08 7.70217e-09 -0.00000e+00
1.10694e+00 9.29054e-17 1.64622e+03 8.49296e-01 4.73666e-09 1.52201e-10 1.27836e-08 7.69279e-09 -0.00000e+00
1.10786e+00 9.26272e-17 1.64387e+03 8.49102e-01 4.72022e-09 1.51443e-10 1.27300e-08 7.68339e-09 -0.00000e+00
1.10878e+00 9.23488e-17 1.64151e+03 8.48907e-01 4.70377e-09 1.50684e-10 1.26763e-08 7.67397e-09 -0.00000e+00
1.10970e+00 9.20702e-17 1.63915e+03 8.48713e-01 4.68731e-09 1.49925e-10 1.26227e-08 7.66453e-09 -0.00000e+00
1.11062e+00 9.17913e-17 1.63678e+03 8.48518e-01 4.67083e-09 1.49165e-10 1.25706e-08 7.65540e-09 -0.00000e+00
1.11154e+00 9.15123e-17 1.63442e+03 8.48323e-01 4.65434e-09 1.48404e-10 1.25186e-08 7.64626e-09 -0.00000e+00
1.11247e+00 9.12329e-17 1.63205e+03 8.48128e-01 4.63784e-09 1.47643e-10 1.24666e-08 7.63710e-09 -0.00000e+00
1.11339e+00 9.09534e-17 1.62968e+03 8.47932e-01 4.62132e-09 1.46881e-10 1.24151e-08 7.62802e-09 -0.00000e+00
1.11431e+00 9.06736e-17 1.62731e+03 8.47737e-01 4.60479e-09 1.46118e-10 1.23643e-08 7.61907e-09 -0.00000e+00
1.11524e+00 9.03936e-17 1.62494e+03 8.47541e-01 4.58824e-09 1.45355e-10 1.23136e-08 7.56355e-09 -0.00000e+00
1.11617e+00 9.01270e-17 1.62261e+03 8.47356e-01 4.57252e-09 1.44636e-10 1.22631e-08 7.49094e-09 -0.00000e+00
1.11709e+00 8.98653e-17 1.62029e+03 8.47176e-01 4.55708e-09 1.43932e-10 1.22127e-08 7.46478e-09 -0.00000e+00
1.11802e+00 8.96034e-17 1.61798e+03 8.46995e-01 4.54163e-09 1.43228e-10 1.21623e-08 7.45566e-09 -0.00000e+00
1.11895e+00 8.93413e-17 1.61566e+03 8.46813e-01 4.52617e-09 1.42523e-10 1.21119e-08 7.44651e-09 -0.00000e+00
1.11988e+00 8.90789e-17 1.61334e+03 8.46632e-01 4.51070e-09 1.41818e-10 1.20616e-08 7.43735e-09 -0.00000e+00
1.12081e+00 8.88164e-17 1.61102e+03 8.46451e-01 4.49521e-09 1.41112e-10 1.20114e-08 7.42817e-09 -0.00000e+00
1.12174e+00 8.85536e-17 1.60869e+03 8.46269e-01 4.47971e-09 1.40406e-10 1.19612e-08 7.41898e-09 -0.00000e+00
1.12267e+00 8.82906e-17 1.60637e+03 8.46087e-01 4.46420e-09 1.39699e-10 1.19110e-08 7.40977e-09 -0.00000e+00
1.12360e+00 8.80273e-17 1.60404e+03 8.45906e-01 4.44867e-09 1.38991e-10 1.18608e-08 7.40054e-09 -0.00000e+00
1.12453e+00 8.77639e-17 1.60171e+03 8.45723e-01 4.43313e-09 1.38283e-10 1.18107e-08 7.39130e-09 -0.00000e+00
1.12547e+00 8.75002e-17 1.59938e+03 8.45541e-01 4.41758e-09 1.37574e-10 1.17607e-08 7.38204e-09 -0.00000e+00
1.12640e+00 8.72363e-17 1.59704e+03 8.45359e-01 4.40202e-09 1.36865e-10 1.17107e-08 7.28580e-09 -0.00000e+00
1.12734e+00 8.69810e-17 1.59476e+03 8.45178e-01 4.38697e-09 1.36191e-10 1.16623e-08 7.16369e-09 -0.00000e+00
1.12827e+00 8.67282e-17 1.59249e+03 8.44998e-01 4.37206e-09 1.35527e-10 1.16141e-08 7.12861e-09 -0.00000e+00
1.12921e+00 8.64752e-17 1.59021e+03 8.44818e-01 4.35715e-09 1.34862e-10 1.15659e-08 7.11980e-09 -0.00000e+00
1.13015e+00 8.62219e-17 1.58794e+03 8.44637e-01 4.34222e-09 1.34197e-10 1.15182e-08 7.11111e-09 -0.00000e+00
1.13109e+00 8.59685e-17 1.58566e+03 8.44457e-01 4.32728e-09 1.33531e-10 1.14713e-08 7.10253e-09 -0.00000e+00
1.13203e+00 8.57148e-17 1.58338e+03 8.44276e-01 4.31232e-09 1.32865e-10 1.14243e-08 7.09394e-09 -0.00000e+00
1.13297e+00 8.54609e-17 1.58110e+03 8.44095e-01 4.29736e-09 1.32198e-10 1.13774e-08 7.08534e-09 -0.00000e+00
1.13391e+00 8.52069e-17 1.57881e+03 8.43914e-01 4.28238e-09 1.31531e-10 1.13306e-08 7.07672e-09 -0.00000e+00
1.13485e+00 8.49526e-17 1.57653e+03 8.43732e-01 4.26739e-09 1.30863e-10 1.12838e-08 7.06809e-09 -0.00000e+00
1.13579e+00 8.46980e-17 1.57424e+03 8.43551e-01 4.25238e-09 1.30194e-10 1.12370e-08 7.05944e-09 -0.00000e+00
1.13673e+00 8.44433e-17 1.57195e+03 8.43369e-01 4.23737e-09 1.29525e-10 1.11902e-08 7.05077e-09 -0.00000e+00
1.13768e+00 8.41884e-17 1.56966e+03 8.43188e-01 4.22234e-09 1.28855e-10 1.11435e-08 6.98393e-09 -0.00000e+00
1.13862e+00 8.39398e-17 1.56739e+03 8.42999e-01 4.20775e-09 1.28215e-10 1.10971e-08 6.90254e-09 -0.00000e+00
1.13957e+00 8.36927e-17 1.56512e+03 8.42809e-01 4.19327e-09 1.27583e-10 1.10507e-08 6.87942e-09 -0.00000e+00
1.14051e+00 8.34454e-17 1.56285e+03 8.42619e-01 4.17878e-09 1.26949e-10 1.10044e-08 6.87101e-09 -0.00000e+00
1.14146e+00 8.31979e-17 1.56058e+03 8.42428e-01 4.16427e-09 1.26315e-10 1.09581e-08 6.86258e-09 -0.00000e+00
1.14241e+00 8.29502e-17 1.55830e+03 8.42237e-01 4.14975e-09 1.25681e-10 1.09119e-08 6.85414e-09 -0.00000e+00
1.14336e+00 8.27023e-17 1.55603e+03 8.42046e-01 4.13522e-09 1.25046e-10 1.08658e-08 6.84571e-09 -0.00000e+00
1.14431e+00 8.24542e-17 1.55375e+03 8.41855e-01 4.12068e-09 1.24410e-10 1.08206e-08 6.83747e-09 -0.00000e+00
1.14526e+00 8.22058e-17 1.55147e+03 8.41664e-01 4.10613e-09 1.23774e-10 1.07755e-08 6.82922e-09 -0.00000e+00
1.14621e+00 8.19573e-17 1.54918e+03 8.41473e-01 4.09156e-09 1.23137e-10 1.07304e-08 6.82095e-09 -0.00000e+00
1.14716e+00 8.17085e-17 1.54690e+03 8.41281e-01 4.07698e-09 1.22500e-10 1.06860e-08 6.81281e-09 -0.00000e+00
1.14811e+00 8.14596e-17 1.54461e+03 8.41090e-01 4.06239e-09 1.21863e-10 1.06422e-08 6.80479e-09 -0.00000e+00
1.14907e+00 8.12104e-17 1.54232e+03 8.40898e-01 4.04779e-09 1.21225e-10 1.05985e-08 6.67554e-09 -0.00000e+00
1.15002e+00 8.09785e-17 1.54013e+03 8.40722e-01 4.03421e-09 1.20640e-10 1.05552e-08 6.53946e-09 -0.00000e+00
1.15097e+00 8.07474e-17 1.53795e+03 8.40547e-01 4.02067e-09 1.20058e-10 1.05120e-08 6.52451e-09 -0.00000e+00
1.15193e+00 8.05161e-17 1.53576e+03 8.40372e-01 4.00712e-09 1.19476e-10 1.04689e-08 6.51646e-09 -0.00000e+00
1.15289e+00 8.02846e-17 1.53357e+03 8.40197e-01 3.99356e-09 1.18893e-10 1.04257e-08 6.50841e-09 -0.00000e+00
1.15384e+00 8.00530e-17 1.53137e+03 8.40022e-01 3.97999e-09 1.18310e-10 1.03826e-08 6.50034e-09 -0.00000e+00
1.15480e+00 7.98211e-17 1.52918e+03 8.39846e-01 3.96640e-09 1.17726e-10 1.03396e-08 6.49226e-09 -0.00000e+00
1.15576e+00 7.95890e-17 1.52698e+03 8.39670e-01 3.95281e-09 1.17141e-10 1.02965e-08 6.48416e-09 -0.00000e+00
1.15672e+00 7.93568e-17 1.52478e+03 8.39495e-01 3.93920e-09 1.16557e-10 1.02535e-08 6.47605e-09 -0.00000e+00
1.15768e+00 7.91243e-17 1.52258e+03 8.39319e-01 3.92559e-09 1.15971e-10 1.02106e-08 6.46792e-09 -0.00000e+00
1.15864e+00 7.88917e-17 1.52038e+03 8.39143e-01 3.91196e-09 1.15386e-10 1.01677e-08 6.45978e-09 -0.00000e+00
1.15960e+00 7.86588e-17 1.51818e+03 8.38966e-01 3.89832e-09 1.14799e-10 1.01248e-08 6.43399e-09 -0.00000e+00
1.16057e+00 7.84269e-17 1.51598e+03 8.38789e-01 3.88474e-09 1.14218e-10 1.00821e-08 6.30755e-09 -0.00000e+00
1.16153e+00 7.82013e-17 1.51384e+03 8.38609e-01 3.87154e-09 1.13666e-10 1.00406e-08 6.19914e-09 -0.00000e+00
1.16249e+00 7.79754e-17 1.51169e+03 8.38428e-01 3.85834e-09 1.13113e-10 9.99906e-09 6.19149e-09 -0.00000e+00
1.16346e+00 7.77493e-17 1.50954e+03 8.38247e-01 3.84512e-09 1.12561e-10 9.95758e-09 6.18382e-09 -0.00000e+00
1.16443e+00 7.75231e-17 1.50739e+03 8.38066e-01 3.83190e-09 1.12007e-10 9.91689e-09 6.17631e-09 -0.00000e+00
1.16539e+00 7.72967e-17 1.50524e+03 8.37885e-01 3.81866e-09 1.11453e-10 9.87671e-09 6.16890e-09 -0.00000e+00
1.16636e+00 7.70701e-17 1.50308e+03 8.37704e-01 3.80541e-09 1.10899e-10 9.83656e-09 6.16147e-09 -0.00000e+00
1.16733e+00 7.68432e-17 1.50093e+03 8.37523e-01 3.79215e-09 1.10344e-10 9.79644e-09 6.15404e-09 -0.00000e+00
1.16830e+00 7.66163e-17 1.49877e+03 8.37341e-01 3.77888e-09 1.09789e-10 9.75635e-09 6.14658e-09 -0.00000e+00
1.16927e+00 7.63891e-17 1.49661e+03 8.37159e-01 3.76560e-09 1.09233e-10 9.71629e-09 6.13912e-09 -0.00000e+00
1.17024e+00 7.61617e-17 1.49445e+03 8.36978e-01 3.75231e-09 1.08677e-10 9.67627e-09 6.13164e-09 -0.00000e+00
1.17121e+00 7.59341e-17 1.49229e+03 8.36796e-01 3.73900e-09 1.08121e-10 9.63627e-09 6.07238e-09 -0.00000e+00
1.17218e+00 7.57105e-17 1.49015e+03 8.36612e-01 3.72595e-09 1.07578e-10 9.59650e-09 5.93769e-09 -0.00000e+00
1.17316e+00 7.54927e-17 1.48805e+03 8.36426e-01 3.71325e-09 1.07057e-10 9.55706e-09 5.85497e-09 -0.00000e+00
1.17413e+00 7.52747e-17 1.48596e+03 8.36241e-01 3.70054e-09 1.06535e-10 9.51764e-09 5.84779e-09 -0.00000e+00
1.17511e+00 7.50565e-17 1.48386e+03 8.36055e-01 3.68783e-09 1.06013e-10 9.47826e-09 5.84061e-09 -0.00000e+00
1.17608e+00 7.48382e-17 1.48175e+03 8.35869e-01 3.67510e-09 1.05490e-10 9.43890e-09 5.83341e-09 -0.00000e+00
1.17706e+00 7.46197e-17 1.47965e+03 8.35682e-01 3.66236e-09 1.04967e-10 9.39957e-09 5.82620e-09 -0.00000e+00
