R rho Te mu radheat radcool PdV advheat advcool
1.03894e+00 2.17206e-14 4.28185e+03 1.27171e+00 2.88815e-07 1.12994e-08 2.62300e-07 0.00000e+00 2.30165e-08
1.03981e+00 2.15863e-14 4.28338e+03 1.27161e+00 2.88962e-07 1.12739e-08 2.61538e-07 0.00000e+00 2.66408e-08
1.04067e+00 2.14520e-14 4.28491e+03 1.27152e+00 2.89110e-07 1.12484e-08 2.60775e-07 0.00000e+00 2.66003e-08
1.04154e+00 2.13176e-14 4.28644e+03 1.27142e+00 2.89258e-07 1.12228e-08 2.60011e-07 0.00000e+00 2.65597e-08
1.04241e+00 2.11830e-14 4.28797e+03 1.27133e+00 2.89406e-07 1.11973e-08 2.59245e-07 0.00000e+00 2.65191e-08
1.04327e+00 2.10483e-14 4.28950e+03 1.27123e+00 2.89554e-07 1.11717e-08 2.58478e-07 0.00000e+00 2.68231e-08
1.04414e+00 2.09108e-14 4.29107e+03 1.27113e+00 2.89627e-07 1.11437e-08 2.57713e-07 0.00000e+00 2.77656e-08
1.04501e+00 2.07681e-14 4.29272e+03 1.27103e+00 2.89561e-07 1.11114e-08 2.56951e-07 0.00000e+00 2.83618e-08
1.04588e+00 2.06253e-14 4.29436e+03 1.27092e+00 2.89495e-07 1.10790e-08 2.56203e-07 0.00000e+00 2.83189e-08
1.04675e+00 2.04823e-14 4.29601e+03 1.27082e+00 2.89430e-07 1.10466e-08 2.55491e-07 0.00000e+00 2.82771e-08
1.04762e+00 2.03392e-14 4.29766e+03 1.27071e+00 2.89364e-07 1.10142e-08 2.54778e-07 0.00000e+00 2.82354e-08
1.04849e+00 2.01961e-14 4.29931e+03 1.27061e+00 2.89298e-07 1.09818e-08 2.54064e-07 0.00000e+00 2.88767e-08
1.04936e+00 2.00721e-14 4.30107e+03 1.27051e+00 2.89381e-07 1.09604e-08 2.53362e-07 0.00000e+00 2.96071e-08
1.05024e+00 1.99505e-14 4.30284e+03 1.27041e+00 2.89483e-07 1.09405e-08 2.52663e-07 0.00000e+00 2.96538e-08
1.05111e+00 1.98289e-14 4.30462e+03 1.27031e+00 2.89586e-07 1.09205e-08 2.51963e-07 0.00000e+00 2.96097e-08
1.05198e+00 1.97072e-14 4.30640e+03 1.27021e+00 2.89689e-07 1.09005e-08 2.51261e-07 0.00000e+00 2.95655e-08
1.05286e+00 1.95854e-14 4.30819e+03 1.27011e+00 2.89792e-07 1.08805e-08 2.50558e-07 0.00000e+00 3.31985e-08
1.05373e+00 1.94666e-14 4.31049e+03 1.27000e+00 2.89825e-07 1.08652e-08 2.49884e-07 0.00000e+00 3.76088e-08
1.05461e+00 1.93484e-14 4.31290e+03 1.26990e+00 2.89843e-07 1.08508e-08 2.49215e-07 0.00000e+00 3.83375e-08
1.05549e+00 1.92301e-14 4.31532e+03 1.26979e+00 2.89861e-07 1.08364e-08 2.48545e-07 0.00000e+00 3.82800e-08
1.05637e+00 1.91116e-14 4.31774e+03 1.26969e+00 2.89879e-07 1.08220e-08 2.47873e-07 0.00000e+00 3.82224e-08
1.05724e+00 1.89931e-14 4.32016e+03 1.26958e+00 2.89897e-07 1.08076e-08 2.47199e-07 0.00000e+00 3.84131e-08
1.05812e+00 1.88731e-14 4.32260e+03 1.26947e+00 2.89809e-07 1.07904e-08 2.46526e-07 0.00000e+00 3.86587e-08
1.05900e+00 1.87526e-14 4.32505e+03 1.26936e+00 2.89697e-07 1.07724e-08 2.45852e-07 0.00000e+00 3.86556e-08
1.05989e+00 1.86321e-14 4.32750e+03 1.26925e+00 2.89586e-07 1.07545e-08 2.45176e-07 0.00000e+00 3.85972e-08
1.06077e+00 1.85114e-14 4.32995e+03 1.26914e+00 2.89474e-07 1.07365e-08 2.44498e-07 0.00000e+00 3.85387e-08
1.06165e+00 1.83907e-14 4.33241e+03 1.26903e+00 2.89362e-07 1.07186e-08 2.43837e-07 0.00000e+00 3.89596e-08
1.06253e+00 1.82741e-14 4.33493e+03 1.26891e+00 2.89251e-07 1.07019e-08 2.43207e-07 0.00000e+00 3.94997e-08
1.06342e+00 1.81586e-14 4.33747e+03 1.26880e+00 2.89139e-07 1.06856e-08 2.42576e-07 0.00000e+00 3.95605e-08
1.06430e+00 1.80430e-14 4.34001e+03 1.26868e+00 2.89028e-07 1.06693e-08 2.41943e-07 0.00000e+00 3.95023e-08
1.06519e+00 1.79273e-14 4.34256e+03 1.26857e+00 2.88916e-07 1.06530e-08 2.41321e-07 0.00000e+00 3.94446e-08
1.06607e+00 1.78115e-14 4.34510e+03 1.26846e+00 2.88804e-07 1.06366e-08 2.40701e-07 0.00000e+00 4.02251e-08
1.06696e+00 1.77057e-14 4.34778e+03 1.26834e+00 2.88749e-07 1.06266e-08 2.40085e-07 0.00000e+00 4.10364e-08
1.06785e+00 1.76003e-14 4.35046e+03 1.26823e+00 2.88696e-07 1.06168e-08 2.39468e-07 0.00000e+00 4.10088e-08
1.06873e+00 1.74948e-14 4.35315e+03 1.26812e+00 2.88642e-07 1.06070e-08 2.38850e-07 0.00000e+00 4.09483e-08
1.06962e+00 1.73891e-14 4.35583e+03 1.26800e+00 2.88589e-07 1.05972e-08 2.38230e-07 0.00000e+00 4.12919e-08
1.07051e+00 1.72839e-14 4.35858e+03 1.26789e+00 2.88522e-07 1.05875e-08 2.37612e-07 0.00000e+00 4.27297e-08
1.07140e+00 1.71799e-14 4.36149e+03 1.26777e+00 2.88420e-07 1.05781e-08 2.37001e-07 0.00000e+00 4.37606e-08
1.07229e+00 1.70758e-14 4.36439e+03 1.26765e+00 2.88317e-07 1.05687e-08 2.36388e-07 0.00000e+00 4.36957e-08
1.07319e+00 1.69716e-14 4.36730e+03 1.26753e+00 2.88215e-07 1.05592e-08 2.35774e-07 0.00000e+00 4.36306e-08
1.07408e+00 1.68673e-14 4.37022e+03 1.26741e+00 2.88112e-07 1.05498e-08 2.35158e-07 0.00000e+00 4.38125e-08
1.07497e+00 1.67622e-14 4.37316e+03 1.26729e+00 2.87953e-07 1.05583e-08 2.34542e-07 0.00000e+00 4.41623e-08
1.07587e+00 1.66565e-14 4.37612e+03 1.26717e+00 2.87756e-07 1.05791e-08 2.33926e-07 0.00000e+00 4.42645e-08
1.07676e+00 1.65508e-14 4.37909e+03 1.26705e+00 2.87559e-07 1.05998e-08 2.33309e-07 0.00000e+00 4.41983e-08
1.07766e+00 1.64449e-14 4.38206e+03 1.26692e+00 2.87362e-07 1.06206e-08 2.32710e-07 0.00000e+00 4.41332e-08
1.07855e+00 1.63390e-14 4.38503e+03 1.26680e+00 2.87165e-07 1.06414e-08 2.32129e-07 0.00000e+00 4.44427e-08
1.07945e+00 1.62389e-14 4.38805e+03 1.26667e+00 2.87020e-07 1.06736e-08 2.31550e-07 0.00000e+00 4.48046e-08
1.08035e+00 1.61396e-14 4.39109e+03 1.26655e+00 2.86882e-07 1.07074e-08 2.30970e-07 0.00000e+00 4.47925e-08
1.08125e+00 1.60403e-14 4.39413e+03 1.26642e+00 2.86745e-07 1.07413e-08 2.30405e-07 0.00000e+00 4.47281e-08
1.08215e+00 1.59408e-14 4.39717e+03 1.26629e+00 2.86607e-07 1.07752e-08 2.29839e-07 0.00000e+00 4.49138e-08
1.08305e+00 1.58432e-14 4.40025e+03 1.26617e+00 2.86478e-07 1.08115e-08 2.29274e-07 0.00000e+00 4.56860e-08
1.08395e+00 1.57502e-14 4.40342e+03 1.26604e+00 2.86371e-07 1.08536e-08 2.28712e-07 0.00000e+00 4.62065e-08
1.08485e+00 1.56571e-14 4.40660e+03 1.26592e+00 2.86263e-07 1.08957e-08 2.28148e-07 0.00000e+00 4.61393e-08
1.08575e+00 1.55639e-14 4.40978e+03 1.26579e+00 2.86156e-07 1.09378e-08 2.27582e-07 0.00000e+00 4.60721e-08
1.08666e+00 1.54706e-14 4.41297e+03 1.26566e+00 2.86048e-07 1.09799e-08 2.27015e-07 0.00000e+00 4.65363e-08
1.08756e+00 1.53787e-14 4.41623e+03 1.26553e+00 2.85896e-07 1.10282e-08 2.26451e-07 0.00000e+00 4.71063e-08
1.08846e+00 1.52871e-14 4.41950e+03 1.26540e+00 2.85736e-07 1.10777e-08 2.25885e-07 0.00000e+00 4.71443e-08
1.08937e+00 1.51954e-14 4.42279e+03 1.26527e+00 2.85575e-07 1.11272e-08 2.25318e-07 0.00000e+00 4.70751e-08
1.09028e+00 1.51036e-14 4.42607e+03 1.26514e+00 2.85414e-07 1.11768e-08 2.24750e-07 0.00000e+00 4.72445e-08
1.09118e+00 1.50113e-14 4.42939e+03 1.26501e+00 2.85218e-07 1.12231e-08 2.24181e-07 0.00000e+00 4.78527e-08
1.09209e+00 1.49182e-14 4.43276e+03 1.26487e+00 2.84955e-07 1.12633e-08 2.23614e-07 0.00000e+00 4.82213e-08
1.09300e+00 1.48251e-14 4.43614e+03 1.26474e+00 2.84692e-07 1.13035e-08 2.23046e-07 0.00000e+00 4.81502e-08
1.09391e+00 1.47318e-14 4.43953e+03 1.26460e+00 2.84429e-07 1.13437e-08 2.22497e-07 0.00000e+00 4.80804e-08
1.09482e+00 1.46385e-14 4.44291e+03 1.26446e+00 2.84166e-07 1.13840e-08 2.21961e-07 0.00000e+00 4.81388e-08
1.09573e+00 1.45505e-14 4.44632e+03 1.26433e+00 2.83948e-07 1.14277e-08 2.21424e-07 0.00000e+00 4.82237e-08
1.09664e+00 1.44635e-14 4.44973e+03 1.26419e+00 2.83739e-07 1.14722e-08 2.20886e-07 0.00000e+00 4.81809e-08
1.09755e+00 1.43764e-14 4.45315e+03 1.26405e+00 2.83529e-07 1.15167e-08 2.20366e-07 0.00000e+00 4.81125e-08
1.09846e+00 1.42893e-14 4.45657e+03 1.26391e+00 2.83320e-07 1.15613e-08 2.19844e-07 0.00000e+00 4.83848e-08
1.09938e+00 1.42040e-14 4.46005e+03 1.26378e+00 2.83123e-07 1.16081e-08 2.19324e-07 0.00000e+00 4.92137e-08
1.10029e+00 1.41217e-14 4.46362e+03 1.26364e+00 2.82947e-07 1.16587e-08 2.18806e-07 0.00000e+00 4.97004e-08
1.10121e+00 1.40394e-14 4.46720e+03 1.26350e+00 2.82771e-07 1.17093e-08 2.18286e-07 0.00000e+00 4.96291e-08
1.10212e+00 1.39570e-14 4.47077e+03 1.26336e+00 2.82594e-07 1.17599e-08 2.17765e-07 0.00000e+00 4.96120e-08
1.10304e+00 1.38747e-14 4.47436e+03 1.26322e+00 2.82414e-07 1.18101e-08 2.17243e-07 0.00000e+00 5.03137e-08
1.10396e+00 1.37935e-14 4.47805e+03 1.26308e+00 2.82185e-07 1.18544e-08 2.16724e-07 0.00000e+00 5.09596e-08
1.10488e+00 1.37123e-14 4.48175e+03 1.26294e+00 2.81956e-07 1.18988e-08 2.16204e-07 0.00000e+00 5.08861e-08
1.10580e+00 1.36310e-14 4.48545e+03 1.26279e+00 2.81727e-07 1.19433e-08 2.15682e-07 0.00000e+00 5.08125e-08
1.10672e+00 1.35496e-14 4.48916e+03 1.26265e+00 2.81498e-07 1.19877e-08 2.15159e-07 0.00000e+00 5.10018e-08
1.10764e+00 1.34679e-14 4.49290e+03 1.26250e+00 2.81211e-07 1.20365e-08 2.14635e-07 0.00000e+00 5.12799e-08
1.10856e+00 1.33860e-14 4.49665e+03 1.26235e+00 2.80905e-07 1.20868e-08 2.14111e-07 0.00000e+00 5.12947e-08
1.10948e+00 1.33041e-14 4.50040e+03 1.26220e+00 2.80598e-07 1.21372e-08 2.13585e-07 0.00000e+00 5.12201e-08
1.11040e+00 1.32221e-14 4.50416e+03 1.26205e+00 2.80291e-07 1.21876e-08 2.13079e-07 0.00000e+00 5.13278e-08
1.11133e+00 1.31413e-14 4.50795e+03 1.26191e+00 2.79988e-07 1.22388e-08 2.12582e-07 0.00000e+00 5.17334e-08
1.11225e+00 1.30627e-14 4.51178e+03 1.26175e+00 2.79690e-07 1.22912e-08 2.12085e-07 0.00000e+00 5.19576e-08
1.11318e+00 1.29840e-14 4.51562e+03 1.26160e+00 2.79391e-07 1.23437e-08 2.11590e-07 0.00000e+00 5.18839e-08
1.11410e+00 1.29052e-14 4.51946e+03 1.26145e+00 2.79093e-07 1.23963e-08 2.11112e-07 0.00000e+00 5.18270e-08
1.11503e+00 1.28268e-14 4.52331e+03 1.26130e+00 2.78798e-07 1.24491e-08 2.10633e-07 0.00000e+00 5.20407e-08
1.11596e+00 1.27546e-14 4.52721e+03 1.26115e+00 2.78572e-07 1.25070e-08 2.10155e-07 0.00000e+00 5.22381e-08
1.11688e+00 1.26823e-14 4.53112e+03 1.26100e+00 2.78346e-07 1.25649e-08 2.09674e-07 0.00000e+00 5.21645e-08
1.11781e+00 1.26100e-14 4.53503e+03 1.26085e+00 2.78120e-07 1.26228e-08 2.09192e-07 0.00000e+00 5.20908e-08
1.11874e+00 1.25376e-14 4.53894e+03 1.26070e+00 2.77894e-07 1.26808e-08 2.08708e-07 0.00000e+00 5.29080e-08
1.11967e+00 1.24652e-14 4.54300e+03 1.26054e+00 2.77622e-07 1.27403e-08 2.08230e-07 0.00000e+00 5.39361e-08
1.12060e+00 1.23928e-14 4.54709e+03 1.26039e+00 2.77339e-07 1.28002e-08 2.07751e-07 0.00000e+00 5.40724e-08
1.12154e+00 1.23203e-14 4.55118e+03 1.26023e+00 2.77056e-07 1.28602e-08 2.07271e-07 0.00000e+00 5.39955e-08
1.12247e+00 1.22478e-14 4.55528e+03 1.26007e+00 2.76772e-07 1.29202e-08 2.06789e-07 0.00000e+00 5.38819e-08
1.12340e+00 1.21759e-14 4.55937e+03 1.25991e+00 2.76455e-07 1.29780e-08 2.06305e-07 0.00000e+00 5.37444e-08
1.12434e+00 1.21045e-14 4.56345e+03 1.25975e+00 2.76117e-07 1.30344e-08 2.05819e-07 0.00000e+00 5.36436e-08
1.12527e+00 1.20330e-14 4.56753e+03 1.25959e+00 2.75778e-07 1.30908e-08 2.05331e-07 0.00000e+00 5.35668e-08
1.12621e+00 1.19614e-14 4.57162e+03 1.25943e+00 2.75439e-07 1.31473e-08 2.04841e-07 0.00000e+00 5.37292e-08
1.12715e+00 1.18901e-14 4.57575e+03 1.25927e+00 2.75092e-07 1.32036e-08 2.04374e-07 0.00000e+00 5.44572e-08
1.12808e+00 1.18194e-14 4.57997e+03 1.25911e+00 2.74729e-07 1.32597e-08 2.03913e-07 0.00000e+00 5.49450e-08
1.12902e+00 1.17486e-14 4.58419e+03 1.25894e+00 2.74365e-07 1.33157e-08 2.03451e-07 0.00000e+00 5.48681e-08
1.12996e+00 1.16778e-14 4.58842e+03 1.25878e+00 2.74001e-07 1.33718e-08 2.02994e-07 0.00000e+00 5.47982e-08
1.13090e+00 1.16071e-14 4.59265e+03 1.25861e+00 2.73640e-07 1.34282e-08 2.02553e-07 0.00000e+00 5.49125e-08
1.13184e+00 1.15419e-14 4.59692e+03 1.25845e+00 2.73351e-07 1.34899e-08 2.02112e-07 0.00000e+00 5.50196e-08
1.13278e+00 1.14765e-14 4.60119e+03 1.25828e+00 2.73062e-07 1.35518e-08 2.01669e-07 0.00000e+00 5.49436e-08
1.13373e+00 1.14112e-14 4.60547e+03 1.25812e+00 2.72773e-07 1.36136e-08 2.01224e-07 0.00000e+00 5.48675e-08
1.13467e+00 1.13457e-14 4.60975e+03 1.25795e+00 2.72484e-07 1.36755e-08 2.00778e-07 0.00000e+00 5.53548e-08
1.13561e+00 1.12818e-14 4.61412e+03 1.25778e+00 2.72170e-07 1.37392e-08 2.00334e-07 0.00000e+00 5.59421e-08
1.13656e+00 1.12181e-14 4.61852e+03 1.25762e+00 2.71852e-07 1.38031e-08 1.99890e-07 0.00000e+00 5.59653e-08
1.13750e+00 1.11543e-14 4.62293e+03 1.25745e+00 2.71533e-07 1.38671e-08 1.99444e-07 0.00000e+00 5.58871e-08
1.13845e+00 1.10905e-14 4.62733e+03 1.25728e+00 2.71213e-07 1.39312e-08 1.98996e-07 0.00000e+00 5.59397e-08
1.13940e+00 1.10266e-14 4.63175e+03 1.25711e+00 2.70874e-07 1.39926e-08 1.98547e-07 0.00000e+00 5.60642e-08
1.14034e+00 1.09628e-14 4.63618e+03 1.25694e+00 2.70524e-07 1.40525e-08 1.98097e-07 0.00000e+00 5.60577e-08
1.14129e+00 1.08989e-14 4.64062e+03 1.25676e+00 2.70173e-07 1.41125e-08 1.97645e-07 0.00000e+00 5.59789e-08
1.14224e+00 1.08350e-14 4.64506e+03 1.25659e+00 2.69821e-07 1.41726e-08 1.97191e-07 0.00000e+00 5.60451e-08
1.14319e+00 1.07715e-14 4.64952e+03 1.25641e+00 2.69449e-07 1.42317e-08 1.96737e-07 0.00000e+00 5.63050e-08
1.14414e+00 1.07086e-14 4.65401e+03 1.25624e+00 2.69049e-07 1.42897e-08 1.96304e-07 0.00000e+00 5.64214e-08
1.14509e+00 1.06457e-14 4.65851e+03 1.25606e+00 2.68648e-07 1.43477e-08 1.95870e-07 0.00000e+00 5.63435e-08
1.14605e+00 1.05827e-14 4.66301e+03 1.25588e+00 2.68247e-07 1.44058e-08 1.95434e-07 0.00000e+00 5.63076e-08
1.14700e+00 1.05202e-14 4.66752e+03 1.25570e+00 2.67853e-07 1.44645e-08 1.95007e-07 0.00000e+00 5.65388e-08
1.14795e+00 1.04614e-14 4.67208e+03 1.25552e+00 2.67510e-07 1.45273e-08 1.94597e-07 0.00000e+00 5.67287e-08
1.14891e+00 1.04025e-14 4.67665e+03 1.25534e+00 2.67166e-07 1.45902e-08 1.94186e-07 0.00000e+00 5.66519e-08
1.14986e+00 1.03435e-14 4.68122e+03 1.25516e+00 2.66822e-07 1.46531e-08 1.93772e-07 0.00000e+00 5.65750e-08
1.15082e+00 1.02845e-14 4.68580e+03 1.25498e+00 2.66478e-07 1.47161e-08 1.93357e-07 0.00000e+00 5.69183e-08
1.15178e+00 1.02272e-14 4.69044e+03 1.25480e+00 2.66131e-07 1.47803e-08 1.92944e-07 0.00000e+00 5.73126e-08
1.15274e+00 1.01701e-14 4.69511e+03 1.25462e+00 2.65784e-07 1.48448e-08 1.92529e-07 0.00000e+00 5.72863e-08
1.15369e+00 1.01129e-14 4.69977e+03 1.25444e+00 2.65437e-07 1.49093e-08 1.92112e-07 0.00000e+00 5.72078e-08
1.15465e+00 1.00556e-14 4.70444e+03 1.25426e+00 2.65089e-07 1.49738e-08 1.91694e-07 0.00000e+00 5.69888e-08
1.15561e+00 9.99919e-15 4.70908e+03 1.25407e+00 2.64718e-07 1.50361e-08 1.91273e-07 0.00000e+00 5.67063e-08
1.15658e+00 9.94308e-15 4.71371e+03 1.25389e+00 2.64337e-07 1.50973e-08 1.90850e-07 0.00000e+00 5.65645e-08
1.15754e+00 9.88693e-15 4.71834e+03 1.25370e+00 2.63956e-07 1.51586e-08 1.90425e-07 0.00000e+00 5.64864e-08
1.15850e+00 9.83073e-15 4.72298e+03 1.25352e+00 2.63574e-07 1.52200e-08 1.89998e-07 0.00000e+00 5.65079e-08
1.15946e+00 9.77449e-15 4.72762e+03 1.25333e+00 2.63171e-07 1.52730e-08 1.89570e-07 0.00000e+00 5.66707e-08
1.16043e+00 9.71824e-15 4.73229e+03 1.25314e+00 2.62736e-07 1.53141e-08 1.89143e-07 0.00000e+00 5.67338e-08
1.16139e+00 9.66193e-15 4.73696e+03 1.25294e+00 2.62302e-07 1.53553e-08 1.88731e-07 0.00000e+00 5.66569e-08
1.16236e+00 9.60558e-15 4.74163e+03 1.25275e+00 2.61867e-07 1.53965e-08 1.88318e-07 0.00000e+00 5.66175e-08
1.16333e+00 9.54940e-15 4.74632e+03 1.25256e+00 2.61434e-07 1.54391e-08 1.87904e-07 0.00000e+00 5.71069e-08
1.16429e+00 9.49615e-15 4.75111e+03 1.25237e+00 2.61035e-07 1.55007e-08 1.87505e-07 0.00000e+00 5.75586e-08
1.16526e+00 9.44286e-15 4.75590e+03 1.25217e+00 2.60636e-07 1.55624e-08 1.87119e-07 0.00000e+00 5.74823e-08
1.16623e+00 9.38952e-15 4.76069e+03 1.25198e+00 2.60237e-07 1.56241e-08 1.86732e-07 0.00000e+00 5.74059e-08
1.16720e+00 9.33614e-15 4.76549e+03 1.25178e+00 2.59837e-07 1.56859e-08 1.86344e-07 0.00000e+00 5.72918e-08
1.16817e+00 9.28463e-15 4.77029e+03 1.25159e+00 2.59458e-07 1.57480e-08 1.85953e-07 0.00000e+00 5.71621e-08
1.16915e+00 9.23388e-15 4.77508e+03 1.25139e+00 2.59088e-07 1.58103e-08 1.85560e-07 0.00000e+00 5.70700e-08
1.17012e+00 9.18308e-15 4.77988e+03 1.25120e+00 2.58717e-07 1.58726e-08 1.85166e-07 0.00000e+00 5.69934e-08
1.17109e+00 9.13225e-15 4.78468e+03 1.25100e+00 2.58346e-07 1.59350e-08 1.84770e-07 0.00000e+00 5.67957e-08
1.17207e+00 9.08180e-15 4.78945e+03 1.25081e+00 2.57962e-07 1.59957e-08 1.84372e-07 0.00000e+00 5.64108e-08
1.17304e+00 9.03198e-15 4.79419e+03 1.25061e+00 2.57559e-07 1.60538e-08 1.83970e-07 0.00000e+00 5.61473e-08
1.17402e+00 8.98213e-15 4.79893e+03 1.25041e+00 2.57156e-07 1.61120e-08 1.83567e-07 0.00000e+00 5.60713e-08
1.17499e+00 8.93223e-15 4.80368e+03 1.25021e+00 2.56752e-07 1.61701e-08 1.83162e-07 0.00000e+00 5.59963e-08
