# abundance scale factors relative to solar: He=1.0 Li=0.0 Be=0.0 B=0.0 C=0.0 N=0.0 O=0.0 F=0.0 Ne=0.0 Na=0.0 Mg=0.0 Al=0.0 Si=0.0 P=0.0 S=0.0 Cl=0.0 Ar=0.0 K=0.0 Ca=0.0 Sc=0.0 Ti=0.0 V=0.0 Cr=0.0 Mn=0.0 Fe=0.0 Co=0.0 Ni=0.0 Cu=0.0 Zn=0.0
# alt rho v mu
1.715808000000000000e+09	1.329647495899417718e-16	3.873613085199953639e+05	8.095773714911476127e-01
1.741833053477372169e+09	1.255564133480800703e-16	3.980505054212772520e+05	8.057781728964147350e-01
1.768252850077809095e+09	1.186224825875051744e-16	4.088221271282057860e+05	8.019213487709703214e-01
1.795073377190860987e+09	1.121282735673008004e-16	4.196725741394142387e+05	7.975491480737189054e-01
1.822300713021676064e+09	1.060419538441686551e-16	4.305983136625603656e+05	7.929767668913949574e-01
1.849941027968477964e+09	1.003342832521001728e-16	4.415958820059550926e+05	7.886290142155472083e-01
1.878000586020931721e+09	9.497838048056891165e-17	4.526618865805030218e+05	7.842510990531145199e-01
1.906485746179720402e+09	8.994951253327562103e-17	4.637930075392776635e+05	7.801323100427249857e-01
1.935402963897655487e+09	8.522490465656467101e-17	4.749859990813797922e+05	7.759683590437697065e-01
1.964758792542644262e+09	8.078356859706767937e-17	4.862376904459062498e+05	7.720346561949548159e-01
1.994559884882847548e+09	7.660614728650086515e-17	4.975449866209193715e+05	7.680586856431256271e-01
2.024812994594363928e+09	7.267477426185126082e-17	5.089048687912926544e+05	7.642679328544780271e-01
2.055524977791782379e+09	6.897294631490935041e-17	5.203143945482050767e+05	7.604304567488215927e-01
2.086702794581950665e+09	6.548540802925054685e-17	5.317706978819493670e+05	7.567039534617157059e-01
2.118353510641309738e+09	6.219804700799344282e-17	5.432709889785357518e+05	7.529187160813248791e-01
2.150484298817154408e+09	5.909779872423956551e-17	5.548125538394249743e+05	7.489887742262076875e-01
2.183102440753178120e+09	5.617256004005619105e-17	5.663927537425482878e+05	7.449992237511620097e-01
2.216215328539680481e+09	5.341111054093406275e-17	5.780090245616310276e+05	7.422364260414078263e-01
2.249830466388797283e+09	5.080304092238556251e-17	5.896588759596841410e+05	7.394833111685020777e-01
2.283955472335144043e+09	4.833868774506622446e-17	6.013398904714625096e+05	7.358300604621417218e-01
2.318598079962255955e+09	4.600907394570161306e-17	6.130497224885933101e+05	7.319846257296445113e-01
2.353766140155208588e+09	4.380585455419351809e-17	6.247860971600684570e+05	7.287922791571943559e-01
2.389467622879829884e+09	4.172126712347929966e-17	6.365468092198228696e+05	7.258097134138640216e-01
2.425710618988891125e+09	3.974808642881798366e-17	6.483297217521624407e+05	7.229433170514587559e-01
2.462503342055700302e+09	3.787958303787267327e-17	6.601327649049434112e+05	7.201544061998598201e-01
2.499854130235500813e+09	3.610948539286758661e-17	6.719539345595539780e+05	7.174236870952123146e-01
2.537771448155109882e+09	3.443194508176079875e-17	6.837912909659550060e+05	7.148142531373005149e-01
2.576263888831213951e+09	3.284150500726589692e-17	6.956429573503042338e+05	7.122059253476051843e-01
2.615340175617763042e+09	3.133307019109931491e-17	7.075071185019840486e+05	7.097574754127742303e-01
2.655009164182900906e+09	2.990188097639593624e-17	7.193820193462152965e+05	7.072718878492048056e-01
2.695279844515882969e+09	2.854348841415345012e-17	7.312659635078068823e+05	7.050013583812521079e-01
2.736161342964432240e+09	2.725373164012124658e-17	7.431573118710685521e+05	7.027166784387357534e-01
2.777662924303001404e+09	2.602871706700633852e-17	7.550544811403552303e+05	7.005329960765314112e-01
2.819793993832400799e+09	2.486479923344802609e-17	7.669559424052591203e+05	6.983901318492017340e-01
2.862564099511276722e+09	2.375856316611963946e-17	7.788602197139880154e+05	6.962935607376737890e-01
2.905982934119919777e+09	2.270680812516325885e-17	7.907658886428859551e+05	6.943162976577763601e-01
2.950060337456891060e+09	2.170653261174813257e-17	8.026715749712846009e+05	6.923124180729460786e-01
2.994806298568967342e+09	2.075492053964205740e-17	8.145759531448777998e+05	6.904903061771088257e-01
3.040230958014912605e+09	1.984932845806002233e-17	8.264777450617500581e+05	6.886405568302683688e-01
3.086344610163579941e+09	1.898727375245041381e-17	8.383757186508543091e+05	6.868852924268562532e-01
3.133157705526875973e+09	1.816642373343634403e-17	8.502686865637407172e+05	6.851678021449998379e-01
3.180680853128109455e+09	1.738458554357114751e-17	8.621555048744113883e+05	6.834662879292683346e-01
3.228924822906262398e+09	1.663969681460538218e-17	8.740350718036157778e+05	6.818532207186730476e-01
