# abundance scale factors relative to solar: He=1.0 Li=0.0 Be=0.0 B=0.0 C=0.0 N=0.0 O=0.0 F=0.0 Ne=0.0 Na=0.0 Mg=0.0 Al=0.0 Si=0.0 P=0.0 S=0.0 Cl=0.0 Ar=0.0 K=0.0 Ca=0.0 Sc=0.0 Ti=0.0 V=0.0 Cr=0.0 Mn=0.0 Fe=0.0 Co=0.0 Ni=0.0 Cu=0.0 Zn=0.0
# alt rho v mu
1.715808000000000000e+09	6.185919675379483514e-16	2.757074381308550073e+04	1.006959086372182233e+00
1.741833053477372169e+09	5.570468345575736992e-16	2.970881778862125429e+04	9.966874227878586012e-01
1.768252850077809095e+09	5.023957351949489450e-16	3.196358316499288048e+04	9.862795275192218769e-01
1.795073377190860987e+09	4.537906846438140160e-16	3.433761663655332814e+04	9.760223355163816228e-01
1.822300713021676064e+09	4.104963253438264411e-16	3.683331201945404609e+04	9.658630902247972161e-01
1.849941027968477964e+09	3.718739566962029931e-16	3.945287012008426245e+04	9.549221626716479783e-01
1.878000586020931721e+09	3.373679628754310527e-16	4.219828979677009193e+04	9.457525073956677408e-01
1.906485746179720402e+09	3.064942597712396547e-16	4.507136028271140822e+04	9.354096853163617054e-01
1.935402963897655487e+09	2.788304448050434358e-16	4.807365482256033283e+04	9.264857435605268199e-01
1.964758792542644262e+09	2.540073852536957810e-16	5.120652565886563389e+04	9.164388707953158297e-01
1.994559884882847548e+09	2.317020237211591256e-16	5.447110038815631560e+04	9.079556054755200112e-01
2.024812994594363928e+09	2.116312151057485818e-16	5.786827969002458121e+04	8.979798484814088821e-01
2.055524977791782379e+09	1.935464391055977734e-16	6.139873641651483194e+04	8.899114155599622267e-01
2.086702794581950665e+09	1.772292570407048758e-16	6.506291601373165031e+04	8.806794747160378023e-01
2.118353510641309738e+09	1.624874024080800320e-16	6.886103823311881570e+04	8.723138282250754161e-01
2.150484298817154408e+09	1.491514118334446909e-16	7.279310007657957613e+04	8.639035049313179560e-01
2.183102440753178120e+09	1.370717175186847505e-16	7.685887990771156910e+04	8.548702581500465802e-01
