ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"371.295"	"120"	"1.1e+09"	"6.8e-02"	D	"0.6189146"	"3.0732084"	"3s.3p"	"3P*"	"0"	"3s.5d"	"3D"	"1"		"T1261LS"	"L4144"	
"371.501"	"150"	"1.5e+09"	"5.2e-02"	D	"0.6209964"	"3.0739308"	"3s.3p"	"3P*"	"1"	"3s.5d"	"3D"	"2"		"T1261LS"	"L4144"	
"371.610"	""	"8.5e+08"	"1.8e-02"	D	"0.6209964"	"3.0732084"	"3s.3p"	"3P*"	"1"	"3s.5d"	"3D"	"1"		"T1261LS"	""	
"372.000"	"200"	"2.0e+09"	"5.8e-02"	D	"0.6252674"	"3.0749090"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"3"		"T1261LS"	"L4144"	
"372.149"	""	"5.1e+08"	"1.1e-02"	D	"0.6252674"	"3.0739308"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"2"		"T1261LS"	""	
"372.259"	""	"5.6e+07"	"7.0e-04"	E	"0.6252674"	"3.0732084"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"1"		"T1261LS"	""	
"388.315"	"500"	"1.5e+09"	"1.0e-01"	D	"0.0000000"	"2.3467191"	"2p6.3s2"	"1S"	"0"	"3s.4p"	"1P*"	"1"		"T1261"	"L4144"	
"429.471"	""	"1.1e+07"	"5.1e-04"	E	"0.9585656"	"3.0804024"	"3s.3p"	"1P*"	"1"	"3s.5d"	"1D"	"2"		"T1261"	""	
"443.804"	""	"4.2e+07"	"3.7e-03"	E	"0.6189146"	"2.6722263"	"3s.3p"	"3P*"	"0"	"3s.4d"	"3D"	"1"		"T1261LS"	""	
"444.245"	"250"	"5.5e+07"	"2.7e-03"	E	"0.6209964"	"2.6722696"	"3s.3p"	"3P*"	"1"	"3s.4d"	"3D"	"2"		"T1261LS"	"L4144"	
"444.254"	""	"3.2e+07"	"9.5e-04"	E	"0.6209964"	"2.6722263"	"3s.3p"	"3P*"	"1"	"3s.4d"	"3D"	"1"		"T1261LS"	""	
"445.156"	"300"	"7.5e+07"	"3.1e-03"	E	"0.6252674"	"2.6723386"	"3s.3p"	"3P*"	"2"	"3s.4d"	"3D"	"3"		"T1261LS"	"L4144"	
"445.172"	""	"1.9e+07"	"5.6e-04"	E	"0.6252674"	"2.6722696"	"3s.3p"	"3P*"	"2"	"3s.4d"	"3D"	"2"		"T1261LS"	""	
"445.181"	""	"2.1e+06"	"3.7e-05"	E	"0.6252674"	"2.6722263"	"3s.3p"	"3P*"	"2"	"3s.4d"	"3D"	"1"		"T1261LS"	""	
"525.933"	""	"7.4e+07"	"5.1e-03"	E	"0.9585656"	"2.6912325"	"3s.3p"	"1P*"	"1"	"3s.4d"	"1D"	"2"		"T1261"	""	
"629.010"	"350"	"5.5e+08"	"9.8e-02"	C	"0.6189146"	"2.0676480"	"3s.3p"	"3P*"	"0"	"3s.4s"	"3S"	"1"		"T1261LS"	"L4144"	
"629.915"	"400"	"1.65e+09"	"9.82e-02"	C	"0.6209964"	"2.0676480"	"3s.3p"	"3P*"	"1"	"3s.4s"	"3S"	"1"		"T1261LS"	"L4144"	
"631.780"	"500"	"2.73e+09"	"9.80e-02"	C	"0.6252674"	"2.0676480"	"3s.3p"	"3P*"	"2"	"3s.4s"	"3S"	"1"		"T1261LS"	"L4144"	
"671.404"	""	"4.1e+08"	"1.7e-02"	E	"1.4410943"	"2.7983493"	"3p2"	"1D"	"2"	"3p.3d"	"1P*"	"1"		"T1261"	""	
"756.510"	"300"	"3.5e+09"	"4.2e-01"	E	"1.4410943"	"2.6456608"	"3p2"	"1D"	"2"	"3s.4f"	"1F*"	"3"		"T1002"	"L4144"	
"776.352"	"300"	"2.42e+09"	"7.29e-02"	C	"0.9585656"	"2.1323463"	"3s.3p"	"1P*"	"1"	"3s.4s"	"1S"	"0"		"T1261"	"L4144"	
"823.180"	"650"	"2.63e+09"	"8.02e-01"	B	"0.6189146"	"1.7259228"	"3s.3p"	"3P*"	"0"	"3s.3d"	"3D"	"1"		"T1261LS"	"L4144"	
"824.731"	"700*"	"3.52e+09"	"5.98e-01"	B	"0.6209964"	"1.7259228"	"3s.3p"	"3P*"	"1"	"3s.3d"	"3D"	"2"		"T1261LS"	"L4144"	
"824.731"	"700*"	"1.95e+09"	"1.99e-01"	C	"0.6209964"	"1.7259228"	"3s.3p"	"3P*"	"1"	"3s.3d"	"3D"	"1"		"T1261LS"	"L4144"	
"827.931"	"800*"	"4.64e+09"	"6.68e-01"	B	"0.6252674"	"1.7259228"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"3"		"T1261LS"	"L4144"	
"827.931"	"800*"	"1.16e+09"	"1.19e-01"	C	"0.6252674"	"1.7259228"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"2"		"T1261LS"	"L4144"	
"827.931"	"800*"	"1.3e+08"	"8.0e-03"	D	"0.6252674"	"1.7259228"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"1"		"T1261LS"	"L4144"	
"845.962"	""	"3.6e+09"	"1.2e+00"	D	"1.5030570"	"2.5802530"	"3p2"	"3P"	"0"	"3p.3d"	"3D*"	"1"		"T1002LS"	""	
"847.016"	"250"	"4.8e+09"	"8.6e-01"	D	"1.5052800"	"2.5811354"	"3p2"	"3P"	"1"	"3p.3d"	"3D*"	"2"		"T1002LS"	"L4144"	
