Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3d3.(2H).4d"	"3K"	"6"	""	"3.535985"	""	"0.000004"	"  97                        :     1  3d3.(2G).4d  1I   "	"L18718,L11803"
"3d3.(2P).4d"	"3P"	"2"	""	"3.537619"	""	"0.000003"	"  36                        :    27  3d3.(4P).4d  3P   "	"L18718,L11803"
"3d3.(2H).4d"	"3K"	"7"	""	"3.539052"	""	"0.000004"	"  97                        :     1  3d3.(2H).4d  1K   "	"L18718,L11803"
"3d3.(2D2).4d"	"3F"	"4"	""	"3.5393658"	""	"0.0000018"	"  66                        :    18  3d3.(2P).4d  3F   "	"L18718,L11803"
"3d3.(2H).4d"	"3K"	"8"	""	"3.543785"	""	"0.000005"	" 100                                                   "	"L18718,L11803"
"3d3.(2H).4d"	"1G"	"4"	""	"3.5541474"	""	"0.0000018"	"  62                        :    19  3d3.(2D2).4d 1G   "	"L18718,L11803"
"3d3.(2H).4d"	"1F"	"3"	""	"3.555529"	""	"0.000003"	"  58                        :    23  3d3.(2D2).4d 1F   "	"L18718,L11803"
"3d3.(2H).4d"	"1K"	"7"	""	"3.556746"	""	"0.000005"	"  98                        :     2  3d3.(2H).4d  3K   "	"L18718,L11803"
"3d3.(2H).4d"	"3G"	"3"	""	"3.5792054"	""	"0.0000021"	"  41                        :    10  3d3.(2G).4d  3F   "	"L18718,L11803"
"3d3.(2H).4d"	"3G"	"4"	""	"3.581373"	""	"0.000003"	"  34                        :    15  3d3.(2G).4d  3F   "	"L18718,L11803"
"3d3.(2P).4d"	"3F"	"2"	""	"3.584449"	""	"0.000004"	"  27                        :    32  3d3.(2G).4d  3F   "	"L18718,L11803"
"3d3.(2G).4d"	"3F"	"3"	""	"3.5889269"	""	"0.0000018"	"  25                        :    18  3d3.(2P).4d  3F   "	"L18718,L11803"
"3d3.(2H).4d"	"3G"	"5"	""	"3.589434"	""	"0.000003"	"  55                        :    13  3d3.(2D2).4d 3G   "	"L18718,L11803"
"3d3.(2G).4d"	"3F"	"4"	""	"3.5919149"	""	"0.0000021"	"  24                        :    21  3d3.(2H).4d  3G   "	"L18718,L11803"
"3d3.(4F).5s"	"5F"	"1"	""	"3.594433"	""	"0.000005"	" 100                                                   "	"L18718,L11803"
"3d3.(4F).5s"	"5F"	"2"	""	"3.596618"	""	"0.000004"	"  91                        :     4  3d3.(4F).5s  3F   "	"L18718,L11803"
"3d3.(2H).4d"	"3F"	"2"	""	"3.599958"	""	"0.000003"	"  35                        :    22  3d3.(4F).5s  3F   "	"L18718,L11803"
"3d3.(4F).5s"	"5F"	"3"	""	"3.6000060"	""	"0.0000018"	"  78                        :     7  3d3.(2H).4d  3F   "	"L18718,L11803"
"3d3.(2H).4d"	"3F"	"3"	""	"3.602683"	""	"0.000003"	"  32                        :    21  3d3.(4F).5s  5F   "	"L18718,L11803"
"3d3.(2H).4d"	"3H"	"4"	""	"3.603505"	""	"0.000003"	"  78                        :    11  3d3.(2G).4d  3H   "	"L18718,L11803"
"3d3.(2H).4d"	"3H"	"5"	""	"3.605846"	""	"0.000003"	"  79                        :    10  3d3.(2G).4d  3H   "	"L18718,L11803"
"3d3.(2H).4d"	"3F"	"4"	""	"3.606290"	""	"0.000003"	"  34                        :    26  3d3.(4F).5s  5F   "	"L18718,L11803"
"3d3.(4F).5s"	"5F"	"4"	""	"3.606560"	""	"0.000003"	"  73                        :    13  3d3.(2H).4d  3F   "	"L18718,L11803"
"3d3.(2H).4d"	"3H"	"6"	""	"3.606815"	""	"0.000003"	"  82                        :    10  3d3.(2G).4d  3H   "	"L18718,L11803"
"3d3.(2D2).4d"	"3P"	"2"	""	"3.612188"	""	"0.000003"	"  33                        :    18  3d3.(2P).4d  3P   "	"L18718,L11803"
"3d3.(2D2).4d"	"3D"	"3"	""	"3.612322"	""	"0.000003"	"  33                        :    16  3d3.(2P).4d  3D   "	"L18718,L11803"
"3d3.(4F).5s"	"5F"	"5"	""	"3.612561"	""	"0.000005"	" 100                                                   "	"L18718,L11803"
"3d3.(2D2).4d"	"3D"	"2"	""	"3.617514"	""	"0.000003"	"  21                        :    13  3d3.(2D2).4d 3P   "	"L18718,L11803"
"3d3.(2D2).4d"	"3D"	"1"	""	"3.618723"	""	"0.000003"	"  34                        :    19  3d3.(2P).4d  3D   "	"L18718,L11803"
"3d3.(4F).5s"	"3F"	"2"	""	"3.626492"	""	"0.000005"	"  72                        :    10  3d3.(2H).4d  3F   "	"L18718,L11803"
"3d3.(4F).5s"	"3F"	"3"	""	"3.632315"	""	"0.000004"	"  73                        :     6  3d3.(2H).4d  3F   "	"L18718,L11803"
"3d3.(2D2).4d"	"1F"	"3"	""	"3.634652"	""	"0.000003"	"  25  3d3.(2F).4d 1F        :    24  3d3.(2H).4d  1F   "	"L18718,L11803"
"3d3.(4F).5s"	"3F"	"4"	""	"3.640123"	""	"0.000004"	"  85                        :     5  3d3.(2H).4d  3F   "	"L18718,L11803"
"3d3.(2D2).4d"	"1G"	"4"	""	"3.6485702"	""	"0.0000018"	"  29                        :    40  3d3.(2G).4d  1G   "	"L18718,L11803"
"3d3.(2P).4d"	"1D"	"2"	""	"3.649435"	""	"0.000003"	"  64                        :    24  3d3.(2G).4d  1D   "	"L18718,L11803"
"3d3.(2H).4d"	"1I"	"6"	""	"3.665323"	""	"0.000004"	"  82                        :    17  3d3.(2G).4d  1I   "	"L18718,L11803"
"3d3.(2F).4d"	"3H"	"5"	""	"3.703498"	""	"0.000003"	"  70                        :    18  3d3.(2F).4d  1H   "	"L18718,L11803"
"3d3.(2F).4d"	"3H"	"6"	""	"3.703959"	""	"0.000005"	"  98                        :     1  3d3.(4F).4d  3H   "	"L18718,L11803"
"3d3.(2F).4d"	"3G"	"5"	""	"3.706615"	""	"0.000003"	"  82                        :     9  3d3.(2F).4d  3H   "	"L18718,L11803"
"3d3.(2F).4d"	"3H"	"4"	""	"3.706770"	""	"0.000003"	"  91                        :     7  3d3.(2F).4d  3G   "	"L18718,L11803"
"3d3.(2F).4d"	"3G"	"3"	""	"3.708163"	""	"0.000003"	"  91                        :     3  3d3.(2G).4d  3G   "	"L18718,L11803"
"3d3.(2F).4d"	"3D"	"3"	""	"3.715459"	""	"0.000004"	"  87                        :     5  3d3.(2G).4d  3D   "	"L18718,L11803"
"3d3.(2F).4d"	"3F"	"3"	""	"3.726661"	""	"0.000003"	"  75                        :    14  3d3.(2H).4d  3F   "	"L18718,L11803"
"3d3.(2F).4d"	"1F"	"3"	""	"3.755989"	""	"0.000004"	"  69                        :     1  3d3.(2P).4d  1F   "	"L18718,L11803"
"3d3.(4P).5s"	"5P"	"1"	""	"3.764072"	""	"0.000004"	"  99                        :     1  3d3.(2P).5s  3P   "	"L18718,L11803"
"3d3.(4P).5s"	"5P"	"2"	""	"3.766167"	""	"0.000005"	"  97                        :     2  3d3.(2P).5s  3P   "	"L18718,L11803"
"3d3.(4P).5s"	"5P"	"3"	""	"3.771640"	""	"0.000004"	" 100                                                   "	"L18718,L11803"
"3d3.(2G).5s"	"3G"	"3"	""	"3.787013"	""	"0.000003"	"  99                                                   "	"L18718,L11803"
"3d3.(4P).5s"	"3P"	"2"	""	"3.787840"	""	"0.000003"	"  67                        :    27  3d3.(2F).4d  3P   "	"L18718,L11803"
"3d3.(2G).5s"	"3G"	"4"	""	"3.788929"	""	"0.000003"	"  91                        :     8  3d3.(2G).5s  1G   "	"L18718,L11803"
"3d3.(2F).4d"	"1D"	"2"	""	"3.790072"	""	"0.000005"	"  74                        :    17  3d3.(2D1).4d 1D   "	"L18718,L11803"
"3d3.(2G).5s"	"3G"	"5"	""	"3.793355"	""	"0.000004"	"  98                        :     1  3d3.(2H).5s  3H   "	"L18718,L11803"
"3d3.(2G).5s"	"1G"	"4"	""	"3.800822"	""	"0.000003"	"  83                        :     8  3d3.(2G).5s  3G   "	"L18718,L11803"
"3d3.(2F).4d"	"1G"	"4"	""	"3.822822"	""	"0.000005"	"  73                        :    13  3d3.(2H).4d  1G   "	"L18718,L11803"
"3d3.(2D2).5s"	"3D"	"3"	""	"3.857628"	""	"0.000005"	"  79                        :    20  3d3.(2D1).5s 3D   "	"L18718,L11803"
"3d3.(2D2).5s"	"3D"	"2"	""	"3.858513"	""	"0.000004"	"  58                        :    24  3d3.(2P).5s  3P   "	"L18718,L11803"
"3d3.(2H).5s"	"3H"	"4"	""	"3.860178"	""	"0.000005"	"  98                        :     1  3d3.(2G).5s  1G   "	"L18718,L11803"
"3d3.(2H).5s"	"3H"	"5"	""	"3.861636"	""	"0.000004"	"  95                        :     3  3d3.(2H).5s  1H   "	"L18718,L11803"
"3d3.(2H).5s"	"3H"	"6"	""	"3.864374"	""	"0.000004"	" 100                                                   "	"L18718,L11803"
"3d3.(2H).5s"	"1H"	"5"	""	"3.875216"	""	"0.000005"	"  96                        :     4  3d3.(2H).5s  3H   "	"L18718,L11803"
"3d3.(2D1).4d"	"3D"	"3"	""	"3.913183"	""	"0.000005"	"  74                        :    22  3d3.(2D2).4d 3D   "	"L18718,L11803"
"3d3.(2D1).4d"	"3G"	"5"	""	"3.930745"	""	"0.000006"	"  76                        :    23  3d3.(2D2).4d 3G   "	"L18718,L11803"
"3d3.(2D1).4d"	"3G"	"4"	""	"3.932382"	""	"0.000006"	"  75                        :    24  3d3.(2D2).4d 3G   "	"L18718,L11803"
"3d3.(2D1).4d"	"3G"	"3"	""	"3.933570"	""	"0.000005"	"  74                        :    24  3d3.(2D2).4d 3G   "	"L18718,L11803"
"3d3.(2D1).4d"	"3F"	"4"	""	"3.955267"	""	"0.000005"	"  78                        :    16  3d3.(2D2).4d 3F   "	"L18718,L11803"
"3d3.(2D1).4d"	"3F"	"3"	""	"3.956013"	""	"0.000004"	"  69                        :    15  3d3.(2D2).4d 3F   "	"L18718,L11803"
"3d3.(2D1).4d"	"3P"	"2"	""	"3.975029"	""	"0.000004"	"  80                        :    17  3d3.(2D2).4d 3P   "	"L18718,L11803"
"3d3.(2D1).4d"	"1G"	"4"	""	"3.985888"	""	"0.000006"	"  81                        :    14  3d3.(2D2).4d 1G   "	"L18718,L11803"
"3d3.(2F).5s"	"3F"	"4"	""	"4.018259"	""	"0.000004"	"  99                        :     1  3d3.(2D1).4d 3F   "	"L18718,L11803"
"3d3.(2F).5s"	"3F"	"3"	""	"4.019947"	""	"0.000005"	"  98                        :     1  3d3.(2F).5s  1F   "	"L18718,L11803"
"3d3.(2F).5s"	"3F"	"2"	""	"4.021734"	""	"0.000004"	"  99                        :     1  3d3.(2D1).4d 3F   "	"L18718,L11803"
"3d3.(2F).5s"	"1F"	"3"	""	"4.032354"	""	"0.000005"	"  97                        :     1  3d3.(2F).5s  3F   "	"L18718,L11803"
