Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3s2.3p6"	"1S"	"0"	""	"0.00000"	""	""	"                                  "	"L10559"
"3s2.3p5.3d"	"3D*"	"1"	""	"5.2150"	""	""	"  98         :     2  3p5.3d 3P*  "	""
"3s2.3p5.3d"	"1P*"	"1"	""	"6.5476"	""	""	" 100                              "	""
"3s2.3p5.4s"	"(3/2,1/2)*"	"1"	""	"13.182"	""	""	"         or  :        3p5.4s 3P*  "	""
"3s2.3p5.(2P*<1/2>).4s<1/2>"	"(1/2,1/2)*"	"1"	""	"13.424"	""	""	"         or  :        3p5.4s 1P*  "	""
"3s2.3p5.4d"	"(3/2,5/2)*"	"1"	""	"16.177"	""	""	"         or  :        3p5.4s 3D*  "	""
"3s2.3p5.(2P*<1/2>).4d<3/2>"	"(1/2,3/2)*"	"1"	""	"16.429"	""	""	"         or  :        3p5.4d 1P*  "	""
"3s2.3p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	""	"17.844"	"?"	""	"                                  "	""
