ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"33.4262"	""	"1.065e+11"	"5.352e-02"	AA	"0.000000"	"27.262034"	"1s2"	"1S"	"0"	"1s.4p"	"1P*"	"1"		"T5997"	""	
"34.9728"	"110"	"2.554e+11"	"1.405e-01"	AA	"0.000000"	"26.056484"	"1s2"	"1S"	"0"	"1s.3p"	"1P*"	"1"		"T5997"	"L1113"	
"34.9953"	""	"1.946e+07"	""	AA	"0.000000"	"26.039732"	"1s2"	"1S"	"0"	"1s.3d"	"1D"	"2"	E2	"T3908"	""	
"40.2678"	"450"	"8.873e+11"	"6.471e-01"	AA	"0.000000"	"22.630158"	"1s2"	"1S"	"0"	"1s.2p"	"1P*"	"1"		"T5997"	"L1113"	
"40.7283"	""	"2.62e+04"	""	A	"0.000000"	"22.374278"	"1s2"	"1S"	"0"	"1s.2p"	"3P*"	"2"	M2	"T1494"	""	
"41.4719"	""	"4.857e+01"	""	AA	"0.000000"	"21.973120"	"1s2"	"1S"	"0"	"1s.2s"	"3S"	"1"	M1	"T1896,T6117"	""	
"150.520"	""	"1.09e+09"	"6.17e-03"	A	"22.373040"	"28.427161"	"1s.2p"	"3P*"	"1"	"1s.8d"	"3D"	"2"		"T5231LS"	""	
"150.520"	""	"6.04e+08"	"2.05e-03"	A	"22.373040"	"28.427161"	"1s.2p"	"3P*"	"1"	"1s.8d"	"3D"	"1"		"T5231LS"	""	
"150.523"	""	"8.05e+08"	"8.20e-03"	A	"22.373154"	"28.427161"	"1s.2p"	"3P*"	"0"	"1s.8d"	"3D"	"1"		"T5231LS"	""	
"150.551"	""	"1.45e+09"	"6.90e-03"	A	"22.374278"	"28.427161"	"1s.2p"	"3P*"	"2"	"1s.8d"	"3D"	"3"		"T5231LS"	""	
"150.551"	""	"3.62e+08"	"1.23e-03"	A	"22.374278"	"28.427161"	"1s.2p"	"3P*"	"2"	"1s.8d"	"3D"	"2"		"T5231LS"	""	
"150.551"	""	"4.02e+07"	"8.20e-05"	A	"22.374278"	"28.427161"	"1s.2p"	"3P*"	"2"	"1s.8d"	"3D"	"1"		"T5231LS"	""	
"153.488"	""	"1.10e+09"	"1.17e-02"	A	"22.371838"	"[28.30888]"	"1s.2s"	"1S"	"0"	"1s.7p"	"1P*"	"1"		"T5231"	""	
"153.587"	""	"2.20e+09"	"1.09e-02"	A	"22.374278"	"28.307516"	"1s.2p"	"3P*"	"2"	"1s.7d"	"3D"	"3"		"T5231LS"	""	
"157.194"	""	"1.20e+09"	"7.41e-03"	A	"22.630158"	"[28.4272]"	"1s.2p"	"1P*"	"1"	"1s.8d"	"1D"	"2"		"T5231"	""	
"158.375"	""	"1.748e+09"	"1.972e-02"	AA	"22.371838"	"28.12570"	"1s.2s"	"1S"	"0"	"1s.6p"	"1P*"	"1"		"T5997"	""	
"158.479"	""	"1.504e+09"	"5.663e-03"	AA	"22.373040"	"28.123118"	"1s.2p"	"3P*"	"1"	"1s.6d"	"3D"	"1"		"T5997LS"	""	
"158.482"	""	"2.005e+09"	"2.265e-02"	AA	"22.373154"	"28.123118"	"1s.2p"	"3P*"	"0"	"1s.6d"	"3D"	"1"		"T5997LS"	""	
"158.513"	""	"1.002e+08"	"2.265e-04"	AA	"22.374278"	"28.123118"	"1s.2p"	"3P*"	"2"	"1s.6d"	"3D"	"1"		"T5997LS"	""	
"160.505"	""	"1.84e+09"	"1.18e-02"	A	"22.630158"	"[28.30766]"	"1s.2p"	"1P*"	"1"	"1s.7d"	"1D"	"2"		"T5231"	""	
"167.219"	""	"3.001e+09"	"3.774e-02"	AA	"22.371838"	"27.82138"	"1s.2s"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T5997"	""	
"167.383"	""	"4.921e+09"	"3.445e-02"	AA	"22.373040"	"27.81724"	"1s.2p"	"3P*"	"1"	"1s.5d"	"3D"	"2"		"T5997LS"	""	
"167.383"	""	"2.734e+09"	"1.148e-02"	AA	"22.373040"	"27.81724"	"1s.2p"	"3P*"	"1"	"1s.5d"	"3D"	"1"		"T5997LS"	""	
"167.387"	""	"3.645e+09"	"4.593e-02"	AA	"22.373154"	"27.81724"	"1s.2p"	"3P*"	"0"	"1s.5d"	"3D"	"1"		"T5997LS"	""	
"167.420"	""	"6.557e+09"	"3.858e-02"	AA	"22.374278"	"27.817274"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"3"		"T5997LS"	""	
"167.421"	""	"1.822e+08"	"4.594e-04"	AA	"22.374278"	"27.81724"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"1"		"T5997LS"	""	
"167.421"	""	"1.639e+09"	"6.887e-03"	AA	"22.374278"	"27.81724"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"2"		"T5997LS"	""	
"168.414"	""	"4.234e+08"	"1.800e-03"	AA	"22.373040"	"27.783919"	"1s.2p"	"3P*"	"1"	"1s.5s"	"3S"	"1"		"T5997LS"	""	
"168.417"	""	"1.411e+08"	"1.800e-03"	AA	"22.373154"	"27.783919"	"1s.2p"	"3P*"	"0"	"1s.5s"	"3S"	"1"		"T5997LS"	""	
"168.452"	""	"7.051e+08"	"1.800e-03"	AA	"22.374278"	"27.783919"	"1s.2p"	"3P*"	"2"	"1s.5s"	"3S"	"1"		"T5997LS"	""	
"175.655"	""	"5.579e+09"	"4.301e-02"	AA	"22.630158"	"[27.817970]"	"1s.2p"	"1P*"	"1"	"1s.5d"	"1D"	"2"		"T5997"	""	
"186.346"	""	"5.768e+09"	"9.008e-02"	AA	"22.371838"	"27.262034"	"1s.2s"	"1S"	"0"	"1s.4p"	"1P*"	"1"		"T5997"	""	
