ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"38.882"	"250g"	"2.94e+11"	"6.66e-02"	C	"0.000000"	"23.4367?"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3P*"	"2"		"u20,LS"	""	
"38.966"	"250g"	"2.00e+11"	"6.36e-02"	D	"0.000000"	"23.3862?"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3D*"	"3"		"u20,LS"	"L7069"	
"39.003"	""	"9.70e+10"	"3.69e-02"	D	"0.07276"	"23.4367?"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3P*"	"2"		"u20,LS"	""	
"40.171"	"50g"	"3.16e+11"	"1.07e-01"	D	"0.000000"	"22.6847?"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"3"		"u20,LS"	"L7069"	
"46.157"	"50g"	"5.58e+09"	"2.50e-03"	B	"0.000000"	"19.7429"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"1F*"	"3"		"T7370c84"	"L7069"	
"46.237"	""	"2.21e+10"	"7.07e-03"	B	"0.000000"	"19.7085"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"1D*"	"2"		"T7370c84"	""	
"46.373"	"250g"	"5.09e+11"	"2.30e-01"	B	"0.000000"	"19.6508"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"3"		"T7370c84"	"L3463"	
"46.377"	""	"1.68e+10"	"3.24e-03"	C+	"0.000000"	"19.6493"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T7370c84"	""	
"46.409"	""	"9.88e+10"	"5.32e-02"	B+	"0.07276"	"19.7085"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"1D*"	"2"		"T7370c84"	""	
"46.413"	"150g"	"1.29e+11"	"4.16e-02"	B	"0.000000"	"19.6340"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T7370c84"	"L3463"	
"46.549"	"150g"	"3.78e+11"	"1.23e-01"	B	"0.07276"	"19.6493"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T7370c84"	"L2321"	
"46.585"	"250g*"	"4.98e+10"	"1.62e-02"	B	"0.000000"	"19.5613"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7370c84"	"L3463"	
"46.585"	"250g*"	"5.53e+11"	"3.00e-01"	B	"0.07276"	"19.6340"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T7370c84"	"L3463"	
"46.607"	""	"5.46e+11"	"5.33e-01"	B	"0.09703"	"19.6493"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T7370c84"	""	
"46.624"	"150g"	"1.78e+10"	"3.48e-03"	C+	"0.000000"	"19.5449"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T7370c84"	"L3463"	
"46.759"	"50g"	"2.22e+10"	"1.21e-02"	C+	"0.07276"	"19.5613"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7370c84"	"L2321"	
"46.799"	"100g"	"1.63e+11"	"5.37e-02"	B	"0.07276"	"19.5449"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T7370c84"	"L2321"	
"46.843"	"100g*"	"4.32e+11"	"4.74e-02"	B	"0.07276"	"19.5264"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"0"		"T7370c84"	"L2321"	
"46.845"	"100g*"	"5.86e+10"	"2.70e-02"	B+	"0.000000"	"19.4529"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"1F*"	"3"		"T7370c84"	"L2321"	
"46.857"	"100g*"	"1.52e+11"	"1.50e-01"	B	"0.09703"	"19.5449"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T7370c84"	"L2321"	
"46.906"	"50"	"8.25e+10"	"1.63e-02"	B	"0.531213"	"19.9588?"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"1P*"	"1"		"T7370c84"	"L2321"	
"47.047"	"250g"	"7.32e+11"	"1.46e-01"	B	"0.000000"	"19.3693"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		"T7370c84"	"L2321"	
"47.185"	"200g"	"5.69e+11"	"1.14e-01"	B	"0.000000"	"19.3128"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		"T7370c84"	"L3463"	
"47.224"	""	"3.95e+11"	"1.32e-01"	B	"0.07276"	"19.3693"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		"T7370c84"	""	
"47.227"	""	"1.16e+10"	"3.87e-03"	C+	"0.000000"	"19.2954"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"1D*"	"2"		"T7370c84"	""	
"47.249"	"300g"	"1.15e+12"	"3.86e-01"	B	"0.000000"	"19.2865"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"2"		"T7370c84"	"L3463"	
"47.284"	""	"1.25e+11"	"1.26e-01"	B	"0.09703"	"19.3693"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		"T7370c84"	""	
"47.363"	"50g"	"2.69e+11"	"9.04e-02"	B	"0.07276"	"19.3128"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		"T7370c84"	"L2321"	
"47.406"	""	"9.28e+08"	"5.21e-04"	C	"0.07276"	"19.2954"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"1D*"	"2"		"T7370c84"	""	
"47.418"	""	"7.42e+09"	"1.50e-03"	B	"0.000000"	"19.2177"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"1P*"	"1"		"T7370c84"	""	
"47.428"	""	"2.07e+11"	"1.16e-01"	B	"0.07276"	"19.2865"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3P*"	"2"		"T7370c84"	""	
"47.423"	"450g*"	"2.87e+11"	"2.91e-01"	B	"0.09703"	"19.3128"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		"T7370c84"	"L3463"	
"47.433"	"450g*"	"8.92e+11"	"4.21e-01"	B	"0.000000"	"19.2117?"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		"T7370c84"	"L3463"	
"47.433"	"450g*"	"1.31e+12"	"6.20e-01"	B	"0.531213"	"19.7429"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"1F*"	"3"		"T7370c84"	"L3463"	
"47.436"	""	"9.19e+10"	"3.10e-02"	B	"0.000000"	"19.2106"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		"T7370c84"	""	
"47.498"	""	"4.26e+10"	"8.66e-03"	C+	"0.000000"	"19.1852"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"1"		"T7370c84"	""	
"47.518"	"250"	"8.84e+11"	"2.99e-01"	B	"0.531213"	"19.7085"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"1D*"	"2"		"T7370c84"	"L3463"	
"47.598"	""	"4.68e+10"	"1.59e-02"	B	"0.07276"	"19.2177"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"1P*"	"1"		"T7370c84"	""	
"47.616"	"200g"	"6.28e+11"	"3.56e-01"	B	"0.07276"	"19.2106"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		"T7370c84"	"L3463"	
"47.659"	""	"2.36e+11"	"2.41e-01"	B+	"0.09703"	"19.2177"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).3d"	"1P*"	"1"		"T7370c84"	""	
"47.661"	""	"1.78e+10"	"8.47e-03"	B	"0.531213"	"19.6508"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"3"		"T7370c84"	""	
"47.679"	""	"1.89e+11"	"6.45e-02"	B	"0.07276"	"19.1852"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3D*"	"1"		"T7370c84"	""	
"47.703"	""	"1.34e+11"	"4.56e-02"	B+	"0.531213"	"19.6340"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T7370c84"	""	
"47.740"	"50g"	"1.34e+11"	"1.37e-01"	B	"0.09703"	"19.1852"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).3d"	"3D*"	"1"		"T7370c84"	"L2321"	
"47.886"	""	"1.68e+09"	"5.79e-04"	C+	"0.531213"	"19.5613"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7370c84"	""	
"47.927"	""	"9.64e+09"	"1.99e-03"	B	"0.531213"	"19.5449"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T7370c84"	""	
"48.160"	"400"	"8.08e+11"	"3.94e-01"	B	"0.531213"	"19.4529"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"1F*"	"3"		"T7370c84"	"L3463"	
"48.367"	"200"	"1.55e+12"	"1.63e+00"	B	"1.1181"	"19.9588?"	"2s2.2p4"	"1S"	"0"	"2s2.2p3.(2P*).3d"	"1P*"	"1"		"T7370c84"	"L2321"	
"48.374"	""	"4.43e+09"	"9.32e-04"	C+	"0.531213"	"19.3693"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		"T7370c84"	""	
"48.519"	""	"3.35e+10"	"7.09e-03"	B	"0.531213"	"19.3128"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		"T7370c84"	""	
"48.564"	"250"	"4.60e+11"	"1.63e-01"	B	"0.531213"	"19.2954"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"1D*"	"2"		"T7370c84"	"L3463"	
"48.587"	""	"2.78e+09"	"9.83e-04"	C	"0.531213"	"19.2865"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"2"		"T7370c84"	""	
"48.766"	"100"	"2.87e+11"	"6.14e-02"	B	"0.531213"	"19.2177"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"1P*"	"1"		"T7370c84"	"L2321"	
"48.782"	""	"1.87e+09"	"9.36e-04"	C+	"0.531213"	"19.2117?"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		"T7370c84"	""	
"48.851"	""	"2.70e+11"	"5.80e-02"	B+	"0.531213"	"19.1852"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"1"		"T7370c84"	""	
"49.119"	"300g"	"4.62e+11"	"2.34e-01"	B	"0.000000"	"18.5522"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).3d"	"3D*"	"3"		"T7370c84"	"L3463"	
"49.132"	""	"1.42e+10"	"3.08e-03"	C	"0.000000"	"18.5475"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).3d"	"3D*"	"1"		"T7370c84"	""	
"49.134"	""	"1.23e+11"	"4.45e-02"	B	"0.000000"	"18.5464"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).3d"	"3D*"	"2"		"T7370c84"	""	
"49.325"	""	"1.88e+11"	"6.85e-02"	B	"0.07276"	"18.5475"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).3d"	"3D*"	"1"		"T7370c84"	""	
"49.328"	"250g"	"3.17e+11"	"1.92e-01"	B	"0.07276"	"18.5464"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).3d"	"3D*"	"2"		"T7370c84"	"L3463"	
"49.390"	"150g"	"2.43e+11"	"2.67e-01"	B	"0.09703"	"18.5475"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(4S*).3d"	"3D*"	"1"		"T7370c84"	"L2321"	
