ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"124.416"	"6g"	"3.26e+10"	"3.78e-02"	D	"0.00000"	"7.32435"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).4d"	"2S"	"1/2"		"T4781"	"L1965"	
"124.525"	"3g,bl"	"4.48e+09"	"1.04e-02"	E	"0.00000"	"7.31797"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).4d"	"2D"	"3/2"		"T4781"	"L1965"	
"124.540"	"7g,bl"	"1.93e+10"	"6.73e-02"	D	"0.00000"	"7.31706"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).4d"	"2D"	"5/2"		"T4781"	"L1965"	
"124.641"	"5g,bl"	"1.59e+10"	"1.85e-02"	E	"0.00000"	"7.31115"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).4d"	"2P"	"1/2"		"T4781"	"L1965"	
"124.650"	"8g,bl"	"3.32e+10"	"7.73e-02"	D	"0.00000"	"7.31059"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).4d"	"2P"	"3/2"		"T4781"	"L1965"	
"124.762"	"5g"	"1.87e+10"	"4.35e-02"	E	"0.02030"	"7.32435"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).4d"	"2S"	"1/2"		"T4781"	"L1965"	
"124.871"	"6g"	"1.90e+10"	"8.89e-02"	D	"0.02030"	"7.31797"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).4d"	"2D"	"3/2"		"T4781"	"L1965"	
"124.988"	"6g,bl"	"2.81e+10"	"6.59e-02"	E	"0.02030"	"7.31115"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).4d"	"2P"	"1/2"		"T4781"	"L1965"	
"124.998"	"5g,bl"	"7.56e+09"	"3.54e-02"	E	"0.02030"	"7.31059"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).4d"	"2P"	"3/2"		"T4781"	"L1965"	
"129.710"	"5g"	"8.06e+09"	"2.03e-02"	E	"0.00000"	"7.02540"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).4d"	"2P"	"3/2"		"T4781"	"L1965"	
"129.857"	"16g"	"5.61e+10"	"2.13e-01"	D+	"0.00000"	"7.01744"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).4d"	"2D"	"5/2"		"T4781"	"L1965"	
"129.968"	"11g,bl"	"3.27e+10"	"8.28e-02"	D	"0.00000"	"7.01148"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).4d"	"2D"	"3/2"		"T4781"	"L1965"	
"129.979"	"9g,bl"	"1.22e+10"	"1.54e-02"	E	"0.00000"	"7.01089"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).4d"	"2P"	"1/2"		"T4781"	"L1965"	
"130.086"	"10g"	"3.92e+10"	"1.99e-01"	D	"0.02030"	"7.02540"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).4d"	"2P"	"3/2"		"T4781"	"L1965"	
