ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"90.848"	""	"4.54e+09"	"1.69e-02"	D+	"0.00000"	"10.03067"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c44"	""	
"96.440"	"15"	"2.36e+11"	"9.89e-01"	B+	"0.00000"	"9.44906"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"1P*"	"1"		"c44,T6036"	"L7358"	
"97.143"	"10"	"2.42e+10"	"1.03e-01"	C	"0.00000"	"9.38065"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"3D*"	"1"		"c44"	"L7358"	
"98.209"	"2"	"6.88e+08"	"2.98e-03"	D	"0.00000"	"9.278845"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"3P*"	"1"		"c44"	"L7358"	
"117.853"	"20"	"3.57e+10"	"2.23e-01"	B+	"0.00000"	"7.732203"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3s"	"1P*"	"1"		"T6577"	"L7358"	
"118.964"	"20"	"3.84e+09"	"2.44e-02"	D+	"0.00000"	"7.660020"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3s"	"3P*"	"1"		"c44"	"L7358"	
"468.347"	""	"3.73e+09"	"1.50e-01"	D+	"9.30754"	"11.25325"	"2s2.2p5.3d"	"3F*"	"4"	"2s2.2p5.(2P*<3/2>).5f"	"2[9/2]"	"5"		"T6169c4,LS'"	""	
"501.674"	""	"2.66e+08"	"1.00e-02"	C	"8.258379"	"10.07483"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c44"	""	
"504.559"	""	"5.92e+07"	"7.53e-04"	C+	"8.258379"	"10.06444"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c44"	""	
"517.808"	""	"2.10e+08"	"1.40e-02"	B	"8.258379"	"10.01823"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"535.832"	""	"1.81e+08"	"4.67e-03"	C	"8.374174"	"10.07483"	"2s2.2p5.3p"	"3D"	"2"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c44"	""	
"541.357"	""	"1.58e+08"	"6.92e-03"	C	"8.391529"	"10.07483"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c44"	""	
"544.718"	""	"1.03e+09"	"1.53e-02"	B	"8.391529"	"10.06444"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c44"	""	
"551.130"	""	"3.38e+09"	"1.10e-01"	B+	"8.364780"	"10.01823"	"2s2.2p5.3p"	"3D"	"3"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"554.279"	""	"1.62e+08"	"7.44e-03"	B	"8.374174"	"10.01823"	"2s2.2p5.3p"	"3D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"560.192"	""	"3.41e+06"	"2.68e-04"	C	"8.391529"	"10.01823"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"560.231"	""	"2.08e+09"	"3.25e-02"	C+	"8.437853"	"10.06444"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c44"	""	
"561.209"	""	"2.99e+09"	"8.46e-02"	B	"8.451074"	"10.07483"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c44"	""	
"562.50"	""	"2.40e+08"	"3.41e-02"	C	"8.454788"	"10.07483"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c44"	""	
"564.40"	""	"9.96e+08"	"4.76e-02"	C+	"8.460253"	"10.07483"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c44"	""	
"566.74"	""	"1.47e+09"	"4.24e-02"	C+	"8.422766"	"10.03067"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c44"	""	
"568.05"	""	"9.06e+08"	"1.46e-02"	B	"8.460253"	"10.06444"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c44"	""	
"571.16"	""	"9.05e+08"	"4.42e-02"	C+	"8.422766"	"10.01823"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"572.11"	""	"4.89e+08"	"2.40e-02"	C	"8.437853"	"10.03067"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c44"	""	
"576.61"	""	"7.01e+07"	"5.82e-03"	C	"8.437853"	"10.01823"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"581.48"	""	"1.76e+08"	"8.92e-03"	C+	"8.451074"	"10.01823"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"584.90"	""	"3.28e+07"	"2.80e-03"	C+	"8.460253"	"10.01823"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c44"	""	
"645.77"	""	"4.71e+09"	"8.83e-01"	D+	"9.273318"	"10.68445"	"2s2.2p5.3d"	"3P*"	"0"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		"T6169c4,LS'"	""	
"648.31"	""	"3.49e+09"	"2.20e-01"	D+	"9.278845"	"10.68445"	"2s2.2p5.3d"	"3P*"	"1"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		"T6169c4,LS'"	""	
"653.83"	""	"2.27e+08"	"8.72e-03"	E	"9.290708"	"10.68445"	"2s2.2p5.3d"	"3P*"	"2"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		"T6169c4,LS'"	""	
"660.06"	""	"9.96e+09"	"7.95e-01"	C+	"9.30754"	"10.68812"	"2s2.2p5.3d"	"3F*"	"4"	"2s2.2p5.(2P*<3/2>).4f"	"2[9/2]"	"5"		"T6169c4,LS'"	""	
"698.93"	""	"1.04e+09"	"7.65e-02"	D	"9.38065"	"10.68445"	"2s2.2p5.3d"	"3D*"	"1"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		"T6169c4,LS'"	""	
"703.88"	""	"3.41e+08"	"1.52e-02"	E	"9.38982"	"10.68445"	"2s2.2p5.3d"	"3D*"	"2"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		"T6169c4,LS'"	""	
"725.75"	""	"2.99e+08"	"7.08e-02"	C+	"8.7750"	"10.03067"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c44"	""	
"812.43"	""	"2.57e+06"	"4.24e-04"	D	"8.258379"	"9.3800"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.3d"	"1D*"	"2"		"c44"	""	
"817.26"	""	"2.60e+08"	"8.67e-03"	C	"7.660020"	"8.7750"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"1S"	"0"		"c44"	""	
