ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"923.87821"	"0.00004"	"8000"	"2.8e+07"	"2.9e-03"	D	"0.000000000"	"0.98634976"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d5.(2F1).4s.4p.(3P*)"	"4D*"	"7/2"		"T6892c83"	"L18349c140"	
"926.21201"	"0.00004"	"9000"	"2.6e+08"	"3.3e-02"	E	"0.000000000"	"0.98386443"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"9/2"		"T6892c83"	"L18349c140"	
"926.89687"	"0.00004"	"4000"	"3.2e+07"	"3.3e-03"	D	"0.000000000"	"0.98313748"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"7/2"		"T6892c83"	"L18349c140"	
"927.17428"	"0.00004"	"9000"	"7.e+07"	"9.e-03"	E	"0.003506439"	"0.98634976"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(2F1).4s.4p.(3P*)"	"4D*"	"7/2"		"T6892c83"	"L18349c140"	
"928.11081"	"0.00004"	"9000"	"1.0e+08"	"9.e-03"	E	"0.003506439"	"0.98535800"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"5/2"		"T6892c83"	"L18349c140"	
"929.52478"	"0.00004"	"7000"	"3.4e+07"	"5.e-03"	D	"0.003506439"	"0.98386443"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"9/2"		"T6892c83"	"L18349c140"	
"929.61260"	"0.00004"	"9000"	"2.8e+07"	"5.e-03"	D	"0.006084374"	"0.98634976"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(2F1).4s.4p.(3P*)"	"4D*"	"7/2"		"T6892c83"	"L18349c140"	
"930.02310"	"0.00004"	"9000"	"1.3e+08"	"1.1e-02"	E	"0.006084374"	"0.98591708"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"3/2"		"T6892c83"	"L18349c140"	
"930.21455"	"0.00004"	"9000"	"7.e+07"	"1.0e-02"	E	"0.003506439"	"0.98313748"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"7/2"		"T6892c83"	"L18349c140"	
"930.55406"	"0.00004"	"9000"	"5.e+07"	"6.e-03"	D	"0.006084374"	"0.98535800"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"5/2"		"T6892c83"	"L18349c140"	
"932.24508"	"0.00004"	"9000"	"8.e+07"	"1.5e-02"	E	"0.007860697"	"0.98535800"	"3d6.(5D).4s"	"a 6D"	"3/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"5/2"		"T6892c83"	"L18349c140"	
"932.66891"	"0.00004"	"6000bl(Fe II)*"	"3.8e+07"	"7.e-03"	D	"0.006084374"	"0.98313748"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"7/2"		"T6892c83"	"L18349c140"	
"932.70667"	"0.00004"	"8000"	"8.e+07"	"2.1e-02"	D	"0.008903533"	"0.98591708"	"3d6.(5D).4s"	"a 6D"	"1/2"	"3d5.(4F).4s.4p.(3P*)"	"6D*"	"3/2"		"T6892c83"	"L18349c140"	
"937.65133"	"0.00004"	"9000"	"4.4e+07"	"7.e-03"	E	"0.000000000"	"0.97186132"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d5.(4F).4s.4p.(3P*)"	"6F*"	"11/2"		"T6892c83"	"L18349c140"	
"941.26644"	"0.00004"	"11000"	"7.e+07"	"1.2e-02"	E	"0.003506439"	"0.97163513"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d5.(4F).4s.4p.(3P*)"	"6F*"	"9/2"		"T6892c83"	"L18349c140"	
"945.08683"	"0.00004"	"11000"	"4.1e+07"	"7.e-03"	D	"0.006084374"	"0.97029954"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d5.(4F).4s.4p.(3P*)"	"6F*"	"7/2"		"T6892c83"	"L18349c140"	
"978.36622"	"0.00004"	"8000"	"2.2e+08"	"3.9e-02"	E	"0.072494197"	"1.00391133"	"3d6.(5D).4s"	"a 4D"	"7/2"	"3d6.(3F2).5p"	"4F*"	"9/2"		"T6892c83"	"L18349c140"	
"981.36598"	"0.00004"	"17000"	"4.6e+07"	"7.e-03"	D	"0.076473124"	"1.00504316"	"3d6.(5D).4s"	"a 4D"	"5/2"	"3d6.(3F1).5p"	"4D*"	"5/2"		"T6892c83"	"L18349c140"	
"984.75979"	"0.00004"	"7000"	"2.4e+07"	"4.1e-03"	D	"0.017064385"	"0.94243427"	"3d7"	"a 4F"	"9/2"	"3d6.(5D<3>).4f"	"2[6]*"	"11/2"		"T6892c83"	"L18349c140"	
"989.66043"	"0.00004"	"3000"	"2.1e+07"	"4.1e-03"	D	"0.025861583"	"0.94664918"	"3d7"	"a 4F"	"5/2"	"3d6.(5D<1>).4f"	"2[4]*"	"7/2"		"T6892c83"	"L18349c140"	
"989.89489"	"0.00004"	"18000"	"1.0e+08"	"1.7e-02"	D+	"0.017064385"	"0.93763389"	"3d7"	"a 4F"	"9/2"	"3d6.(5D<4>).4f"	"2[6]*"	"11/2"		"T6892c83"	"L18349c140"	
"990.00271"	"0.00004"	"11000"	"3.1e+07"	"4.5e-03"	D+	"0.017064385"	"0.93753363"	"3d7"	"a 4F"	"9/2"	"3d6.(5D<4>).4f"	"2[4]*"	"9/2"		"T6892c83"	"L18349c140"	
"990.30693"	"0.00004"	"2100"	"1.2e+07"	"1.8e-03"	D	"0.017064385"	"0.93725086"	"3d7"	"a 4F"	"9/2"	"3d6.(5D<4>).4f"	"2[5]*"	"9/2"		"T6892c83"	"L18349c140"	
"990.85848"	"0.00004"	"14000"	"5.4e+07"	"1.0e-02"	D+	"0.022145037"	"0.94181931"	"3d7"	"a 4F"	"7/2"	"3d6.(5D<3>).4f"	"2[5]*"	"9/2"		"T6892c83"	"L18349c140"	
"991.33937"	"0.00004"	"2300"	"1.1e+07"	"2.2e-03"	D	"0.025861583"	"0.94508973"	"3d7"	"a 4F"	"5/2"	"3d6.(5D<2>).4f"	"2[4]*"	"7/2"		"T6892c83"	"L18349c140"	
"991.68111"	"0.00004"	"2200"	"1.8e+07"	"3.5e-03"	D	"0.025861583"	"0.94477295"	"3d7"	"a 4F"	"5/2"	"3d6.(5D<2>).4f"	"2[3]*"	"7/2"		"T6892c83"	"L18349c140"	
"994.22329"	"0.00004"	"16000bl(Fe II)*"	"5.9e+07"	"1.3e-02"	D+	"0.028408638"	"0.94497040"	"3d7"	"a 4F"	"3/2"	"3d6.(5D<2>).4f"	"2[3]*"	"5/2"		"T6892c83"	"L18349c140"	
"994.34866"	"0.00004"	"3000"	"2.4e+07"	"3.6e-03"	D	"0.025861583"	"0.94230779"	"3d7"	"a 4F"	"5/2"	"3d6.(5D<3>).4f"	"2[2]*"	"5/2"		"T6892c83"	"L18349c140"	
"994.55180"	"0.00004"	"14000"	"5.0e+07"	"1.0e-02"	D+	"0.025861583"	"0.94212059"	"3d7"	"a 4F"	"5/2"	"3d6.(5D<3>).4f"	"2[3]*"	"7/2"		"T6892c83"	"L18349c140"	
"994.90490"	"0.00004"	"2800"	"1.8e+07"	"2.6e-03"	D	"0.022145037"	"0.93807886"	"3d7"	"a 4F"	"7/2"	"3d6.(5D<4>).4f"	"2[3]*"	"7/2"		"T6892c83"	"L18349c140"	
"995.45044"	"0.00004"	"2700"	"1.4e+07"	"2.0e-03"	D	"0.022145037"	"0.93757690"	"3d7"	"a 4F"	"7/2"	"3d6.(5D<4>).4f"	"2[4]*"	"7/2"		"T6892c83"	"L18349c140"	
"995.49749"	"0.00004"	"5000"	"2.0e+07"	"3.7e-03"	D	"0.022145037"	"0.93753363"	"3d7"	"a 4F"	"7/2"	"3d6.(5D<4>).4f"	"2[4]*"	"9/2"		"T6892c83"	"L18349c140"	
"997.38409"	"0.00004"	"5000"	"2.9e+07"	"5.e-03"	E	"0.072494197"	"0.98615130"	"3d6.(5D).4s"	"a 4D"	"7/2"	"3d5.(2F1).4s.4p.(3P*)"	"4F*"	"9/2"		"T6892c83"	"L18349c140"	
