configuration	term	J	energy
2s2.2p3.(4S*).7f	5F	1	0.98047906
2s2.2p3.(4S*).7f	5F	4	0.98047906
2s2.2p3.(4S*).7f	5F	2	0.98047906
2s2.2p3.(4S*).7f	5F	5	0.98047906
2s2.2p3.(4S*).7f	5F	3	0.98047906
2s2.2p3.(4S*).7f	3F	3	0.98047912
2s2.2p3.(4S*).7f	3F	4	0.98047912
2s2.2p3.(4S*).7f	3F	2	0.98047912
2s2.2p3.(4S*).9s	5S*	2	0.98436343
2s2.2p3.(4S*).9s	3S*	1	0.98467872
2s2.2p3.(4S*).8d	5D*	4	0.98513501
2s2.2p3.(4S*).8d	5D*	3	0.98513506
2s2.2p3.(4S*).8d	5D*	2	0.98513513
2s2.2p3.(4S*).8d	5D*	1	0.98513519
2s2.2p3.(4S*).8d	5D*	0	0.98513521
2s2.2p3.(4S*).8d	3D*	1	0.9852069999999999
2s2.2p3.(4S*).8d	3D*	2	0.9852069999999999
2s2.2p3.(4S*).8d	3D*	3	0.9852069999999999
2s2.2p3.(4S*).10s	5S*	2	0.987923
2s2.2p3.(4S*).10s	3S*	1	0.988144
2s2.2p3.(4S*).9d	5D*	4	0.9884535
2s2.2p3.(4S*).9d	5D*	2	0.9884535
2s2.2p3.(4S*).9d	5D*	0	0.9884535
2s2.2p3.(4S*).9d	5D*	3	0.9884535
2s2.2p3.(4S*).9d	5D*	1	0.9884535
2s2.2p3.(4S*).9d	3D*	3	0.9885120000000001
2s2.2p3.(4S*).9d	3D*	1	0.9885120000000001
2s2.2p3.(4S*).9d	3D*	2	0.9885120000000001
2s2.2p3.(4S*).11s	3S*	1	0.990597
2s2.2p3.(4S*).10d	5D*	3	0.9908346
2s2.2p3.(4S*).10d	5D*	1	0.9908346
2s2.2p3.(4S*).10d	5D*	4	0.9908346
2s2.2p3.(4S*).10d	5D*	2	0.9908346
2s2.2p3.(4S*).10d	5D*	0	0.9908346
2s2.2p3.(4S*).10d	3D*	2	0.990876
2s2.2p3.(4S*).10d	3D*	3	0.990876
2s2.2p3.(4S*).10d	3D*	1	0.990876
2s2.2p3.(4S*).12s	3S*	1	0.992425
2s2.2p3.(4S*).11d	3D*	1	0.992618
2s2.2p3.(4S*).11d	3D*	2	0.992618
2s2.2p3.(4S*).11d	3D*	3	0.992618
2s2.2p3.(4S*).13s	3S*	1	0.993791
2s2.2p3.(4S*).12d	3D*	3	0.993949
2s2.2p3.(4S*).12d	3D*	1	0.993949
2s2.2p3.(4S*).12d	3D*	2	0.993949
2s2.2p3.(4S*).14s	3S*	1	0.9948459999999999
2s2.2p3.(4S*).13d	3D*	1	0.9949790000000001
2s2.2p3.(4S*).13d	3D*	2	0.9949790000000001
2s2.2p3.(4S*).13d	3D*	3	0.9949790000000001
2s2.2p3.(4S*).15s	3S*	1	0.995704
2s2.2p3.(4S*).14d	3D*	3	0.995816
2s2.2p3.(4S*).14d	3D*	2	0.995816
2s2.2p3.(4S*).14d	3D*	1	0.9958600000000001
2s2.2p3.(4S*).16s	3S*	1	0.996389
2s2.2p3.(4S*).15d	3D*	1	0.99646
2s2.2p3.(4S*).15d	3D*	2	0.99646
2s2.2p3.(4S*).15d	3D*	3	0.99646
2s2.2p3.(4S*).17s	3S*	1	0.996948
2s2.2p3.(4S*).16d	3D*	3	0.9970129999999999
2s2.2p3.(4S*).16d	3D*	1	0.9970129999999999
2s2.2p3.(4S*).16d	3D*	2	0.9970129999999999
2s2.2p3.(4S*).18s	3S*	1	0.997425
2s2.2p3.(4S*).17d	3D*	1	0.997451
2s2.2p3.(4S*).17d	3D*	2	0.997451
2s2.2p3.(4S*).17d	3D*	3	0.997451
2s2.2p3.(4S*).18d	3D*	1	0.9977729999999999
2s2.2p3.(4S*).18d	3D*	2	0.997819
2s2.2p3.(4S*).18d	3D*	3	0.997828
2s2.2p3.(4S*).19s	3S*	1	0.997828
2s2.2p3.(4S*).19d	3D*	1	0.9981399999999999
2s2.2p3.(4S*).19d	3D*	2	0.9981399999999999
2s2.2p3.(4S*).19d	3D*	3	0.9981399999999999
2s2.2p3.(4S*).20s	3S*	1	0.998141
2s2.2p3.(4S*).20d	3D*	3	0.998398
2s2.2p3.(4S*).20d	3D*	1	0.998398
2s2.2p3.(4S*).20d	3D*	2	0.998398
2s2.2p3.(4S*).21s	3S*	1	0.9984049999999999
2s2.2p3.(4S*).22s	3S*	1	0.998648
2s2.2p3.(4S*).21d	3D*	1	0.9986510000000001
2s2.2p3.(4S*).21d	3D*	2	0.9986510000000001
2s2.2p3.(4S*).21d	3D*	3	0.9986510000000001
2s2.2p3.(4S*).22d	3D*	3	0.9988440000000001
2s2.2p3.(4S*).22d	3D*	1	0.9988440000000001
2s2.2p3.(4S*).22d	3D*	2	0.9988440000000001
2s2.2p3.(4S*).23s	3S*	1	0.9988440000000001
2s2.2p3.(4S*).23d	3D*	1	0.999022
2s2.2p3.(4S*).23d	3D*	2	0.999022
2s2.2p3.(4S*).23d	3D*	3	0.999022
2s2.2p3.(4S*).24s	3S*	1	0.999022
2s2.2p3.(4S*).24d	3D*	3	0.999183
2s2.2p3.(4S*).24d	3D*	1	0.999183
2s2.2p3.(4S*).24d	3D*	2	0.999183
2s2.2p3.(4S*).25s	3S*	1	0.999183
2s2.2p3.(4S*).25d	3D*	1	0.999308
2s2.2p3.(4S*).25d	3D*	2	0.999308
2s2.2p3.(4S*).25d	3D*	3	0.999308
2s2.2p3.(4S*).26s	3S*	1	0.999308
2s2.2p3.(4S*).26d	3D*	3	0.999418
2s2.2p3.(4S*).26d	3D*	1	0.999418
2s2.2p3.(4S*).26d	3D*	2	0.999418
2s2.2p3.(4S*).27s	3S*	1	0.999418
2s2.2p3.(4S*).27d	3D*	1	0.999534
2s2.2p3.(4S*).27d	3D*	2	0.999534
2s2.2p3.(4S*).27d	3D*	3	0.999534
2s2.2p3.(4S*).28s	3S*	1	0.999534
2s2.2p3.(4S*).28d	3D*	3	0.9996229999999999
2s2.2p3.(4S*).28d	3D*	1	0.9996229999999999
2s2.2p3.(4S*).28d	3D*	2	0.9996229999999999
2s2.2p3.(4S*).29s	3S*	1	0.9996229999999999
2s2.2p3.(4S*).29d	3D*	1	0.9997090000000001
2s2.2p3.(4S*).29d	3D*	2	0.9997090000000001
2s2.2p3.(4S*).29d	3D*	3	0.9997090000000001
2s2.2p3.(4S*).30s	3S*	1	0.9997090000000001
2s2.2p3.(4S*).30d	3D*	3	0.999785
2s2.2p3.(4S*).30d	3D*	1	0.999785
2s2.2p3.(4S*).30d	3D*	2	0.999785
2s2.2p3.(4S*).31s	3S*	1	0.999785
