ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"912.323660"	"0.000008"	""	"1.2258e+02"	"2.4474e-05"	AAA	"0.000000000000000"	"[0.998841848]"	"1s"	"2S"	"1/2"	"40"	""	""		"T8637"	""	
"912.353295"	"0.000008"	""	"1.3913e+02"	"2.6407e-05"	AAA	"0.000000000000000"	"[0.998809403]"	"1s"	"2S"	"1/2"	"39"	""	""		"T8637"	""	
"912.385303"	"0.000008"	""	"1.5843e+02"	"2.8550e-05"	AAA	"0.000000000000000"	"[0.998774364]"	"1s"	"2S"	"1/2"	"38"	""	""		"T8637"	""	
"912.419943"	"0.000008"	""	"1.8103e+02"	"3.0931e-05"	AAA	"0.000000000000000"	"[0.998736445]"	"1s"	"2S"	"1/2"	"37"	""	""		"T8637"	""	
"912.457513"	"0.000008"	""	"2.0762e+02"	"3.3585e-05"	AAA	"0.000000000000000"	"[0.998695323]"	"1s"	"2S"	"1/2"	"36"	""	""		"T8637"	""	
"912.498352"	"0.000008"	""	"2.3903e+02"	"3.6551e-05"	AAA	"0.000000000000000"	"[0.998650626]"	"1s"	"2S"	"1/2"	"35"	""	""		"T8637"	""	
"912.542852"	"0.000008"	""	"2.7631e+02"	"3.9877e-05"	AAA	"0.000000000000000"	"[0.998601927]"	"1s"	"2S"	"1/2"	"34"	""	""		"T8637"	""	
"912.591463"	"0.000008"	""	"3.2081e+02"	"4.3619e-05"	AAA	"0.000000000000000"	"[0.998548734]"	"1s"	"2S"	"1/2"	"33"	""	""		"T8637"	""	
"912.644709"	"0.000008"	""	"3.7418e+02"	"4.7845e-05"	AAA	"0.000000000000000"	"[0.998490477]"	"1s"	"2S"	"1/2"	"32"	""	""		"T8637"	""	
"912.703197"	"0.000008"	""	"4.3857e+02"	"5.2635e-05"	AAA	"0.000000000000000"	"[0.998426492]"	"1s"	"2S"	"1/2"	"31"	""	""		"T8637"	""	
"912.767639"	"0.000008"	""	"5.1673e+02"	"5.8087e-05"	AAA	"0.000000000000000"	"[0.998356002]"	"1s"	"2S"	"1/2"	"30"	""	""		"T8637"	""	
"912.838873"	"0.000008"	""	"6.1221e+02"	"6.4319e-05"	AAA	"0.000000000000000"	"[0.998278095]"	"1s"	"2S"	"1/2"	"29"	""	""		"T8637"	""	
"912.917887"	"0.000008"	""	"7.2967e+02"	"7.1476e-05"	AAA	"0.000000000000000"	"[0.998191692]"	"1s"	"2S"	"1/2"	"28"	""	""		"T8637"	""	
"913.005859"	"0.000008"	""	"8.7524e+02"	"7.9736e-05"	AAA	"0.000000000000000"	"[0.998095512]"	"1s"	"2S"	"1/2"	"27"	""	""		"T8637"	""	
"913.104195"	"0.000008"	""	"1.0571e+03"	"8.9321e-05"	AAA	"0.000000000000000"	"[0.997988023]"	"1s"	"2S"	"1/2"	"26"	""	""		"T8637"	""	
"913.214592"	"0.000008"	""	"1.2862e+03"	"1.0051e-04"	AAA	"0.000000000000000"	"[0.997867378]"	"1s"	"2S"	"1/2"	"25"	""	""		"T8637"	""	
"913.339105"	"0.000008"	""	"1.5776e+03"	"1.1364e-04"	AAA	"0.000000000000000"	"[0.997731342]"	"1s"	"2S"	"1/2"	"24"	""	""		"T8637"	""	
"913.480251"	"0.000008"	""	"1.9519e+03"	"1.2917e-04"	AAA	"0.000000000000000"	"[0.997577177]"	"1s"	"2S"	"1/2"	"23"	""	""		"T8637"	""	
"913.641133"	"0.000008"	""	"2.4380e+03"	"1.4767e-04"	AAA	"0.000000000000000"	"[0.997401516]"	"1s"	"2S"	"1/2"	"22"	""	""		"T8637"	""	
"913.825609"	"0.000008"	""	"3.0769e+03"	"1.6987e-04"	AAA	"0.000000000000000"	"[0.997200168]"	"1s"	"2S"	"1/2"	"21"	""	""		"T8637"	""	
"914.038537"	"0.000008"	""	"3.9276e+03"	"1.9677e-04"	AAA	"0.000000000000000"	"[0.996967867]"	"1s"	"2S"	"1/2"	"20"	""	""		"T8637"	""	
"914.286086"	"0.000008"	""	"5.0767e+03"	"2.2967e-04"	AAA	"0.000000000000000"	"[0.996697931]"	"1s"	"2S"	"1/2"	"19"	""	""		"T8637"	""	
"914.576201"	"0.000008"	""	"6.6540e+03"	"2.7035e-04"	AAA	"0.000000000000000"	"[0.996381766]"	"1s"	"2S"	"1/2"	"18"	""	""		"T8637"	""	
"914.919242"	"0.000008"	""	"8.8574e+03"	"3.2124e-04"	AAA	"0.000000000000000"	"[0.996008181]"	"1s"	"2S"	"1/2"	"17"	""	""		"T8637"	""	
