ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"707.1970"	"0.0015"	"a*"	"8.75e+06"	"1.31e-03"	A	"0.00000000"	"[1.2885618]"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"T6989LS"	"L12158"	
"707.1974"	"0.0015"	"a*"	"8.76e+06"	"6.57e-04"	A	"0.00000000"	"[1.2885611]"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"T6989LS"	"L12158"	
"714.6"	"0.3"	"a*"	"1.47e+07"	"2.25e-03"	A	"0.00000000"	"[1.2752105]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T6989LS"	"L12158"	
"714.6"	"0.3"	"a*"	"1.47e+07"	"1.12e-03"	A	"0.00000000"	"[1.2752096]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T6989LS"	"L12158"	
"725.7098"	"0.0016"	"250*"	"2.03e+07"	"3.20e-03"	A	"0.00000000"	"[1.2556906]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T6989LS"	"L12158"	
"725.7106"	"0.0016"	"250*"	"2.03e+07"	"1.60e-03"	A	"0.00000000"	"[1.2556893]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T6989LS"	"L12158"	
"743.574"	"0.030"	"150*"	"3.30e+07"	"5.47e-03"	A	"0.00000000"	"1.2255231"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T6989LS"	"L12158"	
"743.575"	"0.030"	"150*"	"3.30e+07"	"2.74e-03"	A	"0.00000000"	"1.2255209"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T6989LS"	"L12158"	
"775.362"	"0.030"	"200*"	"5.50e+07"	"9.91e-03"	A	"0.00000000"	"1.1752798"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T6989LS"	"L12158"	
"775.364"	"0.030"	"200*"	"5.50e+07"	"4.96e-03"	A	"0.00000000"	"1.1752759"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T6989LS"	"L12158"	
"842.0250"	"0.0021"	"350*"	"9.76e+07"	"2.07e-02"	A	"0.00000000"	"1.0822328"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T6989LS"	"L12158"	
"842.0307"	"0.0021"	"350*"	"9.79e+07"	"1.04e-02"	A	"0.00000000"	"1.0822254"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T6989LS"	"L12158"	
