configuration	term	J	energy
1s	2S		0.0
2s	2S		90.869007
2p	2P*		90.8996275
3s	2S		107.7121469
3p	2P*		107.7212098
3d	2D		107.7289259
4s	2S		113.6053936
4p	2P*		113.6092186
4d	2D		113.6124736
4f	2F*		113.6138667
5s	2S		116.3323143
5p	2P*		116.3342722
5d	2D		116.3359385
5f	2F*		116.3366518
5g	2G		116.3370479
6s	2S		117.813262
6p	2P*		117.8143948
6d	2D		117.815359
6f	2F*		117.8157718
6g	2G		117.816001
6h	2H*		117.8161469
7s	2S		118.7060678
7p	2P*		118.706781
7d	2D		118.7073882
7f	2F*		118.7076481
7g	2G		118.7077925
7h	2H*		118.7078843
7i	2I		118.7079479
8s	2S		119.285452
8p	2P*		119.2859298
8d	2D		119.2863365
8f	2F*		119.2865107
8g	2G		119.2866074
8h	2H*		119.2866689
8i	2I		119.2867115
8k	2K*		119.2867427
9s	2S		119.6826315
9p	2P*		119.682967
9d	2D		119.6832526
9f	2F*		119.6833749
9g	2G		119.6834428
9h	2H*		119.6834861
9i	2I		119.683516
9k	2K*		119.6835379
9l	2L		119.6835547
10s	2S		119.9667055
10p	2P*		119.9669501
10d	2D		119.9671583
10f	2F*		119.9672475
10g	2G		119.967297
10h	2H*		119.9673285
10i	2I		119.9673503
10k	2K*		119.9673663
10l	2L		119.9673785
10m	2M*		119.9673882
11s	2S		120.1768722
11p	2P*		120.1770559
11d	2D		120.1772123
11f	2F*		120.1772793
11g	2G		120.1773165
11h	2H*		120.1773402
11i	2I		120.1773566
11k	2K*		120.1773686
11l	2L		120.1773778
11m	2M*		120.177385
11n	2N		120.1773909
