ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"161.202"	""	"6.28e+07"	"7.34e-04"	D	"0.612455"	"6.265401"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.(2P*).10p"	"3P"	"1"		"T5600c20,LS"	""	
"161.219"	""	"4.71e+07"	"1.84e-04"	D	"0.613030"	"6.265401"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*).10p"	"3P"	"1"		"T5600c20,LS"	""	
"161.219"	""	"4.71e+07"	"3.06e-04"	D	"0.613030"	"6.265401"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*).10p"	"3P"	"2"		"T5600c20,LS"	""	
"161.219"	""	"1.88e+08"	"2.44e-04"	D	"0.613030"	"6.265401"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*).10p"	"3P"	"0"		"T5600c20,LS"	""	
"161.256"	""	"7.84e+07"	"1.83e-04"	D	"0.614343"	"6.265401"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.(2P*).10p"	"3P"	"1"		"T5600c20,LS"	""	
"161.256"	""	"1.42e+08"	"5.54e-04"	C	"0.614343"	"6.265401"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.(2P*).10p"	"3P"	"2"		"T5600c20"	""	
"162.319"	""	"8.63e+07"	"1.02e-03"	D	"0.612455"	"6.226491"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.(2P*).9p"	"3P"	"1"		"T5600c20,LS"	""	
"162.336"	""	"6.47e+07"	"4.26e-04"	D	"0.613030"	"6.226491"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*).9p"	"3P"	"2"		"T5600c20,LS"	""	
"162.336"	""	"2.59e+08"	"3.41e-04"	D	"0.613030"	"6.226491"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*).9p"	"3P"	"0"		"T5600c20,LS"	""	
"162.336"	""	"6.47e+07"	"2.56e-04"	D	"0.613030"	"6.226491"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*).9p"	"3P"	"1"		"T5600c20,LS"	""	
