ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"3167.09752"	"0.00021"	"140"	"4.2e+05"	"1.3e-03"	D	"2.004308598"	"2.292037992"	"2s2.2p4.(3P).3s"	"4P"	"1/2"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"		"T380"	"L1406"	
"3170.21924"	"0.00021"	"12"	"1.7e+07"	"1.7e-02"	D	"2.273118872"	"2.560564938"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"		"T380"	"L1406"	
"3174.49095"	"0.00020"	"180"	"4.5e+06"	"4.5e-03"	D	"2.273118872"	"2.560178140"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4F"	"3/2"		"T380"	"L5951"	
"3177.03875"	"0.00015"	"180"	"6.0e+06"	"1.4e-02"	D	"2.275392865"	"2.562221928"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"		"T380"	"L5951"	
"3188.49832"	"0.00015"	"180"	"1.4e+06"	"3.2e-03"	D	"2.001583722"	"2.287381913"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"		"T380"	"L5951"	
"3189.66289"	"0.00021"	"200"	"3.9e+07"	"5.9e-02"	D	"2.273118872"	"2.558812715"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4F"	"5/2"		"T380"	"L5951"	
"3191.78537"	"0.00021"	"180"	"1.5e+07"	"3.4e-02"	D	"2.275392865"	"2.560896727"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"		"T380"	"L5951"	
"3195.49892"	"0.00016"	"200"	"5.2e+07"	"8.0e-02"	D	"2.275392865"	"2.560564938"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"		"T380"	"L5951"	
"3199.51066"	"0.00015"	"300"	"1.7e+08"	"3.5e-01"	D	"2.273118872"	"2.557933378"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4F"	"7/2"		"T380"	"L5951"	
"3199.83907"	"0.00020"	"120"	"2.3e+07"	"3.5e-02"	D	"2.275392865"	"2.560178140"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4F"	"3/2"		"T8043"	"L1406"	
"3209.20848"	"0.00022"	""	"9.1e+05"	"1.1e-03"	D	"2.270044718"	"2.553998552"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"		"T380"	""	
"3209.89134"	"0.00022"	"200"	"1.6e+07"	"2.5e-02"	D	"2.270044718"	"2.553938144"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"2F"	"7/2"		"T380"	"L1406"	
"3210.28274"	"0.00021"	"240"	"6.0e+07"	"1.9e-01"	D	"2.276706124"	"2.560564938"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"		"T380"	"L5951"	
"3214.66316"	"0.00017"	"240"	"1.7e+08"	"5.3e-01"	D	"2.276706124"	"2.560178140"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"4F"	"3/2"		"T8043"	"L5951"	
"3215.25486"	"0.00016"	"300"	"2.2e+08"	"5.1e-01"	D	"2.275392865"	"2.558812715"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4F"	"5/2"		"T380"	"L5951"	
"3218.22774"	"0.00021"	""	"1.3e+07"	"1.0e-02"	D	"2.275392865"	"2.558550902"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"1/2"		"T380"	""	
"3219.12193"	"0.00021"	"300"	"3.6e+08"	"7.0e-01"	D	"2.270044718"	"2.553124101"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"4F"	"9/2"		"T380"	"L5951"	
"3222.93785"	"0.00021"	""	"2.0e+06"	"2.1e-03"	D	"2.273118872"	"2.555863092"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"		"T380"	""	
"3225.7486"	"0.0003"	"240"	"3.5e+08"	"7.3e-01"	D	"2.500193830"	"2.78269169"	"2s2.2p4.(1D).3p"	"2F*"	"5/2"	"2s2.2p4.(1D).3d"	"2G"	"7/2"		"T8043"	"L5951"	
"3230.3881"	"0.0003"	"180"	"1.3e+07"	"2.0e-02"	D	"2.500599557"	"2.78269169"	"2s2.2p4.(1D).3p"	"2F*"	"7/2"	"2s2.2p4.(1D).3d"	"2G"	"7/2"		"T8043"	"L1406"	
"3230.50413"	"0.00021"	"240"	"3.6e+08"	"7.0e-01"	D	"2.500599557"	"2.78268155"	"2s2.2p4.(1D).3p"	"2F*"	"7/2"	"2s2.2p4.(1D).3d"	"2G"	"9/2"		"T8043"	"L5951"	
"3231.00239"	"0.00014"	"400"	"1.8e+08"	"2.8e-01"	D	"2.245308432"	"2.527346926"	"2s2.2p4.(1D).3s"	"2D"	"5/2"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"		"T867LS"	"L5951"	
