ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"112.0302"	"0.0021"	"7"	"1.4e+08"	"2.0e-04"	D	"0.0212278"	"8.15535"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.7f"	"3F*"	"3.000"		"T10439"	"L5267"	
"113.8601"	"0.0017"	"17"	"1.0e+10"	"2.7e-02"	D+	"0.1592348"	"8.16263"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.7f"	"3G*"	"3.000"		"u37"	"L5267"	
"113.9638"	"0.0022"	"32"	"2.1e+09"	"5.8e-03"	D	"0.1592348"	"8.15535"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.7f"	"3F*"	"3.000"		"u37"	"L5267"	
"114.3551"	"0.0017"	"9"	"1.0e+09"	"2.8e-03"	D	"0.1938809"	"8.16263"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.7f"	"3G*"	"3.000"		"T10439"	"L5267"	
"114.4898"	"0.0024"	"5"	"1.3e+08"	"2.5e-04"	D	"0.1938809"	"8.15325"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.7f"	"3F*"	"2.000"		"T10439"	"L5267"	
"115.033"	"0.003"	"64"	"3.9e+10"	"9.4e-02"	D+	"0.263570"	"8.18536"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.7f"	"1H*"	"5.000"		"u37"	"L5267"	
"115.1642"	"0.0023"	"5"	"1.4e+09"	"3.4e-03"	D	"0.263570"	"8.17633"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.7f"	"3G*"	"5.000"		"T10439"	"L5267"	
"115.2797"	"0.0019"	"10"	"3.6e+09"	"7.2e-03"	D	"0.263570"	"8.16841"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.7f"	"3F*"	"4.000"		"u37"	"L5267"	
"115.4704"	"0.0023"	"10i"	"1.3e+07"	"2.1e-05"	E	"0.263570"	"8.15535"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.7f"	"3F*"	"3.000"		"u37"	"L5267"	
"116.7140"	"0.0014"	"9"	"2.4e+09"	"6.7e-03"	D	"0.0000000"	"7.80769"	"3p6.3d2"	"3F"	"2.000"	"3p6.3d.6f"	"1F*"	"3.000"		"T10439"	"L5267"	
