Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3p6.3d7.(2G).4d"	"1F"	"3"	""	"2.843905"	""	""	"  52             :    27  3d7.(4P).4d  3F   "	""
"3p6.3d7.4d"	""	"5"	""	"2.846940"	""	""	"  44  3I         :    18  3d7.(2G).4d  3H   "	""
"3p6.3d7.(2G).4d"	"3G"	"4"	""	"2.847406"	""	""	"  80                                        "	""
"3p6.3d7.(2G).4d"	"3H"	"6"	""	"2.847845"	""	""	"  77             :    18  3d7.(2G).4d  1I   "	""
"3p6.3d7.4d"	""	"2"	""	"2.848634"	""	""	"  32  3P         :    28  3d7.(4P).4d  5D   "	""
"3p6.3d7.(4P).4d"	"5D"	"4"	""	"2.848893"	""	""	"  85                                        "	""
"3p6.3d7.(4P).4d"	"5D"	"3"	""	"2.851872"	""	""	"  81                                        "	""
"3p6.3d7.(2G).4d"	"3I"	"5"	""	"2.854574"	""	""	"  49             :    27  3d7.(2G).4d  3H   "	""
"3p6.3d7.(2G).4d"	"3G"	"3"	""	"2.854608"	""	""	"  92                                        "	""
"3p6.3d7.(4P).4d"	"5D"	"2"	""	"2.854951"	""	""	"  60             :    16  3d7.(4P).4d  3P   "	""
"3p6.3d7.(2G).4d"	"1I"	"6"	""	"2.858785"	""	""	"  58             :    26  3d7.(2G).4d  3I   "	""
"3p6.3d7.(2G).4d"	"3H"	"4"	""	"2.860208"	""	""	"  90                                        "	""
"3p6.3d7.(2G).4d"	"1H"	"5"	""	"2.863768"	""	""	"  57             :    39  3d7.(2G).4d  3H   "	""
"3p6.3d7.(2G).4d"	"3F"	"4"	""	"2.870380"	""	""	"  55             :    13  3d7.(2P).4d  3F   "	""
"3p6.3d7.(2G).4d"	"3F"	"3"	""	"2.874592"	""	""	"  53             :    12  3d7.(2P).4d  3F   "	""
"3p6.3d7.(2G).4d"	"1G"	"4"	""	"2.875945"	""	""	"  68             :    13  3d7.(2H).4d  1G   "	""
"3p6.3d7.(2P).4d"	"3D"	"2"	""	"2.878201"	""	""	"  53             :    10  3d7.(4P).4d  3P   "	""
"3p6.3d7.(2P).4d"	"3D"	"3"	""	"2.878804"	""	""	"  74                                        "	""
"3p6.3d7.(2G).4d"	"3F"	"2"	""	"2.881351"	""	""	"  54                                        "	""
"3p6.3d7.(2P).4d"	"3F"	"4"	""	"2.886277"	""	""	"  47             :    22  3d7.(2H).4d  3F   "	""
"3p6.3d7.4d"	""	"3"	""	"2.888871"	""	""	"  25  1F         :    22  3d7.(2H).4d  3F   "	""
"3p6.3d7.(2P).4d"	"3F"	"3"	""	"2.896102"	""	""	"  42             :    21  3d7.(2P).4d  1F   "	""
"3p6.3d7.(2H).4d"	"3K"	"8"	""	"2.901952"	""	""	" 100                                        "	""
"3p6.3d7.(2H).4d"	"3K"	"7"	""	"2.902477"	""	""	"  62             :    38  3d7.(2H).4d  1K   "	""
"3p6.3d7.(2H).4d"	"3G"	"5"	""	"2.904628"	""	""	"  93                                        "	""
"3p6.3d7.(2H).4d"	"1F"	"3"	""	"2.909388"	""	""	"  58             :    11  3d7.(2P).4d  1F   "	""
"3p6.3d7.4d"	""	"4"	""	"2.912288"	""	""	"  36  3F         :    17  3d7.(2H).4d  3G   "	""
"3p6.3d7.(2H).4d"	"3K"	"6"	""	"2.913354"	""	""	"  95                                        "	""
"3p6.3d7.(2H).4d"	"3G"	"4"	""	"2.915108"	""	""	"  68             :    11  3d7.(2D).4d  3F   "	""
"3p6.3d7.4d"	""	"3"	""	"2.915988"	""	""	"  26  3F         :    21  3d7.(2D2).4d 3D   "	""
"3p6.3d7.(2H).4d"	"1K"	"7"	""	"2.917346"	""	""	"  60             :    36  3d7.(2H).4d  3K   "	""
"3p6.3d7.(2H).4d"	"3H"	"6"	""	"2.921532"	""	""	"  62             :     4  3d6.4s2      3H   "	""
"3p6.3d7.(2D).4d"	"3G"	"5"	""	"2.923178"	""	""	"  66             :    18  3d7.(2D1).4d 3G   "	""
"3p6.3d7.4d"	""	"4"	""	"2.924736"	""	""	"  36  3G         :    34  3d7.(2D2).4d 1G   "	""
"3p6.3d7.(2H).4d"	"3H"	"5"	""	"2.925750"	""	""	"  44             :    21  3d6.4s2      3H   "	""
"3p6.3d7.(2H).4d"	"3I"	"7"	""	"2.926398"	""	""	"  99                                        "	""
"3p6.3d7.(2H).4d"	"3I"	"6"	""	"2.930107"	""	""	"  86             :    11  3d7.(2H).4d  1I   "	""
"3p6.3d7.(2D2).4d"	"1F"	"3"	""	"2.934747"	""	""	"  38             :    11  3d7.(2D1).4d 1F   "	""
"3p6.3d7.(2H).4d"	"1H"	"5"	""	"2.937172"	""	""	"  48             :    25  3d7.(2H).4d  3I   "	""
"3p6.3d7.(4P).5s"	"5P"	"3"	""	"2.937362"	""	""	"  99                                        "	""
"3p6.3d7.(2H).4d"	"3I"	"5"	""	"2.939055"	""	""	"  68             :    26  3d7.(2H).4d  3H   "	""
"3p6.3d7.(4P).5s"	"5P"	"2"	""	"2.939821"	""	""	"  84                                        "	""
"3p6.3d7.4d"	""	"4"	""	"2.944808"	""	""	"  32  1G         :    29  3d7.(2D2).4d 3G   "	""
"3p6.3d7.(4P).5s"	"5P"	"1"	""	"2.945662"	""	""	"                                            "	""
"3p6.3d7.(2H).4d"	"1I"	"6"	""	"2.950271"	""	""	"  84                                        "	""
"3p6.3d6.4s2"	"3H"	"6"	""	"2.953581"	""	""	"  57             :    36  3d6.(2H).4s2 3H   "	""
"3p6.3d7.(4P).5s"	"3P"	"2"	""	"2.956321"	""	""	"  95                                        "	""
"3p6.3d6.4s2"	"3H"	"5"	""	"2.958149"	""	""	"  42             :    30  3d6.(2H).4s2 3H   "	""
"3p6.3d6.4s2"	"3H"	"4"	""	"2.959170"	""	""	"  35             :    31  3d6.(2H).4s2 3H   "	""
"3p6.3d7.(2G).5s"	"3G"	"5"	""	"2.959430"	""	""	"  78             :    10  3d6.4s2      3H   "	""
"3p6.3d7.(2G).5s"	"3G"	"4"	""	"2.963676"	""	""	"  73             :    21  3d7.(2G).5s  1G   "	""
"3p6.3d7.(2G).5s"	"3G"	"3"	""	"2.972986"	""	""	"  88                                        "	""
"3p6.3d7.(2G).5s"	"1G"	"4"	""	"2.979659"	""	""	"  73             :    24  3d7.(2G).5s  3G   "	""
"3p6.3d7.(2H).4d"	"3F"	"4"	""	"2.983094"	""	""	"  46             :    13  3d7.(2D2).4d 3F   "	""
"3p6.3d7.(2H).4d"	"3F"	"3"	""	"2.995517"	""	""	"  43             :    13  3d7.(2D2).4d 3F   "	""
"3p6.3d7.(2P).5s"	"3P"	"2"	""	"2.999724"	""	""	"  79                                        "	""
"3p6.3d7.(2H).4d"	"3F"	"2"	""	"3.001178"	""	""	"  36             :    11  3d7.(2D2).4d 3F   "	""
"3p6.3d7.(2P).5s"	"3P"	"1"	""	"3.003835"	""	""	"  58             :    20  3d7.(2P).5s  1P   "	""
"3p6.3d7.(2P).5s"	"1P"	"1"	""	"3.016676"	""	""	"  59             :    33  3d7.(2P).5s  3P   "	""
"3p6.3d7.(2H).4d"	"1G"	"4"	""	"3.025734"	""	""	"  62             :    13  3d7.(2F).4d  1G   "	""
"3p6.3d7.(2H).5s"	"3H"	"6"	""	"3.029383"	""	""	" 100                                        "	""
"3p6.3d7.(2H).5s"	"3H"	"5"	""	"3.033195"	""	""	"  78             :    22  3d7.(2H).5s  1H   "	""
"3p6.3d7.(2D2).5s"	"3D"	"3"	""	"3.034571"	""	""	"  76             :    23  3d7.(2D1).5s 3D   "	""
"3p6.3d7.(2D2).5s"	"3D"	"2"	""	"3.041233"	""	""	"  42             :    20  3d7.(2D2).5s 1D   "	""
"3p6.3d7.(2H).5s"	"3H"	"4"	""	"3.042435"	""	""	"  95                                        "	""
"3p6.3d7.(2H).5s"	"1H"	"5"	""	"3.048779"	""	""	"  77             :    20  3d7.(2H).5s  3H   "	""
"3p6.3d7.(2D2).5s"	"1D"	"2"	""	"3.060814"	""	""	"  46             :    24  3d7.(2D2).5s 3D   "	""
"3p6.3d7.(2F).4d"	"3H"	"5"	""	"3.088966"	""	""	"  92                                        "	""
"3p6.3d7.(2F).4d"	"3H"	"6"	""	"3.092647"	""	""	"  90                                        "	""
"3p6.3d7.(2F).4d"	"3G"	"3"	""	"3.092774"	""	""	"  79             :    10  3d7.(2F).4d  1F   "	""
"3p6.3d7.(2F).4d"	"3G"	"4"	""	"3.096156"	""	""	"  90                                        "	""
"3p6.3d7.(2F).4d"	"1H"	"5"	""	"3.096563"	""	""	"  93                                        "	""
"3p6.3d7.(2F).4d"	"3G"	"5"	""	"3.099783"	""	""	"  94                                        "	""
"3p6.3d7.(2F).4d"	"1G"	"4"	""	"3.164363"	""	""	"  84             :    10  3d7.(2H).4d  1G   "	""
"3p6.3d7.(2F).5s"	"3F"	"3"	""	"3.203288"	""	""	"  93                                        "	""
"3p6.3d7.(2F).5s"	"3F"	"4"	""	"3.206829"	""	""	" 100                                        "	""
