configuration	term	J	energy
2s2.2p3	4S*	3/2	0.0
2s2.2p3	2D*	5/2	0.3757558
2s2.2p3	2D*	3/2	0.3761609
2s2.2p3	2P*	1/2	0.5689446
2s2.2p3	2P*	3/2	0.5690023
2s.2p4	4P	5/2	1.67548
2s.2p4	4P	3/2	1.681075
2s.2p4	4P	1/2	1.684014
2s.2p4	2D	5/2	2.315344
2s.2p4	2D	3/2	2.315536
2s.2p4	2S	1/2	2.730406
2s.2p4	2P	3/2	2.916261
2s.2p4	2P	1/2	2.922781
2s2.2p2.(3P).3s	4P	1/2	4.3621529
2s2.2p2.(3P).3s	4P	3/2	4.3656308
2s2.2p2.(3P).3s	4P	5/2	4.3708931
2p5	2P*	3/2	4.418743
2p5	2P*	1/2	4.42751
2s2.2p2.(3P).3s	2P	1/2	4.4515446
2s2.2p2.(3P).3s	2P	3/2	4.457989
2s2.2p2.(1D).3s	2D	5/2	4.6631402
2s2.2p2.(1D).3s	2D	3/2	4.6632022
2s2.2p2.(3P).3p	2S*	1/2	4.6968677
2s2.2p2.(3P).3p	4D*	1/2	4.7477288
2s2.2p2.(3P).3p	4D*	3/2	4.7496645
2s2.2p2.(3P).3p	4D*	5/2	4.7528638
2s2.2p2.(3P).3p	4D*	7/2	4.7572356
2s2.2p2.(3P).3p	4P*	1/2	4.7795679
2s2.2p2.(3P).3p	4P*	3/2	4.7811024
2s2.2p2.(3P).3p	4P*	5/2	4.7842543
2s2.2p2.(3P).3p	2D*	3/2	4.835389
2s2.2p2.(3P).3p	2D*	5/2	4.84185
2s2.2p2.(3P).3p	4S*	3/2	4.8569295
2s2.2p2.(3P).3p	2P*	1/2	4.89082
2s2.2p2.(3P).3p	2P*	3/2	4.8918922
2s2.2p2.(1S).3s	2S	1/2	4.972873
2s2.2p2.(1D).3p	2F*	5/2	5.0604081
2s2.2p2.(1D).3p	2F*	7/2	5.0616835
2s2.2p2.(1D).3p	2D*	5/2	5.1136297
2s2.2p2.(1D).3p	2D*	3/2	5.1145318
2s2.2p2.(1D).3p	2P*	1/2	5.166536
2s2.2p2.(1D).3p	2P*	3/2	5.1692587
2s.2p3.(5S*).3s	6S*	5/2	5.1791863
2s2.2p2.(3P).3d	4F	3/2	5.219556
2s2.2p2.(3P).3d	4F	5/2	5.2213513
2s2.2p2.(3P).3d	4F	7/2	5.2239226
2s2.2p2.(3P).3d	4F	9/2	5.227297
2s2.2p2.(3P).3d	2P	3/2	5.25122
2s2.2p2.(3P).3d	2P	1/2	5.254692
2s2.2p2.(3P).3d	4D	3/2	5.2593349
2s2.2p2.(3P).3d	4D	5/2	5.2594267
2s2.2p2.(3P).3d	4D	1/2	5.260253
2s2.2p2.(3P).3d	4D	7/2	5.2611963
2s2.2p2.(3P).3d	4P	5/2	5.2792267
2s2.2p2.(3P).3d	4P	3/2	5.2817234
2s2.2p2.(3P).3d	2F	5/2	5.282398
2s2.2p2.(3P).3d	4P	1/2	5.2830315
2s2.2p2.(3P).3d	2F	7/2	5.288853
2s2.2p2.(3P).3d	2D	3/2	5.3489668
2s2.2p2.(3P).3d	2D	5/2	5.3509409
2s.2p3.(5S*).3s	4S*	3/2	5.358421
2s2.2p2.(1S).3p	2P*	1/2	5.393218
2s2.2p2.(1S).3p	2P*	3/2	5.393253
2s2.2p2.(1D).3d	2F	7/2	5.5190001
2s2.2p2.(1D).3d	2F	5/2	5.520296
2s2.2p2.(1D).3d	2G	9/2	5.5314724
2s2.2p2.(1D).3d	2G	7/2	5.53155
2s2.2p2.(1D).3d	2D	3/2	5.55293
2s2.2p2.(1D).3d	2D	5/2	5.5534345
2s.2p3.(5S*).3p	6P	3/2	5.5814669
2s.2p3.(5S*).3p	6P	5/2	5.5819074
2s.2p3.(5S*).3p	6P	7/2	5.5826319
2s2.2p2.(1D).3d	2P	1/2	5.58559
2s2.2p2.(1D).3d	2P	3/2	5.586752
2s2.2p2.(1D).3d	2S	1/2	5.620193
2s.2p3.(5S*).3p	4P	5/2	5.699948
2s.2p3.(5S*).3p	4P	3/2	5.700138
2s.2p3.(5S*).3p	4P	1/2	5.700262
2s2.2p2.(3P).4s	4P	1/2	5.772215
2s2.2p2.(3P).4s	4P	3/2	5.775539
2s2.2p2.(3P).4s	4P	5/2	5.780787
2s2.2p2.(3P).4s	2P	1/2	5.800211
2s2.2p2.(3P).4s	2P	3/2	5.806773
2s2.2p2.(1S).3d	2D	5/2	5.831646
2s2.2p2.(1S).3d	2D	3/2	5.83517
2s2.2p2.(3P).4p	2S*	1/2	5.897766
2s2.2p2.(3P).4p	4D*	1/2	5.898467
2s2.2p2.(3P).4p	4D*	3/2	5.899592
2s2.2p2.(3P).4p	4D*	5/2	5.901944
2s2.2p2.(3P).4p	4D*	7/2	5.905302
2s2.2p2.(3P).4p	4P*	1/2	5.922596
2s2.2p2.(3P).4p	4P*	3/2	5.923776
2s2.2p2.(3P).4p	4P*	5/2	5.927121
2s2.2p2.(3P).4p	2D*	3/2	5.954107
2s2.2p2.(3P).4p	2D*	5/2	5.96076
2s2.2p2.(3P).4p	4S*	3/2	5.968786
2s2.2p2.(3P).4p	2P*	3/2	5.981951
2s.2p3.(3D*).3s	4D*	3/2	6.0058
2s.2p3.(3D*).3s	4D*	5/2	6.00629
2s.2p3.(3D*).3s	4D*	7/2	6.00671
2s.2p3.(5S*).3d	6D*	9/2	6.040296
2s.2p3.(5S*).3d	6D*	7/2	6.0403267
2s.2p3.(5S*).3d	6D*	5/2	6.0403888
2s.2p3.(5S*).3d	6D*	3/2	6.0404472
2s.2p3.(5S*).3d	6D*	1/2	6.040486
2s2.2p2.(1D).4s	2D	5/2	6.054148
2s2.2p2.(1D).4s	2D	3/2	6.054164
2s2.2p2.(3P).4d	4F	3/2	6.07928
2s2.2p2.(3P).4d	4F	5/2	6.08121
2s2.2p2.(3P).4d	4F	7/2	6.08378
2s.2p3.(3D*).3s	2D*	3/2	6.08446
2s.2p3.(3D*).3s	2D*	5/2	6.084752
2s2.2p2.(3P).4d	4F	9/2	6.08816
2s2.2p2.(3P).4d	4D	1/2	6.0949
2s2.2p2.(3P).4d	4D	3/2	6.0949
2s2.2p2.(3P).4d	4D	5/2	6.096707
2s2.2p2.(3P).4d	2P	3/2	6.09867
2s2.2p2.(3P).4d	4D	7/2	6.098927
2s2.2p2.(3P).4d	2P	1/2	6.10233
2s2.2p2.(3P).4d	4P	5/2	6.109834
2s2.2p2.(3P).4d	4P	3/2	6.113431
2s2.2p2.(3P).4d	2F	5/2	6.113681
2s2.2p2.(3P).4d	4P	1/2	6.11834
2s2.2p2.(3P).4d	2F	7/2	6.119551
2s.2p3.(5S*).3d	4D*	7/2	6.130664
2s.2p3.(5S*).3d	4D*	3/2	6.13095
2s.2p3.(5S*).3d	4D*	5/2	6.13095
2s.2p3.(5S*).3d	4D*	1/2	6.13096
2s2.2p2.(3P<0>).4f	2[3]*	5/2	6.136356
2s2.2p2.(3P<0>).4f	2[3]*	7/2	6.137004
2s2.2p2.(3P<1>).4f	2[3]*	5/2	6.138322
2s2.2p2.(3P<1>).4f	2[3]*	7/2	6.13895
2s2.2p2.(3P).4d	2D	3/2	6.13911
2s2.2p2.(3P<1>).4f	2[2]*	3/2	6.140532
2s2.2p2.(3P).4d	2D	5/2	6.140822
2s2.2p2.(3P<1>).4f	2[2]*	5/2	6.140835
2s2.2p2.(3P<1>).4f	2[4]*	9/2	6.140885
2s2.2p2.(3P<1>).4f	2[4]*	7/2	6.14139
2s2.2p2.(3P<2>).4f	2[1]*	3/2	6.14379
2s2.2p2.(3P<2>).4f	2[1]*	1/2	6.143918
2s2.2p2.(3P<2>).4f	2[5]*	11/2	6.14552
2s2.2p2.(3P<2>).4f	2[5]*	9/2	6.146614
2s2.2p2.(3P<2>).4f	2[2]*	3/2	6.149818
2s2.2p2.(3P<2>).4f	2[2]*	5/2	6.150267
2s2.2p2.(3P<2>).4f	2[3]*	7/2	6.151162
2s2.2p2.(3P<2>).4f	2[4]*	9/2	6.151569
2s2.2p2.(3P<2>).4f	2[3]*	5/2	6.151953
2s2.2p2.(3P<2>).4f	2[4]*	7/2	6.152879
2s2.2p2.(1D).4p	2F*	5/2	6.201198
2s2.2p2.(1D).4p	2F*	7/2	6.201669
2s.2p3.(3P*).3s	4P*	5/2	6.28851
2s2.2p2.(3P).5s	4P	1/2	6.316
2s2.2p2.(3P).5s	4P	3/2	6.3216
2s2.2p2.(3P).5s	4P	5/2	6.32718
2s2.2p2.(3P).5s	2P	3/2	6.34512
2s2.2p2.(1S).4s	2S	1/2	6.35145
2s2.2p2.(1D).4d	2F	7/2	6.36152
2s2.2p2.(1D).4d	2F	5/2	6.361946
2s.2p3.(3D*).3p	4D	3/2	6.36529
2s.2p3.(3D*).3p	4D	5/2	6.36551
2s.2p3.(3D*).3p	4D	7/2	6.36584
2s2.2p2.(1D).4d	2G	7/2	6.368402
2s2.2p2.(1D).4d	2G	9/2	6.368523
2s2.2p2.(1D).4d	2D	3/2	6.377882
2s2.2p2.(1D).4d	2D	5/2	6.378219
2s2.2p2.(1D).4d	2P		6.39093
2s2.2p2.(1D<2>).4f	2[4]*	7/2	6.408479
2s2.2p2.(1D<2>).4f	2[4]*	9/2	6.408483
2s2.2p2.(1D<2>).4f	2[3]*	5/2	6.409464
2s2.2p2.(1D<2>).4f	2[3]*	7/2	6.409487
2s2.2p2.(1D).4d	2S	1/2	6.41171
2s.2p3.(3D*).3p	2F	5/2	6.4135
2s.2p3.(3D*).3p	2F	7/2	6.41361
2s2.2p2.(1D<2>).4f	2[2]*	3/2	6.416097
2s2.2p2.(1D<2>).4f	2[2]*	5/2	6.416423
2s2.2p2.(1D<2>).4f	2[5]*	9/2	6.419009
2s2.2p2.(1D<2>).4f	2[5]*	11/2	6.419024
2s2.2p2.(1D<2>).4f	2[1]*	3/2	6.423416
2s2.2p2.(3P).5d	4P	5/2	6.49194
2s2.2p2.(3P).5d	4P	3/2	6.49379
2s2.2p2.(3P<0>).5g	2[4]		6.5007
2s2.2p2.(3P<1>).5g	2[4]		6.5026
2s2.2p2.(3P<1>).5g	2[5]		6.5044
2s2.2p2.(3P<1>).5g	2[3]		6.5044
2s2.2p2.(3P<2>).5g	2[6]		6.5094
2s2.2p2.(3P<2>).5g	2[2]		6.5103
2s2.2p2.(3P<2>).5g	2[3]		6.5115
2s2.2p2.(3P<2>).5g	2[4]		6.5126
2s2.2p2.(3P<2>).5g	2[5]		6.513
2s2.2p2.(1S).4p	2P*	3/2	6.527281
2s.2p3.(5S*).4s	6S*	5/2	6.586724
2s2.2p2.(1D).5s	2D		6.6059
2s2.2p2.(1S).4d	2D		6.67706
2s2.2p2.(3P).6d	2F	5/2	6.68811
2s2.2p2.(3P).6d	2F	7/2	6.68927
2s2.2p2.(3P<0>).6h	2[5]*		6.6971
2s2.2p2.(3P<1>).6h	2[5]*		6.6995
2s2.2p2.(3P<1>).6h	2[6]*		6.7002
2s2.2p2.(3P<1>).6h	2[4]*		6.7004
2s2.2p2.(3P<2>).6h	2[3]*		6.7069
2s2.2p2.(3P<2>).6h	2[7]*		6.707
2s2.2p2.(3P<2>).6h	2[4]*		6.7071
2s2.2p2.(3P<2>).6h	2[6]*		6.7084
2s2.2p2.(3P<2>).6h	2[5]*		6.7084
2s.2p3.(5S*).4p	6P	3/2	6.733123
2s.2p3.(5S*).4p	6P	5/2	6.733284
2s.2p3.(5S*).4p	6P	7/2	6.733565
2s2.2p2.(1D).5d	2F		6.7519
2s2.2p2.(1D<2>).5g	2[5]		6.7749
2s2.2p2.(1D).6s	2D		6.8792
2s.2p3.(5S*).4d	6D*		6.893575
2s.2p3.(3D*).3d	4P*	5/2	6.90296
2s.2p3.(5S*).4f	6F		6.953215
2s2.2p2.(1D<2>).6h	2[6]*		6.9717
