ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"654.372"	"1bl"	"4.22e+08"	"1.62e-02"	B	"0.103180"	"1.4957626"	"3s2.3p2"	"1D"	"2"	"3s2.3p.3d"	"1P*"	"1"		"T6959"	"L7404"	
"677.729"	"20g"	"6.93e+09"	"1.43e+00"	B+	"0.0000000"	"1.3445891"	"3s2.3p2"	"3P"	"0"	"3s2.3p.3d"	"3D*"	"1"		"T6959"	"u23"	
"678.456"	"30g"	"7.97e+09"	"9.17e-01"	B+	"0.0027219"	"1.3458704"	"3s2.3p2"	"3P"	"1"	"3s2.3p.3d"	"3D*"	"2"		"T6959"	"u23"	
"679.104"	"10g"	"6.28e+09"	"4.34e-01"	B+	"0.0027219"	"1.3445891"	"3s2.3p2"	"3P"	"1"	"3s2.3p.3d"	"3D*"	"1"		"T6959"	"u23"	
"680.677"	"20g"	"1.42e+10"	"1.38e+00"	B+	"0.0075916"	"1.3463579"	"3s2.3p2"	"3P"	"2"	"3s2.3p.3d"	"3D*"	"3"		"T6959"	"u23"	
"680.925"	"8g"	"3.99e+09"	"2.78e-01"	B+	"0.0075916"	"1.3458704"	"3s2.3p2"	"3P"	"2"	"3s2.3p.3d"	"3D*"	"2"		"T6959"	"u23"	
"680.974"	"12g"	"2.10e+09"	"2.43e-01"	B+	"0.0027219"	"1.3409031"	"3s2.3p2"	"3P"	"1"	"3s2.3p.4s"	"3P*"	"2"		"T6959"	"L11011"	
"681.489"	"4g"	"7.96e+08"	"1.66e-01"	B	"0.0000000"	"1.3371709"	"3s2.3p2"	"3P"	"0"	"3s2.3p.4s"	"3P*"	"1"		"T6959"	"L11011"	
"682.879"	"4g"	"3.19e+07"	"2.23e-03"	C+	"0.0027219"	"1.3371709"	"3s2.3p2"	"3P"	"1"	"3s2.3p.4s"	"3P*"	"1"		"T6959"	"L11011"	
"683.066"	"4g"	"5.00e+08"	"1.17e-02"	C+	"0.0027219"	"1.3368048"	"3s2.3p2"	"3P"	"1"	"3s2.3p.4s"	"3P*"	"0"		"T6959"	"L11011"	
"683.461"	"5g"	"3.41e+08"	"2.39e-02"	B	"0.0075916"	"1.3409031"	"3s2.3p2"	"3P"	"2"	"3s2.3p.4s"	"3P*"	"2"		"T6959"	"L11011"	
"683.585"	"15"	"1.37e+10"	"1.34e+00"	B+	"0.103180"	"1.4362508"	"3s2.3p2"	"1D"	"2"	"3s2.3p.3d"	"1F*"	"3"		"T6959"	"L11011"	
"685.380"	"8g"	"7.54e+07"	"3.18e-03"	C+	"0.0075916"	"1.3371709"	"3s2.3p2"	"3P"	"2"	"3s2.3p.4s"	"3P*"	"1"		"T6959"	"L11011"	
"698.727"	"11g"	"3.87e+09"	"8.50e-01"	B+	"0.0000000"	"1.3041818"	"3s2.3p2"	"3P"	"0"	"3s2.3p.3d"	"3P*"	"1"		"T6959"	"L11011"	
"700.150"	"15g"	"3.50e+09"	"4.29e-01"	B+	"0.0027219"	"1.3042535"	"3s2.3p2"	"3P"	"1"	"3s2.3p.3d"	"3P*"	"2"		"T6959"	"u23"	
"700.188"	"5g"	"2.29e+09"	"1.68e-01"	B+	"0.0027219"	"1.3041818"	"3s2.3p2"	"3P"	"1"	"3s2.3p.3d"	"3P*"	"1"		"T6959"	"u23"	
"700.288"	"20g"	"1.09e+10"	"2.68e-01"	B+	"0.0027219"	"1.3039965"	"3s2.3p2"	"3P"	"1"	"3s2.3p.3d"	"3P*"	"0"		"T6959"	"u23"	
