ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"169.472"	""	"6.80e+08"	"2.93e-03"	C+	"0.000000"	"5.37710"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2S"	"1/2"		"T5109LS"	""	
"169.583"	""	"1.36e+09"	"2.93e-03"	C+	"0.003517"	"5.37710"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2S"	"1/2"		"T5109LS"	""	
"171.074"	""	"4.11e+09"	"3.61e-02"	B	"0.000000"	"5.32673"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2D"	"3/2"		"T5109LS"	""	
"171.123"	""	"4.93e+09"	"3.25e-02"	B	"0.003517"	"5.32873"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2D"	"5/2"		"T5109LS"	""	
"171.187"	""	"8.21e+08"	"3.61e-03"	C+	"0.003517"	"5.32673"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2D"	"3/2"		"T5109LS"	""	
"173.800"	""	"7.63e+08"	"6.91e-03"	C+	"0.000000"	"5.24320"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"		"T5109LS"	""	
"173.852"	""	"3.05e+09"	"1.38e-02"	B	"0.000000"	"5.24163"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2P"	"1/2"		"T5109LS"	""	
"173.916"	""	"3.81e+09"	"1.73e-02"	B	"0.003517"	"5.24320"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"		"T5109LS"	""	
"173.969"	""	"1.52e+09"	"3.45e-03"	C+	"0.003517"	"5.24163"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"1/2"		"T5109LS"	""	
"174.104"	""	"3.17e+09"	"2.88e-02"	B	"0.000000"	"5.234033"	"2s2.2p"	"2P*"	"1/2"	"2s2.6d"	"2D"	"3/2"		"T5109LS"	""	
"174.221"	""	"6.32e+08"	"2.88e-03"	C+	"0.003517"	"5.234033"	"2s2.2p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"3/2"		"T5109LS"	""	
"174.221"	""	"3.79e+09"	"2.59e-02"	B	"0.003517"	"5.234033"	"2s2.2p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"5/2"		"T5109LS"	""	
"177.553"	""	"8.89e+08"	"4.20e-03"	C+	"0.651007"	"5.78338"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).5d"	"4P*"	"1/2"		"T5109LS"	""	
"177.562"	""	"2.22e+09"	"2.10e-02"	B	"0.651007"	"5.78310"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).5d"	"4P*"	"3/2"		"T5109LS"	""	
"177.594"	""	"4.44e+09"	"1.05e-02"	B	"0.652195"	"5.78338"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).5d"	"4P*"	"1/2"		"T5109LS"	""	
"177.604"	""	"7.11e+08"	"3.36e-03"	C+	"0.652195"	"5.78310"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).5d"	"4P*"	"3/2"		"T5109LS"	""	
"177.635"	""	"1.60e+09"	"1.14e-02"	B	"0.652195"	"5.78220"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).5d"	"4P*"	"5/2"		"T5109LS"	""	
"177.662"	""	"2.40e+09"	"7.57e-03"	B	"0.653884"	"5.78310"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).5d"	"4P*"	"3/2"		"T5109LS"	""	
"177.693"	""	"3.73e+09"	"1.77e-02"	B	"0.653884"	"5.78220"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).5d"	"4P*"	"5/2"		"T5109LS"	""	
"180.354"	""	"1.42e+09"	"6.92e-03"	C+	"0.000000"	"5.05265"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"		"T5109LS"	""	
"180.480"	""	"2.83e+09"	"6.91e-03"	B	"0.003517"	"5.05265"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"		"T5109LS"	""	
"181.150"	""	"5.00e+09"	"4.92e-02"	B	"0.000000"	"5.030464"	"2s2.2p"	"2P*"	"1/2"	"2s2.5d"	"2D"	"3/2"		"T5109LS"	""	
"181.276"	""	"5.99e+09"	"4.43e-02"	B	"0.003517"	"5.030488"	"2s2.2p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"5/2"		"T5109LS"	""	
"181.276"	""	"9.98e+08"	"4.92e-03"	B	"0.003517"	"5.030464"	"2s2.2p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"3/2"		"T5109LS"	""	
"181.866"	""	"5.25e+08"	"5.21e-03"	C+	"0.000000"	"5.01065"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"		"T5109LS"	""	
"181.887"	""	"2.10e+09"	"1.04e-02"	B	"0.000000"	"5.01007"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"		"T5109LS"	""	
"181.994"	""	"2.62e+09"	"1.30e-02"	B	"0.003517"	"5.01065"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"		"T5109LS"	""	
"182.015"	""	"1.05e+09"	"2.61e-03"	C+	"0.003517"	"5.01007"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"		"T5109LS"	""	
"182.706"	""	"1.74e+09"	"1.74e-02"	B	"0.000000"	"4.98760"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T5109LS"	""	
"182.826"	""	"2.09e+09"	"1.57e-02"	B	"0.003517"	"4.98787"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"		"T5109LS"	""	
"182.835"	""	"3.48e+08"	"1.74e-03"	C+	"0.003517"	"4.98760"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T5109LS"	""	
"183.338"	""	"7.96e+08"	"8.02e-03"	C+	"0.651007"	"5.62143"	"2s.2p2"	"4P"	"1/2"	"2p2.(3P).3p"	"4S*"	"3/2"		"T5109LS"	""	
"183.382"	""	"1.59e+09"	"8.02e-03"	B	"0.652195"	"5.62143"	"2s.2p2"	"4P"	"3/2"	"2p2.(3P).3p"	"4S*"	"3/2"		"T5109LS"	""	
"183.444"	""	"2.38e+09"	"8.00e-03"	B	"0.653884"	"5.62143"	"2s.2p2"	"4P"	"5/2"	"2p2.(3P).3p"	"4S*"	"3/2"		"T5109LS"	""	
"184.631"	""	"3.09e+07"	"1.05e-04"	D	"1.156729"	"6.09234"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"184.632"	""	"2.88e+08"	"1.47e-03"	C+	"1.156729"	"6.09230"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"184.636"	""	"2.78e+08"	"1.42e-03"	C+	"1.156855"	"6.09234"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"184.637"	""	"2.06e+07"	"1.58e-04"	D	"1.156855"	"6.09230"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"185.402"	""	"1.06e+09"	"5.46e-03"	C+	"0.000000"	"4.91508"	"2s2.2p"	"2P*"	"1/2"	"2s2.5s"	"2S"	"1/2"		"T5109LS"	""	
"185.535"	""	"2.11e+09"	"5.44e-03"	B	"0.003517"	"4.91508"	"2s2.2p"	"2P*"	"3/2"	"2s2.5s"	"2S"	"1/2"		"T5109LS"	""	
"186.868"	""	"1.52e+09"	"1.59e-02"	B	"0.651007"	"5.52755"	"2s.2p2"	"4P"	"1/2"	"2p2.(3P).3p"	"4P*"	"3/2"		"T5109LS"	""	
"186.873"	""	"1.10e+09"	"8.64e-03"	B	"0.652195"	"5.52860"	"2s.2p2"	"4P"	"3/2"	"2p2.(3P).3p"	"4P*"	"5/2"		"T5109LS"	""	
"186.884"	""	"6.10e+08"	"3.19e-03"	C+	"0.651007"	"5.5271"	"2s.2p2"	"4P"	"1/2"	"2p2.(3P).3p"	"4P*"	"1/2"		"T5109LS"	""	
"186.913"	""	"4.87e+08"	"2.55e-03"	C+	"0.652195"	"5.52755"	"2s.2p2"	"4P"	"3/2"	"2p2.(3P).3p"	"4P*"	"3/2"		"T5109LS"	""	
"186.930"	""	"3.05e+09"	"7.99e-03"	B	"0.652195"	"5.5271"	"2s.2p2"	"4P"	"3/2"	"2p2.(3P).3p"	"4P*"	"1/2"		"T5109LS"	""	
"186.937"	""	"2.56e+09"	"1.34e-02"	B	"0.653884"	"5.52860"	"2s.2p2"	"4P"	"5/2"	"2p2.(3P).3p"	"4P*"	"5/2"		"T5109LS"	""	
"186.978"	""	"1.64e+09"	"5.73e-03"	B	"0.653884"	"5.52755"	"2s.2p2"	"4P"	"5/2"	"2p2.(3P).3p"	"4P*"	"3/2"		"T5109LS"	""	
"191.559"	""	"1.99e+09"	"1.09e-02"	B	"0.651007"	"5.40812"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4d"	"4P*"	"1/2"		"T5109LS"	""	
"191.583"	""	"4.97e+09"	"5.47e-02"	B	"0.651007"	"5.40751"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4d"	"4P*"	"3/2"		"T5109LS"	""	
"191.607"	""	"9.93e+09"	"2.73e-02"	B	"0.652195"	"5.40812"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4P*"	"1/2"		"T5109LS"	""	
"191.631"	""	"1.59e+09"	"8.75e-03"	B	"0.652195"	"5.40751"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4P*"	"3/2"		"T5109LS"	""	
"191.680"	""	"3.57e+09"	"2.95e-02"	B	"0.652195"	"5.40630"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4P*"	"5/2"		"T5109LS"	""	
"191.699"	""	"5.36e+09"	"1.97e-02"	B	"0.653884"	"5.40751"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4P*"	"3/2"		"T5109LS"	""	
"191.748"	""	"8.33e+09"	"4.59e-02"	B	"0.653884"	"5.40630"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4P*"	"5/2"		"T5109LS"	""	
"192.138"	""	"9.17e+09"	"1.02e-01"	B	"0.651007"	"5.39378"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T5109LS"	""	
"192.138"	""	"1.83e+10"	"1.01e-01"	B	"0.651007"	"5.39378"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4d"	"4D*"	"1/2"		"T5109LS"	""	
"192.163"	""	"1.54e+10"	"1.28e-01"	B	"0.652195"	"5.39435"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"5/2"		"T5109LS"	""	
"192.186"	""	"1.17e+10"	"6.48e-02"	B	"0.652195"	"5.39378"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T5109LS"	""	
"192.186"	""	"3.66e+09"	"1.01e-02"	B	"0.652195"	"5.39378"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"1/2"		"T5109LS"	""	
"192.200"	""	"2.20e+10"	"1.62e-01"	B	"0.653884"	"5.39512"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"7/2"		"T5109LS"	""	
"192.231"	""	"6.59e+09"	"3.65e-02"	B	"0.653884"	"5.39435"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"5/2"		"T5109LS"	""	
"192.255"	""	"1.10e+09"	"4.06e-03"	B	"0.653884"	"5.39378"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T5109LS"	""	
"195.860"	"150"	"9.99e+09"	"1.15e-01"	B	"0.000000"	"4.652653"	"2s2.2p"	"2P*"	"1/2"	"2s2.4d"	"2D"	"3/2"		"T5109LS"	"L3492"	
"196.006"	"200*"	"1.20e+10"	"1.04e-01"	B	"0.003517"	"4.652694"	"2s2.2p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"5/2"		"T5109LS"	"L3492"	
"196.008"	"200*"	"1.99e+09"	"1.15e-02"	B	"0.003517"	"4.652653"	"2s2.2p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"3/2"		"T5109LS"	"L3492"	
"198.029"	""	"6.56e+08"	"2.57e-03"	B	"1.156729"	"5.75841"	"2s.2p2"	"2D"	"5/2"	"2p2.(1D).3p"	"2D*"	"3/2"		"T5109LS"	""	
"198.034"	""	"5.90e+09"	"3.47e-02"	B	"1.156855"	"5.75841"	"2s.2p2"	"2D"	"3/2"	"2p2.(1D).3p"	"2D*"	"3/2"		"T5109LS"	""	
"200.919"	""	"1.10e+09"	"9.99e-03"	B	"0.652195"	"5.18769"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4s"	"4P*"	"5/2"		"T5109LS"	""	
"200.966"	""	"1.53e+09"	"1.85e-02"	B	"0.651007"	"5.18544"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4s"	"4P*"	"3/2"		"T5109LS"	""	
"200.994"	""	"2.57e+09"	"1.56e-02"	B	"0.653884"	"5.18769"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4s"	"4P*"	"5/2"		"T5109LS"	""	
"201.019"	""	"4.89e+08"	"2.96e-03"	C+	"0.652195"	"5.18544"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4s"	"4P*"	"3/2"		"T5109LS"	""	
"201.021"	""	"6.12e+08"	"3.71e-03"	C+	"0.651007"	"5.18421"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4s"	"4P*"	"1/2"		"T5109LS"	""	
"201.073"	""	"3.06e+09"	"9.27e-03"	B	"0.652195"	"5.18421"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4s"	"4P*"	"1/2"		"T5109LS"	""	
"201.094"	""	"1.65e+09"	"6.67e-03"	B	"0.653884"	"5.18544"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4s"	"4P*"	"3/2"		"T5109LS"	""	
"202.885"	""	"3.53e+09"	"2.18e-02"	B	"0.000000"	"4.491552"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2S"	"1/2"		"T5109LS"	""	
"203.044"	""	"7.05e+09"	"2.18e-02"	B	"0.003517"	"4.491552"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2S"	"1/2"		"T5109LS"	""	
"204.698"	""	"7.02e+07"	"2.94e-04"	C	"1.156729"	"5.6085"	"2s.2p2"	"2D"	"5/2"	"2p2.(3P).3p"	"2D*"	"3/2"		"T5109LS"	""	
"204.704"	""	"6.31e+08"	"3.96e-03"	B	"1.156855"	"5.6085"	"2s.2p2"	"2D"	"3/2"	"2p2.(3P).3p"	"2D*"	"3/2"		"T5109LS"	""	
"204.711"	""	"6.55e+08"	"4.12e-03"	B	"1.156729"	"5.60822"	"2s.2p2"	"2D"	"5/2"	"2p2.(3P).3p"	"2D*"	"5/2"		"T5109LS"	""	
"204.716"	""	"4.68e+07"	"4.41e-04"	C	"1.156855"	"5.60822"	"2s.2p2"	"2D"	"3/2"	"2p2.(3P).3p"	"2D*"	"5/2"		"T5109LS"	""	
"204.886"	""	"8.57e+09"	"1.08e-01"	B	"1.644662"	"6.09234"	"2s.2p2"	"2P"	"1/2"	"2s.2p.(1P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"204.988"	""	"1.71e+09"	"1.08e-02"	B	"1.646880"	"6.09234"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(1P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"204.990"	""	"1.03e+10"	"9.73e-02"	B	"1.646880"	"6.09230"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(1P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"207.183"	"110"	"9.80e+09"	"1.26e-01"	B	"0.000000"	"4.398377"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"		"T5109LS"	"L3492"	
"207.239"	"150"	"1.18e+10"	"1.14e-01"	B	"0.003517"	"4.400705"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"5/2"		"T5109LS"	"L3492"	
"207.348"	""	"1.96e+09"	"1.26e-02"	B	"0.003517"	"4.398377"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"		"T5109LS"	""	
"212.975"	""	"1.05e+10"	"9.52e-02"	B	"1.156729"	"5.43548"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2F*"	"7/2"		"T5109LS"	""	
"213.057"	""	"7.00e+08"	"4.76e-03"	B	"1.156729"	"5.43384"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2F*"	"5/2"		"T5109LS"	""	
"213.063"	""	"9.80e+09"	"1.00e-01"	B	"1.156855"	"5.43384"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2F*"	"5/2"		"T5109LS"	""	
"213.975"	""	"1.83e+09"	"2.51e-02"	B	"0.000000"	"4.258760"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"3/2"		"T5109LS"	""	
"214.028"	""	"7.30e+09"	"5.01e-02"	B	"0.000000"	"4.257707"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"		"T5109LS"	""	
"214.152"	""	"9.10e+09"	"6.26e-02"	B	"0.003517"	"4.258760"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2P"	"3/2"		"T5109LS"	""	
"214.205"	""	"3.64e+09"	"1.25e-02"	B	"0.003517"	"4.257707"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"		"T5109LS"	""	
"214.237"	""	"2.50e+09"	"1.72e-02"	B	"1.156729"	"5.41027"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"214.244"	""	"1.78e+08"	"1.84e-03"	C+	"1.156855"	"5.41027"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"214.275"	""	"2.67e+08"	"1.23e-03"	C+	"1.156729"	"5.40953"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"214.281"	""	"2.41e+09"	"1.66e-02"	B	"1.156855"	"5.40953"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"216.960"	""	"1.73e+07"	"1.22e-04"	D	"1.156729"	"5.356883"	"2s.2p2"	"2D"	"5/2"	"2s2.7f"	"2F*"	"5/2"		"T5109LS"	""	
"216.960"	""	"2.59e+08"	"2.44e-03"	C	"1.156729"	"5.356883"	"2s.2p2"	"2D"	"5/2"	"2s2.7f"	"2F*"	"7/2"		"T5109LS"	""	
"216.967"	""	"2.42e+08"	"2.56e-03"	C	"1.156855"	"5.356883"	"2s.2p2"	"2D"	"3/2"	"2s2.7f"	"2F*"	"5/2"		"T5109LS"	""	
"221.517"	""	"3.61e+09"	"5.31e-02"	B	"1.644662"	"5.75841"	"2s.2p2"	"2P"	"1/2"	"2p2.(1D).3p"	"2D*"	"3/2"		"T5109LS"	""	
"221.637"	""	"7.20e+08"	"5.30e-03"	B	"1.646880"	"5.75841"	"2s.2p2"	"2P"	"3/2"	"2p2.(1D).3p"	"2D*"	"3/2"		"T5109LS"	""	
"222.758"	""	"7.66e+09"	"5.70e-02"	B	"1.156729"	"5.24756"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2D*"	"5/2"		"T5109LS"	""	
"222.765"	""	"5.47e+08"	"6.10e-03"	B	"1.156855"	"5.24756"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2D*"	"5/2"		"T5109LS"	""	
"222.775"	""	"8.21e+08"	"4.07e-03"	B	"1.156729"	"5.24725"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2D*"	"3/2"		"T5109LS"	""	
"222.782"	""	"7.38e+09"	"5.49e-02"	B	"1.156855"	"5.24725"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2D*"	"3/2"		"T5109LS"	""	
"223.278"	""	"9.31e+09"	"9.28e-02"	C+	"1.156729"	"5.238033"	"2s.2p2"	"2D"	"5/2"	"2s2.6f"	"2F*"	"7/2"		"T5109LS"	""	
"223.278"	""	"6.20e+08"	"4.63e-03"	C	"1.156729"	"5.238033"	"2s.2p2"	"2D"	"5/2"	"2s2.6f"	"2F*"	"5/2"		"T5109LS"	""	
"223.285"	""	"8.68e+09"	"9.73e-02"	C+	"1.156855"	"5.238033"	"2s.2p2"	"2D"	"3/2"	"2s2.6f"	"2F*"	"5/2"		"T5109LS"	""	
"223.731"	""	"1.25e+09"	"6.25e-03"	B	"1.156729"	"5.22977"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4s"	"2P*"	"3/2"		"T5109LS"	""	
"223.738"	""	"1.39e+08"	"1.04e-03"	C+	"1.156855"	"5.22977"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4s"	"2P*"	"3/2"		"T5109LS"	""	
"223.841"	""	"1.38e+09"	"5.18e-03"	B	"1.156855"	"5.22790"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4s"	"2P*"	"1/2"		"T5109LS"	""	
"229.896"	""	"5.10e+09"	"8.08e-02"	B	"1.644662"	"5.6085"	"2s.2p2"	"2P"	"1/2"	"2p2.(3P).3p"	"2D*"	"3/2"		"T5109LS"	""	
"230.025"	""	"1.02e+09"	"8.09e-03"	B	"1.646880"	"5.6085"	"2s.2p2"	"2P"	"3/2"	"2p2.(3P).3p"	"2D*"	"3/2"		"T5109LS"	""	
