ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1501.653"	""	"2.60e+07"	"4.39e-03"	B+	"[6.193998]"	"[6.800841]"	"1s2.5d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"1/2"		"T5118LS"	""	
"1501.675"	""	"2.34e+07"	"5.27e-03"	B+	"6.194043"	"[6.800876]"	"1s2.5d"	"2D"	"5/2"	"1s2.8p"	"2P*"	"3/2"		"T5118LS"	""	
"1548.666"	""	"7.31e+08"	"5.26e-01"	A	"5.605577"	"[6.193998]"	"1s2.4p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	""	
"1549.335"	"90"	"8.76e+08"	"4.73e-01"	A	"5.605876"	"6.194043"	"1s2.4p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5118LS"	"L4829"	
"1549.453"	""	"1.46e+08"	"5.25e-02"	A	"5.605876"	"[6.193998]"	"1s2.4p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	""	
"1621.842"	""	"1.52e+06"	"5.99e-04"	B	"5.632171"	"6.194043"	"1s2.4f"	"2F*"	"5/2"	"1s2.5d"	"2D"	"5/2"		"T3127LS"	""	
"1621.968"	""	"3.04e+07"	"8.99e-03"	B	"5.632214"	"6.194043"	"1s2.4f"	"2F*"	"7/2"	"1s2.5d"	"2D"	"5/2"		"T3127LS"	""	
"1621.971"	""	"3.20e+07"	"8.41e-03"	B	"5.632171"	"[6.193998]"	"1s2.4f"	"2F*"	"5/2"	"1s2.5d"	"2D"	"3/2"		"T3127LS"	""	
"1655.624"	""	"1.57e+07"	"6.45e-03"	A	"5.630868"	"6.181275"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	""	
"1655.876"	""	"1.41e+08"	"3.86e-02"	A	"5.630951"	"6.181275"	"1s2.4d"	"2D"	"5/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	""	
