ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"58.751"	"1g"	"1.12e+10"	"8.67e-03"	C	"0.00000"	"15.5107?"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"		"u22,LS"	"L2587"	
"59.824"	"10"	"8.22e+10"	"5.88e-02"	C+	"0.56835"	"15.8008?"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2F"	"7/2"		"u22,LS"	"L2587"	
"59.911"	"10"	"7.64e+10"	"6.17e-02"	C+	"0.56784"	"15.7781?"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).5d"	"2F"	"5/2"		"u22,LS"	"L2587"	
"59.913"	""	"5.46e+09"	"2.94e-03"	C	"0.56835"	"15.7781?"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2F"	"5/2"		"u22,LS"	""	
"64.480"	""	"2.90e+09"	"2.71e-03"	D	"0.56784"	"14.7004"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).4d?"	"2D?"	"5/2?"		"u22,LS"	""	
"64.482"	"1"	"4.06e+10"	"2.53e-02"	C+	"0.56835"	"14.7004"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).4d?"	"2D?"	"5/2?"		"u22,LS"	"L2587"	
"64.513"	""	"4.33e+09"	"1.80e-03"	D	"0.56835"	"14.6937"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).4d?"	"2D?"	"3/2?"		"u22,LS"	""	
"64.510"	"1"	"3.89e+10"	"2.43e-02"	C+	"0.56784"	"14.6937"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).4d?"	"2D?"	"3/2?"		"u22,LS"	"L2587"	
"64.701"	"12"	"1.25e+11"	"1.05e-01"	C+	"0.56835"	"14.6527?"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).4d"	"2F"	"7/2"		"u22,LS"	"L2587"	
"64.809"	"8g"	"1.74e+10"	"1.64e-02"	C+	"0.00000"	"14.0609?"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).4s"	"4P"	"5/2"		"u22,LS"	"L3463"	
"64.816"	"9"	"1.16e+11"	"1.10e-01"	C+	"0.56784"	"14.6272?"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).4d"	"2F"	"5/2"		"u22,LS"	"L2587"	
