ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1963.870"	""	"1.1e+07"	"6.4e-03"	C	"0.00186616"	"0.46588220"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"3"		"T3861"	""	
"1968.919"	""	"4.5e+06"	"2.6e-03"	C	"0.00000000"	"0.46282618"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"4"		"T3861"	""	
"1976.890"	""	"1.1e+08"	"8.3e-02"	C	"0.00186616"	"0.46282618"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"4"		"T3861"	""	
"1977.166"	""	"8.3e+00"	""	E	"0.00801747"	"0.46891296"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"0"	E2	"T848n"	""	
"1981.621"	""	"1.3e+07"	"7.7e-03"	C	"0.00801747"	"0.46787683"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"2"		"T3861"	""	
"1990.254"	""	"8.3e+07"	"6.9e-02"	C	"0.00801747"	"0.46588220"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"3"		"T3861"	""	
"1994.30"	""	"5.7e+06"	"2.6e-03"	C	"0.00000000"	"0.456935"	"3d8.(3F).4s2"	"3F"	"4"	"3d9.(2D).5p"	"*"	"3"		"T3861"	""	
"2001.145"	""	"5.4e+06"	"1.9e-03"	C	"0.00801747"	"0.46339022"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D).5p"	"3D*"	"1"		"T3861"	""	
"2002.48"	""	"7.3e+06"	"4.4e-03"	C	"0.00186616"	"0.456935"	"3d9.(2D).4s"	"3D"	"3"	"3d9.(2D).5p"	"*"	"3"		"T3861"	""	
"2007.642"	""	"1.7e+07"	"1.0e-02"	C	"0.00801747"	"0.46191661"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D).5p"	"3D*"	"2"		"T3861"	""	
"2008.335"	""	"9.0e+06"	"5.4e-03"	C	"0.01213957"	"0.46588220"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"3"		"T3861"	""	
"2014.892"	""	"9.3e+07"	"9.4e-02"	C	"0.01561080"	"0.46787683"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"2"		"T3861"	""	
"2026.042"	""	"2.3e+07"	"1.0e-02"	D	"0.01213957"	"0.46191661"	"3d8.(3F).4s2"	"3F"	"3"	"3d9.(2D).5p"	"3D*"	"2"		"T3861"	""	
"2027.240"	""	"2.4e+07"	"1.2e-02"	C	"0.00000000"	"0.44951109"	"3d8.(3F).4s2"	"3F"	"4"	"3d9.(2D).5p"	"3D*"	"3"		"T3861"	""	
"2029.92"	""	"2.3e+06"	"2.0e-03"	C	"0.00801747"	"0.456935"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D).5p"	"*"	"3"		"T3861"	""	
"2030.840"	""	"1.7e-01"	""	E	"0.02019869"	"0.46891296"	"3d8.(3F).4s2"	"3F"	"2"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"0"	E2	"T848n"	""	
"2034.200"	""	"3.0e+06"	"1.9e-03"	D	"0.00801747"	"0.45599066"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D).5p"	"3F*"	"2"		"T3861"	""	
"2041.800"	""	"3.2e+06"	"3.3e-03"	D	"0.01561080"	"0.46191661"	"3d9.(2D).4s"	"3D"	"1"	"3d9.(2D).5p"	"3D*"	"2"		"T3861"	""	
"2047.999"	""	"1.8e+07"	"8.1e-03"	C	"0.00186616"	"0.44682090"	"3d9.(2D).4s"	"3D"	"3"	"3d9.(2D).5p"	"1D*"	"2"		"T3861"	""	
"2051.488"	""	"7.6e+06"	"4.8e-03"	E	"0.01561080"	"0.45980888"	"3d9.(2D).4s"	"3D"	"1"	"3d9.(2D).5p"	"1P*"	"1"		"T3861"	""	
"2052.731"	""	"9.7e+06"	"6.1e-03"	C	"0.00000000"	"0.44392908"	"3d8.(3F).4s2"	"3F"	"4"	"3d9.(2D).5p"	"3F*"	"4"		"T3861"	""	
"2053.092"	""	"3.2e+06"	"1.4e-03"	C	"0.01213957"	"0.45599066"	"3d8.(3F).4s2"	"3F"	"3"	"3d9.(2D).5p"	"3F*"	"2"		"T3861"	""	
"2054.57"	""	"7.5e+05"	"3.7e-04"	D	"0.00000000"	"0.44353235"	"3d8.(3F).4s2"	"3F"	"4"	"3d9.(2D).5p"	"1F*"	"3"		"T3861"	""	
"2056.147"	""	"3.3e+07"	"1.3e-02"	C	"0.02019869"	"0.46339022"	"3d8.(3F).4s2"	"3F"	"2"	"3d9.(2D).5p"	"3D*"	"1"		"T3861"	""	
"2060.560"	""	"2.1e+07"	"9.5e-03"	D	"0.00186616"	"0.44410864"	"3d9.(2D).4s"	"3D"	"3"	"3d9.(2D).5p"	"3P*"	"2"		"T3861"	""	
"2060.854"	""	"2.3e+07"	"8.8e-03"	E	"0.00801747"	"0.45019678"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3S*"	"1"		"T3861"	""	
"2063.007"	""	"4.6e+06"	"2.9e-03"	E	"0.02019869"	"0.46191661"	"3d8.(3F).4s2"	"3F"	"2"	"3d9.(2D).5p"	"3D*"	"2"		"T3861"	""	
"2064.055"	""	"5.0e+06"	"4.5e-03"	D	"0.00801747"	"0.44951109"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D).5p"	"3D*"	"3"		"T3861"	""	
"2065.033"	""	"4.0e+07"	"8.5e-03"	D	"0.01561080"	"0.45689525"	"3d9.(2D).4s"	"3D"	"1"	"3d9.(2D).5p"	"3P*"	"0"		"T3861"	""	
"2070.165"	""	"1.1e+07"	"7.1e-03"	D	"0.00801747"	"0.44820796"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"		"T3861"	""	
"2081.282"	""	"8.2e+01"	""	E	"0.03107363"	"0.46891296"	"3d9.(2D).4s"	"1D"	"2"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"0"	E2	"T848n"	""	
"2083.508"	""	"8.5e+06"	"5.5e-03"	C	"0.01213957"	"0.44951109"	"3d8.(3F).4s2"	"3F"	"3"	"3d9.(2D).5p"	"3D*"	"3"		"T3861"	""	
"2086.016"	""	"7.7e+06"	"3.0e-03"	C	"0.00801747"	"0.44486323"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1P*"	"1"		"T3861"	""	
"2086.219"	""	"2.6e+08"	"1.7e-01"	D	"0.03107363"	"0.46787683"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"2"		"T3861"	""	
"2089.625"	""	"4.2e+06"	"2.7e-03"	D	"0.00801747"	"0.44410864"	"3d9.(2D).4s"	"3D"	"2"	"3d9.(2D).5p"	"3P*"	"2"		"T3861"	""	
"2089.734"	""	"9.7e+06"	"4.5e-03"	D	"0.01213957"	"0.44820796"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"		"T3861"	""	
"2095.789"	""	"1.1e+07"	"1.0e-02"	E	"0.03107363"	"0.46588220"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(1G).4s.4p.(3P*)"	"3F*"	"3"		"T3861"	""	
"2106.503"	""	"3.0e+06"	"3.3e-03"	C	"0.01561080"	"0.44820796"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"		"T3861"	""	
"2110.443"	""	"1.5e+06"	"1.3e-03"	C	"0.01213957"	"0.44392908"	"3d8.(3F).4s2"	"3F"	"3"	"3d9.(2D).5p"	"3F*"	"4"		"T3861"	""	
"2112.384"	""	"6.5e+06"	"4.3e-03"	C	"0.01213957"	"0.44353235"	"3d8.(3F).4s2"	"3F"	"3"	"3d9.(2D).5p"	"1F*"	"3"		"T3861"	""	
"2115.079"	""	"9.7e+06"	"6.5e-03"	C	"0.03107363"	"0.46191661"	"3d9.(2D).4s"	"1D"	"2"	"3d9.(2D).5p"	"3D*"	"2"		"T3861"	""	
"2122.061"	""	"2.8e+07"	"1.4e-02"	C	"0.00186616"	"0.43129161"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"5S*"	"2"		"T3861"	""	
"2125.477"	""	"3.8e+07"	"1.5e-02"	C	"0.03107363"	"0.45980888"	"3d9.(2D).4s"	"1D"	"2"	"3d9.(2D).5p"	"1P*"	"1"		"T3861"	""	
"2126.298"	""	"5.1e+06"	"2.7e-03"	C	"0.00000000"	"0.42856982"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"3"		"T3861"	""	
"2129.083"	""	"5.6e+06"	"3.8e-03"	C	"0.02019869"	"0.44820796"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"		"T3861"	""	
"2130.627"	""	"4.2e+06"	"2.0e-03"	C	"0.00186616"	"0.42956525"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"		"T3861"	""	
"2148.460"	""	"4.7e+07"	"2.0e-02"	C	"0.00801747"	"0.43216644"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"1"		"T3861"	""	
"2152.598"	""	"3.2e+06"	"3.1e-03"	C	"0.02019869"	"0.44353235"	"3d8.(3F).4s2"	"3F"	"2"	"3d9.(2D).5p"	"1F*"	"3"		"T3861"	""	
"2152.900"	""	"3.2e+06"	"2.2e-03"	C	"0.00801747"	"0.43129161"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"5S*"	"2"		"T3861"	""	
"2158.506"	""	"4.1e+07"	"1.7e-02"	C	"0.00801747"	"0.43019231"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"1"		"T3861"	""	
"2158.984"	""	"6.9e+07"	"3.4e-02"	C	"0.00186616"	"0.42394755"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"		"T3861"	""	
"2161.717"	""	"1.3e+07"	"9.1e-03"	C	"0.00801747"	"0.42956525"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"		"T3861"	""	
"2166.834"	""	"6.6e+06"	"6.5e-03"	C	"0.00801747"	"0.42856982"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"3"		"T3861"	""	
"2174.223"	""	"1.5e+07"	"6.4e-03"	E	"0.03107363"	"0.45019678"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3S*"	"1"		"T3861"	""	
"2175.166"	""	"8.9e+07"	"2.1e-02"	E	"0.01561080"	"0.43455215"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"0"		"T3861"	""	
"2183.064"	""	"1.3e+07"	"6.6e-03"	C	"0.01213957"	"0.42956525"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"		"T3861"	""	
"2184.589"	""	"1.2e+07"	"8.6e-03"	D	"0.03107363"	"0.44820796"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"		"T3861"	""	
"2190.914"	""	"3.0e+07"	"2.2e-02"	C	"0.00801747"	"0.42394755"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"		"T3861"	""	
"2191.877"	""	"4.6e+06"	"3.3e-03"	E	"0.03107363"	"0.44682090"	"3d9.(2D).4s"	"1D"	"2"	"3d9.(2D).5p"	"1D*"	"2"		"T3861"	""	
"2198.041"	""	"7.8e+07"	"5.6e-02"	C	"0.01561080"	"0.43019231"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"1"		"T3861"	""	
"2201.370"	""	"8.2e+06"	"9.9e-03"	C	"0.01561080"	"0.42956525"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"		"T3861"	""	
"2202.247"	""	"7.3e+07"	"3.2e-02"	C	"0.03107363"	"0.44486323"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1P*"	"1"		"T3861"	""	
"2212.845"	""	"5.8e+06"	"3.0e-03"	D	"0.01213957"	"0.42394755"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"		"T3861"	""	
"2222.637"	""	"2.2e+07"	"9.8e-03"	D	"0.02019869"	"0.43019231"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"1"		"T3861"	""	
"2231.656"	""	"5.2e+06"	"6.5e-03"	E	"0.01561080"	"0.42394755"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"		"T3861"	""	
"2245.224"	""	"3.8e+07"	"2.9e-02"	C	"0.00801747"	"0.41388660"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"		"T3861"	""	
"2252.188"	""	"4.0e+06"	"4.3e-03"	D	"0.00801747"	"0.41263164"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"3"		"T3861"	""	
"2254.270"	""	"1.9e+07"	"1.4e-02"	C	"0.00186616"	"0.40610650"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"3"		"T3861"	""	
"2255.498"	""	"9.6e+06"	"7.3e-03"	C	"0.00000000"	"0.4040203"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3P).4s.4p.(3P*)"	"*"	"4"		"T3861"	""	
"2258.850"	""	"1.7e+07"	"9.3e-03"	C	"0.00186616"	"0.40528692"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"2"		"T3861"	""	
"2260.267"	""	"2.0e+07"	"9.2e-03"	C	"0.00801747"	"0.41118541"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"1"		"T3861"	""	
"2262.131"	""	"9.1e+06"	"5.4e-03"	C	"0.00000000"	"0.40283561"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3P).4s.4p.(3P*)"	"5D*"	"3"		"T3861"	""	
"2267.054"	""	"2.3e+06"	"2.3e-03"	D	"0.00186616"	"0.40382712"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"4"		"T3861"	""	
"2268.261"	""	"8.0e+06"	"4.4e-03"	D	"0.01213957"	"0.41388660"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"		"T3861"	""	
"2272.660"	""	"5.0e+06"	"3.9e-03"	C	"0.00186616"	"0.40283561"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"5D*"	"3"		"T3861"	""	
"2275.369"	""	"5.2e+06"	"4.0e-03"	D	"0.01213957"	"0.41263164"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"3"		"T3861"	""	
"2288.030"	""	"1.8e+07"	"2.4e-02"	D	"0.01561080"	"0.41388660"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"		"T3861"	""	
"2289.104"	""	"8.1e+06"	"8.9e-03"	D	"0.00801747"	"0.40610650"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"3"		"T3861"	""	
