ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1188.751"	""	"2.71e+07"	"5.74e-03"	C	"0.000000000"	"0.76657490"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(1D).4s"	"2D"	"3/2"		"T1220,T1195n"	""	
"1188.774"	"1200"	"2.33e+08"	"7.40e-02"	C	"0.000000000"	"0.76656024"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(1D).4s"	"2D"	"5/2"		"T1220,T1195n"	"L298"	
"1201.352"	"900"	"2.39e+08"	"1.03e-01"	C	"0.008040578"	"0.76657490"	"3s2.3p5"	"2P*"	"1/2"	"3s2.3p4.(1D).4s"	"2D"	"3/2"		"T1220,T1195n"	"L298"	
"1335.726"	"3000"	"1.74e+08"	"2.33e-02"	C	"0.000000000"	"0.68222616"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).4s"	"2P"	"1/2"		"T1220"	"L298"	
"1347.240"	"10000"	"4.19e+08"	"1.14e-01"	C+	"0.000000000"	"0.67639568"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).4s"	"2P"	"3/2"		"T1220,T1195n"	"L298"	
"1351.656"	"5000"	"3.23e+08"	"8.85e-02"	C+	"0.008040578"	"0.68222616"	"3s2.3p5"	"2P*"	"1/2"	"3s2.3p4.(3P).4s"	"2P"	"1/2"		"T1220,T1195n"	"L298"	
"1363.447"	"12000"	"7.5e+07"	"4.2e-02"	C+	"0.008040578"	"0.67639568"	"3s2.3p5"	"2P*"	"1/2"	"3s2.3p4.(3P).4s"	"2P"	"3/2"		"T1220,T1195n"	"L298"	
"1373.116"	"2500"	"2.9e+05"	"4.1e-05"	D	"0.000000000"	"0.66364880"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).4s"	"4P"	"1/2"		"T1195n"	"L298"	
"1379.528"	"20000"	"1.1e+07"	"3.1e-03"	D	"0.000000000"	"0.66056444"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).4s"	"4P"	"3/2"		"T1195n"	"L298"	
"1389.693"	"25000"	"2.3e+05"	"1.0e-04"	D	"0.000000000"	"0.65573285"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).4s"	"4P"	"5/2"		"T1220"	"L298"	
"1389.957"	"20000"	"1.7e+06"	"4.9e-04"	D	"0.008040578"	"0.66364880"	"3s2.3p5"	"2P*"	"1/2"	"3s2.3p4.(3P).4s"	"4P"	"1/2"		"T1220"	"L298"	
"1396.527"	"12000"	"1.5e+06"	"8.8e-04"	D	"0.008040578"	"0.66056444"	"3s2.3p5"	"2P*"	"1/2"	"3s2.3p4.(3P).4s"	"4P"	"3/2"		"T1195n"	"L298"	
"4105.939"	"20"	"2.0e+05"	"3.4e-04"	D	"0.65573285"	"0.87767164"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"2P*"	"3/2"		"T694"	"L298"	
"4148.426"	""	"3.8e+05"	"4.9e-04"	D	"0.66056444"	"0.88023017"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"2P*"	"1/2"		"T694"	""	
"4210.851"	"65"	"4.1e+05"	"7.3e-04"	D+	"0.65573285"	"0.87214211"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"2D*"	"3/2"		"T1277,T694"	"L298"	
"4227.616"	"50"	"5.5e+05"	"9.8e-04"	D+	"0.65573285"	"0.87128391"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"4S*"	"3/2"		"T1277,T694"	"L298"	
"4265.781"	"60"	"1.7e+05"	"4.6e-04"	D+	"0.65573285"	"0.86935543"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"4D*"	"5/2"		"T1277,T694"	"L298"	
"4281.668"	""	"1.6e+05"	"2.9e-04"	D	"0.65573285"	"0.86856279"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"4D*"	"3/2"		"T694"	""	
"4324.551"	""	"1.1e+06"	"3.1e-03"	D+	"0.66056444"	"0.87128391"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"4S*"	"3/2"		"T1277,T694"	""	
"4339.081"	""	"2.6e+05"	"3.7e-04"	D	"0.66056444"	"0.87057828"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"2S*"	"1/2"		"T694"	""	
"4364.494"	"100"	"6.8e+05"	"2.9e-03"	D	"0.66056444"	"0.86935543"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"4D*"	"5/2"		"T8043"	"L298"	
"4370.726"	"100"	"7.0e+05"	"4.0e-03"	D+	"0.66364880"	"0.87214211"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).5p"	"2D*"	"3/2"		"T1277,T694"	"L298"	
"4372.772"	""	"1.5e+05"	"4.3e-04"	D+	"0.65573285"	"0.86412857"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"2D*"	"5/2"		"T1277,T694"	""	
"4381.126"	"100"	"1.4e+06"	"4.0e-03"	D	"0.66056444"	"0.86856279"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"4D*"	"3/2"		"T8043"	"L298"	
"4388.791"	""	"3.6e+05"	"2.1e-03"	D+	"0.66364880"	"0.87128391"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).5p"	"4S*"	"3/2"		"T1277,T694"	""	
"4390.984"	"100"	"1.4e+06"	"5.4e-03"	D	"0.65573285"	"0.8632642"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"4D*"	"7/2"		"T8043"	"L298"	
"4391.636"	"90"	"7.9e+05"	"2.3e-03"	D+	"0.66364880"	"0.87114937"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).5p"	"4D*"	"1/2"		"T1277,T694"	"L298"	
"4403.757"	""	"5.8e+05"	"1.7e-03"	D+	"0.66364880"	"0.87057828"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).5p"	"2S*"	"1/2"		"T1277,T694"	""	
"4404.257"	"90"	"7.4e+05"	"1.4e-03"	D	"0.65573285"	"0.86263883"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"4P*"	"3/2"		"T1277,T694"	"L298"	
"4439.734"	"100"	"1.4e+06"	"4.1e-03"	D	"0.65573285"	"0.86098549"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).5p"	"4P*"	"5/2"		"T1277,T694"	"L298"	
"4447.071"	""	"2.3e+05"	"1.4e-03"	D	"0.66364880"	"0.86856279"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).5p"	"4D*"	"3/2"		"T694"	""	
"4447.387"	""	"4.4e+05"	"6.5e-04"	D	"0.66056444"	"0.86546388"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"4P*"	"1/2"		"T694"	""	
"4470.622"	""	"1.6e+06"	"2.4e-03"	D	"0.67639568"	"0.88023017"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).5p"	"2P*"	"1/2"		"T1277,T694"	""	
"4476.560"	"90"	"4.3e+05"	"1.9e-03"	D+	"0.66056444"	"0.86412857"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"2D*"	"5/2"		"T1277,T694"	"L298"	
"4492.292"	""	"4.8e+05"	"1.5e-03"	D+	"0.67639568"	"0.87924693"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"		"T1277,T694"	""	
"4527.451"	"100"	"5.1e+06"	"1.6e-02"	C	"0.67639568"	"0.87767164"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).5p"	"2P*"	"3/2"		"T8043"	"L298"	
"4546.763"	""	"5.1e+04"	"2.4e-04"	D	"0.66056444"	"0.86098549"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).5p"	"4P*"	"5/2"		"T694"	""	
"4579.461"	""	"1.7e+05"	"1.1e-03"	D	"0.66364880"	"0.86263883"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).5p"	"4P*"	"3/2"		"T1277,T694"	""	
"4581.768"	""	"1.8e+05"	"5.7e-04"	D	"0.66056444"	"0.85945428"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"		"T694"	""	
"4602.266"	"80"	"4.2e+06"	"1.3e-02"	C	"0.68222616"	"0.88023017"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).5p"	"2P*"	"1/2"		"T8043"	"L298"	
"4625.233"	"40"	"4.5e+05"	"2.9e-03"	D+	"0.68222616"	"0.87924693"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"		"T1277,T694"	"L298"	
"4655.344"	"50"	"4.9e+05"	"1.6e-03"	D+	"0.67639568"	"0.87214211"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).5p"	"2D*"	"3/2"		"T1277,T694"	"L298"	
"4662.513"	"80"	"1.2e+06"	"7.8e-03"	C	"0.68222616"	"0.87767164"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).5p"	"2P*"	"3/2"		"T8043"	"L298"	
