ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"697.528"	""	"2.05e+07"	"2.09e-03"	C	"0.00000000"	"1.306423"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d"	"3D*"	"3"		"T5803"	""	
"697.528"	""	"5.30e+06"	"3.87e-04"	D	"0.00000000"	"1.306423"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d"	"3D*"	"2"		"T5803"	""	
"697.528"	""	"6.02e+05"	"2.63e-05"	D	"0.00000000"	"1.306423"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d"	"3D*"	"1"		"T5803"	""	
"698.299"	""	"1.58e+07"	"1.93e-03"	C	"0.00144222"	"1.306423"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d"	"3D*"	"2"		"T5803"	""	
"698.299"	""	"8.97e+06"	"6.56e-04"	C	"0.00144222"	"1.306423"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d"	"3D*"	"1"		"T5803"	""	
"698.634"	""	"1.19e+07"	"2.61e-03"	C	"0.00206837"	"1.306423"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).4d"	"3D*"	"1"		"T5803"	""	
"724.835"	""	"4.60e+07"	"5.07e-03"	C+	"0.00000000"	"1.257207"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"3"		"T5803"	""	
"724.835"	""	"1.19e+07"	"9.37e-04"	C	"0.00000000"	"1.257207"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T5803"	""	
"724.835"	""	"1.35e+06"	"6.38e-05"	D	"0.00000000"	"1.257207"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T5803"	""	
"725.667"	""	"3.53e+07"	"4.64e-03"	C+	"0.00144222"	"1.257207"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T5803"	""	
"725.667"	""	"2.01e+07"	"1.59e-03"	C	"0.00144222"	"1.257207"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T5803"	""	
"726.029"	""	"2.66e+07"	"6.31e-03"	C	"0.00206837"	"1.257207"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T5803"	""	
"769.353"	""	"8.84e+07"	"4.71e-03"	C+	"0.00000000"	"1.18445930"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*<3/2>).4d"	"3P*"	"1"		"T5713LS"	""	
"769.408"	""	"1.59e+08"	"1.41e-02"	C+	"0.00000000"	"1.18437379"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*<3/2>).4d"	"3P*"	"2"		"T5713LS"	""	
"770.260"	""	"2.11e+08"	"6.26e-03"	C+	"0.00144222"	"1.18450640"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*<3/2>).4d"	"3P*"	"0"		"T5713LS"	""	
"770.291"	""	"5.29e+07"	"4.71e-03"	C+	"0.00144222"	"1.18445930"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*<3/2>).4d"	"3P*"	"1"		"T5713LS"	""	
"770.346"	""	"5.29e+07"	"7.84e-03"	C+	"0.00144222"	"1.18437379"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*<3/2>).4d"	"3P*"	"2"		"T5713LS"	""	
"770.699"	""	"7.04e+07"	"1.88e-02"	C+	"0.00206837"	"1.18445930"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*<3/2>).4d"	"3P*"	"1"		"T5713LS"	""	
"770.793"	"70"	"2.58e+07"	"1.38e-03"	C	"0.00000000"	"1.182247"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*<3/2>).4d"	"3S*"	"1"		"T5803"	"L3760"	
"770.992"	""	"4.83e+05"	"2.58e-05"	C	"0.00000000"	"1.181941"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*<5/2>).4d"	"3D*"	"1"		"T5803"	""	
"771.025"	""	"4.40e+06"	"3.92e-04"	C	"0.00000000"	"1.181891"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*<5/2>).4d"	"3D*"	"2"		"T5803"	""	
"771.056"	"90"	"1.79e+07"	"2.23e-03"	C+	"0.00000000"	"1.181843"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*<5/2>).4d"	"3D*"	"3"		"T5803"	"L3760"	
"771.734"	""	"1.54e+07"	"1.38e-03"	C	"0.00144222"	"1.182247"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*<3/2>).4d"	"3S*"	"1"		"T5803"	""	
