ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"40.638"	"10g"	"1.74e+10"	"1.29e-02"	D	"0.00000"	"22.4240"	"1s2.2s2"	"1S"	"0"	"1s2.2s.7p"	"1P*"	"1"		"c6,LS"	"L753"	
"41.803"	"40g"	"4.22e+10"	"3.32e-02"	D	"0.00000"	"21.7991"	"1s2.2s2"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"		"c6,LS"	"L753"	
"43.091"	"10"	"2.11e+10"	"9.77e-03"	D	"1.29064"	"22.4381"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.7d"	"3D"	"2"		"c6,LS"	"L753"	
"43.137"	""	"6.99e+09"	"1.95e-03"	D	"1.31305"	"22.4381"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	"2"		"c6,LS"	""	
"43.137"	"20"	"2.79e+10"	"1.09e-02"	D	"1.31305"	"22.4381"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	"3"		"c6,LS"	"L753"	
"43.434"	""	"9.48e+09"	"4.47e-03"	D	"1.29064"	"22.2709"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.5p"	"3P"	"2"		"c6,LS"	""	
"43.481"	"50"	"2.83e+10"	"8.03e-03"	D	"1.31305"	"22.2709"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.5p"	"3P"	"2"		"c6,LS"	"L753"	
"43.843"	"60g"	"5.63e+10"	"4.87e-02"	D	"0.00000"	"20.7848"	"1s2.2s2"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"		"c6,LS"	"L753"	
"44.281"	""	"2.60e+10"	"2.29e-02"	D	"0.00000"	"20.5792"	"1s2.2s2"	"1S"	"0"	"1s2.2p.4d"	"1P*"	"1"		"c6,LS"	""	
"44.372"	"40"	"3.92e+10"	"1.93e-02"	D	"1.29064"	"21.8275"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"2"		"c6,LS"	"L753"	
"44.421"	"60"	"5.22e+10"	"2.16e-02"	C	"1.31305"	"21.8275"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"3"		"c6,LS"	"L753"	
"44.421"	""	"1.30e+10"	"3.85e-03"	D	"1.31305"	"21.8275"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"2"		"c6,LS"	""	
"45.635"	"40"	"2.83e+10"	"1.47e-02"	D	"2.47579"	"22.4444"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.7d"	"1D"	"2"		"c6,LS"	"L753"	
