R rho Te mu radheat radcool PdV advheat advcool
1.02587e+00 3.39443e-16 1.49347e+03 1.89689e+00 1.74084e-08 4.30178e-10 1.75203e-08 5.30946e-10 -0.00000e+00
1.02673e+00 3.38371e-16 1.49287e+03 1.89624e+00 1.73477e-08 4.28588e-10 1.74656e-08 5.30415e-10 -0.00000e+00
1.02758e+00 3.37299e-16 1.49226e+03 1.89560e+00 1.72870e-08 4.26997e-10 1.74108e-08 5.29884e-10 -0.00000e+00
1.02844e+00 3.36226e-16 1.49165e+03 1.89495e+00 1.72262e-08 4.25405e-10 1.73560e-08 5.29351e-10 -0.00000e+00
1.02929e+00 3.35152e-16 1.49105e+03 1.89430e+00 1.71654e-08 4.23811e-10 1.73012e-08 5.28816e-10 -0.00000e+00
1.03015e+00 3.34077e-16 1.49044e+03 1.89366e+00 1.71045e-08 4.22216e-10 1.72463e-08 5.28281e-10 -0.00000e+00
1.03101e+00 3.33001e-16 1.48983e+03 1.89301e+00 1.70436e-08 4.20620e-10 1.71946e-08 5.27777e-10 -0.00000e+00
1.03186e+00 3.31924e-16 1.48923e+03 1.89236e+00 1.69826e-08 4.19022e-10 1.71429e-08 5.27273e-10 -0.00000e+00
1.03272e+00 3.30846e-16 1.48862e+03 1.89171e+00 1.69216e-08 4.17423e-10 1.70912e-08 5.26769e-10 -0.00000e+00
1.03358e+00 3.29768e-16 1.48801e+03 1.89106e+00 1.68605e-08 4.15823e-10 1.70397e-08 5.26265e-10 -0.00000e+00
1.03444e+00 3.28688e-16 1.48740e+03 1.89041e+00 1.67994e-08 4.14222e-10 1.69884e-08 5.25763e-10 -0.00000e+00
1.03530e+00 3.27608e-16 1.48679e+03 1.88976e+00 1.67382e-08 4.12619e-10 1.69371e-08 5.08553e-10 -0.00000e+00
1.03616e+00 3.26557e-16 1.48619e+03 1.88912e+00 1.66788e-08 4.11063e-10 1.68858e-08 4.23280e-10 -0.00000e+00
1.03702e+00 3.25632e-16 1.48566e+03 1.88852e+00 1.66266e-08 4.09703e-10 1.68347e-08 3.54826e-10 -0.00000e+00
1.03789e+00 3.24705e-16 1.48512e+03 1.88793e+00 1.65745e-08 4.08342e-10 1.67836e-08 3.54462e-10 -0.00000e+00
1.03875e+00 3.23778e-16 1.48459e+03 1.88733e+00 1.65223e-08 4.06980e-10 1.67325e-08 3.54097e-10 -0.00000e+00
1.03961e+00 3.22850e-16 1.48405e+03 1.88673e+00 1.64700e-08 4.05617e-10 1.66813e-08 3.53731e-10 -0.00000e+00
1.04048e+00 3.21921e-16 1.48351e+03 1.88613e+00 1.64178e-08 4.04253e-10 1.66301e-08 3.53365e-10 -0.00000e+00
1.04134e+00 3.20991e-16 1.48297e+03 1.88554e+00 1.63654e-08 4.02888e-10 1.65789e-08 3.52998e-10 -0.00000e+00
1.04221e+00 3.20061e-16 1.48244e+03 1.88494e+00 1.63130e-08 4.01522e-10 1.65276e-08 3.52629e-10 -0.00000e+00
1.04308e+00 3.19130e-16 1.48190e+03 1.88434e+00 1.62606e-08 4.00154e-10 1.64763e-08 3.52260e-10 -0.00000e+00
1.04395e+00 3.18198e-16 1.48136e+03 1.88374e+00 1.62082e-08 3.98785e-10 1.64249e-08 3.51890e-10 -0.00000e+00
1.04481e+00 3.17265e-16 1.48082e+03 1.88314e+00 1.61557e-08 3.97416e-10 1.63735e-08 3.51520e-10 -0.00000e+00
1.04568e+00 3.16332e-16 1.48028e+03 1.88253e+00 1.61031e-08 3.96045e-10 1.63223e-08 3.51149e-10 -0.00000e+00
1.04655e+00 3.15398e-16 1.47974e+03 1.88193e+00 1.60505e-08 3.94673e-10 1.62737e-08 3.50798e-10 -0.00000e+00
1.04742e+00 3.14463e-16 1.47920e+03 1.88133e+00 1.59979e-08 3.93299e-10 1.62251e-08 3.50447e-10 -0.00000e+00
1.04829e+00 3.13527e-16 1.47865e+03 1.88073e+00 1.59452e-08 3.91925e-10 1.61764e-08 3.50094e-10 -0.00000e+00
1.04917e+00 3.12590e-16 1.47811e+03 1.88012e+00 1.58925e-08 3.90549e-10 1.61281e-08 3.49743e-10 -0.00000e+00
1.05004e+00 3.11653e-16 1.47757e+03 1.87952e+00 1.58397e-08 3.89173e-10 1.60800e-08 3.49496e-10 -0.00000e+00
1.05091e+00 3.10721e-16 1.47703e+03 1.87892e+00 1.57872e-08 3.87805e-10 1.60319e-08 3.49905e-10 -0.00000e+00
1.05179e+00 3.09826e-16 1.47650e+03 1.87833e+00 1.57367e-08 3.86500e-10 1.59837e-08 3.50208e-10 -0.00000e+00
1.05266e+00 3.08931e-16 1.47596e+03 1.87774e+00 1.56861e-08 3.85194e-10 1.59355e-08 3.49849e-10 -0.00000e+00
1.05354e+00 3.08036e-16 1.47543e+03 1.87714e+00 1.56355e-08 3.83887e-10 1.58873e-08 3.49489e-10 -0.00000e+00
1.05441e+00 3.07139e-16 1.47490e+03 1.87655e+00 1.55848e-08 3.82578e-10 1.58390e-08 3.49129e-10 -0.00000e+00
1.05529e+00 3.06242e-16 1.47436e+03 1.87596e+00 1.55341e-08 3.81269e-10 1.57907e-08 3.48768e-10 -0.00000e+00
1.05617e+00 3.05344e-16 1.47383e+03 1.87537e+00 1.54834e-08 3.79959e-10 1.57424e-08 3.48406e-10 -0.00000e+00
1.05705e+00 3.04445e-16 1.47329e+03 1.87477e+00 1.54326e-08 3.78647e-10 1.56940e-08 3.48044e-10 -0.00000e+00
1.05793e+00 3.03546e-16 1.47276e+03 1.87418e+00 1.53818e-08 3.77335e-10 1.56456e-08 3.47680e-10 -0.00000e+00
1.05881e+00 3.02646e-16 1.47222e+03 1.87358e+00 1.53309e-08 3.76021e-10 1.55971e-08 3.47316e-10 -0.00000e+00
1.05969e+00 3.01745e-16 1.47168e+03 1.87299e+00 1.52800e-08 3.74706e-10 1.55486e-08 3.46950e-10 -0.00000e+00
1.06057e+00 3.00843e-16 1.47115e+03 1.87239e+00 1.52291e-08 3.73390e-10 1.55001e-08 3.46584e-10 -0.00000e+00
1.06145e+00 2.99940e-16 1.47061e+03 1.87180e+00 1.51781e-08 3.72073e-10 1.54520e-08 3.46221e-10 -0.00000e+00
1.06234e+00 2.99037e-16 1.47007e+03 1.87120e+00 1.51270e-08 3.70755e-10 1.54059e-08 3.45873e-10 -0.00000e+00
1.06322e+00 2.98133e-16 1.46953e+03 1.87060e+00 1.50760e-08 3.69436e-10 1.53598e-08 3.45524e-10 -0.00000e+00
1.06410e+00 2.97229e-16 1.46900e+03 1.87001e+00 1.50248e-08 3.68116e-10 1.53137e-08 3.45174e-10 -0.00000e+00
1.06499e+00 2.96323e-16 1.46846e+03 1.86941e+00 1.49737e-08 3.66795e-10 1.52680e-08 3.44827e-10 -0.00000e+00
1.06587e+00 2.95417e-16 1.46792e+03 1.86881e+00 1.49225e-08 3.65472e-10 1.52226e-08 3.44482e-10 -0.00000e+00
1.06676e+00 2.94510e-16 1.46738e+03 1.86821e+00 1.48712e-08 3.64149e-10 1.51772e-08 3.44137e-10 -0.00000e+00
1.06765e+00 2.93602e-16 1.46684e+03 1.86761e+00 1.48199e-08 3.62824e-10 1.51317e-08 3.40872e-10 -0.00000e+00
1.06854e+00 2.92693e-16 1.46628e+03 1.86698e+00 1.47684e-08 3.61500e-10 1.50862e-08 3.36636e-10 -0.00000e+00
1.06943e+00 2.91782e-16 1.46571e+03 1.86635e+00 1.47169e-08 3.60177e-10 1.50407e-08 3.35326e-10 -0.00000e+00
1.07032e+00 2.90871e-16 1.46514e+03 1.86571e+00 1.46652e-08 3.58852e-10 1.49951e-08 3.34998e-10 -0.00000e+00
1.07121e+00 2.89959e-16 1.46457e+03 1.86507e+00 1.46136e-08 3.57526e-10 1.49495e-08 3.34669e-10 -0.00000e+00
1.07210e+00 2.89046e-16 1.46400e+03 1.86443e+00 1.45618e-08 3.56199e-10 1.49039e-08 3.34340e-10 -0.00000e+00
1.07299e+00 2.88133e-16 1.46343e+03 1.86380e+00 1.45101e-08 3.54870e-10 1.48582e-08 3.34009e-10 -0.00000e+00
1.07388e+00 2.87218e-16 1.46286e+03 1.86316e+00 1.44583e-08 3.53541e-10 1.48126e-08 3.33678e-10 -0.00000e+00
1.07477e+00 2.86303e-16 1.46229e+03 1.86252e+00 1.44064e-08 3.52211e-10 1.47668e-08 3.33346e-10 -0.00000e+00
1.07567e+00 2.85388e-16 1.46172e+03 1.86188e+00 1.43545e-08 3.50879e-10 1.47211e-08 3.33013e-10 -0.00000e+00
1.07656e+00 2.84471e-16 1.46114e+03 1.86124e+00 1.43026e-08 3.49546e-10 1.46753e-08 3.32679e-10 -0.00000e+00
1.07746e+00 2.83554e-16 1.46057e+03 1.86059e+00 1.42506e-08 3.48213e-10 1.46301e-08 3.32349e-10 -0.00000e+00
1.07836e+00 2.82636e-16 1.46000e+03 1.85995e+00 1.41986e-08 3.46878e-10 1.45864e-08 3.32031e-10 -0.00000e+00
1.07925e+00 2.81717e-16 1.45943e+03 1.85931e+00 1.41466e-08 3.45542e-10 1.45427e-08 3.31713e-10 -0.00000e+00
1.08015e+00 2.80797e-16 1.45885e+03 1.85867e+00 1.40945e-08 3.44205e-10 1.44989e-08 3.31393e-10 -0.00000e+00
1.08105e+00 2.79877e-16 1.45828e+03 1.85802e+00 1.40423e-08 3.42867e-10 1.44558e-08 3.31078e-10 -0.00000e+00
1.08195e+00 2.78956e-16 1.45770e+03 1.85738e+00 1.39901e-08 3.41527e-10 1.44130e-08 3.30765e-10 -0.00000e+00
1.08285e+00 2.78034e-16 1.45713e+03 1.85673e+00 1.39379e-08 3.40187e-10 1.43701e-08 3.30451e-10 -0.00000e+00
1.08375e+00 2.77111e-16 1.45655e+03 1.85609e+00 1.38856e-08 3.38845e-10 1.43271e-08 3.30135e-10 -0.00000e+00
1.08465e+00 2.76187e-16 1.45597e+03 1.85544e+00 1.38333e-08 3.37503e-10 1.42842e-08 3.29820e-10 -0.00000e+00
1.08555e+00 2.75263e-16 1.45540e+03 1.85480e+00 1.37809e-08 3.36159e-10 1.42412e-08 2.56689e-10 -0.00000e+00
1.08646e+00 2.74619e-16 1.45501e+03 1.85435e+00 1.37446e-08 3.35240e-10 1.41985e-08 1.68763e-10 -0.00000e+00
1.08736e+00 2.74031e-16 1.45466e+03 1.85395e+00 1.37115e-08 3.34407e-10 1.41558e-08 1.53666e-10 -0.00000e+00
1.08826e+00 2.73443e-16 1.45432e+03 1.85355e+00 1.36784e-08 3.33574e-10 1.41131e-08 1.53477e-10 -0.00000e+00
1.08917e+00 2.72855e-16 1.45397e+03 1.85315e+00 1.36453e-08 3.32740e-10 1.40703e-08 1.53286e-10 -0.00000e+00
1.09008e+00 2.72266e-16 1.45362e+03 1.85275e+00 1.36122e-08 3.31906e-10 1.40275e-08 1.53096e-10 -0.00000e+00
1.09098e+00 2.71677e-16 1.45327e+03 1.85234e+00 1.35790e-08 3.31071e-10 1.39847e-08 1.52905e-10 -0.00000e+00
1.09189e+00 2.71087e-16 1.45292e+03 1.85194e+00 1.35458e-08 3.30235e-10 1.39418e-08 1.52714e-10 -0.00000e+00
1.09280e+00 2.70496e-16 1.45257e+03 1.85154e+00 1.35126e-08 3.29398e-10 1.38989e-08 1.52522e-10 -0.00000e+00
1.09371e+00 2.69906e-16 1.45222e+03 1.85113e+00 1.34793e-08 3.28561e-10 1.38568e-08 1.52333e-10 -0.00000e+00
1.09462e+00 2.69314e-16 1.45187e+03 1.85073e+00 1.34460e-08 3.27723e-10 1.38157e-08 1.52148e-10 -0.00000e+00
1.09553e+00 2.68722e-16 1.45152e+03 1.85033e+00 1.34127e-08 3.26884e-10 1.37746e-08 1.51963e-10 -0.00000e+00
1.09644e+00 2.68130e-16 1.45117e+03 1.84992e+00 1.33794e-08 3.26045e-10 1.37334e-08 1.51777e-10 -0.00000e+00
1.09735e+00 2.67537e-16 1.45082e+03 1.84952e+00 1.33460e-08 3.25205e-10 1.36931e-08 1.51595e-10 -0.00000e+00
1.09826e+00 2.66944e-16 1.45047e+03 1.84911e+00 1.33126e-08 3.24364e-10 1.36530e-08 1.51412e-10 -0.00000e+00
1.09918e+00 2.66350e-16 1.45012e+03 1.84871e+00 1.32792e-08 3.23522e-10 1.36128e-08 1.51230e-10 -0.00000e+00
1.10009e+00 2.65756e-16 1.44977e+03 1.84830e+00 1.32457e-08 3.22680e-10 1.35726e-08 1.51047e-10 -0.00000e+00
1.10101e+00 2.65161e-16 1.44942e+03 1.84789e+00 1.32123e-08 3.21837e-10 1.35324e-08 1.50864e-10 -0.00000e+00
1.10192e+00 2.64566e-16 1.44907e+03 1.84749e+00 1.31788e-08 3.20994e-10 1.34921e-08 1.50681e-10 -0.00000e+00
1.10284e+00 2.63970e-16 1.44871e+03 1.84708e+00 1.31452e-08 3.20150e-10 1.34518e-08 1.50497e-10 -0.00000e+00
1.10376e+00 2.63374e-16 1.44836e+03 1.84667e+00 1.31117e-08 3.19305e-10 1.34115e-08 1.50313e-10 -0.00000e+00
1.10468e+00 2.62777e-16 1.44801e+03 1.84626e+00 1.30781e-08 3.18459e-10 1.33711e-08 1.50128e-10 -0.00000e+00
1.10559e+00 2.62180e-16 1.44765e+03 1.84586e+00 1.30444e-08 3.17612e-10 1.33307e-08 1.49944e-10 -0.00000e+00
1.10651e+00 2.61582e-16 1.44730e+03 1.84545e+00 1.30108e-08 3.16765e-10 1.32903e-08 1.49758e-10 -0.00000e+00
1.10743e+00 2.60984e-16 1.44695e+03 1.84504e+00 1.29771e-08 3.15918e-10 1.32499e-08 1.49573e-10 -0.00000e+00
1.10836e+00 2.60385e-16 1.44659e+03 1.84463e+00 1.29434e-08 3.15069e-10 1.32094e-08 1.49387e-10 -0.00000e+00
1.10928e+00 2.59786e-16 1.44624e+03 1.84422e+00 1.29097e-08 3.14220e-10 1.31689e-08 1.49201e-10 -0.00000e+00
1.11020e+00 2.59186e-16 1.44588e+03 1.84381e+00 1.28759e-08 3.13370e-10 1.31291e-08 1.49358e-10 -0.00000e+00
1.11112e+00 2.58482e-16 1.44542e+03 1.84327e+00 1.28363e-08 3.12370e-10 1.30901e-08 1.49635e-10 -0.00000e+00
1.11205e+00 2.57746e-16 1.44493e+03 1.84268e+00 1.27948e-08 3.11323e-10 1.30511e-08 1.49585e-10 -0.00000e+00
1.11297e+00 2.57010e-16 1.44443e+03 1.84209e+00 1.27532e-08 3.10275e-10 1.30121e-08 1.49431e-10 -0.00000e+00
1.11390e+00 2.56272e-16 1.44394e+03 1.84151e+00 1.27116e-08 3.09226e-10 1.29741e-08 1.49282e-10 -0.00000e+00
1.11483e+00 2.55534e-16 1.44345e+03 1.84092e+00 1.26700e-08 3.08177e-10 1.29362e-08 1.49132e-10 -0.00000e+00
1.11575e+00 2.54796e-16 1.44295e+03 1.84033e+00 1.26284e-08 3.07127e-10 1.28982e-08 1.48983e-10 -0.00000e+00
1.11668e+00 2.54057e-16 1.44245e+03 1.83974e+00 1.25867e-08 3.06075e-10 1.28603e-08 1.48832e-10 -0.00000e+00
1.11761e+00 2.53317e-16 1.44196e+03 1.83915e+00 1.25450e-08 3.05023e-10 1.28222e-08 1.48682e-10 -0.00000e+00
1.11854e+00 2.52577e-16 1.44146e+03 1.83856e+00 1.25032e-08 3.03970e-10 1.27842e-08 1.48531e-10 -0.00000e+00
1.11947e+00 2.51836e-16 1.44096e+03 1.83797e+00 1.24615e-08 3.02916e-10 1.27461e-08 1.48380e-10 -0.00000e+00
1.12040e+00 2.51095e-16 1.44047e+03 1.83738e+00 1.24196e-08 3.01861e-10 1.27080e-08 1.48229e-10 -0.00000e+00
1.12133e+00 2.50352e-16 1.43997e+03 1.83679e+00 1.23778e-08 3.00806e-10 1.26699e-08 1.48077e-10 -0.00000e+00
1.12227e+00 2.49610e-16 1.43947e+03 1.83620e+00 1.23359e-08 2.99749e-10 1.26317e-08 1.47924e-10 -0.00000e+00
1.12320e+00 2.48866e-16 1.43897e+03 1.83560e+00 1.22940e-08 2.98692e-10 1.25935e-08 1.47772e-10 -0.00000e+00
1.12414e+00 2.48122e-16 1.43847e+03 1.83501e+00 1.22520e-08 2.97634e-10 1.25553e-08 1.47619e-10 -0.00000e+00
1.12507e+00 2.47378e-16 1.43797e+03 1.83442e+00 1.22100e-08 2.96574e-10 1.25171e-08 1.47466e-10 -0.00000e+00
1.12601e+00 2.46633e-16 1.43747e+03 1.83382e+00 1.21680e-08 2.95514e-10 1.24788e-08 1.47312e-10 -0.00000e+00
1.12694e+00 2.45887e-16 1.43697e+03 1.83323e+00 1.21259e-08 2.94453e-10 1.24413e-08 1.47162e-10 -0.00000e+00
1.12788e+00 2.45140e-16 1.43647e+03 1.83263e+00 1.20838e-08 2.93392e-10 1.24043e-08 1.47013e-10 -0.00000e+00
1.12882e+00 2.44393e-16 1.43597e+03 1.83204e+00 1.20417e-08 2.92329e-10 1.23673e-08 1.46864e-10 -0.00000e+00
1.12976e+00 2.43645e-16 1.43547e+03 1.83144e+00 1.19995e-08 2.91265e-10 1.23303e-08 1.46715e-10 -0.00000e+00
1.13070e+00 2.42897e-16 1.43497e+03 1.83085e+00 1.19573e-08 2.90201e-10 1.22945e-08 1.46571e-10 -0.00000e+00
1.13164e+00 2.42148e-16 1.43447e+03 1.83025e+00 1.19151e-08 2.89136e-10 1.22586e-08 1.46426e-10 -0.00000e+00
1.13258e+00 2.41399e-16 1.43396e+03 1.82965e+00 1.18728e-08 2.88069e-10 1.22228e-08 1.46281e-10 -0.00000e+00
1.13352e+00 2.40648e-16 1.43346e+03 1.82906e+00 1.18305e-08 2.87002e-10 1.21869e-08 1.46136e-10 -0.00000e+00
1.13446e+00 2.39897e-16 1.43296e+03 1.82846e+00 1.17882e-08 2.85934e-10 1.21510e-08 1.45990e-10 -0.00000e+00
1.13541e+00 2.39146e-16 1.43245e+03 1.82786e+00 1.17458e-08 2.84865e-10 1.21150e-08 1.45844e-10 -0.00000e+00
1.13635e+00 2.38394e-16 1.43195e+03 1.82726e+00 1.17034e-08 2.83796e-10 1.20790e-08 1.45697e-10 -0.00000e+00
1.13730e+00 2.37641e-16 1.43144e+03 1.82666e+00 1.16609e-08 2.82725e-10 1.20430e-08 1.45551e-10 -0.00000e+00
1.13824e+00 2.36888e-16 1.43094e+03 1.82606e+00 1.16184e-08 2.81653e-10 1.20070e-08 1.45404e-10 -0.00000e+00
1.13919e+00 2.36134e-16 1.43043e+03 1.82546e+00 1.15759e-08 2.80581e-10 1.19709e-08 1.45256e-10 -0.00000e+00
1.14014e+00 2.35379e-16 1.42993e+03 1.82486e+00 1.15334e-08 2.79507e-10 1.19348e-08 1.45108e-10 -0.00000e+00
1.14109e+00 2.34624e-16 1.42942e+03 1.82425e+00 1.14908e-08 2.78433e-10 1.18987e-08 1.44960e-10 -0.00000e+00
1.14204e+00 2.33868e-16 1.42891e+03 1.82365e+00 1.14481e-08 2.77358e-10 1.18626e-08 1.44812e-10 -0.00000e+00
1.14299e+00 2.33112e-16 1.42841e+03 1.82305e+00 1.14055e-08 2.76282e-10 1.18264e-08 3.71963e-10 -0.00000e+00
1.14394e+00 2.32460e-16 1.42782e+03 1.82249e+00 1.13691e-08 2.75350e-10 1.17901e-08 6.01252e-10 -0.00000e+00
1.14489e+00 2.31810e-16 1.42723e+03 1.82192e+00 1.13328e-08 2.74419e-10 1.17541e-08 6.03189e-10 -0.00000e+00
1.14584e+00 2.31158e-16 1.42664e+03 1.82136e+00 1.12964e-08 2.73487e-10 1.17180e-08 6.02557e-10 -0.00000e+00
1.14679e+00 2.30506e-16 1.42605e+03 1.82079e+00 1.12600e-08 2.72554e-10 1.16822e-08 6.01927e-10 -0.00000e+00
1.14775e+00 2.29854e-16 1.42546e+03 1.82023e+00 1.12236e-08 2.71621e-10 1.16474e-08 6.01318e-10 -0.00000e+00
1.14870e+00 2.29201e-16 1.42487e+03 1.81966e+00 1.11871e-08 2.70687e-10 1.16127e-08 6.00706e-10 -0.00000e+00
1.14966e+00 2.28547e-16 1.42428e+03 1.81909e+00 1.11506e-08 2.69752e-10 1.15779e-08 6.00094e-10 -0.00000e+00
1.15062e+00 2.27893e-16 1.42369e+03 1.81853e+00 1.11141e-08 2.68816e-10 1.15430e-08 5.99480e-10 -0.00000e+00
1.15157e+00 2.27238e-16 1.42309e+03 1.81796e+00 1.10775e-08 2.67879e-10 1.15082e-08 5.98864e-10 -0.00000e+00
1.15253e+00 2.26583e-16 1.42250e+03 1.81739e+00 1.10409e-08 2.66942e-10 1.14733e-08 5.98247e-10 -0.00000e+00
1.15349e+00 2.25928e-16 1.42191e+03 1.81682e+00 1.10043e-08 2.66004e-10 1.14385e-08 5.97629e-10 -0.00000e+00
1.15445e+00 2.25271e-16 1.42131e+03 1.81625e+00 1.09677e-08 2.65065e-10 1.14035e-08 5.97009e-10 -0.00000e+00
1.15541e+00 2.24614e-16 1.42072e+03 1.81568e+00 1.09310e-08 2.64125e-10 1.13686e-08 5.96388e-10 -0.00000e+00
1.15637e+00 2.23957e-16 1.42012e+03 1.81511e+00 1.08943e-08 2.63185e-10 1.13337e-08 5.95766e-10 -0.00000e+00
1.15733e+00 2.23299e-16 1.41953e+03 1.81454e+00 1.08576e-08 2.62244e-10 1.12987e-08 5.95142e-10 -0.00000e+00
1.15830e+00 2.22641e-16 1.41893e+03 1.81397e+00 1.08208e-08 2.61302e-10 1.12637e-08 5.94517e-10 -0.00000e+00
1.15926e+00 2.21982e-16 1.41834e+03 1.81340e+00 1.07840e-08 2.60359e-10 1.12287e-08 5.93890e-10 -0.00000e+00
1.16022e+00 2.21322e-16 1.41774e+03 1.81283e+00 1.07472e-08 2.59415e-10 1.11936e-08 5.93262e-10 -0.00000e+00
1.16119e+00 2.20662e-16 1.41714e+03 1.81226e+00 1.07103e-08 2.58471e-10 1.11593e-08 5.92647e-10 -0.00000e+00
1.16215e+00 2.20001e-16 1.41654e+03 1.81168e+00 1.06734e-08 2.57526e-10 1.11252e-08 5.92034e-10 -0.00000e+00
1.16312e+00 2.19340e-16 1.41595e+03 1.81111e+00 1.06365e-08 2.56580e-10 1.10910e-08 5.91419e-10 -0.00000e+00
1.16409e+00 2.18678e-16 1.41535e+03 1.81054e+00 1.05996e-08 2.55633e-10 1.10571e-08 5.90810e-10 -0.00000e+00
1.16506e+00 2.18016e-16 1.41475e+03 1.80996e+00 1.05626e-08 2.54686e-10 1.10243e-08 5.90219e-10 -0.00000e+00
1.16603e+00 2.17353e-16 1.41415e+03 1.80939e+00 1.05256e-08 2.53737e-10 1.09915e-08 5.89627e-10 -0.00000e+00
1.16700e+00 2.16690e-16 1.41355e+03 1.80881e+00 1.04885e-08 2.52788e-10 1.09586e-08 5.89033e-10 -0.00000e+00
1.16797e+00 2.16026e-16 1.41295e+03 1.80824e+00 1.04515e-08 2.51838e-10 1.09257e-08 5.88439e-10 -0.00000e+00
1.16894e+00 2.15361e-16 1.41235e+03 1.80766e+00 1.04144e-08 2.50888e-10 1.08928e-08 5.87842e-10 -0.00000e+00
1.16991e+00 2.14696e-16 1.41174e+03 1.80708e+00 1.03772e-08 2.49936e-10 1.08598e-08 5.87245e-10 -0.00000e+00
1.17088e+00 2.14031e-16 1.41114e+03 1.80651e+00 1.03401e-08 2.48984e-10 1.08269e-08 5.86646e-10 -0.00000e+00
1.17186e+00 2.13364e-16 1.41054e+03 1.80593e+00 1.03029e-08 2.48031e-10 1.07939e-08 5.86046e-10 -0.00000e+00
1.17283e+00 2.12698e-16 1.40994e+03 1.80535e+00 1.02656e-08 2.47077e-10 1.07609e-08 5.85444e-10 -0.00000e+00
