R rho Te mu radheat radcool PdV advheat advcool
1.56649e+00 1.38789e-15 5.50630e+03 1.10772e+00 1.02314e-07 1.02492e-08 8.00222e-08 0.00000e+00 1.68921e-08
1.56779e+00 1.38230e-15 5.50662e+03 1.10716e+00 1.02011e-07 1.02190e-08 7.98082e-08 0.00000e+00 1.68289e-08
1.56910e+00 1.37665e-15 5.50686e+03 1.10658e+00 1.01696e-07 1.01864e-08 7.95951e-08 0.00000e+00 1.67709e-08
1.57040e+00 1.37100e-15 5.50710e+03 1.10601e+00 1.01380e-07 1.01537e-08 7.93816e-08 0.00000e+00 1.67601e-08
1.57171e+00 1.36534e-15 5.50733e+03 1.10543e+00 1.01065e-07 1.01211e-08 7.91677e-08 0.00000e+00 1.67493e-08
1.57302e+00 1.35968e-15 5.50757e+03 1.10485e+00 1.00749e-07 1.00884e-08 7.89684e-08 0.00000e+00 1.67395e-08
1.57433e+00 1.35401e-15 5.50781e+03 1.10428e+00 1.00433e-07 1.00557e-08 7.87690e-08 0.00000e+00 1.65536e-08
1.57563e+00 1.34863e-15 5.50802e+03 1.10371e+00 1.00136e-07 1.00253e-08 7.85683e-08 0.00000e+00 1.62560e-08
1.57695e+00 1.34344e-15 5.50822e+03 1.10314e+00 9.98515e-08 9.99638e-09 7.83667e-08 0.00000e+00 1.61344e-08
1.57826e+00 1.33824e-15 5.50843e+03 1.10258e+00 9.95666e-08 9.96742e-09 7.81646e-08 0.00000e+00 1.61244e-08
1.57957e+00 1.33303e-15 5.50863e+03 1.10201e+00 9.92816e-08 9.93844e-09 7.79621e-08 0.00000e+00 1.61143e-08
1.58088e+00 1.32782e-15 5.50883e+03 1.10145e+00 9.89963e-08 9.90943e-09 7.77593e-08 0.00000e+00 1.60693e-08
1.58220e+00 1.32263e-15 5.50901e+03 1.10088e+00 9.87108e-08 9.88025e-09 7.75558e-08 0.00000e+00 1.58345e-08
1.58352e+00 1.31753e-15 5.50910e+03 1.10031e+00 9.84252e-08 9.85025e-09 7.73510e-08 0.00000e+00 1.56348e-08
1.58483e+00 1.31242e-15 5.50920e+03 1.09974e+00 9.81394e-08 9.82022e-09 7.71458e-08 0.00000e+00 1.56250e-08
1.58615e+00 1.30731e-15 5.50929e+03 1.09916e+00 9.78534e-08 9.79017e-09 7.69402e-08 0.00000e+00 1.56152e-08
1.58747e+00 1.30220e-15 5.50938e+03 1.09859e+00 9.75672e-08 9.76009e-09 7.67341e-08 0.00000e+00 1.56053e-08
1.58879e+00 1.29708e-15 5.50947e+03 1.09802e+00 9.72807e-08 9.72999e-09 7.65277e-08 0.00000e+00 1.56751e-08
1.59011e+00 1.29192e-15 5.50955e+03 1.09743e+00 9.69859e-08 9.69918e-09 7.63213e-08 0.00000e+00 1.57899e-08
1.59144e+00 1.28673e-15 5.50962e+03 1.09684e+00 9.66863e-08 9.66796e-09 7.61163e-08 0.00000e+00 1.58252e-08
1.59276e+00 1.28155e-15 5.50969e+03 1.09626e+00 9.63865e-08 9.63671e-09 7.59117e-08 0.00000e+00 1.58156e-08
1.59408e+00 1.27635e-15 5.50976e+03 1.09567e+00 9.60864e-08 9.60543e-09 7.57067e-08 0.00000e+00 1.58059e-08
1.59541e+00 1.27116e-15 5.50983e+03 1.09508e+00 9.57861e-08 9.57413e-09 7.55027e-08 0.00000e+00 1.57759e-08
1.59674e+00 1.26597e-15 5.50990e+03 1.09449e+00 9.54864e-08 9.54284e-09 7.53125e-08 0.00000e+00 1.52761e-08
1.59807e+00 1.26110e-15 5.50983e+03 1.09391e+00 9.52061e-08 9.51247e-09 7.51195e-08 0.00000e+00 1.47973e-08
1.59939e+00 1.25623e-15 5.50975e+03 1.09332e+00 9.49257e-08 9.48207e-09 7.49261e-08 0.00000e+00 1.47888e-08
1.60073e+00 1.25135e-15 5.50968e+03 1.09274e+00 9.46450e-08 9.45165e-09 7.47323e-08 0.00000e+00 1.47803e-08
1.60206e+00 1.24647e-15 5.50961e+03 1.09216e+00 9.43641e-08 9.42121e-09 7.45382e-08 0.00000e+00 1.47717e-08
1.60339e+00 1.24158e-15 5.50954e+03 1.09158e+00 9.40829e-08 9.39074e-09 7.43437e-08 0.00000e+00 1.47573e-08
1.60472e+00 1.23678e-15 5.50947e+03 1.09099e+00 9.38048e-08 9.36085e-09 7.41488e-08 0.00000e+00 1.47361e-08
1.60606e+00 1.23206e-15 5.50940e+03 1.09041e+00 9.35303e-08 9.33161e-09 7.39536e-08 0.00000e+00 1.47208e-08
1.60739e+00 1.22734e-15 5.50932e+03 1.08982e+00 9.32555e-08 9.30235e-09 7.37579e-08 0.00000e+00 1.47121e-08
1.60873e+00 1.22261e-15 5.50925e+03 1.08924e+00 9.29805e-08 9.27307e-09 7.35619e-08 0.00000e+00 1.47033e-08
1.61007e+00 1.21789e-15 5.50918e+03 1.08866e+00 9.27053e-08 9.24376e-09 7.33655e-08 0.00000e+00 1.46946e-08
1.61141e+00 1.21315e-15 5.50911e+03 1.08807e+00 9.24298e-08 9.21442e-09 7.31688e-08 0.00000e+00 1.44874e-08
1.61275e+00 1.20841e-15 5.50890e+03 1.08747e+00 9.21472e-08 9.18337e-09 7.29706e-08 0.00000e+00 1.42491e-08
1.61409e+00 1.20367e-15 5.50868e+03 1.08687e+00 9.18633e-08 9.15203e-09 7.27720e-08 0.00000e+00 1.42093e-08
1.61543e+00 1.19892e-15 5.50845e+03 1.08627e+00 9.15792e-08 9.12065e-09 7.25738e-08 0.00000e+00 1.42011e-08
1.61678e+00 1.19417e-15 5.50822e+03 1.08567e+00 9.12949e-08 9.08925e-09 7.23756e-08 0.00000e+00 1.41928e-08
1.61812e+00 1.18941e-15 5.50799e+03 1.08507e+00 9.10103e-08 9.05783e-09 7.21770e-08 0.00000e+00 1.41712e-08
1.61947e+00 1.18468e-15 5.50776e+03 1.08447e+00 9.07268e-08 9.02657e-09 7.19812e-08 0.00000e+00 1.40783e-08
1.62082e+00 1.18010e-15 5.50752e+03 1.08388e+00 9.04507e-08 8.99631e-09 7.17974e-08 0.00000e+00 1.39995e-08
1.62216e+00 1.17552e-15 5.50727e+03 1.08328e+00 9.01743e-08 8.96602e-09 7.16132e-08 0.00000e+00 1.39921e-08
1.62351e+00 1.17094e-15 5.50703e+03 1.08268e+00 8.98977e-08 8.93571e-09 7.14287e-08 0.00000e+00 1.39847e-08
1.62486e+00 1.16635e-15 5.50678e+03 1.08208e+00 8.96208e-08 8.90538e-09 7.12439e-08 0.00000e+00 1.39772e-08
1.62622e+00 1.16176e-15 5.50653e+03 1.08148e+00 8.93437e-08 8.87502e-09 7.10588e-08 0.00000e+00 1.38410e-08
1.62757e+00 1.15728e-15 5.50625e+03 1.08088e+00 8.90731e-08 8.84516e-09 7.08726e-08 0.00000e+00 1.35517e-08
1.62892e+00 1.15293e-15 5.50592e+03 1.08028e+00 8.88101e-08 8.81592e-09 7.06853e-08 0.00000e+00 1.33912e-08
1.63028e+00 1.14858e-15 5.50558e+03 1.07969e+00 8.85470e-08 8.78664e-09 7.04977e-08 0.00000e+00 1.33837e-08
1.63163e+00 1.14423e-15 5.50525e+03 1.07909e+00 8.82836e-08 8.75735e-09 7.03097e-08 0.00000e+00 1.33763e-08
1.63299e+00 1.13987e-15 5.50492e+03 1.07849e+00 8.80200e-08 8.72803e-09 7.01214e-08 0.00000e+00 1.33688e-08
1.63435e+00 1.13551e-15 5.50459e+03 1.07790e+00 8.77562e-08 8.69868e-09 6.99328e-08 0.00000e+00 1.34360e-08
1.63571e+00 1.13116e-15 5.50425e+03 1.07729e+00 8.74879e-08 8.66907e-09 6.97442e-08 0.00000e+00 1.35292e-08
1.63707e+00 1.12681e-15 5.50390e+03 1.07668e+00 8.72180e-08 8.63936e-09 6.95554e-08 0.00000e+00 1.35477e-08
1.63843e+00 1.12245e-15 5.50356e+03 1.07607e+00 8.69479e-08 8.60962e-09 6.93662e-08 0.00000e+00 1.35402e-08
1.63979e+00 1.11809e-15 5.50322e+03 1.07546e+00 8.66775e-08 8.57986e-09 6.91768e-08 0.00000e+00 1.35327e-08
1.64116e+00 1.11373e-15 5.50287e+03 1.07485e+00 8.64069e-08 8.55007e-09 6.89871e-08 0.00000e+00 1.35252e-08
1.64252e+00 1.10937e-15 5.50253e+03 1.07424e+00 8.61361e-08 8.52025e-09 6.87971e-08 0.00000e+00 1.31344e-08
1.64389e+00 1.10510e-15 5.50203e+03 1.07363e+00 8.58675e-08 8.48969e-09 6.86098e-08 0.00000e+00 1.27071e-08
1.64526e+00 1.10083e-15 5.50152e+03 1.07302e+00 8.55989e-08 8.45903e-09 6.84330e-08 0.00000e+00 1.26635e-08
1.64663e+00 1.09656e-15 5.50101e+03 1.07241e+00 8.53301e-08 8.42835e-09 6.82560e-08 0.00000e+00 1.26573e-08
1.64800e+00 1.09229e-15 5.50050e+03 1.07180e+00 8.50610e-08 8.39764e-09 6.80786e-08 0.00000e+00 1.26510e-08
1.64937e+00 1.08801e-15 5.49999e+03 1.07119e+00 8.47918e-08 8.36691e-09 6.79009e-08 0.00000e+00 1.26405e-08
1.65074e+00 1.08375e-15 5.49948e+03 1.07058e+00 8.45231e-08 8.33626e-09 6.77229e-08 0.00000e+00 1.25455e-08
1.65211e+00 1.07974e-15 5.49897e+03 1.06997e+00 8.42718e-08 8.30781e-09 6.75441e-08 0.00000e+00 1.24548e-08
1.65349e+00 1.07574e-15 5.49846e+03 1.06937e+00 8.40202e-08 8.27934e-09 6.73650e-08 0.00000e+00 1.24483e-08
1.65486e+00 1.07173e-15 5.49795e+03 1.06876e+00 8.37684e-08 8.25084e-09 6.71857e-08 0.00000e+00 1.24418e-08
1.65624e+00 1.06772e-15 5.49744e+03 1.06815e+00 8.35164e-08 8.22232e-09 6.70060e-08 0.00000e+00 1.24352e-08
1.65762e+00 1.06371e-15 5.49692e+03 1.06755e+00 8.32642e-08 8.19377e-09 6.68259e-08 0.00000e+00 1.23982e-08
1.65900e+00 1.05970e-15 5.49639e+03 1.06694e+00 8.30110e-08 8.16504e-09 6.66455e-08 0.00000e+00 1.22139e-08
1.66038e+00 1.05570e-15 5.49578e+03 1.06633e+00 8.27536e-08 8.13551e-09 6.64639e-08 0.00000e+00 1.20604e-08
1.66176e+00 1.05170e-15 5.49516e+03 1.06571e+00 8.24961e-08 8.10596e-09 6.62820e-08 0.00000e+00 1.20541e-08
1.66314e+00 1.04770e-15 5.49454e+03 1.06510e+00 8.22383e-08 8.07637e-09 6.60999e-08 0.00000e+00 1.20477e-08
1.66452e+00 1.04369e-15 5.49392e+03 1.06448e+00 8.19804e-08 8.04677e-09 6.59174e-08 0.00000e+00 1.20413e-08
1.66591e+00 1.03968e-15 5.49331e+03 1.06387e+00 8.17222e-08 8.01714e-09 6.57346e-08 0.00000e+00 1.20337e-08
1.66729e+00 1.03568e-15 5.49268e+03 1.06325e+00 8.14638e-08 7.98750e-09 6.55514e-08 0.00000e+00 1.20206e-08
1.66868e+00 1.03173e-15 5.49204e+03 1.06263e+00 8.12049e-08 7.95790e-09 6.53742e-08 0.00000e+00 1.20091e-08
1.67007e+00 1.02777e-15 5.49139e+03 1.06201e+00 8.09459e-08 7.92828e-09 6.52050e-08 0.00000e+00 1.20036e-08
1.67146e+00 1.02381e-15 5.49074e+03 1.06138e+00 8.06866e-08 7.89863e-09 6.50356e-08 0.00000e+00 1.19980e-08
1.67285e+00 1.01985e-15 5.49009e+03 1.06076e+00 8.04271e-08 7.86896e-09 6.48658e-08 0.00000e+00 1.19924e-08
1.67424e+00 1.01588e-15 5.48944e+03 1.06014e+00 8.01674e-08 7.83926e-09 6.46965e-08 0.00000e+00 1.19254e-08
1.67563e+00 1.01196e-15 5.48878e+03 1.05952e+00 7.99107e-08 7.80984e-09 6.45267e-08 0.00000e+00 1.15443e-08
1.67703e+00 1.00828e-15 5.48804e+03 1.05890e+00 7.96701e-08 7.78192e-09 6.43549e-08 0.00000e+00 1.12249e-08
1.67842e+00 1.00460e-15 5.48730e+03 1.05829e+00 7.94293e-08 7.75397e-09 6.41829e-08 0.00000e+00 1.12193e-08
1.67982e+00 1.00091e-15 5.48656e+03 1.05768e+00 7.91884e-08 7.72600e-09 6.40107e-08 0.00000e+00 1.12137e-08
1.68121e+00 9.97216e-16 5.48582e+03 1.05707e+00 7.89472e-08 7.69801e-09 6.38381e-08 0.00000e+00 1.12081e-08
1.68261e+00 9.93521e-16 5.48507e+03 1.05646e+00 7.87058e-08 7.66999e-09 6.36652e-08 0.00000e+00 1.11998e-08
1.68401e+00 9.89824e-16 5.48433e+03 1.05584e+00 7.84637e-08 7.64190e-09 6.34921e-08 0.00000e+00 1.11665e-08
1.68541e+00 9.86126e-16 5.48353e+03 1.05522e+00 7.82164e-08 7.61328e-09 6.33185e-08 0.00000e+00 1.11359e-08
1.68682e+00 9.82425e-16 5.48274e+03 1.05460e+00 7.79689e-08 7.58464e-09 6.31446e-08 0.00000e+00 1.11304e-08
1.68822e+00 9.78721e-16 5.48194e+03 1.05398e+00 7.77212e-08 7.55597e-09 6.29704e-08 0.00000e+00 1.11248e-08
1.68962e+00 9.75014e-16 5.48114e+03 1.05336e+00 7.74733e-08 7.52728e-09 6.27960e-08 0.00000e+00 1.11192e-08
1.69103e+00 9.71304e-16 5.48035e+03 1.05273e+00 7.72252e-08 7.49857e-09 6.26212e-08 0.00000e+00 1.11135e-08
1.69244e+00 9.67590e-16 5.47955e+03 1.05211e+00 7.69768e-08 7.46983e-09 6.24462e-08 0.00000e+00 1.09558e-08
1.69384e+00 9.63951e-16 5.47867e+03 1.05148e+00 7.67302e-08 7.44497e-09 6.22770e-08 0.00000e+00 1.07883e-08
1.69525e+00 9.60313e-16 5.47779e+03 1.05086e+00 7.64835e-08 7.42035e-09 6.21136e-08 0.00000e+00 1.07732e-08
1.69666e+00 9.56672e-16 5.47690e+03 1.05023e+00 7.62366e-08 7.39570e-09 6.19499e-08 0.00000e+00 1.07684e-08
1.69807e+00 9.53029e-16 5.47601e+03 1.04960e+00 7.59895e-08 7.37104e-09 6.17859e-08 0.00000e+00 1.07635e-08
1.69949e+00 9.49382e-16 5.47513e+03 1.04897e+00 7.57422e-08 7.34636e-09 6.16232e-08 0.00000e+00 1.07588e-08
1.70090e+00 9.45732e-16 5.47424e+03 1.04834e+00 7.54947e-08 7.32166e-09 6.14603e-08 0.00000e+00 1.05466e-08
1.70232e+00 9.42275e-16 5.47333e+03 1.04772e+00 7.52600e-08 7.29504e-09 6.12961e-08 0.00000e+00 1.02582e-08
1.70373e+00 9.38888e-16 5.47241e+03 1.04711e+00 7.50299e-08 7.26770e-09 6.11313e-08 0.00000e+00 1.01770e-08
1.70515e+00 9.35497e-16 5.47149e+03 1.04650e+00 7.47996e-08 7.24033e-09 6.09662e-08 0.00000e+00 1.01721e-08
1.70657e+00 9.32104e-16 5.47056e+03 1.04589e+00 7.45692e-08 7.21295e-09 6.08008e-08 0.00000e+00 1.01671e-08
1.70799e+00 9.28707e-16 5.46964e+03 1.04527e+00 7.43385e-08 7.18554e-09 6.06352e-08 0.00000e+00 1.01621e-08
1.70941e+00 9.25308e-16 5.46872e+03 1.04466e+00 7.41077e-08 7.15811e-09 6.04693e-08 0.00000e+00 1.01919e-08
1.71083e+00 9.21895e-16 5.46778e+03 1.04404e+00 7.38735e-08 7.13043e-09 6.03033e-08 0.00000e+00 1.02662e-08
1.71225e+00 9.18464e-16 5.46683e+03 1.04341e+00 7.36353e-08 7.10244e-09 6.01373e-08 0.00000e+00 1.03057e-08
1.71368e+00 9.15030e-16 5.46587e+03 1.04278e+00 7.33969e-08 7.07443e-09 5.99709e-08 0.00000e+00 1.03008e-08
1.71510e+00 9.11594e-16 5.46491e+03 1.04215e+00 7.31582e-08 7.04639e-09 5.98044e-08 0.00000e+00 1.02959e-08
1.71653e+00 9.08154e-16 5.46396e+03 1.04152e+00 7.29194e-08 7.01834e-09 5.96375e-08 0.00000e+00 1.02909e-08
1.71796e+00 9.04712e-16 5.46300e+03 1.04089e+00 7.26803e-08 6.99026e-09 5.94704e-08 0.00000e+00 1.02636e-08
1.71939e+00 9.01276e-16 5.46203e+03 1.04026e+00 7.24416e-08 6.96217e-09 5.93103e-08 0.00000e+00 9.90006e-09
1.72082e+00 8.97972e-16 5.46095e+03 1.03964e+00 7.22096e-08 6.93441e-09 5.91523e-08 0.00000e+00 9.55947e-09
1.72225e+00 8.94665e-16 5.45986e+03 1.03902e+00 7.19775e-08 6.90662e-09 5.89941e-08 0.00000e+00 9.55522e-09
1.72368e+00 8.91356e-16 5.45878e+03 1.03839e+00 7.17452e-08 6.87881e-09 5.88358e-08 0.00000e+00 9.55096e-09
1.72511e+00 8.88043e-16 5.45769e+03 1.03777e+00 7.15127e-08 6.85098e-09 5.86794e-08 0.00000e+00 9.54680e-09
1.72655e+00 8.84728e-16 5.45660e+03 1.03714e+00 7.12800e-08 6.82312e-09 5.85229e-08 0.00000e+00 9.54262e-09
1.72799e+00 8.81411e-16 5.45551e+03 1.03651e+00 7.10471e-08 6.79524e-09 5.83660e-08 0.00000e+00 9.43198e-09
1.72942e+00 8.78216e-16 5.45442e+03 1.03590e+00 7.08223e-08 6.76841e-09 5.82085e-08 0.00000e+00 9.25677e-09
1.73086e+00 8.75096e-16 5.45332e+03 1.03528e+00 7.06024e-08 6.74221e-09 5.80503e-08 0.00000e+00 9.18789e-09
1.73230e+00 8.71973e-16 5.45222e+03 1.03467e+00 7.03823e-08 6.71599e-09 5.78919e-08 0.00000e+00 9.18353e-09
1.73374e+00 8.68847e-16 5.45112e+03 1.03405e+00 7.01621e-08 6.68975e-09 5.77332e-08 0.00000e+00 9.17916e-09
1.73519e+00 8.65719e-16 5.45002e+03 1.03344e+00 6.99416e-08 6.66348e-09 5.75743e-08 0.00000e+00 9.17476e-09
1.73663e+00 8.62588e-16 5.44891e+03 1.03282e+00 6.97210e-08 6.63719e-09 5.74152e-08 0.00000e+00 9.16817e-09
1.73807e+00 8.59451e-16 5.44780e+03 1.03221e+00 6.94995e-08 6.61081e-09 5.72558e-08 0.00000e+00 9.13680e-09
1.73952e+00 8.56268e-16 5.44662e+03 1.03158e+00 6.92695e-08 6.58357e-09 5.70960e-08 0.00000e+00 9.10774e-09
1.74097e+00 8.53083e-16 5.44543e+03 1.03095e+00 6.90393e-08 6.55631e-09 5.69360e-08 0.00000e+00 9.10352e-09
1.74241e+00 8.49895e-16 5.44424e+03 1.03031e+00 6.88089e-08 6.52902e-09 5.67757e-08 0.00000e+00 9.09928e-09
1.74386e+00 8.46704e-16 5.44305e+03 1.02968e+00 6.85783e-08 6.50172e-09 5.66152e-08 0.00000e+00 9.09502e-09
1.74531e+00 8.43511e-16 5.44186e+03 1.02905e+00 6.83475e-08 6.47439e-09 5.64621e-08 0.00000e+00 9.09114e-09
1.74677e+00 8.40315e-16 5.44067e+03 1.02842e+00 6.81165e-08 6.44703e-09 5.63111e-08 0.00000e+00 8.97074e-09
1.74822e+00 8.37210e-16 5.43946e+03 1.02779e+00 6.78920e-08 6.42036e-09 5.61594e-08 0.00000e+00 8.70197e-09
1.74967e+00 8.34220e-16 5.43822e+03 1.02717e+00 6.76757e-08 6.39456e-09 5.60072e-08 0.00000e+00 8.54985e-09
1.75113e+00 8.31228e-16 5.43698e+03 1.02656e+00 6.74592e-08 6.36874e-09 5.58574e-08 0.00000e+00 8.54613e-09
1.75259e+00 8.28234e-16 5.43574e+03 1.02594e+00 6.72426e-08 6.34290e-09 5.57073e-08 0.00000e+00 8.54239e-09
1.75404e+00 8.25237e-16 5.43451e+03 1.02532e+00 6.70258e-08 6.31704e-09 5.55569e-08 0.00000e+00 8.53863e-09
1.75550e+00 8.22237e-16 5.43326e+03 1.02470e+00 6.68088e-08 6.29115e-09 5.54064e-08 0.00000e+00 8.53486e-09
1.75696e+00 8.19236e-16 5.43202e+03 1.02408e+00 6.65916e-08 6.26525e-09 5.52556e-08 0.00000e+00 8.43108e-09
1.75842e+00 8.16315e-16 5.43076e+03 1.02346e+00 6.63785e-08 6.23999e-09 5.51041e-08 0.00000e+00 8.29223e-09
1.75989e+00 8.13422e-16 5.42949e+03 1.02285e+00 6.61667e-08 6.21494e-09 5.49522e-08 0.00000e+00 8.25328e-09
1.76135e+00 8.10526e-16 5.42822e+03 1.02223e+00 6.59547e-08 6.18987e-09 5.48001e-08 0.00000e+00 8.24944e-09
1.76282e+00 8.07628e-16 5.42695e+03 1.02162e+00 6.57426e-08 6.16478e-09 5.46477e-08 0.00000e+00 8.24557e-09
1.76428e+00 8.04728e-16 5.42567e+03 1.02100e+00 6.55303e-08 6.13967e-09 5.44951e-08 0.00000e+00 8.24169e-09
1.76575e+00 8.01825e-16 5.42440e+03 1.02039e+00 6.53178e-08 6.11453e-09 5.43423e-08 0.00000e+00 8.23779e-09
1.76722e+00 7.98920e-16 5.42312e+03 1.01977e+00 6.51051e-08 6.08938e-09 5.41893e-08 0.00000e+00 8.11488e-09
1.76869e+00 7.96011e-16 5.42175e+03 1.01914e+00 6.48882e-08 6.06381e-09 5.40354e-08 0.00000e+00 7.97973e-09
1.77016e+00 7.93100e-16 5.42037e+03 1.01852e+00 6.46706e-08 6.03817e-09 5.38813e-08 0.00000e+00 7.96359e-09
1.77163e+00 7.90186e-16 5.41899e+03 1.01789e+00 6.44529e-08 6.01252e-09 5.37346e-08 0.00000e+00 7.96022e-09
1.77311e+00 7.87270e-16 5.41761e+03 1.01727e+00 6.42350e-08 5.98684e-09 5.35888e-08 0.00000e+00 7.95689e-09
1.77458e+00 7.84351e-16 5.41623e+03 1.01664e+00 6.40169e-08 5.96114e-09 5.34428e-08 0.00000e+00 7.95354e-09
1.77606e+00 7.81430e-16 5.41484e+03 1.01602e+00 6.37986e-08 5.93542e-09 5.32976e-08 0.00000e+00 7.95022e-09
1.77754e+00 7.78507e-16 5.41346e+03 1.01539e+00 6.35801e-08 5.90967e-09 5.31548e-08 0.00000e+00 7.72749e-09
1.77901e+00 7.75794e-16 5.41207e+03 1.01478e+00 6.33774e-08 5.88566e-09 5.30107e-08 0.00000e+00 7.49531e-09
1.78049e+00 7.73089e-16 5.41067e+03 1.01417e+00 6.31752e-08 5.86170e-09 5.28664e-08 0.00000e+00 7.48242e-09
1.78198e+00 7.70381e-16 5.40928e+03 1.01356e+00 6.29728e-08 5.83771e-09 5.27219e-08 0.00000e+00 7.47906e-09
1.78346e+00 7.67670e-16 5.40788e+03 1.01295e+00 6.27702e-08 5.81371e-09 5.25772e-08 0.00000e+00 7.47567e-09
1.78494e+00 7.64958e-16 5.40648e+03 1.01234e+00 6.25675e-08 5.78969e-09 5.24322e-08 0.00000e+00 7.47227e-09
1.78643e+00 7.62243e-16 5.40509e+03 1.01173e+00 6.23646e-08 5.76565e-09 5.22870e-08 0.00000e+00 7.46885e-09
1.78791e+00 7.59526e-16 5.40369e+03 1.01112e+00 6.21616e-08 5.74159e-09 5.21417e-08 0.00000e+00 7.42546e-09
1.78940e+00 7.56831e-16 5.40226e+03 1.01051e+00 6.19565e-08 5.71752e-09 5.19959e-08 0.00000e+00 7.37949e-09
1.79089e+00 7.54134e-16 5.40083e+03 1.00989e+00 6.17512e-08 5.69343e-09 5.18499e-08 0.00000e+00 7.37345e-09
1.79238e+00 7.51436e-16 5.39940e+03 1.00928e+00 6.15457e-08 5.66932e-09 5.17037e-08 0.00000e+00 7.37003e-09
1.79387e+00 7.48736e-16 5.39796e+03 1.00867e+00 6.13400e-08 5.64519e-09 5.15573e-08 0.00000e+00 7.36659e-09
1.79536e+00 7.46033e-16 5.39653e+03 1.00805e+00 6.11342e-08 5.62104e-09 5.14106e-08 0.00000e+00 7.36313e-09
1.79685e+00 7.43328e-16 5.39509e+03 1.00744e+00 6.09281e-08 5.59687e-09 5.12638e-08 0.00000e+00 7.35966e-09
1.79835e+00 7.40620e-16 5.39366e+03 1.00682e+00 6.07219e-08 5.57268e-09 5.11242e-08 0.00000e+00 7.16794e-09
1.79985e+00 7.37984e-16 5.39214e+03 1.00621e+00 6.05238e-08 5.55299e-09 5.09836e-08 0.00000e+00 6.91467e-09
1.80134e+00 7.35370e-16 5.39061e+03 1.00560e+00 6.03283e-08 5.53476e-09 5.08426e-08 0.00000e+00 6.84993e-09
1.80284e+00 7.32753e-16 5.38907e+03 1.00498e+00 6.01326e-08 5.51652e-09 5.07030e-08 0.00000e+00 6.84697e-09
1.80434e+00 7.30135e-16 5.38753e+03 1.00437e+00 5.99367e-08 5.49827e-09 5.05657e-08 0.00000e+00 6.84409e-09
1.80584e+00 7.27514e-16 5.38599e+03 1.00376e+00 5.97407e-08 5.48000e-09 5.04283e-08 0.00000e+00 6.84121e-09
1.80734e+00 7.24891e-16 5.38445e+03 1.00314e+00 5.95445e-08 5.46171e-09 5.02906e-08 0.00000e+00 6.83831e-09
1.80885e+00 7.22265e-16 5.38290e+03 1.00253e+00 5.93481e-08 5.44341e-09 5.01527e-08 0.00000e+00 6.76644e-09
1.81035e+00 7.19711e-16 5.38136e+03 1.00192e+00 5.91563e-08 5.42551e-09 5.00144e-08 0.00000e+00 6.62012e-09
1.81186e+00 7.17233e-16 5.37983e+03 1.00132e+00 5.89695e-08 5.40804e-09 4.98754e-08 0.00000e+00 6.54269e-09
1.81337e+00 7.14753e-16 5.37829e+03 1.00072e+00 5.87826e-08 5.39056e-09 4.97363e-08 0.00000e+00 6.53965e-09
1.81487e+00 7.12271e-16 5.37676e+03 1.00012e+00 5.85954e-08 5.37306e-09 4.95970e-08 0.00000e+00 6.53659e-09
1.81638e+00 7.09787e-16 5.37522e+03 9.99523e-01 5.84082e-08 5.35555e-09 4.94575e-08 0.00000e+00 6.53352e-09
1.81789e+00 7.07301e-16 5.37368e+03 9.98921e-01 5.82208e-08 5.33802e-09 4.93177e-08 0.00000e+00 6.53043e-09
1.81941e+00 7.04813e-16 5.37214e+03 9.98320e-01 5.80332e-08 5.32048e-09 4.91778e-08 0.00000e+00 6.52357e-09
1.82092e+00 7.02323e-16 5.37059e+03 9.97717e-01 5.78452e-08 5.30289e-09 4.90377e-08 0.00000e+00 6.46423e-09
1.82244e+00 6.99826e-16 5.36898e+03 9.97107e-01 5.76532e-08 5.28476e-09 4.88971e-08 0.00000e+00 6.40876e-09
1.82395e+00 6.97326e-16 5.36737e+03 9.96497e-01 5.74610e-08 5.26661e-09 4.87570e-08 0.00000e+00 6.40579e-09
1.82547e+00 6.94825e-16 5.36575e+03 9.95886e-01 5.72686e-08 5.24845e-09 4.86226e-08 0.00000e+00 6.40306e-09
1.82699e+00 6.92322e-16 5.36414e+03 9.95274e-01 5.70761e-08 5.23027e-09 4.84880e-08 0.00000e+00 6.40031e-09
1.82851e+00 6.89816e-16 5.36252e+03 9.94662e-01 5.68835e-08 5.21208e-09 4.83532e-08 0.00000e+00 6.39755e-09
1.83003e+00 6.87309e-16 5.36091e+03 9.94050e-01 5.66906e-08 5.19387e-09 4.82206e-08 0.00000e+00 6.39488e-09
1.83155e+00 6.84799e-16 5.35929e+03 9.93437e-01 5.64977e-08 5.17564e-09 4.80900e-08 0.00000e+00 6.23860e-09
1.83307e+00 6.82390e-16 5.35765e+03 9.92836e-01 5.63125e-08 5.15814e-09 4.79586e-08 0.00000e+00 5.93783e-09
1.83460e+00 6.80077e-16 5.35601e+03 9.92247e-01 5.61346e-08 5.14133e-09 4.78263e-08 0.00000e+00 5.79070e-09
1.83612e+00 6.77762e-16 5.35436e+03 9.91658e-01 5.59565e-08 5.12449e-09 4.76938e-08 0.00000e+00 5.78803e-09
1.83765e+00 6.75445e-16 5.35272e+03 9.91068e-01 5.57783e-08 5.10765e-09 4.75611e-08 0.00000e+00 5.78534e-09
1.83918e+00 6.73126e-16 5.35107e+03 9.90478e-01 5.56000e-08 5.09079e-09 4.74282e-08 0.00000e+00 5.78263e-09
