R rho Te mu radheat radcool PdV advheat advcool
1.44576e+00 8.58635e-16 4.92200e+03 1.90336e+00 3.84845e-08 2.65968e-08 1.01401e-08 0.00000e+00 1.63991e-09
1.44696e+00 8.53312e-16 4.92195e+03 1.90205e+00 3.82152e-08 2.63699e-08 1.01131e-08 0.00000e+00 1.63272e-09
1.44817e+00 8.47984e-16 4.92190e+03 1.90073e+00 3.79457e-08 2.61428e-08 1.00861e-08 0.00000e+00 1.62546e-09
1.44937e+00 8.43053e-16 4.92176e+03 1.89942e+00 3.76966e-08 2.59349e-08 1.00592e-08 0.00000e+00 1.61814e-09
1.45058e+00 8.38159e-16 4.92161e+03 1.89811e+00 3.74492e-08 2.57288e-08 1.00323e-08 0.00000e+00 1.61075e-09
1.45178e+00 8.33261e-16 4.92146e+03 1.89679e+00 3.72017e-08 2.55224e-08 1.00055e-08 0.00000e+00 1.60328e-09
1.45299e+00 8.28359e-16 4.92131e+03 1.89548e+00 3.69540e-08 2.53159e-08 9.97870e-09 0.00000e+00 1.59574e-09
1.45420e+00 8.23453e-16 4.92115e+03 1.89416e+00 3.67061e-08 2.51093e-08 9.95198e-09 0.00000e+00 1.58811e-09
1.45541e+00 8.18543e-16 4.92100e+03 1.89285e+00 3.64579e-08 2.49024e-08 9.92532e-09 0.00000e+00 1.58041e-09
1.45662e+00 8.13628e-16 4.92085e+03 1.89153e+00 3.62096e-08 2.46954e-08 9.89871e-09 0.00000e+00 1.57262e-09
1.45783e+00 8.08710e-16 4.92069e+03 1.89021e+00 3.59611e-08 2.44882e-08 9.87216e-09 0.00000e+00 1.56474e-09
1.45905e+00 8.03787e-16 4.92054e+03 1.88889e+00 3.57123e-08 2.42808e-08 9.84566e-09 0.00000e+00 1.55678e-09
1.46026e+00 7.98861e-16 4.92039e+03 1.88757e+00 3.54633e-08 2.40733e-08 9.81921e-09 0.00000e+00 1.54873e-09
1.46148e+00 7.93930e-16 4.92023e+03 1.88625e+00 3.52142e-08 2.38656e-08 9.79281e-09 0.00000e+00 1.54060e-09
1.46269e+00 7.88995e-16 4.92008e+03 1.88493e+00 3.49648e-08 2.36577e-08 9.76646e-09 0.00000e+00 1.53238e-09
1.46391e+00 7.84056e-16 4.91993e+03 1.88361e+00 3.47152e-08 2.34497e-08 9.74017e-09 0.00000e+00 1.52408e-09
1.46513e+00 7.79596e-16 4.91970e+03 1.88236e+00 3.44903e-08 2.32637e-08 9.71392e-09 0.00000e+00 1.51571e-09
1.46635e+00 7.75239e-16 4.91946e+03 1.88113e+00 3.42707e-08 2.30825e-08 9.68772e-09 0.00000e+00 1.50726e-09
1.46757e+00 7.70878e-16 4.91922e+03 1.87989e+00 3.40509e-08 2.29011e-08 9.66158e-09 0.00000e+00 1.49874e-09
1.46879e+00 7.66514e-16 4.91898e+03 1.87866e+00 3.38310e-08 2.27196e-08 9.63548e-09 0.00000e+00 1.49015e-09
1.47001e+00 7.62146e-16 4.91873e+03 1.87742e+00 3.36109e-08 2.25379e-08 9.60943e-09 0.00000e+00 1.48150e-09
1.47123e+00 7.57775e-16 4.91849e+03 1.87618e+00 3.33905e-08 2.23560e-08 9.58343e-09 0.00000e+00 1.47279e-09
1.47246e+00 7.53399e-16 4.91825e+03 1.87494e+00 3.31700e-08 2.21741e-08 9.55747e-09 0.00000e+00 1.46404e-09
1.47368e+00 7.49021e-16 4.91801e+03 1.87370e+00 3.29494e-08 2.19919e-08 9.53157e-09 0.00000e+00 1.45523e-09
1.47491e+00 7.44638e-16 4.91776e+03 1.87246e+00 3.27285e-08 2.18096e-08 9.50571e-09 0.00000e+00 1.44639e-09
1.47613e+00 7.40252e-16 4.91752e+03 1.87122e+00 3.25074e-08 2.16272e-08 9.47990e-09 0.00000e+00 1.43752e-09
1.47736e+00 7.35862e-16 4.91728e+03 1.86998e+00 3.22862e-08 2.14446e-08 9.45414e-09 0.00000e+00 1.42861e-09
1.47859e+00 7.31469e-16 4.91703e+03 1.86874e+00 3.20648e-08 2.12619e-08 9.42842e-09 0.00000e+00 1.41969e-09
1.47982e+00 7.27072e-16 4.91679e+03 1.86749e+00 3.18432e-08 2.10790e-08 9.40275e-09 0.00000e+00 1.41076e-09
1.48105e+00 7.22915e-16 4.91649e+03 1.86627e+00 3.16338e-08 2.09076e-08 9.37713e-09 0.00000e+00 1.40183e-09
1.48229e+00 7.18896e-16 4.91616e+03 1.86507e+00 3.14313e-08 2.07429e-08 9.35155e-09 0.00000e+00 1.39289e-09
1.48352e+00 7.14874e-16 4.91584e+03 1.86386e+00 3.12287e-08 2.05780e-08 9.32602e-09 0.00000e+00 1.38397e-09
1.48475e+00 7.10849e-16 4.91551e+03 1.86265e+00 3.10260e-08 2.04129e-08 9.30053e-09 0.00000e+00 1.37506e-09
1.48599e+00 7.06820e-16 4.91518e+03 1.86144e+00 3.08230e-08 2.02478e-08 9.27509e-09 0.00000e+00 1.36618e-09
1.48723e+00 7.02788e-16 4.91485e+03 1.86023e+00 3.06199e-08 2.00825e-08 9.24970e-09 0.00000e+00 1.35733e-09
1.48846e+00 6.98752e-16 4.91452e+03 1.85902e+00 3.04166e-08 1.99170e-08 9.22436e-09 0.00000e+00 1.34852e-09
1.48970e+00 6.94713e-16 4.91419e+03 1.85781e+00 3.02132e-08 1.97514e-08 9.19906e-09 0.00000e+00 1.33975e-09
1.49094e+00 6.90671e-16 4.91386e+03 1.85659e+00 3.00096e-08 1.95857e-08 9.17380e-09 0.00000e+00 1.33104e-09
1.49218e+00 6.86625e-16 4.91353e+03 1.85538e+00 2.98058e-08 1.94198e-08 9.14860e-09 0.00000e+00 1.32238e-09
1.49342e+00 6.82576e-16 4.91320e+03 1.85416e+00 2.96019e-08 1.92539e-08 9.12343e-09 0.00000e+00 1.31379e-09
1.49467e+00 6.78524e-16 4.91287e+03 1.85295e+00 2.93977e-08 1.90877e-08 9.09832e-09 0.00000e+00 1.30526e-09
1.49591e+00 6.74468e-16 4.91254e+03 1.85173e+00 2.91934e-08 1.89214e-08 9.07325e-09 0.00000e+00 1.29682e-09
1.49715e+00 6.70645e-16 4.91220e+03 1.85058e+00 2.90012e-08 1.87654e-08 9.04823e-09 0.00000e+00 1.28845e-09
1.49840e+00 6.67478e-16 4.91184e+03 1.84960e+00 2.88428e-08 1.86380e-08 9.02326e-09 0.00000e+00 1.28017e-09
1.49965e+00 6.64309e-16 4.91147e+03 1.84862e+00 2.86842e-08 1.85105e-08 8.99834e-09 0.00000e+00 1.27198e-09
1.50089e+00 6.61136e-16 4.91111e+03 1.84763e+00 2.85255e-08 1.83829e-08 8.97346e-09 0.00000e+00 1.26388e-09
1.50214e+00 6.57961e-16 4.91074e+03 1.84665e+00 2.83667e-08 1.82552e-08 8.94863e-09 0.00000e+00 1.25588e-09
1.50339e+00 6.54783e-16 4.91037e+03 1.84567e+00 2.82078e-08 1.81274e-08 8.92385e-09 0.00000e+00 1.24797e-09
1.50464e+00 6.51603e-16 4.91001e+03 1.84468e+00 2.80487e-08 1.79995e-08 8.89912e-09 0.00000e+00 1.24017e-09
1.50590e+00 6.48420e-16 4.90964e+03 1.84370e+00 2.78895e-08 1.78715e-08 8.87443e-09 0.00000e+00 1.23247e-09
1.50715e+00 6.45234e-16 4.90927e+03 1.84271e+00 2.77302e-08 1.77434e-08 8.84980e-09 0.00000e+00 1.22488e-09
1.50840e+00 6.42046e-16 4.90890e+03 1.84173e+00 2.75707e-08 1.76152e-08 8.82522e-09 0.00000e+00 1.21739e-09
1.50966e+00 6.38855e-16 4.90853e+03 1.84074e+00 2.74111e-08 1.74868e-08 8.80068e-09 0.00000e+00 1.21001e-09
1.51091e+00 6.35662e-16 4.90817e+03 1.83975e+00 2.72514e-08 1.73584e-08 8.77620e-09 0.00000e+00 1.20273e-09
1.51217e+00 6.32465e-16 4.90780e+03 1.83876e+00 2.70915e-08 1.72298e-08 8.75176e-09 0.00000e+00 1.19556e-09
1.51343e+00 6.29267e-16 4.90743e+03 1.83777e+00 2.69315e-08 1.71012e-08 8.72738e-09 0.00000e+00 1.18849e-09
1.51469e+00 6.26065e-16 4.90706e+03 1.83678e+00 2.67713e-08 1.69724e-08 8.70305e-09 0.00000e+00 1.18153e-09
1.51595e+00 6.22861e-16 4.90669e+03 1.83579e+00 2.66111e-08 1.68436e-08 8.67876e-09 0.00000e+00 1.17466e-09
1.51721e+00 6.19634e-16 4.90628e+03 1.83476e+00 2.64499e-08 1.67145e-08 8.65453e-09 0.00000e+00 1.16790e-09
1.51847e+00 6.16333e-16 4.90572e+03 1.83361e+00 2.62856e-08 1.65849e-08 8.63035e-09 0.00000e+00 1.16124e-09
1.51974e+00 6.13029e-16 4.90516e+03 1.83246e+00 2.61212e-08 1.64552e-08 8.60623e-09 0.00000e+00 1.15468e-09
1.52100e+00 6.09723e-16 4.90460e+03 1.83130e+00 2.59567e-08 1.63254e-08 8.58215e-09 0.00000e+00 1.14820e-09
1.52227e+00 6.06414e-16 4.90404e+03 1.83015e+00 2.57920e-08 1.61955e-08 8.55813e-09 0.00000e+00 1.14182e-09
1.52353e+00 6.03102e-16 4.90349e+03 1.82899e+00 2.56272e-08 1.60655e-08 8.53416e-09 0.00000e+00 1.13552e-09
1.52480e+00 5.99787e-16 4.90293e+03 1.82783e+00 2.54623e-08 1.59353e-08 8.51025e-09 0.00000e+00 1.12930e-09
1.52607e+00 5.96470e-16 4.90237e+03 1.82668e+00 2.52972e-08 1.58051e-08 8.48638e-09 0.00000e+00 1.12317e-09
1.52734e+00 5.93150e-16 4.90180e+03 1.82552e+00 2.51320e-08 1.56747e-08 8.46257e-09 0.00000e+00 1.11710e-09
1.52861e+00 5.89827e-16 4.90124e+03 1.82436e+00 2.49666e-08 1.55443e-08 8.43881e-09 0.00000e+00 1.11111e-09
1.52988e+00 5.86501e-16 4.90068e+03 1.82320e+00 2.48011e-08 1.54137e-08 8.41511e-09 0.00000e+00 1.10519e-09
1.53115e+00 5.83173e-16 4.90012e+03 1.82204e+00 2.46355e-08 1.52831e-08 8.39146e-09 0.00000e+00 1.09934e-09
1.53243e+00 5.79842e-16 4.89956e+03 1.82087e+00 2.44697e-08 1.51523e-08 8.36786e-09 0.00000e+00 1.09354e-09
1.53370e+00 5.76508e-16 4.89899e+03 1.81971e+00 2.43038e-08 1.50214e-08 8.34432e-09 0.00000e+00 1.08779e-09
1.53498e+00 5.73171e-16 4.89843e+03 1.81854e+00 2.41378e-08 1.48904e-08 8.32083e-09 0.00000e+00 1.08210e-09
1.53626e+00 5.69832e-16 4.89787e+03 1.81738e+00 2.39716e-08 1.47593e-08 8.29740e-09 0.00000e+00 1.07645e-09
1.53753e+00 5.66489e-16 4.89730e+03 1.81621e+00 2.38053e-08 1.46281e-08 8.27402e-09 0.00000e+00 1.07085e-09
1.53881e+00 5.63144e-16 4.89674e+03 1.81504e+00 2.36388e-08 1.44967e-08 8.25069e-09 0.00000e+00 1.06529e-09
1.54009e+00 5.59796e-16 4.89617e+03 1.81388e+00 2.34722e-08 1.43653e-08 8.22742e-09 0.00000e+00 1.05976e-09
1.54138e+00 5.56660e-16 4.89551e+03 1.81273e+00 2.33171e-08 1.42436e-08 8.20420e-09 0.00000e+00 1.05426e-09
1.54266e+00 5.53720e-16 4.89475e+03 1.81161e+00 2.31726e-08 1.41310e-08 8.18103e-09 0.00000e+00 1.04879e-09
1.54394e+00 5.50778e-16 4.89399e+03 1.81049e+00 2.30279e-08 1.40182e-08 8.15792e-09 0.00000e+00 1.04334e-09
1.54523e+00 5.47834e-16 4.89324e+03 1.80936e+00 2.28831e-08 1.39054e-08 8.13486e-09 0.00000e+00 1.03792e-09
1.54651e+00 5.44887e-16 4.89248e+03 1.80824e+00 2.27382e-08 1.37924e-08 8.11186e-09 0.00000e+00 1.03251e-09
1.54780e+00 5.41937e-16 4.89172e+03 1.80711e+00 2.25932e-08 1.36794e-08 8.08891e-09 0.00000e+00 1.02712e-09
1.54909e+00 5.38985e-16 4.89096e+03 1.80599e+00 2.24481e-08 1.35663e-08 8.06601e-09 0.00000e+00 1.02173e-09
1.55038e+00 5.36031e-16 4.89020e+03 1.80486e+00 2.23028e-08 1.34531e-08 8.04317e-09 0.00000e+00 1.01636e-09
1.55167e+00 5.33074e-16 4.88944e+03 1.80373e+00 2.21575e-08 1.33398e-08 8.02038e-09 0.00000e+00 1.01099e-09
1.55296e+00 5.30115e-16 4.88868e+03 1.80260e+00 2.20120e-08 1.32264e-08 7.99764e-09 0.00000e+00 1.00563e-09
1.55425e+00 5.27153e-16 4.88792e+03 1.80147e+00 2.18664e-08 1.31129e-08 7.97496e-09 0.00000e+00 1.00026e-09
1.55554e+00 5.24189e-16 4.88715e+03 1.80034e+00 2.17206e-08 1.29993e-08 7.95233e-09 0.00000e+00 9.94887e-10
1.55684e+00 5.21222e-16 4.88639e+03 1.79921e+00 2.15748e-08 1.28856e-08 7.92975e-09 0.00000e+00 9.89510e-10
1.55813e+00 5.18253e-16 4.88563e+03 1.79808e+00 2.14288e-08 1.27718e-08 7.90722e-09 0.00000e+00 9.84124e-10
1.55943e+00 5.15281e-16 4.88486e+03 1.79694e+00 2.12827e-08 1.26579e-08 7.88475e-09 0.00000e+00 9.78727e-10
1.56073e+00 5.12307e-16 4.88410e+03 1.79581e+00 2.11365e-08 1.25440e-08 7.86233e-09 0.00000e+00 9.73315e-10
1.56202e+00 5.09330e-16 4.88333e+03 1.79467e+00 2.09901e-08 1.24299e-08 7.83996e-09 0.00000e+00 9.67885e-10
1.56332e+00 5.06351e-16 4.88257e+03 1.79354e+00 2.08436e-08 1.23157e-08 7.81765e-09 0.00000e+00 9.62436e-10
1.56462e+00 5.03370e-16 4.88180e+03 1.79240e+00 2.06971e-08 1.22015e-08 7.79538e-09 0.00000e+00 9.56965e-10
1.56593e+00 5.00626e-16 4.88094e+03 1.79129e+00 2.05628e-08 1.20983e-08 7.77317e-09 0.00000e+00 9.51467e-10
1.56723e+00 4.98033e-16 4.88001e+03 1.79021e+00 2.04364e-08 1.20023e-08 7.75101e-09 0.00000e+00 9.45943e-10
1.56853e+00 4.95438e-16 4.87909e+03 1.78912e+00 2.03099e-08 1.19061e-08 7.72890e-09 0.00000e+00 9.40387e-10
1.56984e+00 4.92840e-16 4.87817e+03 1.78803e+00 2.01833e-08 1.18099e-08 7.70684e-09 0.00000e+00 9.34798e-10
1.57114e+00 4.90241e-16 4.87724e+03 1.78695e+00 2.00566e-08 1.17136e-08 7.68483e-09 0.00000e+00 9.29174e-10
1.57245e+00 4.87639e-16 4.87632e+03 1.78586e+00 1.99297e-08 1.16172e-08 7.66287e-09 0.00000e+00 9.23510e-10
1.57376e+00 4.85035e-16 4.87539e+03 1.78477e+00 1.98028e-08 1.15207e-08 7.64096e-09 0.00000e+00 9.17805e-10
1.57507e+00 4.82429e-16 4.87447e+03 1.78368e+00 1.96758e-08 1.14242e-08 7.61910e-09 0.00000e+00 9.12056e-10
1.57638e+00 4.79821e-16 4.87354e+03 1.78258e+00 1.95486e-08 1.13276e-08 7.59729e-09 0.00000e+00 9.06260e-10
1.57769e+00 4.77211e-16 4.87261e+03 1.78149e+00 1.94214e-08 1.12309e-08 7.57553e-09 0.00000e+00 9.00414e-10
1.57900e+00 4.74598e-16 4.87168e+03 1.78040e+00 1.92940e-08 1.11341e-08 7.55381e-09 0.00000e+00 8.94517e-10
1.58032e+00 4.71984e-16 4.87075e+03 1.77930e+00 1.91665e-08 1.10372e-08 7.53215e-09 0.00000e+00 8.88564e-10
1.58163e+00 4.69367e-16 4.86982e+03 1.77821e+00 1.90390e-08 1.09402e-08 7.51053e-09 0.00000e+00 8.82553e-10
1.58295e+00 4.66748e-16 4.86889e+03 1.77711e+00 1.89113e-08 1.08432e-08 7.48897e-09 0.00000e+00 8.76483e-10
1.58427e+00 4.64127e-16 4.86796e+03 1.77602e+00 1.87835e-08 1.07461e-08 7.46745e-09 0.00000e+00 8.70350e-10
1.58558e+00 4.61503e-16 4.86703e+03 1.77492e+00 1.86556e-08 1.06489e-08 7.44597e-09 0.00000e+00 8.64153e-10
1.58690e+00 4.58878e-16 4.86609e+03 1.77382e+00 1.85276e-08 1.05516e-08 7.42455e-09 0.00000e+00 8.57889e-10
1.58822e+00 4.56250e-16 4.86516e+03 1.77272e+00 1.83995e-08 1.04543e-08 7.40317e-09 0.00000e+00 8.51556e-10
1.58955e+00 4.53620e-16 4.86422e+03 1.77162e+00 1.82713e-08 1.03568e-08 7.38183e-09 0.00000e+00 8.45153e-10
1.59087e+00 4.51098e-16 4.86324e+03 1.77049e+00 1.81493e-08 1.02649e-08 7.36054e-09 0.00000e+00 8.38677e-10
1.59219e+00 4.48792e-16 4.86215e+03 1.76931e+00 1.80396e-08 1.01838e-08 7.33930e-09 0.00000e+00 8.32128e-10
1.59352e+00 4.46485e-16 4.86105e+03 1.76812e+00 1.79298e-08 1.01026e-08 7.31810e-09 0.00000e+00 8.25505e-10
1.59484e+00 4.44175e-16 4.85996e+03 1.76694e+00 1.78199e-08 1.00214e-08 7.29695e-09 0.00000e+00 8.18807e-10
1.59617e+00 4.41864e-16 4.85887e+03 1.76575e+00 1.77100e-08 9.94007e-09 7.27584e-09 0.00000e+00 8.12032e-10
1.59750e+00 4.39551e-16 4.85778e+03 1.76457e+00 1.75999e-08 9.85870e-09 7.25477e-09 0.00000e+00 8.05180e-10
1.59883e+00 4.37235e-16 4.85668e+03 1.76338e+00 1.74898e-08 9.77727e-09 7.23375e-09 0.00000e+00 7.98252e-10
1.60016e+00 4.34918e-16 4.85559e+03 1.76219e+00 1.73795e-08 9.69577e-09 7.21277e-09 0.00000e+00 7.91247e-10
1.60149e+00 4.32599e-16 4.85449e+03 1.76100e+00 1.72692e-08 9.61420e-09 7.19183e-09 0.00000e+00 7.84166e-10
1.60282e+00 4.30278e-16 4.85339e+03 1.75981e+00 1.71588e-08 9.53256e-09 7.17094e-09 0.00000e+00 7.77010e-10
1.60415e+00 4.27955e-16 4.85230e+03 1.75862e+00 1.70483e-08 9.45086e-09 7.15009e-09 0.00000e+00 7.69780e-10
1.60549e+00 4.25630e-16 4.85120e+03 1.75743e+00 1.69377e-08 9.36909e-09 7.12928e-09 0.00000e+00 7.62478e-10
1.60683e+00 4.23304e-16 4.85010e+03 1.75623e+00 1.68270e-08 9.28724e-09 7.10851e-09 0.00000e+00 7.55104e-10
1.60816e+00 4.20975e-16 4.84900e+03 1.75504e+00 1.67162e-08 9.20534e-09 7.08778e-09 0.00000e+00 7.47663e-10
1.60950e+00 4.18644e-16 4.84790e+03 1.75384e+00 1.66053e-08 9.12336e-09 7.06709e-09 0.00000e+00 7.40155e-10
1.61084e+00 4.16312e-16 4.84679e+03 1.75265e+00 1.64943e-08 9.04131e-09 7.04644e-09 0.00000e+00 7.32584e-10
1.61218e+00 4.13977e-16 4.84569e+03 1.75145e+00 1.63833e-08 8.95920e-09 7.02583e-09 0.00000e+00 7.24952e-10
1.61352e+00 4.11641e-16 4.84459e+03 1.75025e+00 1.62721e-08 8.87702e-09 7.00526e-09 0.00000e+00 7.17264e-10
1.61486e+00 4.09302e-16 4.84348e+03 1.74905e+00 1.61609e-08 8.79477e-09 6.98473e-09 0.00000e+00 7.09521e-10
1.61621e+00 4.06962e-16 4.84237e+03 1.74785e+00 1.60495e-08 8.71245e-09 6.96424e-09 0.00000e+00 7.01728e-10
1.61755e+00 4.04876e-16 4.84115e+03 1.74685e+00 1.59500e-08 8.64048e-09 6.94379e-09 0.00000e+00 6.93890e-10
1.61890e+00 4.02835e-16 4.83989e+03 1.74588e+00 1.58525e-08 8.57040e-09 6.92338e-09 0.00000e+00 6.86009e-10
1.62024e+00 4.00793e-16 4.83864e+03 1.74490e+00 1.57550e-08 8.50025e-09 6.90300e-09 0.00000e+00 6.78091e-10
1.62159e+00 3.98750e-16 4.83739e+03 1.74393e+00 1.56574e-08 8.43005e-09 6.88267e-09 0.00000e+00 6.70140e-10
1.62294e+00 3.96704e-16 4.83613e+03 1.74296e+00 1.55597e-08 8.35979e-09 6.86237e-09 0.00000e+00 6.62160e-10
1.62429e+00 3.94657e-16 4.83487e+03 1.74199e+00 1.54620e-08 8.28948e-09 6.84211e-09 0.00000e+00 6.54157e-10
1.62564e+00 3.92608e-16 4.83362e+03 1.74101e+00 1.53642e-08 8.21910e-09 6.82188e-09 0.00000e+00 6.46135e-10
1.62700e+00 3.90558e-16 4.83236e+03 1.74004e+00 1.52662e-08 8.14866e-09 6.80170e-09 0.00000e+00 6.38100e-10
1.62835e+00 3.88506e-16 4.83110e+03 1.73906e+00 1.51682e-08 8.07817e-09 6.78155e-09 0.00000e+00 6.30056e-10
1.62971e+00 3.86452e-16 4.82984e+03 1.73809e+00 1.50702e-08 8.00762e-09 6.76143e-09 0.00000e+00 6.22009e-10
1.63106e+00 3.84396e-16 4.82858e+03 1.73711e+00 1.49720e-08 7.93701e-09 6.74136e-09 0.00000e+00 6.13963e-10
1.63242e+00 3.82339e-16 4.82731e+03 1.73613e+00 1.48738e-08 7.86634e-09 6.72132e-09 0.00000e+00 6.05922e-10
1.63378e+00 3.80280e-16 4.82605e+03 1.73515e+00 1.47754e-08 7.79561e-09 6.70132e-09 0.00000e+00 5.97891e-10
1.63514e+00 3.78219e-16 4.82478e+03 1.73417e+00 1.46770e-08 7.72482e-09 6.68136e-09 0.00000e+00 5.89876e-10
1.63650e+00 3.76157e-16 4.82352e+03 1.73319e+00 1.45785e-08 7.65397e-09 6.66143e-09 0.00000e+00 5.81881e-10
1.63786e+00 3.74093e-16 4.82225e+03 1.73221e+00 1.44800e-08 7.58307e-09 6.64154e-09 0.00000e+00 5.73910e-10
1.63922e+00 3.72027e-16 4.82098e+03 1.73123e+00 1.43813e-08 7.51210e-09 6.62168e-09 0.00000e+00 5.65967e-10
1.64058e+00 3.69959e-16 4.81971e+03 1.73024e+00 1.42826e-08 7.44108e-09 6.60187e-09 0.00000e+00 5.58058e-10
1.64195e+00 3.67890e-16 4.81844e+03 1.72926e+00 1.41838e-08 7.37000e-09 6.58209e-09 0.00000e+00 5.50185e-10
1.64332e+00 3.65825e-16 4.81717e+03 1.72828e+00 1.40852e-08 7.29912e-09 6.56234e-09 0.00000e+00 5.42352e-10
1.64468e+00 3.64019e-16 4.81573e+03 1.72735e+00 1.40004e-08 7.23988e-09 6.54264e-09 0.00000e+00 5.34564e-10
1.64605e+00 3.62212e-16 4.81430e+03 1.72641e+00 1.39155e-08 7.18060e-09 6.52297e-09 0.00000e+00 5.26823e-10
1.64742e+00 3.60404e-16 4.81286e+03 1.72548e+00 1.38306e-08 7.12127e-09 6.50334e-09 0.00000e+00 5.19133e-10
1.64879e+00 3.58594e-16 4.81142e+03 1.72455e+00 1.37456e-08 7.06189e-09 6.48374e-09 0.00000e+00 5.11496e-10
1.65016e+00 3.56782e-16 4.80999e+03 1.72362e+00 1.36606e-08 7.00246e-09 6.46419e-09 0.00000e+00 5.03914e-10
1.65154e+00 3.54969e-16 4.80855e+03 1.72268e+00 1.35755e-08 6.94298e-09 6.44467e-09 0.00000e+00 4.96392e-10
1.65291e+00 3.53155e-16 4.80710e+03 1.72175e+00 1.34903e-08 6.88345e-09 6.42519e-09 0.00000e+00 4.88930e-10
1.65429e+00 3.51339e-16 4.80566e+03 1.72081e+00 1.34050e-08 6.82387e-09 6.40574e-09 0.00000e+00 4.81530e-10
1.65566e+00 3.49521e-16 4.80422e+03 1.71987e+00 1.33197e-08 6.76424e-09 6.38634e-09 0.00000e+00 4.74196e-10
1.65704e+00 3.47702e-16 4.80277e+03 1.71894e+00 1.32343e-08 6.70457e-09 6.36697e-09 0.00000e+00 4.66927e-10
1.65842e+00 3.45882e-16 4.80133e+03 1.71800e+00 1.31488e-08 6.64484e-09 6.34764e-09 0.00000e+00 4.59726e-10
1.65980e+00 3.44060e-16 4.79988e+03 1.71706e+00 1.30632e-08 6.58506e-09 6.32835e-09 0.00000e+00 4.52593e-10
1.66118e+00 3.42236e-16 4.79843e+03 1.71612e+00 1.29776e-08 6.52523e-09 6.30909e-09 0.00000e+00 4.45529e-10
1.66256e+00 3.40411e-16 4.79698e+03 1.71518e+00 1.28919e-08 6.46536e-09 6.28988e-09 0.00000e+00 4.38536e-10
1.66395e+00 3.38584e-16 4.79553e+03 1.71424e+00 1.28061e-08 6.40543e-09 6.27071e-09 0.00000e+00 4.31613e-10
1.66533e+00 3.36756e-16 4.79408e+03 1.71330e+00 1.27203e-08 6.34545e-09 6.25157e-09 0.00000e+00 4.24760e-10
1.66672e+00 3.34927e-16 4.79262e+03 1.71235e+00 1.26344e-08 6.28543e-09 6.23247e-09 0.00000e+00 4.17979e-10
1.66810e+00 3.33095e-16 4.79117e+03 1.71141e+00 1.25484e-08 6.22535e-09 6.21341e-09 0.00000e+00 4.11268e-10
1.66949e+00 3.31263e-16 4.78971e+03 1.71047e+00 1.24624e-08 6.16523e-09 6.19440e-09 0.00000e+00 4.04628e-10
1.67088e+00 3.29429e-16 4.78826e+03 1.70952e+00 1.23762e-08 6.10505e-09 6.17542e-09 0.00000e+00 3.98058e-10
1.67227e+00 3.27799e-16 4.78663e+03 1.70862e+00 1.23010e-08 6.05389e-09 6.15648e-09 0.00000e+00 3.91559e-10
1.67366e+00 3.26193e-16 4.78497e+03 1.70772e+00 1.22271e-08 6.00377e-09 6.13758e-09 0.00000e+00 3.85129e-10
1.67505e+00 3.24586e-16 4.78332e+03 1.70683e+00 1.21530e-08 5.95362e-09 6.11872e-09 0.00000e+00 3.78767e-10
1.67645e+00 3.22977e-16 4.78167e+03 1.70593e+00 1.20789e-08 5.90342e-09 6.09990e-09 0.00000e+00 3.72475e-10
1.67784e+00 3.21367e-16 4.78001e+03 1.70503e+00 1.20048e-08 5.85318e-09 6.08112e-09 0.00000e+00 3.66249e-10
1.67924e+00 3.19755e-16 4.77835e+03 1.70413e+00 1.19306e-08 5.80289e-09 6.06238e-09 0.00000e+00 3.60090e-10
1.68064e+00 3.18142e-16 4.77670e+03 1.70323e+00 1.18563e-08 5.75257e-09 6.04368e-09 0.00000e+00 3.53995e-10
1.68203e+00 3.16528e-16 4.77504e+03 1.70233e+00 1.17820e-08 5.70220e-09 6.02503e-09 0.00000e+00 3.47965e-10
1.68343e+00 3.14913e-16 4.77337e+03 1.70143e+00 1.17076e-08 5.65179e-09 6.00641e-09 0.00000e+00 3.41999e-10
1.68483e+00 3.13296e-16 4.77171e+03 1.70052e+00 1.16332e-08 5.60134e-09 5.98784e-09 0.00000e+00 3.36094e-10
1.68624e+00 3.11678e-16 4.77005e+03 1.69962e+00 1.15586e-08 5.55085e-09 5.96930e-09 0.00000e+00 3.30250e-10
1.68764e+00 3.10058e-16 4.76838e+03 1.69872e+00 1.14841e-08 5.50032e-09 5.95081e-09 0.00000e+00 3.24467e-10
1.68904e+00 3.08437e-16 4.76672e+03 1.69781e+00 1.14094e-08 5.44974e-09 5.93236e-09 0.00000e+00 3.18742e-10
1.69045e+00 3.06815e-16 4.76505e+03 1.69691e+00 1.13347e-08 5.39912e-09 5.91395e-09 0.00000e+00 3.13074e-10
1.69186e+00 3.05191e-16 4.76338e+03 1.69600e+00 1.12600e-08 5.34846e-09 5.89558e-09 0.00000e+00 3.07463e-10
1.69326e+00 3.03567e-16 4.76171e+03 1.69509e+00 1.11851e-08 5.29776e-09 5.87725e-09 0.00000e+00 3.01907e-10
1.69467e+00 3.01940e-16 4.76003e+03 1.69419e+00 1.11102e-08 5.24702e-09 5.85896e-09 0.00000e+00 2.96404e-10
1.69608e+00 3.00313e-16 4.75836e+03 1.69328e+00 1.10353e-08 5.19623e-09 5.84072e-09 0.00000e+00 2.90955e-10
1.69749e+00 2.98684e-16 4.75668e+03 1.69237e+00 1.09603e-08 5.14540e-09 5.82251e-09 0.00000e+00 2.85557e-10
