,8.000,8.020,8.040,8.060,8.080,8.100,8.120,8.140,8.160,8.180,8.200,8.220,8.240,8.260,8.280,8.300,8.320,8.340,8.360,8.380,8.400,8.420,8.440,8.460,8.480,8.500,8.520,8.540,8.560,8.580,8.600,8.620,8.640,8.660,8.680,8.700,8.720,8.740,8.760,8.780,8.800,8.820,8.840,8.860,8.880,8.900,8.920,8.940,8.960,8.980,9.000,9.020,9.040,9.060,9.080,9.100,9.120,9.140,9.160,9.180,9.200,9.220,9.240,9.260,9.280,9.300,9.320,9.340,9.360,9.380,9.400,9.420,9.440,9.460,9.480,9.500,9.520,9.540,9.560,9.580,9.600,9.620,9.640,9.660,9.680,9.700,9.720,9.740,9.760,9.780,9.800,9.820,9.840,9.860,9.880,9.900,9.920,9.940,9.960,9.980,10.000,10.020,10.040,10.060,10.080,10.100,10.120,10.140,10.160,10.180,10.200,10.220,10.240,10.260,10.280,10.300,10.320,10.340,10.360,10.380,10.400,10.420,10.440,10.460,10.480,10.500,10.520,10.540,10.560,10.580,10.600,10.620,10.640,10.660,10.680,10.700,10.720,10.740,10.760,10.780,10.800,10.820,10.840,10.860,10.880,10.900,10.920,10.940,10.960,10.980,11.000,11.020,11.040,11.060,11.080,11.100,11.120,11.140,11.160,11.180,11.200,11.220,11.240,11.260,11.280,11.300,11.320,11.340,11.360,11.380,11.400,11.420,11.440,11.460,11.480,11.500,11.520,11.540,11.560,11.580,11.600,11.620,11.640,11.660,11.680,11.700,11.720,11.740,11.760,11.780,11.800,11.820,11.840,11.860,11.880,11.900,11.920,11.940,11.960,11.980,12.000
2000,,,,,,,,,,,,,,,,,,,,,,,,,,2.625e+03,,,,,2.832e+03,,,,,3.046e+03,,,,,,,,,,,,,,,,,,,,,,,,,3.308e+03,,,,,3.287e+03,,,,,3.290e+03,,,,,3.090e+03,,,,,,,,,,,,,,,,,,,,1.930e+03,,,,,1.637e+03,,,,,1.368e+03,,,,,1.104e+03,,,,,8.572e+02,,,,,6.277e+02,,,,,4.138e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,,,,,,,,,,,,,,,,,,,,,,,,,,1.808e+03,,,,,1.991e+03,,,,,2.166e+03,,,,,2.345e+03,,,,,,,,,,2.818e+03,,,,,2.878e+03,,,,,3.014e+03,,,,,2.979e+03,,,,,2.982e+03,,,,,,,,,,2.727e+03,,,,,,,,,,1.969e+03,,,,,1.743e+03,,,,,1.219e+03,,,,,1.042e+03,,,,,8.003e+02,,,,,5.735e+02,,,,,3.653e+02,,,,,1.922e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,,,,,,,,,,,,,,,,,,,,,,,,,,1.183e+03,,,,,1.311e+03,,,,,1.470e+03,,,,,1.646e+03,,,,,1.855e+03,,,,,2.053e+03,,,,,2.202e+03,,,,,2.437e+03,,,,,2.394e+03,,,,,2.540e+03,,,,,2.548e+03,,,,,2.311e+03,,,,,2.099e+03,,,,,1.933e+03,,,,,1.187e+03,,,,,8.332e+02,,,,,7.926e+02,,,,,5.291e+02,,,,,3.622e+02,,,,,1.589e+02,,,,,-2.260e+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,,,,,,,,,,,,,,,,,,,,,,,,,,6.728e+02,,,,,7.351e+02,,,,,8.415e+02,,,,,1.038e+03,,,,,1.228e+03,,,,,1.376e+03,,,,,1.579e+03,,,,,,,,,,1.972e+03,,,,,2.111e+03,,,,,2.149e+03,,,,,,,,,,1.987e+03,,,,,1.696e+03,,,,,9.289e+02,,,,,5.565e+02,,,,,7.313e+02,,,,,4.734e+02,,,,,1.562e+02,,,,,-4.213e+01,,,,,-2.184e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,,,,,,,,,,,,,,,,,,,,,,,,,,1.778e+02,,,,,3.208e+02,,,,,4.785e+02,,,,,5.608e+02,,,,,6.860e+02,,,,,8.262e+02,,,,,,,,,,1.179e+03,,,,,1.361e+03,,,,,1.526e+03,,,,,1.634e+03,,,,,1.678e+03,,,,,1.568e+03,,,,,1.511e+03,,,,,5.958e+02,,,,,2.860e+02,,,,,5.804e+02,,,,,3.034e+02,,,,,-3.446e+01,,,,,-2.229e+02,,,,,-4.018e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,,,,,,,,,,,,,,,,,,,,,,,,,,-6.239e+01,,,,,-7.797e+01,,,,,2.235e+01,,,,,1.681e+02,,,,,2.909e+02,,,,,3.708e+02,,,,,5.325e+02,,,,,6.631e+02,,,,,8.227e+02,,,,,1.038e+03,,,,,1.155e+03,,,,,1.278e+03,,,,,1.301e+03,,,,,1.061e+03,,,,,3.446e+02,,,,,7.546e+02,,,,,3.829e+02,,,,,1.770e+02,,,,,-2.035e+02,,,,,-3.953e+02,,,,,-5.573e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,,,,,,,,,,,,,,,,,,,,,,,,,,-5.001e+02,,,,,-3.563e+02,,,,,-2.521e+02,,,,,-2.324e+02,,,,,-9.832e+01,,,,,-7.243e+00,,,,,1.270e+02,,,,,2.636e+02,,,,,3.038e+02,,,,,3.240e+02,,,,,6.304e+02,,,,,8.349e+02,,,,,7.287e+02,,,,,7.728e+02,,,,,6.395e+02,,,,,4.761e+02,,,,,2.262e+02,,,,,4.219e+01,,,,,-3.270e+02,,,,,-5.214e+02,,,,,-7.128e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,,,,,,,,,,,,,,,,,,,,,,,,,,-7.021e+02,,,,,-6.653e+02,,,,,-6.182e+02,,,,,-6.088e+02,,,,,-5.036e+02,,,,,-3.193e+02,,,,,-2.810e+02,,,,,-9.575e+01,,,,,-9.717e+01,,,,,5.375e+01,,,,,6.273e+01,,,,,2.807e+02,,,,,4.955e+02,,,,,4.200e+02,,,,,3.756e+02,,,,,2.693e+02,,,,,4.919e+01,,,,,-6.140e+01,,,,,-4.508e+02,,,,,-6.739e+02,,,,,-8.659e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,,,,,,,,,,,,,,,,,,,,,,,,,,-9.045e+02,,,,,-8.472e+02,,,,,-8.605e+02,,,,,-8.663e+02,,,,,-7.067e+02,,,,,-5.887e+02,,,,,-5.142e+02,,,,,-5.639e+02,,,,,-5.088e+02,,,,,-3.088e+02,,,,,-2.396e+02,,,,,-3.320e+01,,,,,2.119e+01,,,,,8.282e+01,,,,,8.534e+01,,,,,2.984e+01,,,,,-8.038e+01,,,,,-2.296e+02,,,,,-5.858e+02,,,,,-8.131e+02,,,,,-1.016e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,,,,,,,,,,,,,,,,,,,,,,,,,,-9.827e+02,,,,,-1.033e+03,,,,,-1.039e+03,,,,,-1.072e+03,,,,,-9.230e+02,,,,,-8.586e+02,,,,,-8.468e+02,,,,,-7.759e+02,,,,,-7.364e+02,,,,,-6.516e+02,,,,,-5.218e+02,,,,,-3.446e+02,,,,,-2.264e+02,,,,,-2.152e+02,,,,,-1.891e+02,,,,,-1.423e+02,,,,,-2.609e+02,,,,,-3.967e+02,,,,,-7.410e+02,,,,,-9.521e+02,,,,,-1.102e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,-1.026e+03,,,,,-1.147e+03,,,,,-1.179e+03,,,,,-1.219e+03,,,,,-1.181e+03,,,,,-1.032e+03,,,,,-1.128e+03,,,,,-1.010e+03,,,,,-9.455e+02,,,,,-8.958e+02,,,,,-8.015e+02,,,,,-7.019e+02,,,,,-6.058e+02,,,,,-4.666e+02,,,,,-4.206e+02,,,,,-4.019e+02,,,,,-4.778e+02,,,,,-5.303e+02,,,,,-8.316e+02,,,,,-1.009e+03,,,,,-1.209e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,,,,,,,,,,,,,,,,,,,,,,,,,,-1.243e+03,,,,,-1.377e+03,,,,,-1.488e+03,,,,,-1.444e+03,,,,,-1.406e+03,,,,,-1.199e+03,,,,,-1.327e+03,,,,,-1.282e+03,,,,,-1.216e+03,,,,,-1.139e+03,,,,,-1.057e+03,,,,,-9.451e+02,,,,,-8.785e+02,,,,,-7.858e+02,,,,,-7.292e+02,,,,,-6.865e+02,,,,,-7.266e+02,,,,,-6.850e+02,,,,,-9.962e+02,,,,,-1.162e+03,,,,,-1.397e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,,,,,,,,,,,,,,,,,,,,,,,,,,-1.518e+03,,,,,-1.602e+03,,,,,-1.681e+03,,,,,-1.541e+03,,,,,-1.361e+03,,,,,-1.392e+03,,,,,-1.500e+03,,,,,-1.460e+03,,,,,-1.394e+03,,,,,-1.333e+03,,,,,-1.261e+03,,,,,-1.197e+03,,,,,-1.107e+03,,,,,-1.010e+03,,,,,-9.552e+02,,,,,-8.529e+02,,,,,-9.359e+02,,,,,-8.873e+02,,,,,-1.137e+03,,,,,-1.291e+03,,,,,-1.535e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,,,,,,,,,,,,,,,,,,,,,,,,,,-1.764e+03,,,,,-1.798e+03,,,,,-1.532e+03,,,,,-1.624e+03,,,,,-1.626e+03,,,,,-1.669e+03,,,,,-1.688e+03,,,,,-1.638e+03,,,,,-1.585e+03,,,,,-1.551e+03,,,,,-1.468e+03,,,,,-1.389e+03,,,,,-1.317e+03,,,,,-1.231e+03,,,,,-1.180e+03,,,,,-1.134e+03,,,,,-1.119e+03,,,,,-1.089e+03,,,,,-1.294e+03,,,,,-1.431e+03,,,,,-1.610e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,,,,,,,,,,,,,,,,,,,,,,,,,,-2.053e+03,,,,,-1.962e+03,,,,,-1.582e+03,,,,,-1.975e+03,,,,,-1.779e+03,,,,,-1.868e+03,,,,,-1.862e+03,,,,,-1.797e+03,,,,,-1.749e+03,,,,,-1.733e+03,,,,,-1.650e+03,,,,,-1.578e+03,,,,,-1.508e+03,,,,,-1.435e+03,,,,,-1.398e+03,,,,,-1.330e+03,,,,,-1.318e+03,,,,,-1.299e+03,,,,,-1.450e+03,,,,,-1.499e+03,,,,,-1.700e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,,,,,,,,,,,,,,,,,,,,,,,,,,-1.992e+03,,,,,-1.586e+03,,,,,-2.047e+03,,,,,-2.306e+03,,,,,-2.033e+03,,,,,-1.996e+03,,,,,-1.971e+03,,,,,-1.933e+03,,,,,-1.962e+03,,,,,-1.901e+03,,,,,-1.826e+03,,,,,-1.756e+03,,,,,-1.683e+03,,,,,-1.643e+03,,,,,-1.588e+03,,,,,-1.532e+03,,,,,-1.506e+03,,,,,-1.480e+03,,,,,-1.582e+03,,,,,-1.645e+03,,,,,-1.839e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,,,,,,,,,,,,,,,,,,,,,,,,,,-1.733e+03,,,,,-1.941e+03,,,,,-2.260e+03,,,,,-2.500e+03,,,,,-2.229e+03,,,,,-2.090e+03,,,,,-2.089e+03,,,,,-2.117e+03,,,,,-2.112e+03,,,,,-2.058e+03,,,,,-1.994e+03,,,,,-1.932e+03,,,,,-1.875e+03,,,,,-1.824e+03,,,,,-1.777e+03,,,,,-1.720e+03,,,,,-1.690e+03,,,,,-1.668e+03,,,,,-1.744e+03,,,,,-1.795e+03,,,,,-1.972e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,,,,,,,,,,,,,,,,,,,,,,,,,,-1.887e+03,,,,,-2.362e+03,,,,,-2.408e+03,,,,,-2.651e+03,,,,,-2.377e+03,,,,,-1.954e+03,,,,,-2.283e+03,,,,,-2.355e+03,,,,,-2.285e+03,,,,,-2.210e+03,,,,,-2.164e+03,,,,,-2.107e+03,,,,,-2.055e+03,,,,,-1.996e+03,,,,,-1.954e+03,,,,,-1.906e+03,,,,,-1.873e+03,,,,,-1.839e+03,,,,,-1.903e+03,,,,,-1.947e+03,,,,,-2.103e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,,,,,,,,,,,,,,,,,,,,,,,,,,-2.039e+03,,,,,-2.608e+03,,,,,-2.678e+03,,,,,-2.520e+03,,,,,-2.034e+03,,,,,-2.222e+03,,,,,-2.442e+03,,,,,-2.525e+03,,,,,-2.466e+03,,,,,-2.380e+03,,,,,-2.201e+03,,,,,-2.314e+03,,,,,-2.207e+03,,,,,-2.162e+03,,,,,-2.121e+03,,,,,-2.042e+03,,,,,-2.010e+03,,,,,-2.024e+03,,,,,-2.062e+03,,,,,-2.102e+03,,,,,-2.236e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,,,,,,,,,,,,,,,,,,,,,,,,,,-2.196e+03,,,,,-2.784e+03,,,,,-2.171e+03,,,,,-2.381e+03,,,,,-2.344e+03,,,,,-2.529e+03,,,,,-2.622e+03,,,,,-2.723e+03,,,,,-2.432e+03,,,,,-2.396e+03,,,,,-2.403e+03,,,,,-2.442e+03,,,,,-2.343e+03,,,,,-2.319e+03,,,,,-2.281e+03,,,,,-2.185e+03,,,,,-2.201e+03,,,,,-2.170e+03,,,,,-2.198e+03,,,,,-2.187e+03,,,,,-2.296e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,,,,,,,,,,,,,,,,,,,,,,,,,,-2.405e+03,,,,,-2.929e+03,,,,,-2.120e+03,,,,,-2.638e+03,,,,,-2.504e+03,,,,,-2.150e+03,,,,,-2.530e+03,,,,,-2.204e+03,-2.379e+03,-2.826e+03,-2.842e+03,-2.584e+03,-2.306e+03,-2.430e+03,-2.525e+03,-2.579e+03,-2.607e+03,-2.458e+03,,,,,-2.416e+03,,,,,-2.550e+03,,,,,-2.422e+03,,,,,-2.418e+03,,,,,-2.372e+03,,,,,-2.329e+03,,,,,-2.326e+03,,,,,-2.286e+03,,,,,-2.334e+03,,,,,-2.303e+03,,,,,-2.410e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,,,,,,,,,,,,,,,,,,,,,,,,,,-2.595e+03,,,,,-2.719e+03,,,,,-2.291e+03,,,,,-2.824e+03,,,,,-2.703e+03,,,,,-2.640e+03,,,,,-2.696e+03,,,,,-2.673e+03,-2.837e+03,-2.906e+03,-2.866e+03,-2.908e+03,-2.544e+03,-2.750e+03,-2.844e+03,-2.859e+03,-2.689e+03,-2.657e+03,,,,,-2.620e+03,,,,,-2.773e+03,,,,,-2.620e+03,,,,,-2.613e+03,,,,,-2.585e+03,,,,,-2.506e+03,,,,,-2.495e+03,,,,,-2.499e+03,,,,,-2.488e+03,,,,,-2.503e+03,,,,,-2.548e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
