,8.000,8.020,8.040,8.060,8.080,8.100,8.120,8.140,8.160,8.180,8.200,8.220,8.240,8.260,8.280,8.300,8.320,8.340,8.360,8.380,8.400,8.420,8.440,8.460,8.480,8.500,8.520,8.540,8.560,8.580,8.600,8.620,8.640,8.660,8.680,8.700,8.720,8.740,8.760,8.780,8.800,8.820,8.840,8.860,8.880,8.900,8.920,8.940,8.960,8.980,9.000,9.020,9.040,9.060,9.080,9.100,9.120,9.140,9.160,9.180,9.200,9.220,9.240,9.260,9.280,9.300,9.320,9.340,9.360,9.380,9.400,9.420,9.440,9.460,9.480,9.500,9.520,9.540,9.560,9.580,9.600,9.620,9.640,9.660,9.680,9.700,9.720,9.740,9.760,9.780,9.800,9.820,9.840,9.860,9.880,9.900,9.920,9.940,9.960,9.980,10.000,10.020,10.040,10.060,10.080,10.100,10.120,10.140,10.160,10.180,10.200,10.220,10.240,10.260,10.280,10.300,10.320,10.340,10.360,10.380,10.400,10.420,10.440,10.460,10.480,10.500,10.520,10.540,10.560,10.580,10.600,10.620,10.640,10.660,10.680,10.700,10.720,10.740,10.760,10.780,10.800,10.820,10.840,10.860,10.880,10.900,10.920,10.940,10.960,10.980,11.000,11.020,11.040,11.060,11.080,11.100,11.120,11.140,11.160,11.180,11.200,11.220,11.240,11.260,11.280,11.300,11.320,11.340,11.360,11.380,11.400,11.420,11.440,11.460,11.480,11.500,11.520,11.540,11.560,11.580,11.600,11.620,11.640,11.660,11.680,11.700,11.720,11.740,11.760,11.780,11.800,11.820,11.840,11.860,11.880,11.900,11.920,11.940,11.960,11.980,12.000
4900,,,,,,,,,,,,,,,,,,,,,,,,,,336.10341011167105,,,,,314.5988704299471,,,,,288.2403595559588,,,,,255.66738345471123,,,,,218.65914120471896,,,,,178.5948665087196,,,,,138.20035885772413,,,,,103.36154161091027,,,,,84.04279782582158,,,,,95.51597257068764,,,,,170.3358083292147,,,,,332.7728484091263,,,,,601.373813424511,,,,,1101.8230042245364,,,,,1712.3662324223953,,,,,2564.905744085958,,,,,3644.8487449789095,,,,,4835.996366733278,,,,,6145.158990148782,,,,,7533.997628779113,,,,,8925.65915843802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,,,,,,,,,,,,,,,,,,,,,,,,,,338.0871540957342,,,,,316.76919980094607,,,,,290.84340217769653,,,,,259.33701318418485,,,,,223.31039211250354,,,,,182.58939238267848,,,,,140.99760910278303,,,,,105.02993759323456,,,,,83.39864341222665,,,,,93.49583112638038,,,,,157.34474451866055,,,,,312.6056829695626,,,,,608.2877015832015,,,,,1060.8275087890884,,,,,1678.6519554458246,,,,,2552.0583868187864,,,,,3611.994219361606,,,,,4822.323112353777,,,,,6147.7546756275015,,,,,7418.926820513646,,,,,8829.73966170457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,,,,,,,,,,,,,,,,,,,,,,,,,,339.23541943797784,,,,,318.4137121290854,,,,,293.5718617650708,,,,,262.7198804204642,,,,,226.53454914462324,,,,,185.55108970583865,,,,,145.06092311490718,,,,,107.72322455815964,,,,,83.36809507922385,,,,,87.59013036814892,,,,,144.53092698734366,,,,,289.54845273576734,,,,,572.4181099851344,,,,,1001.0507725189999,,,,,1672.6802102303193,,,,,2510.99327210248,,,,,3552.367608065422,,,,,4777.706053841189,,,,,6110.676357191465,,,,,7917.293480337679,,,,,8910.814203176998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,,,,,,,,,,,,,,,,,,,,,,,,,,341.59829022855104,,,,,320.53922186552995,,,,,295.7536965744374,,,,,265.4923429663685,,,,,229.41676605514652,,,,,189.26167099520538,,,,,147.74625277641934,,,,,109.164742521232,,,,,83.37938342805253,,,,,83.96093762156762,,,,,135.05206885047087,,,,,277.6918864255978,,,,,516.9458836613279,,,,,1000.353547927054,,,,,1667.8621615001616,,,,,2524.814309338503,,,,,3717.688460729298,,,,,5075.872310458413,,,,,6573.490350692825,,,,,8135.827844420668,,,,,9744.100807662227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,,,,,,,,,,,,,,,,,,,,,,,,,,342.51190368704135,,,,,323.32749832165587,,,,,298.40976218348686,,,,,267.7098864205724,,,,,233.1418108794731,,,,,192.25809255290997,,,,,150.20343539203427,,,,,111.01537439287254,,,,,83.23015240255947,,,,,82.21901560223905,,,,,131.7253244143205,,,,,260.8003391282955,,,,,527.8661083565524,,,,,955.5697442045847,,,,,1632.7766513109027,,,,,2523.221660247889,,,,,3694.670362973538,,,,,5119.595166750996,,,,,6664.669124764053,,,,,8289.717242945762,,,,,9897.855373090944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,,,,,,,,,,,,,,,,,,,,,,,,,,345.3586046983828,,,,,324.1507889743226,,,,,300.80330277061324,,,,,270.819675680787,,,,,236.39355394481362,,,,,195.86479104202277,,,,,153.88179461369694,,,,,113.76111734634082,,,,,84.15747031817223,,,,,78.6468882810675,,,,,121.57506537590548,,,,,240.30161596371946,,,,,482.46516027636454,,,,,913.8367720974669,,,,,1562.6255644212645,,,,,2456.293932409774,,,,,3725.0701411654704,,,,,5064.288996759286,,,,,6752.288158195245,,,,,8550.110056850723,,,,,10367.338808627263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,,,,,,,,,,,,,,,,,,,,,,,,,,346.2961298283515,,,,,325.5155130194977,,,,,302.78578246604764,,,,,273.08179227534777,,,,,239.07145782957835,,,,,199.26855916994165,,,,,157.22385636727975,,,,,116.34685913459478,,,,,84.71495508398257,,,,,76.07572758994533,,,,,110.82254173030793,,,,,229.70984367855135,,,,,441.2497977497982,,,,,851.3025036152793,,,,,1522.051006382555,,,,,2448.53712335728,,,,,3727.289949221005,,,,,5200.988446243927,,,,,6906.02658001238,,,,,8754.247879054314,,,,,10679.301441617887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,,,,,,,,,,,,,,,,,,,,,,,,,,348.49104467635533,,,,,328.2983908192547,,,,,304.41956121085695,,,,,274.89027357142515,,,,,241.66698939734906,,,,,202.02368646388138,,,,,159.4810257195411,,,,,117.93102275984276,,,,,85.04563558197506,,,,,74.44763726370584,,,,,108.754450492433,,,,,214.8471210961949,,,,,450.5566080363264,,,,,862.1722108897267,,,,,1499.2079659662581,,,,,2392.683912665978,,,,,3674.954981079983,,,,,5257.236437356536,,,,,7063.0232385618265,,,,,9028.92583303527,,,,,11019.29300696908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,,,,,,,,,,,,,,,,,,,,,,,,,,350.27330902460085,,,,,330.3821977032635,,,,,305.94833478705976,,,,,277.27675196483875,,,,,243.31047053588983,,,,,203.53724430157817,,,,,163.61891018468404,,,,,120.80708525780636,,,,,86.75003308722421,,,,,72.42350029775558,,,,,99.43965883801084,,,,,196.42951043113302,,,,,415.5783683511567,,,,,801.7580947638306,,,,,1428.9851780599167,,,,,2328.917164246847,,,,,3656.234626411183,,,,,5174.048524470996,,,,,7055.597890053923,,,,,9118.85780251978,,,,,11207.296548006709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,,,,,,,,,,,,,,,,,,,,,,,,,,351.94295903209206,,,,,332.7029814368573,,,,,310.1746928223039,,,,,279.5097743818038,,,,,245.65272503424853,,,,,209.66847608539118,,,,,166.3088611518854,,,,,123.59940602799969,,,,,87.95243213644966,,,,,71.09937947008595,,,,,91.27077105235321,,,,,189.36421728419677,,,,,373.3621292888391,,,,,745.2044427476206,,,,,1342.392728514108,,,,,2312.536717743995,,,,,3439.023331580633,,,,,5238.118662486792,,,,,7184.778299906552,,,,,9329.927995066717,,,,,11605.494264927102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,,,,,,,,,,,,,,,,,,,,,,,,,,353.13952577323766,,,,,337.0161032646111,,,,,311.6896241662556,,,,,282.48663410421835,,,,,247.8827191597151,,,,,210.72253141677666,,,,,168.73948625717648,,,,,125.68874082105755,,,,,88.60257173754886,,,,,69.81732768957252,,,,,89.69435351434522,,,,,175.67502495438936,,,,,379.9875601359572,,,,,753.5084882367613,,,,,1376.193260677903,,,,,2290.9479246804017,,,,,3653.0296297509,,,,,5287.2964838552625,,,,,7354.017937739617,,,,,9670.53622726229,,,,,12119.607612349273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,,,,,,,,,,,,,,,,,,,,,,,,,,356.47256703656956,,,,,337.4219214995886,,,,,314.14781230619417,,,,,285.23317680569266,,,,,251.14641785186953,,,,,213.34405983402576,,,,,170.60806092313138,,,,,128.22296626937643,,,,,90.37571798912865,,,,,69.01879373737208,,,,,83.19653600904067,,,,,162.23010477928582,,,,,348.26010039532844,,,,,701.0368327857457,,,,,1293.1549726399576,,,,,2205.6559322781186,,,,,3500.5958288614306,,,,,5209.282868116923,,,,,7313.908482041719,,,,,9701.560475666125,,,,,12312.213748853139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,,,,,,,,,,,,,,,,,,,,,,,,,,356.6565822733434,,,,,339.3314092698302,,,,,316.3581840980208,,,,,287.7069060493056,,,,,254.3560036573966,,,,,215.22886126622015,,,,,172.59715704329392,,,,,129.6234147821778,,,,,91.93006871580893,,,,,68.61904094519623,,,,,78.8198733099897,,,,,146.1145999017251,,,,,328.29865791060524,,,,,667.8006726104753,,,,,1244.6077763966227,,,,,2141.9460626772056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,,,,,,,,,,,,,,,,,,,,,,,,,,358.59754551550634,,,,,340.92074268638373,,,,,318.2407728155073,,,,,290.41933973475386,,,,,259.1154867942885,,,,,218.78910485096551,,,,,175.96292894099318,,,,,132.55469314350304,,,,,93.65442846767259,,,,,67.95862863036278,,,,,73.97911685984585,,,,,142.8608874427541,,,,,299.4232116442617,,,,,634.9642871695847,,,,,1195.4113304651398,,,,,2080.686953209755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,,,,,,,,,,,,,,,,,,,,,,,,,,359.4830601056193,,,,,343.55683957466704,,,,,320.1650604202199,,,,,294.2479814682422,,,,,259.7400381980495,,,,,222.09647576400144,,,,,179.0943731143554,,,,,136.307127734548,,,,,95.17743079714663,,,,,68.24896136874267,,,,,71.52314269628042,,,,,128.90296598732488,,,,,292.1348622952255,,,,,605.0351929743209,,,,,1170.9468984839837,,,,,1985.5979463409449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,,,,,,,,,,,,,,,,,,,,,,,,,,360.866011264004,,,,,345.4151196268276,,,,,321.8782742598995,,,,,294.7767302141797,,,,,263.0070562163348,,,,,227.75610024533214,,,,,182.0210252149089,,,,,139.4465981821407,,,,,96.19469422570246,,,,,68.18240303596104,,,,,67.63692980560779,,,,,122.49596963028175,,,,,271.99922458235443,,,,,566.6232644449723,,,,,1114.1196427998534,,,,,1975.097275715546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,,,,,,,,,,,,,,,,,,,,,,,,,,361.6517944905163,,,,,346.76927287787834,,,,,325.0571823349081,,,,,297.53190680336604,,,,,265.3666098320695,,,,,228.13103079051484,,,,,186.37104995094296,,,,,141.8316821818093,,,,,98.5727246658778,,,,,68.11575966168016,,,,,65.14092556737165,,,,,113.70432945875899,,,,,250.6388641097847,,,,,547.6584498224972,,,,,1066.6687645525253,,,,,1897.3690280058436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,,,,,,,,,,,,,,,,,,,,,,,,,,362.46414668841544,,,,,347.08617856389714,,,,,328.5976569520974,,,,,300.57206315995336,,,,,268.26292577498884,,,,,231.13822630356756,,,,,192.6043757333916,,,,,144.52323098270693,,,,,100.5766091152623,,,,,68.69968455436506,,,,,62.605434830566246,,,,,104.24106322485272,,,,,234.21808192753718,,,,,507.7646339097005,,,,,1025.868196740542,,,,,1837.1969451560153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,,,,,,,,,,,,,,,,,,,,,,,,,,363.6447035919749,,,,,348.4249026394764,,,,,326.92428337661477,,,,,301.5354475957754,,,,,272.0828257650809,,,,,234.16053341945337,,,,,193.5909458236633,,,,,147.23284151168676,,,,,101.78937300816602,,,,,69.28789940153759,,,,,60.90789849525713,,,,,98.73505773961509,,,,,219.74947179645233,,,,,495.3759332842858,,,,,976.810862025348,,,,,1750.9424572390446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,,,,,,,,,,,,,,,,,,,,,,,,,,364.4285537473768,,,,,351.2234528944425,,,,,328.71897482429193,,,,,308.5440289156164,,,,,272.97951010531824,,,,,237.3203982184908,,,,,194.9575166258928,,,,,150.7164703855997,,,,,104.5936478095193,,,,,70.19898695178657,,,,,58.74784943546316,,,,,92.70673302003723,,,,,205.13362670451846,,,,,466.12813394061254,,,,,934.1218442680871,,,,,1684.60702339212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,365.5701116132633,,,,,351.2722794147339,,,,,334.4460564997021,,,,,310.45597076868967,,,,,275.7372279858214,,,,,239.29514761189924,,,,,199.79468454270668,,,,,152.7829527981868,,,,,106.66310914643044,,,,,70.45623262980645,,,,,57.0691492612408,,,,,88.74901805587751,,,,,192.52465472843974,,,,,447.4028612534633,,,,,892.8328780343119,,,,,1663.266075077661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,,,,,,,,,,,,,,,,,,,,,,,,,,370.41788026282325,,,,,352.2072272690001,,,,,334.3937842793197,,,,,310.81071461383533,,,,,280.9863724250241,,,,,242.27044833186795,,,,,200.71493337824168,,,,,155.6586018860876,,,,,109.8224202232911,,,,,71.87849317317756,,,,,55.74704952921626,,,,,82.21859550556054,,,,,182.1682559255817,,,,,423.43449355112597,,,,,841.2566629437038,,,,,1590.0242995470444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,,,,,,,,,,,,,,,,,,,,,,,,,,370.12884849473943,,,,,353.5402819813072,,,,,334.1617511326562,,,,,312.4405118482644,,,,,282.8669097372036,,,,,244.6461638893028,,,,,203.49937815152754,,,,,160.77193976799308,,,,,112.6075380849091,,,,,73.0912349603142,,,,,54.65929182299788,,,,,76.35189338461737,,,,,175.32087391773777,,,,,400.4362668686212,,,,,822.9257807471101,,,,,1534.949009631046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,,,,,,,,,,,,,,,,,,,,,,,,,,370.63461649397783,,,,,356.83696418027733,,,,,336.8270975003849,,,,,313.77624475137475,,,,,285.03322910444115,,,,,251.98455225848681,,,,,206.43976692179095,,,,,162.5159984141672,,,,,113.84019499285786,,,,,75.51741094604056,,,,,53.84211717264467,,,,,71.28785033596894,,,,,162.31882113601543,,,,,379.0154232894588,,,,,786.5903485767175,,,,,1476.9490291715456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,,,,,,,,,,,,,,,,,,,,,,,,,,370.9348208191773,,,,,357.58446945062985,,,,,337.846040405748,,,,,315.2152295574937,,,,,286.8621484998581,,,,,253.04177805412255,,,,,208.8019920586419,,,,,165.9672743515542,,,,,116.66638794573686,,,,,76.03814039317513,,,,,53.35427915491912,,,,,67.2368129041917,,,,,150.61486660091782,,,,,356.5566592715494,,,,,749.9282145778218,,,,,1421.5095952378765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,,,,,,,,,,,,,,,,,,,,,,,,,,371.405127009332,,,,,358.24786607216095,,,,,343.7252751046574,,,,,316.56570779819504,,,,,288.8305008502186,,,,,254.66890623555938,,,,,216.17889271537348,,,,,168.03008559964712,,,,,119.02684264748987,,,,,77.7421170904979,,,,,53.34022330502129,,,,,63.14121371928719,,,,,139.55478729333913,,,,,337.3181385029048,,,,,718.3215204119487,,,,,1364.3948162184568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,,,,,,,,,,,,,,,,,,,,,,,,,,372.2041115870011,,,,,362.34973398373495,,,,,342.83611371292125,,,,,317.8258881520622,,,,,289.38692139448847,,,,,256.66716175015284,,,,,216.34033197358335,,,,,170.37370204118182,,,,,121.36900883186662,,,,,79.42944772831902,,,,,52.81165292861699,,,,,59.76399917533303,,,,,129.98359936719618,,,,,318.59199430447916,,,,,682.0953844412687,,,,,1314.2808070433894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,,,,,,,,,,,,,,,,,,,,,,,,,,372.8764940818601,,,,,362.5056969804456,,,,,342.9285907760942,,,,,320.9897804803771,,,,,291.4469514383652,,,,,259.03120695000746,,,,,219.04565249035866,,,,,173.9123793453444,,,,,124.35093627413283,,,,,81.2680862823772,,,,,53.01818616073729,,,,,56.629545731954074,,,,,121.02783212179637,,,,,300.298194765364,,,,,650.3949064668985,,,,,1275.6726590289968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,,,,,,,,,,,,,,,,,,,,,,,,,,376.65947078177385,,,,,361.09813150167474,,,,,345.75527816526505,,,,,322.222334399599,,,,,293.1892912120195,,,,,260.10999911566796,,,,,223.6165480274525,,,,,175.88944441868793,,,,,126.69348320829755,,,,,82.61434541978707,,,,,53.2326007160087,,,,,54.916490612887,,,,,113.67409780477965,,,,,286.8344566147322,,,,,618.7996592475407,,,,,1220.043813922133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,,,,,,,,,,,,,,,,,,,,,,,,,,378.77114016808576,,,,,361.4730199339863,,,,,344.79256761422596,,,,,323.0786606754097,,,,,304.97412497138635,,,,,262.43666504178515,,,,,225.08744415695944,,,,,178.68350487895444,,,,,131.89346586776958,,,,,85.7664079175695,,,,,53.635480244026745,,,,,51.95983716229046,,,,,107.46796321577254,,,,,270.933265285243,,,,,590.8355162316881,,,,,1171.8344774290838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,,,,,,,,,,,,,,,,,,,,,,,,,,378.64478159196847,,,,,362.4516333697903,,,,,346.30683339713204,,,,,324.7518996402628,,,,,300.714029438594,,,,,264.61400313534966,,,,,226.68384643982372,,,,,182.43807789833656,,,,,132.7521993102889,,,,,87.08975100958625,,,,,54.28563305878827,,,,,49.75227132279896,,,,,101.71640267764032,,,,,253.93281101732967,,,,,568.6810857184835,,,,,1126.2932862529406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,,,,,,,,,,,,,,,,,,,,,,,,,,378.79530514894424,,,,,370.3565598744691,,,,,347.29776508440006,,,,,325.95334765396376,,,,,301.28351330608194,,,,,276.7798145989127,,,,,228.50280161719147,,,,,185.9988512786206,,,,,135.9192886000306,,,,,91.1667169174527,,,,,54.9929109798534,55.22903086572432,51.105265518084515,47.86349048968605,46.247784245063464,47.6248595923824,47.81570752239092,51.42525055489026,57.89428166882762,65.7996475641942,94.57557320490751,,,,,241.74391147541243,,,,,542.9198489425722,,,,,1081.284462985383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.82779207872494,,,,,137.33672545206178,,,,,91.12449382407134,,,,,55.81801637007471,56.08379099038652,51.58181593974495,47.96292573726366,45.854273047958465,46.03488664872727,46.352516739172394,49.214904455436944,54.656450913100414,62.34341461610297,87.33703519427537,,,,,224.8722137550372,,,,,513.0134128901713,,,,,1039.2440243186743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.219274888456,,,,,140.6140613793885,,,,,94.07166802878214,,,,,56.91661151260511,57.16130946254782,52.30982761734851,48.226397242426565,45.703692287361456,44.825114035639174,44.98378145092856,47.117117787296024,52.01167527626575,58.814518595726106,81.29830698979,,,,,212.2772527118731,,,,,474.8766016833183,,,,,998.7834166920594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.1382215384194,,,,,143.4197386501307,,,,,96.08461666449733,,,,,57.9935474955899,58.142922200115,53.16096822421335,48.622685936241574,45.55742805736681,43.84527704773494,43.813796777424656,45.67060812341291,49.89800880536005,55.81226404141259,76.95580919096967,,,,,199.854322680002,,,,,470.46926331097313,,,,,964.3878444896575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5456693094905,,,,,145.46745662655363,,,,,99.24238678413539,,,,,59.08330644593201,60.195986284461206,53.90247571044516,49.06528986148976,45.75308505945076,42.929861118085235,43.04241528027658,44.1216189930893,47.53544092146272,52.65404060338056,72.21631010320667,,,,,185.23434040751116,,,,,443.4371860303488,,,,,915.0035552326195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.57878087955672,,,,,148.65021315204714,,,,,100.30439981730157,,,,,60.78818083883506,60.590111316767214,54.913798637985074,49.74492389605602,46.133088475315546,42.33704998668776,42.3316807171654,42.908815442102956,45.59326621201737,50.32358733646138,68.83125136269611,,,,,179.2542230149855,,,,,430.99367537712044,,,,,897.6887148837807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.8602874145702,,,,,152.31060785531,,,,,103.07957997565788,,,,,62.2916322975989,63.09584309961621,56.06351189450102,50.574333794397006,46.42417357900483,41.57295583234133,41.80144421916618,41.97315609144917,44.16214316983534,47.94375439295495,64.20351934418645,,,,,166.26743745489281,,,,,398.8858473141148,,,,,856.7726023370512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.94514603760248,,,,,156.19988262463247,,,,,106.77397587761942,,,,,63.56183796465364,63.66521580890616,57.43444161650476,51.55309662676766,47.26052327331254,41.473960709544194,41.511589502158785,41.141026814439606,42.51610412081317,46.00761685633576,60.41445979663579,,,,,161.23561724913893,,,,,385.17440815980603,,,,,822.6328396703058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.3006224981,,,,,156.8952216807148,,,,,107.64230873106901,,,,,65.4518531752193,66.4966279098275,58.75184148701484,52.6635918418466,47.93988214507275,41.637589065707566,41.43752614061841,40.48247014645089,41.40547603754997,43.89113711343959,57.68725354334881,,,,,146.45340023116964,,,,,364.35227177955215,,,,,782.0627727142788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
