,8.000,8.100,8.200,8.300,8.400,8.500,8.600,8.700,8.800,8.900,9.000,9.100,9.200,9.300,9.400,9.500,9.600,9.700,9.800,9.900,10.000,10.100,10.200,10.300,10.400,10.500,10.600,10.700,10.800,10.900,11.000,11.100,11.200,11.300,11.400,11.500,11.600,11.700,11.800,11.900,12.000
7000,,,,,,,,,,,3.394e+03,3.343e+03,3.947e+03,3.632e+03,3.738e+03,3.877e+03,3.940e+03,3.978e+03,3.999e+03,4.052e+03,4.105e+03,3.944e+03,3.809e+03,3.695e+03,3.606e+03,3.531e+03,3.408e+03,3.322e+03,3.236e+03,3.099e+03,2.960e+03,2.808e+03,2.723e+03,2.612e+03,2.466e+03,2.317e+03,2.226e+03,2.135e+03,2.072e+03,2.058e+03,2.064e+03
7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,,,,,,,,,,,2.453e+03,3.029e+03,3.110e+03,3.311e+03,3.186e+03,3.345e+03,3.435e+03,3.522e+03,3.531e+03,3.632e+03,3.634e+03,3.681e+03,3.622e+03,3.409e+03,3.364e+03,3.270e+03,3.187e+03,3.126e+03,3.008e+03,2.940e+03,2.798e+03,2.634e+03,2.547e+03,2.458e+03,2.355e+03,2.201e+03,2.071e+03,1.986e+03,1.890e+03,1.855e+03,1.812e+03
7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,,,,,,,,,,,1.939e+03,1.609e+03,1.599e+03,2.988e+03,2.725e+03,2.820e+03,3.088e+03,3.079e+03,3.057e+03,3.186e+03,3.219e+03,3.199e+03,3.310e+03,3.088e+03,3.080e+03,3.022e+03,2.951e+03,2.904e+03,2.785e+03,2.694e+03,2.646e+03,2.513e+03,2.375e+03,2.280e+03,2.212e+03,2.083e+03,1.934e+03,1.821e+03,1.741e+03,1.647e+03,1.640e+03
7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,,,,,,,,,,,8.930e+02,1.093e+03,1.184e+03,1.119e+03,2.734e+03,2.899e+03,2.398e+03,2.519e+03,2.570e+03,2.664e+03,2.769e+03,2.709e+03,2.878e+03,2.990e+03,2.852e+03,2.746e+03,2.690e+03,2.662e+03,2.550e+03,2.474e+03,2.404e+03,2.350e+03,2.220e+03,2.090e+03,2.026e+03,1.933e+03,1.804e+03,1.673e+03,1.563e+03,1.500e+03,1.442e+03
7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,,,,,,,,,,,1.130e+02,2.878e+02,3.594e+02,-5.623e+02,1.535e+03,1.755e+03,2.145e+03,2.128e+03,2.058e+03,2.188e+03,2.339e+03,2.306e+03,2.436e+03,2.483e+03,2.634e+03,2.481e+03,2.416e+03,2.377e+03,2.306e+03,2.242e+03,2.181e+03,2.105e+03,2.021e+03,1.890e+03,1.834e+03,1.762e+03,1.654e+03,1.529e+03,1.398e+03,1.283e+03,1.260e+03
7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,,,,,,,,,,,-3.846e+02,-2.218e+02,-1.355e+02,8.513e+02,7.775e+02,1.139e+03,1.525e+03,2.104e+03,1.753e+03,1.853e+03,1.730e+03,1.799e+03,2.008e+03,1.950e+03,2.010e+03,2.240e+03,2.116e+03,2.069e+03,2.034e+03,1.986e+03,1.935e+03,1.871e+03,1.790e+03,1.720e+03,1.641e+03,1.561e+03,1.486e+03,1.378e+03,1.245e+03,1.137e+03,1.027e+03
8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,,,,,,,,,,,8.799e+02,7.745e+02,6.589e+02,-1.560e+03,-1.402e+03,1.032e+03,1.113e+03,1.583e+03,1.320e+03,1.461e+03,1.421e+03,1.530e+03,1.529e+03,1.543e+03,1.717e+03,1.762e+03,1.763e+03,1.789e+03,1.716e+03,1.715e+03,1.650e+03,1.635e+03,1.541e+03,1.495e+03,1.428e+03,1.362e+03,1.290e+03,1.219e+03,1.090e+03,9.680e+02,8.704e+02
8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,,,,,,,,,,,-2.543e+01,3.483e+02,3.037e+02,-1.747e+03,-1.606e+03,-1.623e+03,5.644e+02,1.157e+03,9.867e+02,7.997e+02,9.158e+02,8.761e+02,1.017e+03,1.141e+03,1.290e+03,1.401e+03,1.405e+03,1.473e+03,1.396e+03,1.428e+03,1.390e+03,1.381e+03,1.309e+03,1.271e+03,1.207e+03,1.139e+03,1.097e+03,1.021e+03,9.272e+02,7.974e+02,6.940e+02
8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,,,,,,,,,,,-4.903e+02,-3.144e+02,7.385e+02,-2.402e+03,-2.253e+03,-2.030e+03,-5.899e+01,2.432e+02,2.492e+02,-9.933e+01,4.675e+02,4.666e+02,5.886e+02,5.673e+02,9.045e+02,9.675e+02,9.798e+02,1.111e+03,1.169e+03,1.151e+03,1.142e+03,1.075e+03,1.076e+03,1.039e+03,9.771e+02,9.231e+02,8.769e+02,8.301e+02,7.561e+02,6.402e+02,5.193e+02
8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,,,,,,,,,,,-3.922e+01,-1.366e+00,2.753e+02,-5.745e+00,-2.545e+03,-2.413e+03,-1.395e+03,-9.250e+02,-2.398e+02,-2.794e+02,1.555e+02,-8.567e+01,1.545e+00,4.048e+02,4.337e+02,5.040e+02,6.428e+02,7.424e+02,8.505e+02,8.868e+02,8.643e+02,8.330e+02,8.278e+02,7.875e+02,7.395e+02,7.003e+02,6.422e+02,6.152e+02,5.688e+02,4.688e+02,3.417e+02
8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,,,,,,,,,,,-1.375e+03,-1.079e+03,-5.773e+02,-1.303e+03,-9.712e+02,-1.008e+03,-2.061e+03,-1.410e+03,-6.274e+02,-4.353e+02,-2.246e+02,-4.814e+02,-1.965e+02,-2.427e+01,-2.388e+01,-2.522e+01,1.428e+02,4.118e+02,5.047e+02,5.628e+02,5.823e+02,5.722e+02,5.606e+02,4.881e+02,5.037e+02,4.654e+02,4.158e+02,4.008e+02,3.515e+02,2.495e+02,1.692e+02
9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,,,,,,,,,,,-2.228e+03,-1.868e+03,-1.141e+03,-2.663e+03,-1.971e+03,-1.068e+03,-1.313e+03,-1.843e+03,-1.674e+03,-1.515e+03,-1.435e+03,-8.177e+02,-7.685e+02,-7.358e+02,-6.627e+02,-2.445e+02,-2.130e+02,3.305e+01,-2.274e+01,2.025e+02,2.602e+02,2.589e+02,2.684e+02,2.489e+02,2.474e+02,2.339e+02,1.804e+02,1.739e+02,1.418e+02,8.179e+01,-1.133e+01
9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,,,,,,,,,,,-2.790e+03,-2.473e+03,-1.748e+03,-2.395e+03,-2.130e+03,-1.804e+03,-1.463e+03,-2.034e+03,-2.124e+03,-2.018e+03,-2.466e+03,-1.420e+03,-1.131e+03,-1.211e+03,-6.124e+02,-7.589e+02,-4.041e+02,-3.757e+02,-3.032e+02,-1.290e+02,-8.839e+01,-2.094e+01,-4.414e+01,-4.470e+01,-1.781e+01,-1.521e+01,-6.311e+01,-6.290e+01,-1.137e+02,-1.142e+02,-2.003e+02
9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,,,,,,,,,,,-3.311e+03,-2.850e+03,-2.513e+03,-3.159e+03,-2.832e+03,-2.650e+03,-2.340e+03,-1.774e+03,-2.817e+03,-2.530e+03,-2.351e+03,-2.266e+03,-1.644e+03,-1.694e+03,-1.113e+03,-1.134e+03,-1.058e+03,-8.131e+02,-6.266e+02,-4.908e+02,-5.378e+02,-3.253e+02,-3.024e+02,-3.061e+02,-2.836e+02,-2.501e+02,-2.947e+02,-3.392e+02,-3.187e+02,-3.243e+02,-3.907e+02
9700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,,,,,,,,,,,-4.329e+03,-3.492e+03,-3.011e+03,-3.671e+03,-3.286e+03,-3.052e+03,-2.090e+03,-2.142e+03,-2.599e+03,-2.833e+03,-2.845e+03,-2.612e+03,-2.189e+03,-1.917e+03,-1.941e+03,-1.395e+03,-1.581e+03,-1.367e+03,-1.059e+03,-8.974e+02,-8.130e+02,-6.533e+02,-5.866e+02,-5.698e+02,-5.534e+02,-5.412e+02,-5.820e+02,-5.533e+02,-5.714e+02,-5.427e+02,-6.110e+02
9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,,,,,,,,,,,-3.008e+03,-2.244e+03,-3.103e+03,-4.079e+03,-3.565e+03,-3.161e+03,-2.801e+03,-2.417e+03,-3.448e+03,-2.705e+03,-3.314e+03,-3.128e+03,-3.624e+03,-2.799e+03,-2.604e+03,-2.101e+03,-2.042e+03,-1.719e+03,-1.717e+03,-1.244e+03,-1.110e+03,-1.016e+03,-8.941e+02,-8.667e+02,-8.499e+02,-8.100e+02,-7.970e+02,-8.244e+02,-7.919e+02,-7.925e+02,-8.290e+02
10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,,,,,,,,,,,-3.739e+03,-3.370e+03,-3.990e+03,-4.445e+03,-3.837e+03,-3.440e+03,-3.036e+03,-2.836e+03,-3.424e+03,-3.053e+03,-3.256e+03,-3.726e+03,-3.459e+03,-3.507e+03,-2.437e+03,-2.249e+03,-2.481e+03,-2.209e+03,-2.134e+03,-1.877e+03,-1.460e+03,-1.325e+03,-1.203e+03,-1.148e+03,-1.139e+03,-1.063e+03,-1.039e+03,-1.049e+03,-1.034e+03,-1.056e+03,-1.059e+03
10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10400,,,,,,,,,,,-5.301e+03,-4.991e+03,-4.475e+03,-3.342e+03,-4.335e+03,-4.065e+03,-3.519e+03,-3.115e+03,-3.496e+03,-3.383e+03,-3.749e+03,-3.379e+03,-3.515e+03,-3.988e+03,-3.097e+03,-2.853e+03,-2.751e+03,-2.613e+03,-2.287e+03,-2.168e+03,-2.138e+03,-1.696e+03,-1.673e+03,-1.462e+03,-1.449e+03,-1.325e+03,-1.324e+03,-1.294e+03,-1.273e+03,-1.303e+03,-1.268e+03
10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,,,,,,,,,,,-5.991e+03,-6.669e+03,-5.022e+03,-5.695e+03,-4.142e+03,-4.527e+03,-4.040e+03,-3.614e+03,-4.148e+03,-3.978e+03,-4.036e+03,-3.862e+03,-3.674e+03,-4.350e+03,-3.563e+03,-3.178e+03,-3.371e+03,-2.770e+03,-2.754e+03,-2.438e+03,-2.380e+03,-2.145e+03,-1.981e+03,-1.791e+03,-1.731e+03,-1.610e+03,-1.594e+03,-1.534e+03,-1.544e+03,-1.540e+03,-1.512e+03
10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,,,,,,,,,,,-6.543e+03,-5.910e+03,-5.433e+03,-4.876e+03,-4.276e+03,-3.739e+03,-4.213e+03,-4.805e+03,-5.704e+03,-5.354e+03,-4.392e+03,-4.421e+03,-4.035e+03,-3.972e+03,-3.967e+03,-3.470e+03,-3.508e+03,-2.562e+03,-2.654e+03,-2.822e+03,-2.581e+03,-2.498e+03,-2.324e+03,-2.085e+03,-1.998e+03,-1.871e+03,-1.883e+03,-1.833e+03,-1.782e+03,-1.778e+03,-1.758e+03
10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,,,,,,,,,,,-7.065e+03,-6.339e+03,-6.080e+03,-5.340e+03,-4.784e+03,-4.177e+03,-3.525e+03,-4.281e+03,-6.261e+03,-6.312e+03,-4.906e+03,-5.677e+03,-4.292e+03,-4.792e+03,-4.146e+03,-4.110e+03,-3.945e+03,-3.845e+03,-3.194e+03,-3.581e+03,-3.146e+03,-2.833e+03,-2.642e+03,-2.398e+03,-2.306e+03,-2.168e+03,-2.163e+03,-2.060e+03,-2.033e+03,-2.031e+03,-1.993e+03
11100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
