,8.000,8.020,8.040,8.060,8.080,8.100,8.120,8.140,8.160,8.180,8.200,8.220,8.240,8.260,8.280,8.300,8.320,8.340,8.360,8.380,8.400,8.420,8.440,8.460,8.480,8.500,8.520,8.540,8.560,8.580,8.600,8.620,8.640,8.660,8.680,8.700,8.720,8.740,8.760,8.780,8.800,8.820,8.840,8.860,8.880,8.900,8.920,8.940,8.960,8.980,9.000,9.020,9.040,9.060,9.080,9.100,9.120,9.140,9.160,9.180,9.200,9.220,9.240,9.260,9.280,9.300,9.320,9.340,9.360,9.380,9.400,9.420,9.440,9.460,9.480,9.500,9.520,9.540,9.560,9.580,9.600,9.620,9.640,9.660,9.680,9.700,9.720,9.740,9.760,9.780,9.800,9.820,9.840,9.860,9.880,9.900,9.920,9.940,9.960,9.980,10.000,10.020,10.040,10.060,10.080,10.100,10.120,10.140,10.160,10.180,10.200,10.220,10.240,10.260,10.280,10.300,10.320,10.340,10.360,10.380,10.400,10.420,10.440,10.460,10.480,10.500,10.520,10.540,10.560,10.580,10.600,10.620,10.640,10.660,10.680,10.700,10.720,10.740,10.760,10.780,10.800,10.820,10.840,10.860,10.880,10.900,10.920,10.940,10.960,10.980,11.000,11.020,11.040,11.060,11.080,11.100,11.120,11.140,11.160,11.180,11.200,11.220,11.240,11.260,11.280,11.300,11.320,11.340,11.360,11.380,11.400,11.420,11.440,11.460,11.480,11.500,11.520,11.540,11.560,11.580,11.600,11.620,11.640,11.660,11.680,11.700,11.720,11.740,11.760,11.780,11.800,11.820,11.840,11.860,11.880,11.900,11.920,11.940,11.960,11.980,12.000
2000,,,,,,,,,,,,,,,,,,,,,,,,,,2.861e+03,,,,,2.886e+03,,,,,2.879e+03,,,,,,,,,,,,,,,,,,,,,,,,,2.675e+03,,,,,2.620e+03,,,,,2.518e+03,,,,,2.425e+03,,,,,,,,,,,,,,,,,,,,2.057e+03,,,,,1.848e+03,,,,,1.712e+03,,,,,1.573e+03,,,,,1.481e+03,,,,,1.387e+03,,,,,1.311e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,,,,,,,,,,,,,,,,,,,,,,,,,,2.637e+03,,,,,2.713e+03,,,,,2.765e+03,,,,,2.784e+03,,,,,,,,,,2.792e+03,,,,,2.764e+03,,,,,2.729e+03,,,,,2.652e+03,,,,,2.567e+03,,,,,,,,,,2.330e+03,,,,,,,,,,1.989e+03,,,,,1.788e+03,,,,,1.715e+03,,,,,1.508e+03,,,,,1.414e+03,,,,,1.324e+03,,,,,1.252e+03,,,,,1.186e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,,,,,,,,,,,,,,,,,,,,,,,,,,2.347e+03,,,,,2.428e+03,,,,,2.514e+03,,,,,2.568e+03,,,,,2.589e+03,,,,,2.709e+03,,,,,2.702e+03,,,,,2.719e+03,,,,,2.621e+03,,,,,2.590e+03,,,,,2.464e+03,,,,,2.179e+03,,,,,2.004e+03,,,,,1.785e+03,,,,,1.694e+03,,,,,1.548e+03,,,,,1.337e+03,,,,,1.246e+03,,,,,1.173e+03,,,,,1.117e+03,,,,,1.089e+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,,,,,,,,,,,,,,,,,,,,,,,,,,2.054e+03,,,,,2.050e+03,,,,,2.152e+03,,,,,2.310e+03,,,,,2.407e+03,,,,,2.477e+03,,,,,2.546e+03,,,,,,,,,,2.590e+03,,,,,2.554e+03,,,,,2.459e+03,,,,,,,,,,1.943e+03,,,,,1.568e+03,,,,,1.483e+03,,,,,1.402e+03,,,,,1.086e+03,,,,,1.016e+03,,,,,1.037e+03,,,,,1.018e+03,,,,,9.976e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,,,,,,,,,,,,,,,,,,,,,,,,,,1.489e+03,,,,,1.708e+03,,,,,1.987e+03,,,,,2.047e+03,,,,,2.129e+03,,,,,2.210e+03,,,,,,,,,,2.376e+03,,,,,2.420e+03,,,,,2.432e+03,,,,,2.379e+03,,,,,2.071e+03,,,,,1.791e+03,,,,,1.582e+03,,,,,1.317e+03,,,,,1.261e+03,,,,,8.959e+02,,,,,8.466e+02,,,,,9.008e+02,,,,,8.977e+02,,,,,9.114e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,,,,,,,,,,,,,,,,,,,,,,,,,,1.373e+03,,,,,1.458e+03,,,,,1.633e+03,,,,,1.803e+03,,,,,1.899e+03,,,,,1.918e+03,,,,,1.948e+03,,,,,2.115e+03,,,,,2.180e+03,,,,,2.248e+03,,,,,1.944e+03,,,,,2.137e+03,,,,,1.836e+03,,,,,1.519e+03,,,,,1.165e+03,,,,,8.795e+02,,,,,7.744e+02,,,,,6.924e+02,,,,,7.844e+02,,,,,8.104e+02,,,,,8.227e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,,,,,,,,,,,,,,,,,,,,,,,,,,1.240e+03,,,,,1.301e+03,,,,,1.467e+03,,,,,1.442e+03,,,,,1.505e+03,,,,,1.678e+03,,,,,1.771e+03,,,,,1.886e+03,,,,,1.657e+03,,,,,1.608e+03,,,,,1.705e+03,,,,,1.953e+03,,,,,1.688e+03,,,,,1.418e+03,,,,,1.115e+03,,,,,8.619e+02,,,,,6.612e+02,,,,,5.709e+02,,,,,6.525e+02,,,,,6.870e+02,,,,,7.379e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,,,,,,,,,,,,,,,,,,,,,,,,,,1.130e+03,,,,,1.185e+03,,,,,1.051e+03,,,,,1.070e+03,,,,,1.323e+03,,,,,1.484e+03,,,,,1.606e+03,,,,,1.680e+03,,,,,1.307e+03,,,,,1.393e+03,,,,,1.419e+03,,,,,1.744e+03,,,,,1.410e+03,,,,,1.302e+03,,,,,1.048e+03,,,,,8.079e+02,,,,,6.002e+02,,,,,4.730e+02,,,,,5.302e+02,,,,,5.834e+02,,,,,6.622e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,,,,,,,,,,,,,,,,,,,,,,,,,,1.060e+03,,,,,1.081e+03,,,,,1.020e+03,,,,,9.885e+02,,,,,1.226e+03,,,,,1.308e+03,,,,,1.401e+03,,,,,1.090e+03,,,,,1.142e+03,,,,,1.256e+03,,,,,1.252e+03,,,,,1.577e+03,,,,,1.270e+03,,,,,1.204e+03,,,,,9.993e+02,,,,,7.854e+02,,,,,5.548e+02,,,,,4.387e+02,,,,,4.335e+02,,,,,4.968e+02,,,,,5.774e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,,,,,,,,,,,,,,,,,,,,,,,,,,1.142e+03,,,,,1.042e+03,,,,,9.901e+02,,,,,9.238e+02,,,,,1.146e+03,,,,,1.132e+03,,,,,9.484e+02,,,,,9.881e+02,,,,,1.051e+03,,,,,1.132e+03,,,,,1.110e+03,,,,,1.134e+03,,,,,1.133e+03,,,,,1.119e+03,,,,,9.487e+02,,,,,7.661e+02,,,,,5.474e+02,,,,,4.319e+02,,,,,3.652e+02,,,,,4.185e+02,,,,,4.743e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,1.220e+03,,,,,1.092e+03,,,,,1.019e+03,,,,,9.249e+02,,,,,8.983e+02,,,,,1.131e+03,,,,,9.004e+02,,,,,9.014e+02,,,,,9.312e+02,,,,,9.634e+02,,,,,9.933e+02,,,,,1.024e+03,,,,,1.034e+03,,,,,1.011e+03,,,,,8.654e+02,,,,,7.431e+02,,,,,5.417e+02,,,,,4.212e+02,,,,,2.876e+02,,,,,3.082e+02,,,,,3.902e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
