R rho Te mu radheat radcool PdV advheat advcool
1.01960e+00 5.70510e-16 6.09254e+03 9.35477e-01 3.11661e-08 4.48820e-09 3.45595e-08 8.68176e-09 -0.00000e+00
1.02044e+00 5.67460e-16 6.08395e+03 9.35046e-01 3.09809e-08 4.45266e-09 3.44070e-08 8.80068e-09 -0.00000e+00
1.02129e+00 5.64375e-16 6.07448e+03 9.34584e-01 3.07935e-08 4.41703e-09 3.42505e-08 8.91189e-09 -0.00000e+00
1.02214e+00 5.61288e-16 6.06500e+03 9.34121e-01 3.06060e-08 4.38137e-09 3.40920e-08 9.01277e-09 -0.00000e+00
1.02299e+00 5.58199e-16 6.05551e+03 9.33658e-01 3.04184e-08 4.34568e-09 3.39334e-08 9.10108e-09 -0.00000e+00
1.02384e+00 5.55107e-16 6.04601e+03 9.33194e-01 3.02306e-08 4.30996e-09 3.37767e-08 9.17496e-09 -0.00000e+00
1.02469e+00 5.52012e-16 6.03650e+03 9.32730e-01 3.00426e-08 4.27421e-09 3.36236e-08 9.23383e-09 -0.00000e+00
1.02554e+00 5.48915e-16 6.02699e+03 9.32266e-01 2.98545e-08 4.23843e-09 3.34758e-08 9.28307e-09 -0.00000e+00
1.02639e+00 5.45815e-16 6.01747e+03 9.31801e-01 2.96662e-08 4.20262e-09 3.33323e-08 9.31682e-09 -0.00000e+00
1.02724e+00 5.42713e-16 6.00794e+03 9.31336e-01 2.94777e-08 4.16678e-09 3.31911e-08 9.32531e-09 -0.00000e+00
1.02809e+00 5.39608e-16 5.99841e+03 9.30870e-01 2.92892e-08 4.13092e-09 3.30522e-08 9.30985e-09 -0.00000e+00
1.02895e+00 5.36501e-16 5.98886e+03 9.30404e-01 2.91004e-08 4.09502e-09 3.29157e-08 9.27196e-09 -0.00000e+00
1.02980e+00 5.33391e-16 5.97931e+03 9.29938e-01 2.89115e-08 4.05909e-09 3.27813e-08 9.21335e-09 -0.00000e+00
1.03065e+00 5.30278e-16 5.96975e+03 9.29471e-01 2.87224e-08 4.02313e-09 3.26489e-08 9.14930e-09 -0.00000e+00
1.03151e+00 5.27163e-16 5.96018e+03 9.29004e-01 2.85332e-08 3.98714e-09 3.25183e-08 9.10148e-09 -0.00000e+00
1.03237e+00 5.24045e-16 5.95061e+03 9.28537e-01 2.83438e-08 3.95113e-09 3.23893e-08 9.06523e-09 -0.00000e+00
1.03322e+00 5.20925e-16 5.94102e+03 9.28069e-01 2.81543e-08 3.91508e-09 3.22615e-08 9.02922e-09 -0.00000e+00
1.03408e+00 5.17802e-16 5.93143e+03 9.27600e-01 2.79646e-08 3.87900e-09 3.21350e-08 8.99398e-09 -0.00000e+00
1.03494e+00 5.14676e-16 5.92183e+03 9.27132e-01 2.77747e-08 3.84289e-09 3.20095e-08 8.95996e-09 -0.00000e+00
1.03580e+00 5.11597e-16 5.91224e+03 9.26659e-01 2.75880e-08 3.80747e-09 3.18847e-08 8.92749e-09 -0.00000e+00
1.03666e+00 5.08900e-16 5.90278e+03 9.26158e-01 2.74273e-08 3.77766e-09 3.17605e-08 8.89681e-09 -0.00000e+00
1.03752e+00 5.06201e-16 5.89331e+03 9.25657e-01 2.72665e-08 3.74782e-09 3.16368e-08 8.86809e-09 -0.00000e+00
1.03838e+00 5.03500e-16 5.88383e+03 9.25156e-01 2.71055e-08 3.71796e-09 3.15136e-08 8.84142e-09 -0.00000e+00
1.03924e+00 5.00796e-16 5.87435e+03 9.24653e-01 2.69445e-08 3.68808e-09 3.13906e-08 8.81681e-09 -0.00000e+00
1.04010e+00 4.98090e-16 5.86486e+03 9.24151e-01 2.67832e-08 3.65817e-09 3.12679e-08 8.79424e-09 -0.00000e+00
1.04097e+00 4.95382e-16 5.85536e+03 9.23648e-01 2.66219e-08 3.62823e-09 3.11453e-08 8.77559e-09 -0.00000e+00
1.04183e+00 4.92672e-16 5.84585e+03 9.23145e-01 2.64604e-08 3.59828e-09 3.10229e-08 8.76019e-09 -0.00000e+00
1.04269e+00 4.89959e-16 5.83633e+03 9.22641e-01 2.62987e-08 3.56829e-09 3.09006e-08 8.74481e-09 -0.00000e+00
1.04356e+00 4.87245e-16 5.82681e+03 9.22137e-01 2.61370e-08 3.53828e-09 3.07783e-08 8.72884e-09 -0.00000e+00
1.04443e+00 4.84528e-16 5.81728e+03 9.21632e-01 2.59751e-08 3.50825e-09 3.06562e-08 8.71263e-09 -0.00000e+00
1.04529e+00 4.81808e-16 5.80774e+03 9.21127e-01 2.58130e-08 3.47819e-09 3.05340e-08 8.69643e-09 -0.00000e+00
1.04616e+00 4.79087e-16 5.79819e+03 9.20622e-01 2.56509e-08 3.44811e-09 3.04119e-08 8.68008e-09 -0.00000e+00
1.04703e+00 4.76363e-16 5.78863e+03 9.20116e-01 2.54886e-08 3.41800e-09 3.02898e-08 8.66121e-09 -0.00000e+00
1.04790e+00 4.73637e-16 5.77907e+03 9.19610e-01 2.53261e-08 3.38787e-09 3.01677e-08 8.63990e-09 -0.00000e+00
1.04877e+00 4.70909e-16 5.76950e+03 9.19103e-01 2.51636e-08 3.35771e-09 3.00456e-08 8.61812e-09 -0.00000e+00
1.04964e+00 4.68178e-16 5.75992e+03 9.18596e-01 2.50009e-08 3.32753e-09 2.99235e-08 8.59604e-09 -0.00000e+00
1.05051e+00 4.65445e-16 5.75033e+03 9.18088e-01 2.48380e-08 3.29732e-09 2.98013e-08 8.57379e-09 -0.00000e+00
1.05138e+00 4.62710e-16 5.74073e+03 9.17581e-01 2.46750e-08 3.26708e-09 2.96791e-08 8.55147e-09 -0.00000e+00
1.05225e+00 4.60240e-16 5.73179e+03 9.17140e-01 2.45275e-08 3.24185e-09 2.95569e-08 8.52916e-09 -0.00000e+00
1.05313e+00 4.57865e-16 5.72308e+03 9.16722e-01 2.43854e-08 3.21839e-09 2.94347e-08 8.50691e-09 -0.00000e+00
1.05400e+00 4.55487e-16 5.71436e+03 9.16305e-01 2.42432e-08 3.19492e-09 2.93125e-08 8.48474e-09 -0.00000e+00
1.05488e+00 4.53108e-16 5.70564e+03 9.15887e-01 2.41008e-08 3.17143e-09 2.91904e-08 8.46267e-09 -0.00000e+00
1.05575e+00 4.50726e-16 5.69690e+03 9.15469e-01 2.39584e-08 3.14792e-09 2.90682e-08 8.44070e-09 -0.00000e+00
1.05663e+00 4.48343e-16 5.68816e+03 9.15051e-01 2.38158e-08 3.12438e-09 2.89462e-08 8.41884e-09 -0.00000e+00
1.05751e+00 4.45957e-16 5.67941e+03 9.14632e-01 2.36731e-08 3.10083e-09 2.88243e-08 8.39788e-09 -0.00000e+00
1.05838e+00 4.43570e-16 5.67066e+03 9.14213e-01 2.35303e-08 3.07726e-09 2.87026e-08 8.37733e-09 -0.00000e+00
1.05926e+00 4.41180e-16 5.66190e+03 9.13793e-01 2.33874e-08 3.05367e-09 2.85810e-08 8.35606e-09 -0.00000e+00
1.06014e+00 4.38789e-16 5.65313e+03 9.13373e-01 2.32444e-08 3.03006e-09 2.84595e-08 8.33422e-09 -0.00000e+00
1.06102e+00 4.36395e-16 5.64435e+03 9.12953e-01 2.31012e-08 3.00643e-09 2.83384e-08 8.31202e-09 -0.00000e+00
1.06190e+00 4.34000e-16 5.63557e+03 9.12532e-01 2.29579e-08 2.98278e-09 2.82174e-08 8.28959e-09 -0.00000e+00
1.06278e+00 4.31603e-16 5.62678e+03 9.12112e-01 2.28145e-08 2.95911e-09 2.80967e-08 8.26675e-09 -0.00000e+00
1.06366e+00 4.29203e-16 5.61798e+03 9.11690e-01 2.26710e-08 2.93542e-09 2.79763e-08 8.24346e-09 -0.00000e+00
1.06455e+00 4.26802e-16 5.60917e+03 9.11269e-01 2.25274e-08 2.91171e-09 2.78561e-08 8.22007e-09 -0.00000e+00
1.06543e+00 4.24398e-16 5.60036e+03 9.10847e-01 2.23836e-08 2.88798e-09 2.77363e-08 8.19677e-09 -0.00000e+00
1.06632e+00 4.21993e-16 5.59154e+03 9.10424e-01 2.22397e-08 2.86424e-09 2.76167e-08 8.17362e-09 -0.00000e+00
1.06720e+00 4.19586e-16 5.58271e+03 9.10002e-01 2.20957e-08 2.84047e-09 2.74975e-08 8.15068e-09 -0.00000e+00
1.06809e+00 4.17176e-16 5.57387e+03 9.09579e-01 2.19516e-08 2.81668e-09 2.73787e-08 8.12800e-09 -0.00000e+00
1.06897e+00 4.14999e-16 5.56550e+03 9.09152e-01 2.18217e-08 2.79612e-09 2.72601e-08 8.10560e-09 -0.00000e+00
1.06986e+00 4.12842e-16 5.55717e+03 9.08725e-01 2.16931e-08 2.77585e-09 2.71420e-08 8.08351e-09 -0.00000e+00
1.07075e+00 4.10683e-16 5.54883e+03 9.08297e-01 2.15644e-08 2.75556e-09 2.70242e-08 8.06176e-09 -0.00000e+00
1.07164e+00 4.08522e-16 5.54049e+03 9.07870e-01 2.14356e-08 2.73526e-09 2.69068e-08 8.04035e-09 -0.00000e+00
1.07253e+00 4.06360e-16 5.53214e+03 9.07441e-01 2.13066e-08 2.71494e-09 2.67898e-08 8.01930e-09 -0.00000e+00
1.07342e+00 4.04196e-16 5.52378e+03 9.07013e-01 2.11776e-08 2.69460e-09 2.66732e-08 7.99862e-09 -0.00000e+00
1.07431e+00 4.02030e-16 5.51541e+03 9.06584e-01 2.10484e-08 2.67424e-09 2.65570e-08 7.97830e-09 -0.00000e+00
1.07520e+00 3.99862e-16 5.50704e+03 9.06154e-01 2.09192e-08 2.65387e-09 2.64412e-08 7.95836e-09 -0.00000e+00
1.07609e+00 3.97692e-16 5.49866e+03 9.05725e-01 2.07898e-08 2.63348e-09 2.63258e-08 7.93881e-09 -0.00000e+00
1.07698e+00 3.95521e-16 5.49027e+03 9.05295e-01 2.06603e-08 2.61308e-09 2.62109e-08 7.91965e-09 -0.00000e+00
1.07788e+00 3.93348e-16 5.48188e+03 9.04864e-01 2.05307e-08 2.59266e-09 2.60963e-08 7.90089e-09 -0.00000e+00
1.07877e+00 3.91173e-16 5.47348e+03 9.04434e-01 2.04011e-08 2.57222e-09 2.59822e-08 7.88253e-09 -0.00000e+00
1.07967e+00 3.88996e-16 5.46507e+03 9.04003e-01 2.02713e-08 2.55176e-09 2.58686e-08 7.86450e-09 -0.00000e+00
1.08056e+00 3.86817e-16 5.45666e+03 9.03571e-01 2.01414e-08 2.53129e-09 2.57553e-08 7.84680e-09 -0.00000e+00
1.08146e+00 3.84637e-16 5.44824e+03 9.03139e-01 2.00113e-08 2.51080e-09 2.56425e-08 7.82950e-09 -0.00000e+00
1.08236e+00 3.82455e-16 5.43981e+03 9.02707e-01 1.98812e-08 2.49029e-09 2.55301e-08 7.81261e-09 -0.00000e+00
1.08326e+00 3.80271e-16 5.43137e+03 9.02275e-01 1.97510e-08 2.46977e-09 2.54182e-08 7.79613e-09 -0.00000e+00
1.08416e+00 3.78085e-16 5.42293e+03 9.01842e-01 1.96207e-08 2.44923e-09 2.53066e-08 7.78006e-09 -0.00000e+00
1.08506e+00 3.75897e-16 5.41448e+03 9.01408e-01 1.94902e-08 2.42867e-09 2.51956e-08 7.76442e-09 -0.00000e+00
1.08596e+00 3.73921e-16 5.40604e+03 9.00983e-01 1.93732e-08 2.41053e-09 2.50849e-08 7.74919e-09 -0.00000e+00
1.08686e+00 3.71978e-16 5.39760e+03 9.00558e-01 1.92584e-08 2.39277e-09 2.49747e-08 7.73438e-09 -0.00000e+00
1.08776e+00 3.70033e-16 5.38915e+03 9.00133e-01 1.91434e-08 2.37500e-09 2.48649e-08 7.71999e-09 -0.00000e+00
1.08866e+00 3.68086e-16 5.38069e+03 8.99707e-01 1.90283e-08 2.35721e-09 2.47555e-08 7.70600e-09 -0.00000e+00
1.08957e+00 3.66138e-16 5.37223e+03 8.99281e-01 1.89132e-08 2.33941e-09 2.46466e-08 7.69242e-09 -0.00000e+00
1.09047e+00 3.64189e-16 5.36376e+03 8.98855e-01 1.87979e-08 2.32159e-09 2.45380e-08 7.67923e-09 -0.00000e+00
1.09138e+00 3.62237e-16 5.35528e+03 8.98428e-01 1.86826e-08 2.30376e-09 2.44299e-08 7.66643e-09 -0.00000e+00
1.09228e+00 3.60284e-16 5.34680e+03 8.98001e-01 1.85671e-08 2.28591e-09 2.43223e-08 7.65400e-09 -0.00000e+00
1.09319e+00 3.58330e-16 5.33831e+03 8.97574e-01 1.84516e-08 2.26805e-09 2.42150e-08 7.64193e-09 -0.00000e+00
1.09410e+00 3.56374e-16 5.32981e+03 8.97146e-01 1.83360e-08 2.25017e-09 2.41082e-08 7.63022e-09 -0.00000e+00
1.09500e+00 3.54416e-16 5.32131e+03 8.96718e-01 1.82202e-08 2.23228e-09 2.40017e-08 7.61884e-09 -0.00000e+00
1.09591e+00 3.52456e-16 5.31279e+03 8.96290e-01 1.81044e-08 2.21438e-09 2.38957e-08 7.60778e-09 -0.00000e+00
1.09682e+00 3.50495e-16 5.30427e+03 8.95861e-01 1.79885e-08 2.19645e-09 2.37901e-08 7.59704e-09 -0.00000e+00
1.09773e+00 3.48533e-16 5.29575e+03 8.95432e-01 1.78725e-08 2.17852e-09 2.36849e-08 7.58658e-09 -0.00000e+00
1.09864e+00 3.46568e-16 5.28721e+03 8.95002e-01 1.77563e-08 2.16057e-09 2.35802e-08 7.57640e-09 -0.00000e+00
1.09956e+00 3.44602e-16 5.27867e+03 8.94573e-01 1.76401e-08 2.14260e-09 2.34758e-08 7.56647e-09 -0.00000e+00
1.10047e+00 3.42635e-16 5.27013e+03 8.94142e-01 1.75238e-08 2.12462e-09 2.33718e-08 7.55679e-09 -0.00000e+00
1.10138e+00 3.40666e-16 5.26157e+03 8.93712e-01 1.74074e-08 2.10662e-09 2.32682e-08 7.54732e-09 -0.00000e+00
1.10230e+00 3.38754e-16 5.25303e+03 8.93287e-01 1.72947e-08 2.08926e-09 2.31650e-08 7.53807e-09 -0.00000e+00
1.10321e+00 3.37039e-16 5.24457e+03 8.92884e-01 1.71942e-08 2.07400e-09 2.30622e-08 7.52899e-09 -0.00000e+00
1.10413e+00 3.35322e-16 5.23610e+03 8.92481e-01 1.70936e-08 2.05872e-09 2.29599e-08 7.52009e-09 -0.00000e+00
1.10504e+00 3.33604e-16 5.22763e+03 8.92077e-01 1.69930e-08 2.04344e-09 2.28579e-08 7.51133e-09 -0.00000e+00
1.10596e+00 3.31884e-16 5.21915e+03 8.91673e-01 1.68923e-08 2.02814e-09 2.27562e-08 7.50271e-09 -0.00000e+00
1.10688e+00 3.30163e-16 5.21066e+03 8.91269e-01 1.67914e-08 2.01283e-09 2.26550e-08 7.49420e-09 -0.00000e+00
1.10780e+00 3.28440e-16 5.20216e+03 8.90864e-01 1.66905e-08 1.99750e-09 2.25542e-08 7.48579e-09 -0.00000e+00
1.10872e+00 3.26716e-16 5.19366e+03 8.90459e-01 1.65896e-08 1.98217e-09 2.24538e-08 7.47745e-09 -0.00000e+00
1.10964e+00 3.24991e-16 5.18515e+03 8.90053e-01 1.64885e-08 1.96682e-09 2.23537e-08 7.46916e-09 -0.00000e+00
1.11056e+00 3.23264e-16 5.17663e+03 8.89648e-01 1.63874e-08 1.95146e-09 2.22540e-08 7.46092e-09 -0.00000e+00
1.11148e+00 3.21535e-16 5.16810e+03 8.89242e-01 1.62861e-08 1.93608e-09 2.21547e-08 7.45270e-09 -0.00000e+00
1.11240e+00 3.19805e-16 5.15957e+03 8.88835e-01 1.61848e-08 1.92069e-09 2.20558e-08 7.44450e-09 -0.00000e+00
1.11333e+00 3.18074e-16 5.15103e+03 8.88428e-01 1.60834e-08 1.90529e-09 2.19573e-08 7.43629e-09 -0.00000e+00
1.11425e+00 3.16342e-16 5.14248e+03 8.88021e-01 1.59819e-08 1.88988e-09 2.18591e-08 7.42806e-09 -0.00000e+00
1.11517e+00 3.14607e-16 5.13393e+03 8.87614e-01 1.58804e-08 1.87445e-09 2.17613e-08 7.41979e-09 -0.00000e+00
1.11610e+00 3.12872e-16 5.12537e+03 8.87206e-01 1.57787e-08 1.85901e-09 2.16639e-08 7.41147e-09 -0.00000e+00
1.11703e+00 3.11135e-16 5.11680e+03 8.86798e-01 1.56770e-08 1.84356e-09 2.15669e-08 7.40309e-09 -0.00000e+00
1.11795e+00 3.09397e-16 5.10823e+03 8.86389e-01 1.55751e-08 1.82810e-09 2.14702e-08 7.39463e-09 -0.00000e+00
1.11888e+00 3.07673e-16 5.09966e+03 8.85982e-01 1.54743e-08 1.81279e-09 2.13739e-08 7.38608e-09 -0.00000e+00
1.11981e+00 3.06143e-16 5.09121e+03 8.85597e-01 1.53856e-08 1.79957e-09 2.12780e-08 7.37742e-09 -0.00000e+00
1.12074e+00 3.04612e-16 5.08275e+03 8.85212e-01 1.52968e-08 1.78634e-09 2.11825e-08 7.36865e-09 -0.00000e+00
1.12167e+00 3.03080e-16 5.07428e+03 8.84826e-01 1.52079e-08 1.77310e-09 2.10873e-08 7.35975e-09 -0.00000e+00
1.12260e+00 3.01546e-16 5.06581e+03 8.84440e-01 1.51190e-08 1.75984e-09 2.09925e-08 7.35072e-09 -0.00000e+00
1.12353e+00 3.00011e-16 5.05733e+03 8.84053e-01 1.50300e-08 1.74658e-09 2.08980e-08 7.34153e-09 -0.00000e+00
1.12446e+00 2.98475e-16 5.04884e+03 8.83667e-01 1.49410e-08 1.73330e-09 2.08039e-08 7.33220e-09 -0.00000e+00
1.12540e+00 2.96938e-16 5.04035e+03 8.83280e-01 1.48518e-08 1.72002e-09 2.07102e-08 7.32269e-09 -0.00000e+00
1.12633e+00 2.95399e-16 5.03185e+03 8.82892e-01 1.47626e-08 1.70672e-09 2.06169e-08 7.31302e-09 -0.00000e+00
1.12727e+00 2.93859e-16 5.02334e+03 8.82504e-01 1.46733e-08 1.69341e-09 2.05239e-08 7.30317e-09 -0.00000e+00
1.12820e+00 2.92318e-16 5.01482e+03 8.82116e-01 1.45840e-08 1.68009e-09 2.04312e-08 7.29313e-09 -0.00000e+00
1.12914e+00 2.90775e-16 5.00630e+03 8.81728e-01 1.44945e-08 1.66676e-09 2.03390e-08 7.28289e-09 -0.00000e+00
1.13008e+00 2.89231e-16 4.99777e+03 8.81339e-01 1.44050e-08 1.65342e-09 2.02471e-08 7.27246e-09 -0.00000e+00
1.13101e+00 2.87686e-16 4.98923e+03 8.80950e-01 1.43154e-08 1.64006e-09 2.01555e-08 7.26182e-09 -0.00000e+00
1.13195e+00 2.86140e-16 4.98069e+03 8.80561e-01 1.42258e-08 1.62670e-09 2.00644e-08 7.25098e-09 -0.00000e+00
1.13289e+00 2.84592e-16 4.97214e+03 8.80171e-01 1.41360e-08 1.61332e-09 1.99736e-08 7.23992e-09 -0.00000e+00
1.13383e+00 2.83043e-16 4.96358e+03 8.79781e-01 1.40462e-08 1.59994e-09 1.98831e-08 7.22864e-09 -0.00000e+00
1.13477e+00 2.81493e-16 4.95502e+03 8.79391e-01 1.39564e-08 1.58654e-09 1.97930e-08 7.21715e-09 -0.00000e+00
1.13572e+00 2.79986e-16 4.94649e+03 8.79005e-01 1.38692e-08 1.57362e-09 1.97033e-08 7.20543e-09 -0.00000e+00
1.13666e+00 2.78612e-16 4.93810e+03 8.78631e-01 1.37903e-08 1.56212e-09 1.96139e-08 7.19349e-09 -0.00000e+00
1.13760e+00 2.77236e-16 4.92970e+03 8.78257e-01 1.37113e-08 1.55062e-09 1.95249e-08 7.18133e-09 -0.00000e+00
1.13855e+00 2.75859e-16 4.92130e+03 8.77883e-01 1.36323e-08 1.53911e-09 1.94362e-08 7.16894e-09 -0.00000e+00
1.13949e+00 2.74481e-16 4.91289e+03 8.77509e-01 1.35532e-08 1.52759e-09 1.93479e-08 7.15632e-09 -0.00000e+00
1.14044e+00 2.73101e-16 4.90447e+03 8.77134e-01 1.34741e-08 1.51607e-09 1.92599e-08 7.14347e-09 -0.00000e+00
1.14138e+00 2.71721e-16 4.89604e+03 8.76759e-01 1.33948e-08 1.50453e-09 1.91723e-08 7.13040e-09 -0.00000e+00
1.14233e+00 2.70339e-16 4.88761e+03 8.76383e-01 1.33155e-08 1.49298e-09 1.90851e-08 7.11710e-09 -0.00000e+00
1.14328e+00 2.68956e-16 4.87917e+03 8.76008e-01 1.32362e-08 1.48142e-09 1.89982e-08 7.10358e-09 -0.00000e+00
1.14423e+00 2.67573e-16 4.87072e+03 8.75632e-01 1.31568e-08 1.46985e-09 1.89117e-08 7.08984e-09 -0.00000e+00
1.14518e+00 2.66188e-16 4.86227e+03 8.75255e-01 1.30773e-08 1.45828e-09 1.88255e-08 7.07587e-09 -0.00000e+00
1.14613e+00 2.64801e-16 4.85381e+03 8.74879e-01 1.29977e-08 1.44669e-09 1.87397e-08 7.06168e-09 -0.00000e+00
1.14708e+00 2.63414e-16 4.84534e+03 8.74502e-01 1.29181e-08 1.43509e-09 1.86542e-08 7.04727e-09 -0.00000e+00
1.14803e+00 2.62026e-16 4.83686e+03 8.74124e-01 1.28384e-08 1.42349e-09 1.85691e-08 7.03265e-09 -0.00000e+00
1.14898e+00 2.60636e-16 4.82838e+03 8.73747e-01 1.27587e-08 1.41187e-09 1.84843e-08 7.01782e-09 -0.00000e+00
1.14994e+00 2.59245e-16 4.81989e+03 8.73369e-01 1.26788e-08 1.40025e-09 1.83999e-08 7.00278e-09 -0.00000e+00
1.15089e+00 2.57853e-16 4.81139e+03 8.72991e-01 1.25989e-08 1.38861e-09 1.83158e-08 6.98753e-09 -0.00000e+00
1.15185e+00 2.56460e-16 4.80289e+03 8.72612e-01 1.25190e-08 1.37697e-09 1.82321e-08 6.97208e-09 -0.00000e+00
1.15280e+00 2.55163e-16 4.79455e+03 8.72243e-01 1.24450e-08 1.36636e-09 1.81487e-08 6.95643e-09 -0.00000e+00
1.15376e+00 2.53924e-16 4.78632e+03 8.71880e-01 1.23747e-08 1.35638e-09 1.80657e-08 6.94059e-09 -0.00000e+00
1.15472e+00 2.52683e-16 4.77807e+03 8.71516e-01 1.23042e-08 1.34638e-09 1.79830e-08 6.92456e-09 -0.00000e+00
1.15568e+00 2.51441e-16 4.76982e+03 8.71152e-01 1.22337e-08 1.33638e-09 1.79007e-08 6.90834e-09 -0.00000e+00
1.15664e+00 2.50199e-16 4.76157e+03 8.70788e-01 1.21631e-08 1.32637e-09 1.78187e-08 6.89194e-09 -0.00000e+00
1.15760e+00 2.48955e-16 4.75330e+03 8.70423e-01 1.20925e-08 1.31635e-09 1.77371e-08 6.87537e-09 -0.00000e+00
1.15856e+00 2.47710e-16 4.74503e+03 8.70058e-01 1.20219e-08 1.30632e-09 1.76558e-08 6.85862e-09 -0.00000e+00
1.15952e+00 2.46464e-16 4.73675e+03 8.69693e-01 1.19511e-08 1.29628e-09 1.75749e-08 6.84171e-09 -0.00000e+00
1.16048e+00 2.45217e-16 4.72847e+03 8.69327e-01 1.18803e-08 1.28624e-09 1.74943e-08 6.82463e-09 -0.00000e+00
1.16144e+00 2.43970e-16 4.72017e+03 8.68961e-01 1.18095e-08 1.27618e-09 1.74140e-08 6.80740e-09 -0.00000e+00
1.16241e+00 2.42721e-16 4.71188e+03 8.68595e-01 1.17386e-08 1.26612e-09 1.73341e-08 6.79002e-09 -0.00000e+00
1.16337e+00 2.41471e-16 4.70357e+03 8.68229e-01 1.16676e-08 1.25605e-09 1.72545e-08 6.77250e-09 -0.00000e+00
1.16434e+00 2.40220e-16 4.69526e+03 8.67862e-01 1.15966e-08 1.24597e-09 1.71753e-08 6.75483e-09 -0.00000e+00
1.16530e+00 2.38968e-16 4.68694e+03 8.67495e-01 1.15255e-08 1.23589e-09 1.70964e-08 6.73702e-09 -0.00000e+00
1.16627e+00 2.37715e-16 4.67861e+03 8.67128e-01 1.14543e-08 1.22579e-09 1.70179e-08 6.71909e-09 -0.00000e+00
1.16724e+00 2.36461e-16 4.67028e+03 8.66760e-01 1.13831e-08 1.21569e-09 1.69397e-08 6.70103e-09 -0.00000e+00
1.16821e+00 2.35206e-16 4.66194e+03 8.66392e-01 1.13119e-08 1.20558e-09 1.68618e-08 6.68285e-09 -0.00000e+00
1.16918e+00 2.33969e-16 4.65364e+03 8.66026e-01 1.12417e-08 1.19565e-09 1.67843e-08 6.66455e-09 -0.00000e+00
1.17015e+00 2.32856e-16 4.64563e+03 8.65676e-01 1.11791e-08 1.18702e-09 1.67071e-08 6.64614e-09 -0.00000e+00
1.17112e+00 2.31742e-16 4.63762e+03 8.65325e-01 1.11165e-08 1.17837e-09 1.66302e-08 6.62762e-09 -0.00000e+00
1.17209e+00 2.30628e-16 4.62960e+03 8.64974e-01 1.10538e-08 1.16972e-09 1.65537e-08 6.60901e-09 -0.00000e+00
1.17306e+00 2.29512e-16 4.62157e+03 8.64623e-01 1.09911e-08 1.16106e-09 1.64775e-08 6.59030e-09 -0.00000e+00
1.17404e+00 2.28396e-16 4.61354e+03 8.64271e-01 1.09283e-08 1.15239e-09 1.64016e-08 6.57150e-09 -0.00000e+00
1.17501e+00 2.27278e-16 4.60550e+03 8.63919e-01 1.08655e-08 1.14372e-09 1.63261e-08 6.55261e-09 -0.00000e+00
1.17599e+00 2.26160e-16 4.59745e+03 8.63567e-01 1.08026e-08 1.13504e-09 1.62509e-08 6.53364e-09 -0.00000e+00
1.17696e+00 2.25041e-16 4.58939e+03 8.63215e-01 1.07397e-08 1.12635e-09 1.61760e-08 6.51459e-09 -0.00000e+00
1.17794e+00 2.23921e-16 4.58133e+03 8.62862e-01 1.06767e-08 1.11765e-09 1.61015e-08 6.49547e-09 -0.00000e+00
