# abundance scale factors relative to solar: He=1.0 Li=100.0 Be=100.0 B=100.0 C=100.0 N=100.0 O=100.0 F=100.0 Ne=100.0 Na=100.0 Mg=100.0 Al=100.0 Si=100.0 P=100.0 S=100.0 Cl=100.0 Ar=100.0 K=100.0 Ca=0.0 Sc=100.0 Ti=100.0 V=100.0 Cr=100.0 Mn=100.0 Fe=100.0 Co=100.0 Ni=100.0 Cu=100.0 Zn=100.0
# alt rho v mu
1.715808000000000000e+09	2.032379135545556265e-14	1.674356881431938291e+03	2.569747535716655484e+00
1.741833053477372169e+09	1.740056297628368568e-14	1.897639803339190166e+03	2.553808263172511417e+00
1.768252850077809095e+09	1.493238899428234704e-14	2.145715347390138504e+03	2.533119645566201505e+00
1.795073377190860987e+09	1.284362474429877540e-14	2.420684090888431001e+03	2.510012524237845710e+00
1.822300713021676064e+09	1.107193044657921823e-14	2.724750223480342811e+03	2.486031825482802660e+00
1.849941027968477964e+09	9.565811898846316545e-15	3.060219165593655816e+03	2.459663214781803831e+00
1.878000586020931721e+09	8.282636389971978757e-15	3.429494359812391394e+03	2.430898896550069299e+00
1.906485746179720402e+09	7.187028242281361162e-15	3.835073213425703671e+03	2.398684873878778046e+00
1.935402963897655487e+09	6.249568337239599586e-15	4.279542178519980553e+03	2.368872545426197629e+00
1.964758792542644262e+09	5.445737621403640374e-15	4.765570964769892271e+03	2.338883735251898077e+00
1.994559884882847548e+09	4.755056884946079947e-15	5.295905889437985934e+03	2.308605444253176930e+00
2.024812994594363928e+09	4.160384792791769174e-15	5.873362378907761013e+03	2.278586556132662810e+00
2.055524977791782379e+09	3.647343799407390260e-15	6.500816646232507082e+03	2.248742384175817399e+00
2.086702794581950665e+09	3.203849634731568632e-15	7.181196579546967769e+03	2.219273706159860637e+00
2.118353510641309738e+09	2.819724853898195121e-15	7.917471886613010611e+03	2.190262527250866231e+00
2.150484298817154408e+09	2.486380764395950908e-15	8.712643551095927251e+03	2.161798347480299753e+00
2.183102440753178120e+09	2.196555089454369798e-15	9.569732666224692366e+03	2.133758776361982967e+00
2.216215328539680481e+09	1.944095158607469066e-15	1.049176872110286968e+04	2.106338231081641421e+00
2.249830466388797283e+09	1.723778363161091941e-15	1.148177742392516484e+04	2.079220277905801773e+00
2.283955472335144043e+09	1.531163175876039734e-15	1.254276815454147072e+04	2.052728475430388055e+00
2.318598079962255955e+09	1.362465289432332034e-15	1.367772114601421890e+04	2.026831428011179881e+00
2.353766140155208588e+09	1.214454439351661680e-15	1.488957450087353391e+04	2.001343037090927535e+00
2.389467622879829884e+09	1.084368293183346045e-15	1.618121115252862910e+04	1.976518579738241410e+00
2.425710618988891125e+09	9.698404478397453486e-16	1.755544588560924603e+04	1.952017558473391201e+00
2.462503342055700302e+09	8.688401119052396151e-16	1.901501253077323054e+04	1.927981738614624518e+00
2.499854130235500813e+09	7.796214841201819179e-16	2.056255144963822386e+04	1.906099404446814027e+00
2.537771448155109882e+09	7.006811926489748640e-16	2.220059742392535918e+04	1.884317080204152672e+00
2.576263888831213951e+09	6.307224478260844062e-16	2.393156805961776263e+04	1.862113188471364866e+00
2.615340175617763042e+09	5.686247963551943872e-16	2.575775281196098149e+04	1.842416825033244665e+00
2.655009164182900906e+09	5.134185574537737685e-16	2.768130273051716722e+04	1.822665666179363431e+00
2.695279844515882969e+09	4.642631792519428204e-16	2.970422101533433670e+04	1.801904231160085024e+00
2.736161342964432240e+09	4.204288833619042622e-16	3.182835446573661829e+04	1.781714252874373017e+00
2.777662924303001404e+09	3.812810721664386556e-16	3.405538589245417097e+04	1.762023044832911944e+00
2.819793993832400799e+09	3.462670612610465087e-16	3.638682755199237727e+04	1.741932772840205645e+00
2.862564099511276722e+09	3.149047720470421107e-16	3.882401564952125045e+04	1.721475044075237104e+00
2.905982934119919777e+09	2.867730794880436310e-16	4.136810594338793453e+04	1.704017554259939393e+00
2.950060337456891060e+09	2.615035597644897767e-16	4.402007047088530089e+04	1.687146885020796683e+00
2.994806298568967342e+09	2.387734238250652008e-16	4.678069540140612662e+04	1.670829830782843084e+00
3.040230958014912605e+09	2.182994571361354338e-16	4.965058000983928650e+04	1.655056880550521026e+00
3.086344610163579941e+09	1.998328144920571430e-16	5.263013675027345744e+04	1.639852569994207032e+00
3.133157705526875973e+09	1.831545425699769407e-16	5.571959239799113857e+04	1.625248518938053222e+00
3.180680853128109455e+09	1.680717228112874202e-16	5.891899021657567209e+04	1.611223161366555301e+00
3.228924822906262398e+09	1.544141438605190893e-16	6.222819309689097281e+04	1.597689158269179899e+00
3.277900548156727314e+09	1.420314267436959285e-16	6.564688760586884746e+04	1.584664872081525955e+00
3.327619128009068966e+09	1.307905376772198734e-16	6.917458887556612899e+04	1.572047657761729500e+00
3.378091829942363262e+09	1.205736332405299531e-16	7.281064625689572131e+04	1.559701518194783532e+00
3.429330092338694096e+09	1.112761909312755435e-16	7.655424965782840445e+04	1.547471937720418689e+00
3.481345527075376034e+09	1.028053851071350943e-16	8.040443648270235281e+04	1.534592331613814142e+00
3.534149922156496525e+09	9.507867421641301275e-17	8.436009908752155025e+04	1.524431413850430461e+00
3.587755244384375572e+09	8.802257020665366771e-17	8.841999266571550106e+04	1.514609875390332761e+00
3.642173642071544170e+09	8.157156522348873320e-17	9.258274347966439382e+04	1.502231175497429350e+00
3.697417447793855190e+09	7.566719429292739678e-17	9.684685735526881763e+04	1.492441128700472186e+00
3.753499181185356617e+09	7.025721572118509791e-17	1.012107283598154172e+05	1.483217996534130556e+00
3.810431551775551319e+09	6.529489353195998312e-17	1.056726475872348237e+05	1.474324176516150553e+00
3.868227461869701385e+09	6.073836846293212352e-17	1.102308119794086233e+05	1.466044255503009319e+00
3.926900009472812653e+09	5.655010592072829457e-17	1.148833331173187325e+05	1.458087313062370383e+00
3.986462491257967472e+09	5.269641089660259474e-17	1.196282459213958500e+05	1.450393000511124297e+00
4.046928405579690456e+09	4.914700121556074133e-17	1.244635172062853526e+05	1.443130857006853951e+00
4.108311455533010960e+09	4.587463166487767012e-17	1.293870540412646951e+05	1.436158978458911051e+00
4.170625552058931828e+09	4.285476255359948855e-17	1.343967118736160046e+05	1.429401539769886931e+00
4.233884817096995354e+09	4.006526711773152555e-17	1.394903023782676610e+05	1.422257846144559412e+00
4.298103586785668373e+09	3.748617292752420186e-17	1.446656010028736782e+05	1.415883312743002165e+00
4.363296414711276054e+09	3.509943309144820807e-17	1.499203541831404145e+05	1.410316027567308117e+00
4.429478075206207275e+09	3.288872360122868960e-17	1.552522862085528322e+05	1.405755198970651376e+00
4.496663566697148323e+09	3.083926363650619565e-17	1.606591057236636698e+05	1.400006628629408389e+00
4.564868115104105949e+09	2.893765605718806420e-17	1.661385118547509192e+05	1.393175299498720987e+00
4.634107177290980339e+09	2.717174566560158870e-17	1.716881999558855605e+05	1.388835583514665295e+00
4.704396444568479538e+09	2.553049312701820465e-17	1.773058669722903287e+05	1.384975591191174527e+00
4.775751846250167847e+09	2.400386270269657356e-17	1.829892164222861466e+05	1.381092709990114020e+00
4.848189553262443542e+09	2.258272218000238080e-17	1.887359630021331541e+05	1.375170055783943246e+00
4.921725981809281349e+09	2.125875358428813302e-17	1.945438368206857122e+05	1.369574232184159079e+00
4.996377797092551231e+09	2.002437343123022722e-17	2.004105872730085684e+05	1.365501275232661849e+00
5.072161917088779449e+09	1.887266142979647240e-17	2.063339865639675118e+05	1.365181669622971494e+00
5.149095516383179665e+09	1.779729667801583351e-17	2.123118328943346278e+05	1.360856350685132998e+00
5.227196030061848640e+09	1.679250050887133672e-17	2.183419533231640526e+05	1.357321893413986791e+00
5.306481157662994385e+09	1.585298524419339691e-17	2.244222063211220957e+05	1.355690651168832250e+00
5.386968867188097000e+09	1.497390820233503764e-17	2.305504840301221120e+05	1.351583832625199655e+00
5.468677399173906326e+09	1.415083038233299737e-17	2.367247142450548999e+05	1.347461037320745625e+00
5.551625270826211929e+09	1.337967931463960103e-17	2.429428621336400392e+05	1.344692856126971536e+00
5.635831280216295242e+09	1.265671562759331716e-17	2.492029317104722431e+05	1.344423095101664023e+00
5.721314510541063309e+09	1.197850293065208516e-17	2.555029670812440163e+05	1.341680485058782901e+00
5.808094334447755814e+09	1.134188066097363050e-17	2.618410534728854836e+05	1.338668436613547286e+00
5.896190418424298286e+09	1.074393957999096443e-17	2.682153180650332361e+05	1.335862797701205196e+00
5.985622727256209373e+09	1.018199964189981090e-17	2.746239306377917528e+05	1.332613247238945364e+00
6.076411528551117897e+09	9.653589987046291751e-18	2.810651040502591059e+05	1.329616959093993467e+00
6.168577397331929207e+09	9.156430840606646957e-18	2.875370945637217374e+05	1.326860606260705344e+00
6.262141220699620247e+09	8.688417121139223291e-18	2.940382020228123292e+05	1.323294084788704472e+00
6.357124202566800117e+09	8.247603584959268470e-18	3.005667699073003605e+05	1.321035580281799904e+00
6.453547868463043213e+09	7.832191351185332338e-18	3.071211852665206534e+05	1.319483285686904983e+00
6.551434070413103104e+09	7.440515669032143510e-18	3.136998785477817873e+05	1.317390636844705698e+00
6.650804991889153481e+09	7.071034803741796233e-18	3.203013233294370002e+05	1.313919905745579708e+00
6.751683152838100433e+09	6.722319930682764050e-18	3.269240359686266747e+05	1.311737650125821109e+00
6.854091414785173416e+09	6.393045938803846874e-18	3.335665751730586053e+05	1.309695375239592341e+00
6.958052986014927864e+09	6.081983054984395005e-18	3.402275415055548074e+05	1.307479750498864668e+00
7.063591426830814362e+09	5.787989210025949456e-18	3.469055768294691225e+05	1.305033834974254958e+00
7.170730654894548416e+09	5.510003075218154663e-18	3.535993637025000062e+05	1.301153047252693540e+00
